Tempo Switch RegrasInstaladas RegrasAceitas RegrasBloqueadas BytesEnviados
6 HW 21 21 0 0
6 SW 22 22 0 0
11 HW 42 42 0 0
11 SW 49 49 0 0
16 HW 73 73 0 0
16 SW 79 79 0 0
21 HW 102 103 0 0
21 SW 105 106 0 0
26 HW 135 135 0 0
26 SW 131 139 0 632316
32 HW 165 172 0 3146472
32 SW 161 173 0 1267356
37 HW 200 214 0 7856352
37 SW 196 210 0 1282476
42 HW 200 222 25 13355496
42 SW 215 241 0 6530628
47 HW 199 235 41 19117728
47 SW 241 277 0 21150156
52 HW 198 265 50 58375296
52 SW 260 314 0 55130844
57 HW 201 278 81 72276624
57 SW 293 361 0 87285036
62 HW 200 291 101 87854760
62 SW 296 390 0 126814764
67 HW 199 307 119 139152384
67 SW 320 433 0 154661388
72 HW 199 322 147 200727072
72 SW 330 476 0 240491760
77 HW 200 341 155 235995984
78 SW 353 512 0 251128680
82 HW 194 351 187 291307968
83 SW 362 563 0 375002304
87 HW 199 373 198 353452680
88 SW 371 603 0 457531800
93 HW 200 389 228 414222984
93 SW 391 651 0 563110224
98 HW 200 400 264 465154704
98 SW 395 695 0 709028808
103 HW 196 419 292 614089728
103 SW 426 761 0 792243240
108 HW 195 443 304 712585944
108 SW 424 811 0 972066912
113 HW 199 475 316 798192360
113 SW 456 874 0 1039069860
118 HW 198 498 332 895893264
119 SW 443 929 0 1280749572
123 HW 201 519 350 1032593184
124 SW 442 976 0 1454535828
128 HW 192 541 367 1132270272
129 SW 415 1026 0 1776109500
133 HW 200 570 375 1240695792
134 SW 412 1078 0 2045494980
138 HW 199 588 384 1318456440
139 SW 415 1128 0 2254551660
143 HW 197 607 391 1423017288
144 SW 417 1175 0 2363362920
148 HW 196 634 391 1509597432
149 SW 403 1218 0 2505170376
153 HW 200 649 415 1560379464
155 SW 404 1275 0 2783662812
158 HW 200 657 446 1581934536
160 SW 402 1326 0 2967004908
164 HW 200 675 464 1702672272
165 SW 403 1378 0 3146902668
169 HW 200 690 492 1750093128
170 SW 405 1431 0 3343996524
174 HW 200 702 524 1819803888
175 SW 409 1485 0 3492217884
179 HW 200 712 557 1879742592
180 SW 404 1536 0 3769382604
184 HW 196 738 579 2037926520
185 SW 398 1583 0 3959088708
189 HW 198 756 599 2133014688
191 SW 397 1632 0 4176402780
194 HW 200 775 611 2191476168
196 SW 408 1686 0 4289033172
199 HW 197 806 620 2298436560
201 SW 413 1721 0 4392178788
204 HW 199 828 634 2393080200
206 SW 422 1779 0 4519758324
209 HW 201 849 657 2480304456
211 SW 420 1843 0 4775532780
214 HW 198 868 684 2538087048
216 SW 450 1900 0 4868145984
219 HW 199 887 711 2576405664
221 SW 449 1952 0 5071130472
224 HW 198 906 732 2671208064
227 SW 453 2012 0 5261219232
230 HW 200 926 751 2786286384
232 SW 451 2065 0 5432190144
235 HW 195 945 762 2882386080
237 SW 456 2119 0 5605612008
240 HW 200 966 779 2989352520
242 SW 451 2178 0 5779369656
245 HW 200 987 799 3093334272
247 SW 450 2239 0 6074604288
250 HW 200 1007 815 3163351968
252 SW 428 2286 0 6306901920
255 HW 195 1023 819 3211565112
258 SW 407 2313 0 6416954472
260 HW 189 1036 822 3355389576
263 SW 366 2342 0 6686101056
265 HW 181 1045 822 3414758256
268 SW 339 2371 0 6855291012
270 HW 159 1056 822 3485844936
273 SW 305 2395 0 7109367492
275 HW 141 1067 822 3574423944
278 SW 266 2415 0 7307412276
280 HW 130 1074 822 3621300480
283 SW 227 2435 0 7526653788
285 HW 120 1086 822 3667794480
288 SW 196 2448 0 7669020684
290 HW 108 1098 822 3751609176
293 SW 168 2465 0 7879157292
296 HW 103 1103 822 3773567952
298 SW 148 2478 0 7971377196
301 HW 86 1110 822 3876949440
303 SW 133 2489 0 8078890980
306 HW 63 1113 822 4007872008
308 SW 111 2500 0 8239075284
311 HW 61 1121 822 4050064368
314 SW 96 2510 0 8324598660
316 HW 51 1125 822 4136632416
319 SW 83 2519 0 8381732604
321 HW 50 1130 822 4162315248
324 SW 72 2530 0 8486420460
326 HW 40 1136 822 4258776312
329 SW 59 2535 0 8553406716
331 HW 36 1139 822 4301036712
334 SW 46 2540 0 8688307356
336 HW 27 1141 822 4353947640
339 SW 28 2542 0 8784029172
341 HW 16 1142 822 4439194200
344 SW 19 2543 0 8817545676
346 HW 12 1144 822 4480683480
349 SW 14 2548 0 8850729540
351 HW 8 1144 822 4494891744
354 SW 10 2548 0 8895034164
356 HW 6 1144 822 4495080744
359 SW 8 2548 0 8896456956
361 HW 2 1144 822 4513460616
364 SW 2 2548 0 8909215512
366 HW 2 1144 822 4513460616
369 SW 2 2548 0 8909215512
371 HW 2 1144 822 4513460616
374 SW 2 2548 0 8909215512
376 HW 2 1144 822 4513460616
379 SW 2 2548 0 8909215512
381 HW 2 1144 822 4513460616
384 SW 2 2548 0 8909215512
