Tempo Switch RegrasInstaladas RegrasAceitas VezesBloqueado BytesEnviados
7 HW 2 2 0 0
7 SW 11 11 0 0
12 HW 2 2 0 0
12 SW 31 31 0 0
17 HW 29 29 0 0
17 SW 51 52 0 1512
22 HW 29 29 0 0
22 SW 74 75 0 1512
27 HW 71 97 0 0
27 SW 92 98 0 524784
32 HW 69 97 0 0
33 SW 76 108 0 17463720
37 HW 99 169 0 0
38 SW 88 132 0 17480532
42 HW 87 169 0 594216
43 SW 71 155 0 47722044
47 HW 134 238 0 1661688
48 SW 80 176 0 47790084
53 HW 118 238 0 5338872
53 SW 84 199 0 61395060
58 HW 158 320 0 8344728
58 SW 100 230 0 62036148
63 HW 141 320 0 13087872
63 SW 89 256 0 87853548
68 HW 168 379 0 26682264
68 SW 117 286 0 90107940
73 HW 145 379 0 36224496
73 SW 110 315 0 111610212
78 HW 168 434 0 59164560
78 SW 127 346 0 113220492
83 HW 156 434 0 73753848
83 SW 112 374 0 146809692
88 HW 176 480 0 119773080
88 SW 127 401 0 146941236
93 HW 164 480 0 153315288
94 SW 109 428 0 180351900
98 HW 173 516 0 168984144
99 SW 122 454 0 181549404
103 HW 159 516 0 190959552
104 SW 122 499 0 225249228
108 HW 177 557 0 216247752
109 SW 136 525 0 225267372
113 HW 169 557 0 259920360
114 SW 139 555 0 258372612
118 HW 166 588 0 333922176
119 SW 149 589 0 258643440
124 HW 154 588 0 412974072
124 SW 140 619 0 294713712
129 HW 173 634 0 459670680
129 SW 154 650 0 295817592
134 HW 157 634 0 528891552
134 SW 141 680 0 318015264
139 HW 167 680 0 586120752
139 SW 162 712 0 318883152
144 HW 156 680 0 658920528
144 SW 149 753 0 355713960
149 HW 169 729 0 838016928
149 SW 163 786 0 356099520
154 HW 156 729 0 924067872
155 SW 149 818 0 381960768
159 HW 169 776 0 1018838520
160 SW 157 849 0 382332840
164 HW 154 776 0 1072646064
165 SW 147 888 0 411095616
169 HW 162 825 0 1182380976
170 SW 168 927 0 411261936
174 HW 153 825 0 1227839256
175 SW 159 959 0 459544632
179 HW 167 873 0 1292397120
180 SW 171 992 0 462364632
184 HW 148 873 0 1477871136
185 SW 145 1021 0 499585536
189 HW 167 927 0 1564753680
190 SW 158 1055 0 503944632
194 HW 160 927 0 1600356744
195 SW 149 1089 0 537476256
200 HW 169 970 0 1721460384
200 SW 153 1109 0 538294248
205 HW 161 970 0 1817968320
205 SW 130 1140 0 588111804
210 HW 169 1012 0 1905186528
211 SW 138 1179 0 592514748
215 HW 150 1012 0 1965658968
216 SW 125 1206 0 628984188
220 HW 166 1064 0 2137266432
221 SW 127 1229 0 630230076
225 HW 148 1064 0 2233579320
226 SW 123 1266 0 642488040
230 HW 165 1119 0 2274190128
231 SW 155 1311 0 645270120
235 HW 151 1119 0 2304278928
236 SW 149 1350 0 674110008
240 HW 172 1169 0 2395983240
241 SW 177 1395 0 674187120
245 HW 164 1169 0 2435364792
246 SW 164 1426 0 705592872
250 HW 173 1209 0 2523036600
251 SW 179 1458 0 708940560
255 HW 157 1209 0 2576872872
256 SW 170 1501 0 757862832
260 HW 173 1254 0 2679158160
262 SW 195 1543 0 758596152
265 HW 161 1254 0 2773012536
267 SW 179 1567 0 829093152
271 HW 172 1296 0 2855953296
272 SW 193 1610 0 833429688
276 HW 149 1296 0 2996038584
277 SW 170 1643 0 866837448
281 HW 173 1349 0 3075441264
282 SW 187 1679 0 870983352
286 HW 149 1349 0 3188950128
287 SW 171 1717 0 912743280
291 HW 167 1404 0 3283135632
292 SW 176 1746 0 918948528
296 HW 148 1404 0 3369631104
297 SW 162 1787 0 958469304
301 HW 173 1459 0 3429389880
302 SW 182 1824 0 960189960
306 HW 163 1459 0 3487863456
308 SW 171 1860 0 996890736
311 HW 166 1503 0 3703255416
313 SW 178 1900 0 998968224
316 HW 149 1503 0 3773834064
318 SW 160 1938 0 1030352928
321 HW 167 1555 0 3905636616
323 SW 161 1964 0 1030525416
326 HW 158 1555 0 3966759216
328 SW 164 2008 0 1073045880
331 HW 164 1602 0 4047203664
333 SW 176 2045 0 1075421232
336 HW 157 1602 0 4077440640
338 SW 164 2082 0 1123696368
342 HW 174 1646 0 4192593048
343 SW 161 2108 0 1127905896
347 HW 154 1646 0 4358255328
348 SW 156 2144 0 1152946128
352 HW 170 1695 0 4392474912
353 SW 152 2173 0 1160047992
357 HW 156 1695 0 4479272784
358 SW 148 2207 0 1196358672
362 HW 167 1742 0 4540115664
364 SW 155 2234 0 1196387520
367 HW 157 1742 0 4592755944
369 SW 127 2256 0 1226065176
372 HW 162 1792 0 4727526552
374 SW 141 2289 0 1226093904
377 HW 149 1792 0 4817439144
379 SW 123 2313 0 1262132424
382 HW 174 1844 0 4863996648
384 SW 147 2357 0 1264669560
387 HW 156 1844 0 4905618984
389 SW 138 2390 0 1289354592
392 HW 177 1891 0 5022957744
394 SW 159 2424 0 1294117392
397 HW 165 1891 0 5078758104
399 SW 145 2468 0 1320813264
402 HW 173 1937 0 5174257536
404 SW 160 2498 0 1321182192
