   Time:s        Teid  AppName  Ul/Dl  Activ:s  Dly:ms  Jit:ms  TxPkts  RxPkts  Loss:%  RxBytes  Thp:kbps
   15.232  0x00000009 VoipCall  Ulink   12.514   0.707   0.001     806     806   0.000  1184820   757.454
   15.232  0x00000009 VoipCall  Dlink    0.001   0.889   0.056       1       1   0.000     1470 13229.492
   15.564  0x00000028 VoipCall  Ulink    7.976   0.376   0.001     351     351   0.000   515970   517.507
   15.564  0x00000028 VoipCall  Dlink    0.000   0.429   0.027       1       1   0.000     1470 27417.508
   24.015  0x00000032 VoipCall  Ulink   14.373   0.409   0.004    1546    1546   0.000  2272620  1264.931
   24.015  0x00000032 VoipCall  Dlink    0.000   0.429   0.027       1       1   0.000     1470 27417.508
   24.388  0x00000012 VoipCall  Ulink   20.394   0.390   0.001     905     905   0.000  1330350   521.866
   24.388  0x00000012 VoipCall  Dlink    0.000   0.429   0.027       1       1   0.000     1470 27417.508
   24.527  0x00000045 VoipCall  Ulink    9.501   0.908   0.002      68      68   0.000    99960    84.167
   24.527  0x00000045 VoipCall  Dlink    0.001   0.909   0.057       1       1   0.000     1470 12938.389
   24.935  0x0000005a VoipCall  Ulink    5.557   0.431   0.001     252     252   0.000   370440   533.269
   24.935  0x0000005a VoipCall  Dlink    0.000   0.449   0.028       1       1   0.000     1470 26196.029
   24.937  0x0000000d VoipCall  Ulink   21.807   0.803   0.001    4127    4127   0.000  6066690  2225.593
   24.937  0x0000000d VoipCall  Dlink    0.001   0.929   0.058       1       1   0.000     1470 12659.822
   27.009  0x00000011 VoipCall  Ulink   23.192   0.822   0.002    2096    2096   0.000  3081120  1062.839
   27.009  0x00000011 VoipCall  Dlink    0.001   0.929   0.058       1       1   0.000     1470 12659.822
   28.920  0x00000018 VoipCall  Ulink   22.960   0.411   0.001    7079    7079   0.000 10406130  3625.763
   28.920  0x00000018 VoipCall  Dlink    0.000   0.469   0.029       1       1   0.000     1470 25078.744
   31.229  0x00000020 VoipCall  Ulink   24.390   0.421   0.001    3503    3503   0.000  5149410  1689.000
   31.229  0x00000020 VoipCall  Dlink    0.000   0.489   0.031       1       1   0.000     1470 24052.867
   31.284  0x00000071 VoipCall  Ulink    7.321   0.991   0.002    1297    1296   0.077  1905120  2081.671
   31.284  0x00000071 VoipCall  Dlink    0.001   1.049   0.066       1       1   0.000     1470 11211.499
   32.374  0x00000037 VoipCall  Ulink   21.876   0.919   0.001    2331    2331   0.000  3426570  1253.085
   32.374  0x00000037 VoipCall  Dlink    0.001   1.049   0.066       1       1   0.000     1470 11211.499
   34.578  0x00000074 VoipCall  Ulink    9.681   0.479   0.001    2037    2037   0.000  2994390  2474.439
   34.578  0x00000074 VoipCall  Dlink    0.000   0.489   0.031       1       1   0.000     1470 24052.867
   35.064  0x0000004f VoipCall  Ulink   18.105   0.972   0.001    1764    1764   0.000  2593080  1145.791
