Inicio(seg)    Duracao(seg)     Banda(Kbps)    PCli   PServ
34.358          90.849         931.808   10017   30017
34.450          65.484        2427.246   10016   30016
34.562          68.544         621.782   10015   30015
34.731          45.599        1516.498   10013   30013
35.045          46.693         410.319   10017   30017
35.073          56.901        1683.508   10016   30016
35.273          49.920         819.515   10018   30018
35.344          81.854        2856.443   10019   30019
35.348          27.854        1948.371   10020   30020
35.395          12.450         865.273   10018   30018
35.481          91.559          10.907   10019   30019
35.504          94.448         765.387   10020   30020
35.505          53.441         317.318   10021   30021
35.573          67.344         692.803   10022   30022
35.656          93.414        1579.661   10017   30017
36.123          63.159          28.610   10021   30021
36.157          58.498         330.886   10022   30022
36.562          36.449        1584.813   10023   30023
36.647          75.713         875.407   10014   30014
36.902          56.444         300.568   10015   30015
36.976          49.119          78.592   10018   30018
36.984          75.773         128.921   10019   30019
37.171          61.249         858.963   10020   30020
37.564          85.039        1482.919   10019   30019
37.694          27.302        1726.828   10017   30017
38.561          14.738         438.848   10021   30021
38.753          38.777        1093.170   10022   30022
38.781          34.728         895.178   10022   30022
39.239          45.276        1144.428   10024   30024
39.288          44.208         307.079   10021   30021
39.321          56.710        1159.295   10020   30020
39.418          45.885         745.941   10018   30018
39.806          17.755        1102.363   10022   30022
39.832          73.898         735.403   10023   30023
39.894          90.167         362.395   10016   30016
40.269          97.117         332.745   10017   30017
40.689          52.849        2115.530   10021   30021
40.704           8.826        1847.929   10018   30018
40.742          71.106        2626.361   10018   30018
40.828          53.978         563.651   10023   30023
40.882          47.055          72.971   10024   30024
41.917          81.363        1104.944   10023   30023
42.051           8.755          88.144   10019   30019
42.470          71.911         487.051   10024   30024
42.692          14.555        1164.078   10020   30020
42.790          70.645        1440.616   10014   30014
42.954          49.542        1258.033   10019   30019
43.130          23.893        2415.565   10015   30015
43.227          34.744          21.501   10025   30025
43.689          89.636        2765.595   10025   30025
43.711          99.094         716.986   10021   30021
43.757          36.886        6220.174   10016   30016
43.923          39.258        2591.401   10026   30026
45.048          95.671        3843.570   10022   30022
45.480          58.279        2322.475   10025   30025
45.713          79.951         264.434   10023   30023
46.085          15.864        1179.301   10024   30024
46.144          33.993        1642.936   10027   30027
46.313          88.118        2261.712   10025   30025
46.543          50.935        2827.876   10026   30026
46.563          11.646         626.307   10026   30026
46.678          56.163        1108.679   10026   30026
46.733          79.646         140.383   10020   30020
47.039          78.269         248.413   10019   30019
47.046          93.257         386.332   10024   30024
47.095          37.402        1476.358   10027   30027
47.370          43.193         218.639   10017   30017
47.431          48.330        1792.566   10021   30021
48.072          11.734         744.025   10023   30023
48.474          12.486        2050.361   10020   30020
48.788          93.797        1315.408   10021   30021
48.845          38.775        1806.385   10022   30022
48.934          29.006        2086.586   10023   30023
48.994          99.738          56.470   10018   30018
49.175          73.628        1270.170   10024   30024
49.374          74.525        2510.855   10028   30028
49.463          63.131        2051.903   10019   30019
49.533           5.497         486.635   10024   30024
49.757          34.371         397.787   10025   30025
49.791          94.997          77.511   10025   30025
50.020          63.515         809.881   10022   30022
50.109          11.705          45.783   10025   30025
50.592          82.286         699.311   10027   30027
50.606          48.099          63.715   10028   30028
50.886          26.614        3063.799   10026   30026
51.158          61.019         414.816   10020   30020
51.350          55.485         716.862   10026   30026
51.882          69.638         796.139   10027   30027
51.931           7.612         562.864   10027   30027
52.698          50.862         244.250   10028   30028
52.824           7.198        1889.128   10022   30022
53.009          49.080         780.245   10027   30027
53.085          59.351         619.807   10029   30029
53.563          42.324        2005.182   10028   30028
53.675          74.654        2244.805   10026   30026
54.378          20.480        3681.333   10029   30029
55.046          97.806        1198.930   10029   30029
55.134          55.508         457.727   10023   30023
55.439          28.417        2117.667   10027   30027
55.556          15.659         909.231   10030   30030
55.627          54.223         205.485   10028   30028
56.282          95.819        1491.292   10028   30028
56.532          69.167         151.878   10021   30021
56.676          13.209          85.080   10029   30029
