Tempo Switch RegrasInstaladas RegrasAceitas RegrasBloqueadas BytesEnviados
7 HW 14 14 0 0
7 SW 14 14 0 0
12 HW 24 24 0 0
12 SW 29 29 0 0
17 HW 34 34 0 0
17 SW 38 38 0 0
22 HW 52 52 0 0
22 SW 56 56 0 0
27 HW 66 66 0 0
27 SW 66 70 0 240
32 HW 81 83 0 350784
32 SW 81 86 0 240
37 HW 94 98 0 1708560
37 SW 97 103 0 1155408
42 HW 107 114 0 8495928
42 SW 110 120 0 2876064
47 HW 115 131 0 22944600
47 SW 122 137 0 13957512
52 HW 127 149 0 26682264
53 SW 127 151 0 25507920
58 HW 136 165 0 32202576
58 SW 132 165 0 35422104
63 HW 137 183 0 47502504
63 SW 133 181 0 58164096
68 HW 141 203 0 60033960
68 SW 148 207 0 68172024
73 HW 147 221 0 68278896
73 SW 164 228 0 76943136
78 HW 162 249 0 110348784
78 SW 180 252 0 79905444
83 HW 175 271 0 158936904
83 SW 179 269 0 124411164
88 HW 186 294 0 181910232
88 SW 181 291 0 215962764
93 HW 186 316 0 234033408
93 SW 199 321 0 240788292
98 HW 200 346 4 275992920
98 SW 211 346 0 290622300
103 HW 189 363 4 323661744
103 SW 217 372 0 325463436
108 HW 193 387 4 406484568
108 SW 214 402 0 430490100
113 HW 189 417 4 455391720
114 SW 224 432 0 481287252
118 HW 200 439 16 522232704
119 SW 225 461 0 538647996
124 HW 200 455 33 570783024
124 SW 227 489 0 603289020
129 HW 193 477 35 624460536
129 SW 235 523 0 781417860
134 HW 180 493 35 730825200
134 SW 234 549 0 886630500
139 HW 188 522 35 816049080
139 SW 242 574 0 940785804
144 HW 197 551 35 853582968
144 SW 231 605 0 1038798180
149 HW 198 571 41 891328536
149 SW 225 631 0 1155662172
154 HW 195 589 52 925440768
154 SW 239 659 0 1193064696
159 HW 184 608 52 993934368
159 SW 232 678 0 1228310928
164 HW 183 628 52 1090824840
164 SW 235 711 0 1340569488
169 HW 188 660 52 1195600392
170 SW 234 746 0 1488105912
174 HW 188 682 52 1268120448
175 SW 246 777 0 1534515240
179 HW 193 702 54 1329282360
180 SW 238 802 0 1674078888
184 HW 183 726 57 1452989664
185 SW 219 830 0 1839157716
190 HW 186 747 57 1501842384
190 SW 216 854 0 1945747788
195 HW 194 771 57 1583756496
195 SW 218 884 0 2011048044
200 HW 191 791 57 1698945192
200 SW 229 917 0 2094525564
205 HW 196 817 57 1786177008
205 SW 216 935 0 2167862100
210 HW 195 837 63 1841966784
210 SW 213 963 0 2274311616
215 HW 200 860 65 1882119456
215 SW 199 991 0 2411244384
220 HW 184 878 71 1961680896
220 SW 206 1016 0 2455148508
225 HW 195 908 71 2001192480
225 SW 196 1036 0 2523239916
230 HW 186 928 71 2124160416
231 SW 189 1062 0 2612190876
235 HW 185 951 71 2230057872
236 SW 191 1087 0 2680374636
240 HW 183 982 71 2373192864
241 SW 200 1114 0 2716122852
245 HW 184 1001 71 2464074648
246 SW 203 1139 0 2855940516
251 HW 174 1017 71 2564524368
251 SW 196 1158 0 2975681964
256 HW 167 1036 71 2625386904
256 SW 187 1177 0 3067493628
261 HW 176 1062 71 2667955752
261 SW 191 1205 0 3202541052
266 HW 181 1078 71 2680249824
266 SW 192 1229 0 3337337364
271 HW 179 1100 71 2761497144
271 SW 192 1250 0 3403139604
276 HW 184 1123 71 2809182600
276 SW 194 1272 0 3488050500
281 HW 188 1144 71 2908784088
281 SW 190 1292 0 3531927348
286 HW 200 1169 71 2931343128
286 SW 203 1319 0 3576108168
291 HW 193 1185 74 2987592552
291 SW 211 1347 0 3635628048
296 HW 197 1211 74 3082872744
297 SW 218 1376 0 3749982120
301 HW 196 1237 80 3213870912
302 SW 216 1406 0 3879233928
306 HW 195 1255 82 3284848728
307 SW 198 1426 0 4104340488
311 HW 195 1283 82 3348101736
312 SW 191 1447 0 4176284652
317 HW 185 1305 82 3486886704
317 SW 179 1468 0 4265544338
322 HW 188 1327 82 3588408432
