   Time:s   IReque   IAccep   IBlock   IRelea    #Actv   TReque   TAccep   TBlock   TRelea
  253.000        0        0        0        0        0      486        0      486        0
  254.000        4        0        4        0        0      490        0      490        0
  255.000        4        0        4        0        0      494        0      494        0
  256.000        3        0        3        0        0      497        0      497        0
  257.000        2        0        2        0        0      499        0      499        0
  258.000        0        0        0        0        0      499        0      499        0
  259.000        3        0        3        0        0      502        0      502        0
  260.000        5        0        5        0        0      507        0      507        0
  261.000        0        0        0        0        0      507        0      507        0
  262.000        4        0        4        0        0      511        0      511        0
  263.000        3        0        3        0        0      514        0      514        0
  264.000        2        0        2        0        0      516        0      516        0
  265.000        4        0        4        0        0      520        0      520        0
  266.000        2        0        2        0        0      522        0      522        0
  267.000        0        0        0        0        0      522        0      522        0
  268.000        4        0        4        0        0      526        0      526        0
  269.000        4        0        4        0        0      530        0      530        0
  270.000        3        0        3        0        0      533        0      533        0
  271.000        1        0        1        0        0      534        0      534        0
  272.000        0        0        0        0        0      534        0      534        0
  273.000        0        0        0        0        0      534        0      534        0
  274.000        0        0        0        0        0      534        0      534        0
  275.000        0        0        0        0        0      534        0      534        0
