Inicio(seg)    Duracao(seg)     Banda(Kbps)    PCli   PServ
3.242          15.156        1197.396   10002   30002
3.267          37.985         541.791   10002   30002
3.273          83.224        1403.419   10001   30001
3.325          60.787         420.302   10001   30001
3.330          89.804        1638.066   10002   30002
3.337          86.362         814.426   10002   30002
3.341          39.635         805.420   10003   30003
3.345          46.610        1063.259   10002   30002
3.368           7.553        1346.710   10000   30000
3.390          80.321        1545.068   10001   30001
3.410          55.619        1194.527   10000   30000
3.427          80.960         882.882   10002   30002
3.435          43.930         605.724   10001   30001
3.438          87.959         380.107   10002   30002
3.439          92.236         108.040   10003   30003
3.458          12.902        1016.312   10001   30001
3.466          50.928         331.432   10002   30002
3.518          18.898         550.197   10001   30001
3.553          55.834         299.401   10003   30003
3.558          34.151         230.446   10003   30003
3.566          50.819        1335.145   10002   30002
3.570          33.492        1160.631   10000   30000
3.570          62.853        1857.569   10000   30000
3.593          35.686         195.490   10000   30000
3.595          58.880        1026.026   10000   30000
3.624          62.468         798.835   10002   30002
3.627          83.213         372.233   10000   30000
3.634          71.514        2615.634   10002   30002
3.652           5.593        1278.158   10001   30001
3.658          91.347        2196.683   10000   30000
3.658          58.570         944.251   10002   30002
3.685          66.784         207.586   10003   30003
3.696          23.245         237.822   10001   30001
3.703          38.685         590.846   10000   30000
3.707          53.256        2163.569   10001   30001
3.710          66.057         764.492   10000   30000
3.717          71.304        1155.786   10001   30001
3.742          69.846        1491.052   10003   30003
3.749          12.246        1363.250   10001   30001
3.755          78.756         701.069   10001   30001
3.767          15.371         298.943   10000   30000
3.770          38.598        1520.276   10004   30004
3.778          41.416         800.321   10001   30001
3.785          73.869         406.396   10000   30000
3.790          75.896         540.184   10003   30003
3.790          44.452         610.949   10000   30000
3.804          72.033        1019.998   10001   30001
3.807           5.307          73.479   10003   30003
3.808          63.209         649.010   10001   30001
3.816          99.855         199.506   10002   30002
3.816          50.425         242.166   10002   30002
3.823          18.909         772.526   10000   30000
3.835          69.305         462.497   10000   30000
3.855          60.038        4168.363   10001   30001
3.868          32.966        3337.864   10001   30001
3.879          47.861        2561.888   10000   30000
3.926          24.479        4583.130   10005   30005
3.927          13.623          69.938   10004   30004
3.997          35.738         185.308   10001   30001
4.012          55.725         299.440   10002   30002
4.026          14.123         969.328   10002   30002
4.027          50.208         925.912   10006   30006
4.043          33.673        1340.397   10001   30001
4.054          47.464          34.412   10000   30000
4.066          18.099        1099.999   10003   30003
4.091          92.455         519.209   10003   30003
4.150          37.083         452.524   10000   30000
4.194          23.143         702.588   10004   30004
4.194          84.230        1369.639   10002   30002
4.215          47.153         295.994   10000   30000
4.228          45.837        3339.860   10002   30002
4.228          68.192        1631.017   10003   30003
4.243          25.803         874.578   10000   30000
4.268          56.523         965.062   10003   30003
4.273          98.411         525.312   10001   30001
4.326          92.687        2136.139   10003   30003
4.332          59.820        1194.587   10001   30001
4.342          77.738        1241.241   10001   30001
4.352          39.789          59.310   10001   30001
4.373          82.930         163.062   10001   30001
4.393          76.079         359.603   10002   30002
4.408          97.187          68.261   10000   30000
4.409           6.051        2156.112   10001   30001
4.420          37.315         754.959   10001   30001
4.448          17.203          28.280   10001   30001
4.450          78.783          51.078   10002   30002
4.460          88.302         454.553   10001   30001
4.472          40.014          95.291   10002   30002
4.479          68.865         130.637   10001   30001
4.485          73.548        1266.794   10003   30003
4.491          20.519        1211.483   10001   30001
4.516          22.265        1306.526   10001   30001
4.529          31.217        1349.016   10001   30001
4.577          98.777         244.286   10001   30001
4.581          84.257         211.960   10000   30000
4.614          51.234        1514.937   10002   30002
4.627          97.433        1543.201   10003   30003
4.648          19.816        1261.409   10004   30004
4.676          91.237          82.206   10003   30003
4.680          24.452         989.786   10004   30004
4.685          61.830        1703.925   10000   30000
4.698          61.451         302.803   10000   30000
4.731          37.276         842.376   10001   30001
4.732          83.354         203.518   10005   30005
4.734          89.840         166.124   10001   30001
4.734          46.769          92.920   10001   30001
4.738          10.294        1438.851   10002   30002
4.742          22.976          88.227   10001   30001
4.744           6.067         446.757   10001   30001
4.744          65.799         123.891   10003   30003
4.748          47.670         604.865   10000   30000
4.758           6.739        2900.921   10002   30002
4.766          84.136         765.753   10003   30003
