   Time:s   IReque   IAccep   IBlock   IRelea    #Actv   TReque   TAccep   TBlock   TRelea
  258.000        8        0        8        0        0     1123        0     1123        0
  259.000        9        0        9        0        0     1132        0     1132        0
  260.000        2        0        2        0        0     1134        0     1134        0
  261.000        3        0        3        0        0     1137        0     1137        0
  262.000        1        0        1        0        0     1138        0     1138        0
  263.000        3        0        3        0        0     1141        0     1141        0
  264.000        3        0        3        0        0     1144        0     1144        0
  265.000        2        0        2        0        0     1146        0     1146        0
  266.000        7        0        7        0        0     1153        0     1153        0
  267.000        9        0        9        0        0     1162        0     1162        0
  268.000        2        0        2        0        0     1164        0     1164        0
  269.000        1        0        1        0        0     1165        0     1165        0
  270.000        8        0        8        0        0     1173        0     1173        0
  271.000        2        0        2        0        0     1175        0     1175        0
  272.000        6        0        6        0        0     1181        0     1181        0
  273.000        3        0        3        0        0     1184        0     1184        0
  274.000        0        0        0        0        0     1184        0     1184        0
  275.000        2        0        2        0        0     1186        0     1186        0
