  Cookie                 SRCIP          DSTIP       SRCPort  DSTPort  Protocol  NumSwitches Active   InCache  Blocked  Direction  TimeCreated  TimeFinished      ExpBytes           Rate
0x0040032710753011       10.0.0.4       10.0.0.3    10000    30000    17        0           0        1        0        1          2.50265             131.7       3843060         241138
0x0040032711753111       10.0.0.4       10.0.0.3    10001    30001    17        0           0        1        0        1          6.55151             136.2       4282700         277537
0x0040032712753211       10.0.0.4       10.0.0.3    10002    30002    17        0           0        1        0        1          9.18392              70.8       4770852         627577
0x0040032713753311       10.0.0.4       10.0.0.3    10003    30003    17        0           0        1        0        1          10.4701             115.1       6094320         489848
0x0040032714753411       10.0.0.4       10.0.0.3    10004    30004    17        0           0        1        0        1          11.5049              59.4       5010380        1041249
0x0040032715753511       10.0.0.4       10.0.0.3    10005    30005    17        0           0        1        0        1          13.8549             112.3       9400716         782210
0x0040032716753611       10.0.0.4       10.0.0.3    10006    30006    17        0           0        1        0        1          18.6083             130.5      16186332        1162480
0x0040032717753711       10.0.0.4       10.0.0.3    10007    30007    17        0           0        1        0        1          19.8023             102.6       6711332         669478
0x0040032718753811       10.0.0.4       10.0.0.3    10008    30008    17        0           0        1        0        1          21.0731             111.2      13299868        1196475
0x0040032719753911       10.0.0.4       10.0.0.3    10009    30009    17        0           0        1        0        1          21.4704             105.5       3506508         357216
0x004003271a753a11       10.0.0.4       10.0.0.3    10010    30010    17        0           0        1        0        1           21.573              72.5       1863164         307789
0x004003271b753b11       10.0.0.4       10.0.0.3    10011    30011    17        0           0        1        0        1          22.9152              87.9       3473156         486736
0x004003271c753c11       10.0.0.4       10.0.0.3    10012    30012    17        0           0        1        0        1          23.3014              60.1        888376         193658
0x004003271d753d11       10.0.0.4       10.0.0.3    10013    30013    17        0           0        1        0        1          23.4569              69.2       3827900         838002
0x004003271e753e11       10.0.0.4       10.0.0.3    10014    30014    17        0           0        1        0        1          23.8625             101.4       2786408         292776
0x004003271f753f11       10.0.0.4       10.0.0.3    10015    30015    17        0           0        1        0        1          26.2833              99.4       2090564         262482
0x0040032720754011       10.0.0.4       10.0.0.3    10016    30016    17        0           0        1        0        1          30.9013             115.3       4734468         478841
0x0040032721754111       10.0.0.4       10.0.0.3    10017    30017    17        0           0        1        0        1          33.3891               112       1694888         176986
0x0040032722754211       10.0.0.4       10.0.0.3    10018    30018    17        0           0        1        0        1          33.5523             133.3       5368156         445270
0x0040032723754311       10.0.0.4       10.0.0.3    10019    30019    17        0           0        1        0        1          34.0849             117.8      11592852        1221664
0x0040032724754411       10.0.0.4       10.0.0.3    10020    30020    17        0           0        1        0        1          35.2196             151.4      27506304        1917142
0x0040032725754511       10.0.0.4       10.0.0.3    10021    30021    17        0           0        1        0        1          39.7565             161.1         54576           3631
0x0040032726754611       10.0.0.4       10.0.0.3    10022    30022    17        0           0        1        0        1          39.6463              79.4       2504432         660066
0x0040032727754711       10.0.0.4       10.0.0.3    10023    30023    17        0           0        1        0        1          41.8716             165.8      11811156         799885
0x0040032728754811       10.0.0.4       10.0.0.3    10024    30024    17        0           0        0        0        1          43.2128             105.3       3035032         427565
0x0040032729754911       10.0.0.4       10.0.0.3    10025    30025    17        0           0        0        0        1          45.4083               144       3970404         335793
0x004003272a754a11       10.0.0.4       10.0.0.3    10026    30026    17        0           0        1        0        1          47.1649               159      48734852        3791302
0x004003272b754b11       10.0.0.4       10.0.0.3    10027    30027    17        0           0        0        0        1          48.4445             113.4       3353392         435820
0x004003272c754c11       10.0.0.4       10.0.0.3    10028    30028    17        0           0        1        0        1          49.0607             121.9      11081960        1249740
0x004003272d754d11       10.0.0.4       10.0.0.3    10029    30029    17        0           0        0        0        1          51.3509             169.2       3086576         227269
0x004003272e754e11       10.0.0.4       10.0.0.3    10030    30030    17        0           0        0        0        1          52.5777             119.6       4869392         678397
0x004003272f754f11       10.0.0.4       10.0.0.3    10031    30031    17        0           0        1        0        1          53.0468             181.6      15311600         964866
0x0040032730755011       10.0.0.4       10.0.0.3    10032    30032    17        0           0        0        0        1          57.6987             120.8       2143624         275258
0x0040032731755111       10.0.0.4       10.0.0.3    10033    30033    17        0           0        0        0        1          64.6209             112.4        306232          53986
0x0040032732755211       10.0.0.4       10.0.0.3    10034    30034    17        0           0        0        0        1          67.0893             154.4        189500          18284
0x0040032733755311       10.0.0.4       10.0.0.3    10035    30035    17        0           0        0        0        1          67.5817             113.9       1652440         311646
0x0040032734755411       10.0.0.4       10.0.0.3    10036    30036    17        0           0        0        0        1           68.105             113.8       1837392         350856
0x0040032735755511       10.0.0.4       10.0.0.3    10037    30037    17        0           0        1        0        1           69.236             174.7      37260248        2958219
0x0040032736755611       10.0.0.4       10.0.0.3    10038    30038    17        0           0        0        0        1          75.7557             152.5       4719308         508516
0x0040032737755711       10.0.0.4       10.0.0.3    10039    30039    17        0           0        1        0        1           80.049             160.9      29054140        2907194
0x0040032738755811       10.0.0.4       10.0.0.3    10040    30040    17        0           0        0        0        1           80.184             115.7        394160         105758
0x0040032739755911       10.0.0.4       10.0.0.3    10041    30041    17        0           0        0        0        1          81.8059             132.9       1505388         249887
0x004003273a755a11       10.0.0.4       10.0.0.3    10042    30042    17        0           0        0        0        1          82.0654             126.2       1344692         283581
0x004003273b755b11       10.0.0.4       10.0.0.3    10043    30043    17        0           0        1        0        1          83.8097             161.2      14730972        1546755
0x004003273c755c11       10.0.0.4       10.0.0.3    10044    30044    17        0           0        1        0        1          83.8682             150.6       9288532        1123639
0x004003273d755d11       10.0.0.4       10.0.0.3    10045    30045    17        0           0        1        0        1           84.909             175.1      31305400        2943239
0x004003273e755e11       10.0.0.4       10.0.0.3    10046    30046    17        0           0        0        0        1          86.3358             139.2         48512           8888
0x004003273f755f11       10.0.0.4       10.0.0.3    10047    30047    17        0           0        0        0        1          87.4536             124.6        516956         127069
0x0040032740756011       10.0.0.4       10.0.0.3    10048    30048    17        0           0        1        0        1          91.4143             180.1       5254456         474519
0x0040032741756111       10.0.0.4       10.0.0.3    10049    30049    17        0           0        1        0        1          93.9376             207.7      34423812        2596494
0x0040032742756211       10.0.0.4       10.0.0.3    10050    30050    17        0           0        1        0        1          94.3833               224      57031920        3632122
0x0040032743756311       10.0.0.4       10.0.0.3    10051    30051    17        0           0        1        0        1          96.0215             225.1      22979528        1482806
0x0040032744756411       10.0.0.4       10.0.0.3    10052    30052    17        0           0        0        0        1          97.3023               165       3412516         435424
0x0040032745756511       10.0.0.4       10.0.0.3    10053    30053    17        0           0        0        0        1          100.232               223       1851036         123641
0x0040032746756611       10.0.0.4       10.0.0.3    10054    30054    17        0           0        0        0        1          102.686             200.5       3982532         327396
0x0040032747756711       10.0.0.4       10.0.0.3    10055    30055    17        0           0        1        0        1          103.198             140.8       1050588         228374
0x0040032748756811       10.0.0.4       10.0.0.3    10056    30056    17        0           0        1        0        1          107.061             233.7      12405428         807260
0x0040032749756911       10.0.0.4       10.0.0.3    10057    30057    17        0           0        1        0        1          107.599             184.2       6887188         761006
0x004003274a756a11       10.0.0.4       10.0.0.3    10058    30058    17        0           0        0        0        1          112.179             162.2        591240          98909
0x004003274b756b11       10.0.0.4       10.0.0.3    10059    30059    17        0           0        1        0        1            118.8             192.6       4108360         461615
0x004003274c756c11       10.0.0.4       10.0.0.3    10060    30060    17        0           0        0        0        1          126.161             254.8        281976          18215
0x004003274d756d11       10.0.0.4       10.0.0.3    10061    30061    17        0           0        0        0        1          125.805             214.8       2530204         240414
0x004003274e756e11       10.0.0.4       10.0.0.3    10062    30062    17        0           0        0        0        1          126.722             254.1       5113468         331831
0x004003274f756f11       10.0.0.4       10.0.0.3    10063    30063    17        0           0        0        0        1          127.297               237       1309824         102028
0x0040032750757011       10.0.0.4       10.0.0.3    10064    30064    17        0           0        1        0        1          127.746             235.5      18116200        1417344
0x0040032751757111       10.0.0.4       10.0.0.3    10065    30065    17        0           0        1        0        1          129.218               208       5324192         601759
0x0040032752757211       10.0.0.4       10.0.0.3    10066    30066    17        0           0        1        0        1          129.509               214      11814188        1174210
0x0040032753757311       10.0.0.4       10.0.0.3    10067    30067    17        0           0        0        0        1          130.341             243.4       5192300         378797
0x0040032754757411       10.0.0.4       10.0.0.3    10068    30068    17        0           0        1        0        1          133.377             202.5       3799096         456187
0x0040032755757511       10.0.0.4       10.0.0.3    10069    30069    17        0           0        0        0        1          135.283             183.8       1528128         273384
0x0040032756757611       10.0.0.4       10.0.0.3    10070    30070    17        0           0        0        0        1          138.326             232.2       2093596         182699
0x0040032757757711       10.0.0.4       10.0.0.3    10071    30071    17        0           0        0        0        1          139.996             221.5       3573212         357303
0x0040032758757811       10.0.0.4       10.0.0.3    10072    30072    17        0           0        1        0        1          141.495             241.5      18208676        1478801
0x0040032759757911       10.0.0.4       10.0.0.3    10073    30073    17        0           0        0        0        1          142.236             193.7       1026332         171900
0x004003275a757a11       10.0.0.4       10.0.0.3    10074    30074    17        0           0        1        0        1          144.025             241.4       6405100         533898
