 TimeSec      SRC      DST   Cookie                   SRCIP          DSTIP       SRCPort  DSTPort  Protocol  NumSwitches Active   InCache  Blocked  Direction  TimeCreated  TimeFinished      ExpBytes       Rate
  10.000       SW       HW 0x0540532712753211         10.0.0.84       10.0.0.83    10002    30002    17        5           true     false    false    1                1.610         0.000         0        5817060
  10.000       SW       HW 0x0c00bf2717753711         10.0.0.192       10.0.0.191    10007    30007    17        5           true     false    false    2                9.436         0.000         0        4686290
  10.000       SW       HW 0x07006f2713753311         10.0.0.112       10.0.0.111    10003    30003    17        5           true     false    false    2                6.166         0.000         0        4526969
  10.000       SW       HW 0x0380372710753011         10.0.0.56       10.0.0.55    10000    30000    17        5           true     false    false    1                4.327         0.000         0        4463955
  10.000       SW       HW 0x08e08d2717753711         10.0.0.142       10.0.0.141    10007    30007    17        5           true     false    false    2                8.978         0.000         0        4402510
  10.000       SW       HW 0x0080072713753311         10.0.0.8       10.0.0.7    10003    30003    17        5           true     false    false    1                7.851         0.000         0        4210326
  10.000       SW       HW 0x06e06d2712753211         10.0.0.110       10.0.0.109    10002    30002    17        5           true     false    false    2                2.835         0.000         0        4024918
  10.000       SW       HW 0x0820812710753011         10.0.0.130       10.0.0.129    10000    30000    17        5           true     false    false    2                1.626         0.000         0        3936270
  10.000       SW       HW 0x0720712711753111         10.0.0.114       10.0.0.113    10001    30001    17        5           true     false    false    2                3.144         0.000         0        3857917
  10.000       SW       HW 0x0220212711753111         10.0.0.34       10.0.0.33    10001    30001    17        5           true     false    false    1                2.345         0.000         0        3843626
  10.000       SW       HW 0x00e00d2711753111         10.0.0.14       10.0.0.13    10001    30001    17        5           true     false    false    1                9.640         0.000         0        3502889
  10.000       SW       HW 0x0060052713753311         10.0.0.6       10.0.0.5    10003    30003    17        5           true     false    false    1                7.241         0.000         0        3433453
  10.000       SW       HW 0x0c80c72710753011         10.0.0.200       10.0.0.199    10000    30000    17        5           true     false    false    2                3.992         0.000         0        3387221
  10.000       SW       HW 0x0c80c72715753511         10.0.0.200       10.0.0.199    10005    30005    17        5           true     false    false    2                8.698         0.000         0        3353634
  10.000       SW       HW 0x0820812712753211         10.0.0.130       10.0.0.129    10002    30002    17        5           true     false    false    2                8.717         0.000         0        3318871
  10.000       SW       HW 0x0aa0a92710753011         10.0.0.170       10.0.0.169    10000    30000    17        5           true     false    false    2                2.421         0.000         0        3262966
  10.000       SW       HW 0x08c08b2711753111         10.0.0.140       10.0.0.139    10001    30001    17        5           true     false    false    2                5.348         0.000         0        3175112
  10.000       SW       HW 0x0540532711753111         10.0.0.84       10.0.0.83    10001    30001    17        5           true     false    false    1                1.080         0.000         0        3158361
  10.000       SW       HW 0x0140132711753111         10.0.0.20       10.0.0.19    10001    30001    17        5           true     false    false    1                9.464         0.000         0        3142901
  10.000       SW       HW 0x0a80a72712753211         10.0.0.168       10.0.0.167    10002    30002    17        5           true     false    false    2                3.680         0.000         0        3120057
  10.000       SW       HW 0x0980972715753511         10.0.0.152       10.0.0.151    10005    30005    17        5           true     false    false    2                7.908         0.000         0        3072809
  10.000       SW       HW 0x0520512713753311         10.0.0.82       10.0.0.81    10003    30003    17        5           true     false    false    1                8.187         0.000         0        3050567
  10.000       SW       HW 0x0880872716753611         10.0.0.136       10.0.0.135    10006    30006    17        5           true     false    false    2                9.175         0.000         0        3012431
  10.000       SW       HW 0x09e09d2718753811         10.0.0.158       10.0.0.157    10008    30008    17        5           true     false    false    2                7.355         0.000         0        2961844
  10.000       SW       HW 0x07006f2714753411         10.0.0.112       10.0.0.111    10004    30004    17        5           true     false    false    2                6.841         0.000         0        2952181
  10.000       SW       HW 0x0a80a72715753511         10.0.0.168       10.0.0.167    10005    30005    17        5           true     false    false    2                7.653         0.000         0        2945602
  10.000       SW       HW 0x07e07d2714753411         10.0.0.126       10.0.0.125    10004    30004    17        5           true     false    false    2                4.977         0.000         0        2902120
  10.000       SW       HW 0x03c03b2713753311         10.0.0.60       10.0.0.59    10003    30003    17        5           true     false    false    1                7.258         0.000         0        2874907
  10.000       SW       HW 0x0480472713753311         10.0.0.72       10.0.0.71    10003    30003    17        5           true     false    false    1                4.604         0.000         0        2867738
  10.000       SW       HW 0x0060052711753111         10.0.0.6       10.0.0.5    10001    30001    17        5           true     false    false    1                4.419         0.000         0        2861846
  10.000       SW       HW 0x0980972710753011         10.0.0.152       10.0.0.151    10000    30000    17        5           true     false    false    2                2.018         0.000         0        2845731
  10.000       SW       HW 0x0140132710753011         10.0.0.20       10.0.0.19    10000    30000    17        5           true     false    false    1                8.386         0.000         0        2817988
  10.000       SW       HW 0x01e01d2711753111         10.0.0.30       10.0.0.29    10001    30001    17        5           true     false    false    1                3.914         0.000         0        2803612
  10.000       SW       HW 0x0840832712753211         10.0.0.132       10.0.0.131    10002    30002    17        5           true     false    false    2                6.111         0.000         0        2759995
  10.000       SW       HW 0x03e03d2711753111         10.0.0.62       10.0.0.61    10001    30001    17        5           true     false    false    1                4.948         0.000         0        2751189
  10.000       SW       HW 0x0680672710753011         10.0.0.104       10.0.0.103    10000    30000    17        5           true     false    false    2                2.947         0.000         0        2740865
  10.000       SW       HW 0x0740732712753211         10.0.0.116       10.0.0.115    10002    30002    17        5           true     false    false    2                7.504         0.000         0        2735459
  10.000       SW       HW 0x0160152710753011         10.0.0.22       10.0.0.21    10000    30000    17        5           true     false    false    1                3.550         0.000         0        2722601
  10.000       SW       HW 0x00c00b2712753211         10.0.0.12       10.0.0.11    10002    30002    17        5           true     false    false    1                6.593         0.000         0        2676526
  10.000       SW       HW 0x09c09b2710753011         10.0.0.156       10.0.0.155    10000    30000    17        5           true     false    false    2                3.779         0.000         0        2612524
  10.000       SW       HW 0x03c03b2711753111         10.0.0.60       10.0.0.59    10001    30001    17        5           true     false    false    1                5.705         0.000         0        2580929
  10.000       SW       HW 0x03e03d2712753211         10.0.0.62       10.0.0.61    10002    30002    17        5           true     false    false    1                7.527         0.000         0        2569981
  10.000       SW       HW 0x0b60b52713753311         10.0.0.182       10.0.0.181    10003    30003    17        5           true     false    false    2                7.544         0.000         0        2548533
  10.000       SW       HW 0x09a0992711753111         10.0.0.154       10.0.0.153    10001    30001    17        5           true     false    false    2                2.600         0.000         0        2535289
  10.000       SW       HW 0x0620612711753111         10.0.0.98       10.0.0.97    10001    30001    17        5           true     false    false    1                4.989         0.000         0        2516973
  10.000       SW       HW 0x0ae0ad2715753511         10.0.0.174       10.0.0.173    10005    30005    17        5           true     false    false    2                9.806         0.000         0        2501644
  10.000       SW       HW 0x02001f2710753011         10.0.0.32       10.0.0.31    10000    30000    17        5           true     false    false    1                3.801         0.000         0        2484628
  10.000       SW       HW 0x02a0292713753311         10.0.0.42       10.0.0.41    10003    30003    17        5           true     false    false    1                4.031         0.000         0        2472745
  10.000       SW       HW 0x08e08d2710753011         10.0.0.142       10.0.0.141    10000    30000    17        5           true     false    false    2                1.254         0.000         0        2441951
  10.000       SW       HW 0x0820812713753311         10.0.0.130       10.0.0.129    10003    30003    17        5           true     false    false    2                9.337         0.000         0        2433842
  10.000       SW       HW 0x04c04b2713753311         10.0.0.76       10.0.0.75    10003    30003    17        5           true     false    false    1                6.804         0.000         0        2424647
  10.000       SW       HW 0x0220212713753311         10.0.0.34       10.0.0.33    10003    30003    17        5           true     false    false    1                4.031         0.000         0        2407775
  10.000       SW       HW 0x05e05d2711753111         10.0.0.94       10.0.0.93    10001    30001    17        5           true     false    false    1                4.674         0.000         0        2393129
  10.000       SW       HW 0x0be0bd2712753211         10.0.0.190       10.0.0.189    10002    30002    17        5           true     false    false    2                4.412         0.000         0        2380909
  10.000       SW       HW 0x0160152712753211         10.0.0.22       10.0.0.21    10002    30002    17        5           true     false    false    1                9.557         0.000         0        2325956
  10.000       SW       HW 0x07c07b2713753311         10.0.0.124       10.0.0.123    10003    30003    17        5           true     false    false    2                8.663         0.000         0        2303663
  10.000       SW       HW 0x0320312714753411         10.0.0.50       10.0.0.49    10004    30004    17        5           true     false    false    1                9.076         0.000         0        2296159
