Tempo Switch RegrasInstaladas RegrasAceitas RegrasBloqueadas BytesEnviados
12 HW 7 7 0 0
12 SW 7 7 0 0
17 HW 15 15 0 0
17 SW 20 20 0 0
22 HW 27 27 0 0
22 SW 31 31 0 0
27 HW 40 40 0 0
27 SW 47 47 0 0
32 HW 49 49 0 0
32 SW 52 56 0 240
37 HW 57 57 0 0
37 SW 60 64 0 240
42 HW 65 67 0 594216
42 SW 63 73 0 9722400
47 HW 72 76 0 3677184
47 SW 73 85 0 10177512
52 HW 81 87 0 4517856
52 SW 87 101 0 10699152
57 HW 95 103 0 7423920
57 SW 98 114 0 11083200
62 HW 104 112 0 7423920
62 SW 100 124 0 25568160
67 HW 117 133 0 19193328
67 SW 104 140 0 54823968
72 HW 119 149 0 52304616
73 SW 111 153 0 62603328
78 HW 131 165 0 58233168
78 SW 120 168 0 64680816
83 HW 124 180 0 93798432
83 SW 124 184 0 74764344
88 HW 127 197 0 121244256
88 SW 133 203 0 127986744
93 HW 125 215 0 182522592
93 SW 126 214 0 200878752
98 HW 125 229 0 213905664
98 SW 130 232 0 256024416
103 HW 124 244 0 246834000
103 SW 131 251 0 305055672
108 HW 118 254 0 279469008
108 SW 146 270 0 317824512
113 HW 129 275 0 302731128
113 SW 145 287 0 354868512
118 HW 136 294 0 330997968
118 SW 145 306 0 417072312
123 HW 138 307 0 354890592
123 SW 135 323 0 480842424
128 HW 133 323 0 479367504
128 SW 138 338 0 509520528
133 HW 132 336 0 533427552
133 SW 140 356 0 558867672
138 HW 137 351 0 544102272
138 SW 135 369 0 584881632
143 HW 138 368 0 590478336
143 SW 144 391 0 631712808
149 HW 146 388 0 622113912
149 SW 136 406 0 681150852
154 HW 146 404 0 691590312
154 SW 145 426 0 732968604
159 HW 150 427 0 813561840
159 SW 140 444 0 782944860
164 HW 147 443 0 861533064
164 SW 141 457 0 832477980
169 HW 155 463 0 888219864
169 SW 146 480 0 920025804
174 HW 150 478 0 1003878792
174 SW 156 502 0 962989284
179 HW 147 498 0 1065346128
179 SW 163 525 0 1013586852
184 HW 166 526 0 1084796496
184 SW 169 545 0 1068907908
189 HW 174 544 0 1119259512
189 SW 170 568 0 1147120644
194 HW 176 566 0 1170844416
194 SW 158 582 0 1236786780
199 HW 165 583 0 1242431568
199 SW 165 603 0 1274332944
204 HW 164 600 0 1315185984
204 SW 155 621 0 1381907328
209 HW 154 621 0 1418435928
209 SW 169 645 0 1400879904
214 HW 164 642 0 1450606752
215 SW 166 662 0 1487416200
220 HW 165 657 0 1478091888
220 SW 166 680 0 1555537848
225 HW 163 673 0 1507250808
225 SW 162 698 0 1609954728
230 HW 155 693 0 1563878232
230 SW 159 717 0 1689366480
235 HW 159 709 0 1624273560
235 SW 160 736 0 1776391152
240 HW 166 732 0 1704131352
240 SW 159 755 0 1904687376
245 HW 159 749 0 1774735704
245 SW 160 777 0 2005046676
250 HW 155 765 0 1849951656
250 SW 162 796 0 2066346180
255 HW 145 781 0 1995628320
255 SW 155 813 0 2143895148
260 HW 150 804 0 2027316816
260 SW 145 830 0 2278189476
265 HW 155 821 0 2113789608
265 SW 142 844 0 2321234604
270 HW 157 833 0 2126770128
270 SW 141 855 0 2334328524
275 HW 141 848 0 2245521096
275 SW 147 879 0 2402126604
280 HW 138 862 0 2301732720
280 SW 148 892 0 2424889764
285 HW 139 877 0 2325185352
285 SW 150 908 0 2459398140
290 HW 146 898 0 2380914648
291 SW 141 929 0 2514906984
296 HW 146 916 0 2465207136
296 SW 141 943 0 2610271848
301 HW 155 939 0 2527847784
301 SW 154 971 0 2681772816
306 HW 147 955 0 2643142320
306 SW 151 992 0 2728750656
311 HW 145 973 0 2729356560
311 SW 166 1020 0 2775214416
316 HW 147 993 0 2783395440
316 SW 157 1038 0 2821242720
321 HW 145 1007 0 2860870320
321 SW 150 1054 0 2904785256
326 HW 150 1024 0 2915698464
326 SW 134 1072 0 3015301872
331 HW 149 1043 0 2988563256
331 SW 139 1091 0 3031462308
336 HW 156 1062 0 3037233024
336 SW 139 1106 0 3088416444
341 HW 161 1079 0 3080943432
341 SW 143 1123 0 3120416412
346 HW 155 1094 0 3156024816
346 SW 138 1138 0 3165481572
351 HW 156 1115 0 3261731760
351 SW 139 1151 0 3246647244
356 HW 146 1128 0 3324426840
356 SW 131 1167 0 3311675460
361 HW 147 1145 0 3360169008
361 SW 128 1180 0 3364743636
367 HW 139 1165 0 3453164568
367 SW 142 1206 0 3387490164
372 HW 147 1185 0 3510443664
372 SW 147 1227 0 3464893980
377 HW 142 1201 0 3571224552
377 SW 151 1243 0 3489120756
