Tempo Switch RegrasInstaladas RegrasAceitas VezesBloqueado BytesEnviados
497 HW 177 2186 0 7114256352
499 SW 175 3204 0 1889715195
502 HW 164 2186 0 7189166880
504 SW 157 3237 0 1926763731
507 HW 173 2232 0 7316251992
509 SW 160 3268 0 1929988827
512 HW 160 2232 0 7384766760
515 SW 142 3303 0 1955706435
517 HW 170 2278 0 7514478216
520 SW 161 3343 0 1959109947
523 HW 158 2278 0 7556377248
525 SW 145 3375 0 1990009479
528 HW 170 2326 0 7674248232
530 SW 159 3410 0 1991128359
533 HW 148 2326 0 7807127328
535 SW 146 3447 0 2025405399
538 HW 170 2385 0 7910483112
540 SW 159 3481 0 2027110935
543 HW 152 2385 0 7987971600
545 SW 145 3511 0 2056641807
548 HW 169 2439 0 8037761760
550 SW 149 3538 0 2061037191
553 HW 154 2439 0 8132465880
555 SW 127 3566 0 2101519659
558 HW 166 2487 0 8150832144
560 SW 140 3596 0 2102656683
563 HW 157 2487 0 8188261704
566 SW 128 3631 0 2152226091
568 HW 179 2535 0 8217877248
571 SW 158 3677 0 2154172155
573 HW 172 2535 0 8277140088
576 SW 163 3715 0 2179632723
578 HW 187 2569 0 8374966488
581 SW 180 3751 0 2180942115
583 HW 169 2569 0 8474976216
586 SW 156 3788 0 2217485763
588 HW 177 2612 0 8570944368
591 SW 171 3819 0 2218454955
593 HW 161 2612 0 8707676040
596 SW 152 3852 0 2261131155
598 HW 173 2661 0 8779551984
601 SW 176 3897 0 2261710251
604 HW 162 2661 0 8870371776
606 SW 168 3934 0 2300278347
609 HW 178 2704 0 8953943040
611 SW 177 3963 0 2300605059
614 HW 163 2704 0 9076197312
616 SW 159 3998 0 2345981811
619 HW 176 2751 0 9106274016
622 SW 177 4030 0 2347168731
624 HW 163 2751 0 9246775104
627 SW 168 4067 0 2399812035
629 HW 176 2793 0 9316500984
632 SW 182 4102 0 2400444051
634 HW 159 2793 0 9412523568
637 SW 161 4131 0 2446135179
639 HW 170 2841 0 9516440304
642 SW 173 4163 0 2447024355
644 HW 154 2841 0 9640525608
647 SW 177 4213 0 2498777091
649 HW 175 2890 0 9695500416
652 SW 196 4247 0 2500205931
654 HW 160 2890 0 9807548688
657 SW 177 4283 0 2536930899
659 HW 175 2941 0 9961913304
662 SW 171 4311 0 2546529075
664 HW 161 2941 0 10039752576
667 SW 155 4342 0 2591659551
669 HW 172 2987 0 10113497352
673 SW 164 4376 0 2597388519
675 HW 160 2987 0 10156488048
678 SW 154 4408 0 2637338583
680 HW 178 3032 0 10183626936
683 SW 158 4440 0 2643486375
685 HW 161 3032 0 10301145624
688 SW 142 4471 0 2685545679
690 HW 178 3078 0 10373009472
693 SW 170 4516 0 2686337967
695 HW 170 3078 0 10439098992
698 SW 169 4557 0 2713798911
700 HW 179 3117 0 10622868984
703 SW 177 4585 0 2714216403
705 HW 167 3117 0 10709118000
708 SW 147 4606 0 2742162699
710 HW 170 3163 0 10847735136
713 SW 153 4640 0 2749987419
715 HW 152 3163 0 10986755976
718 SW 143 4673 0 2781934467
720 HW 175 3219 0 11116807632
723 SW 159 4703 0 2783045787
725 HW 166 3219 0 11159811936
728 SW 158 4740 0 2809295619
730 HW 186 3261 0 11262762504
734 SW 172 4776 0 2809719159
736 HW 170 3261 0 11347717248
739 SW 166 4817 0 2848873911
741 HW 183 3297 0 11399317272
744 SW 188 4857 0 2850311823
746 HW 169 3297 0 11491727688
749 SW 176 4897 0 2899262823
751 HW 179 3334 0 11572586424
754 SW 172 4920 0 2901139215
756 HW 161 3334 0 11651877216
759 SW 143 4939 0 2936480883
761 HW 168 3380 0 11761519896
764 SW 125 4950 0 2939529195
766 HW 152 3380 0 11821877424
769 SW 88 4959 0 2974559211
771 HW 169 3436 0 11887805160
774 SW 70 4973 0 2980078011
776 HW 156 3436 0 11970872928
779 SW 61 4991 0 3007802043
781 HW 175 3485 0 12011352192
784 SW 39 5001 0 3008855907
786 HW 153 3485 0 12074210568
789 SW 28 5011 0 3016978371
791 HW 159 3507 0 12135349800
794 SW 13 5022 0 3017011875
796 HW 120 3507 0 12212502624
799 SW 22 5031 0 3017011875
801 HW 132 3527 0 12281099040
804 SW 13 5042 0 3017042115
807 HW 97 3527 0 12350840040
810 SW 23 5052 0 3017042115
812 HW 106 3546 0 12396561408
815 SW 15 5063 0 3017070843
817 HW 72 3546 0 12551131656
820 SW 28 5076 0 3017070843
822 HW 86 3568 0 12641534136
825 SW 13 5083 0 3017104107
827 HW 63 3568 0 12673889424
830 SW 13 5087 0 3017104407
832 HW 63 3579 0 12749534784
835 SW 5 5090 0 3017121039
837 HW 30 3579 0 12879660528
840 SW 8 5093 0 3017121039
842 HW 30 3585 0 12930091776
845 SW 5 5096 0 3017130111
847 HW 14 3585 0 12948253920
850 SW 8 5099 0 3017130111
852 HW 15 3587 0 12962029752
855 SW 6 5099 0 3017133135
857 HW 6 3587 0 12986619408
860 SW 4 5099 0 3017133315
862 HW 4 3587 0 13013454384
865 SW 2 5099 0 3017133495
867 HW 2 3587 0 13013454384
870 SW 2 5099 0 3017133495
872 HW 2 3587 0 13013454384
