Timestamp,IpOri,PortaOri,IpDest,PortaDest,?,Tempo,BytesEnv,Banda(bps),Jitter,PctPerdido,PctEnv,%Perda,ForaOrdem
20191121111422,10.1.0.2,18513,10.1.0.1,14013,3,0.0-6.1,474810,620539
20191121111422,10.1.0.1,14013,10.1.0.2,18513,3,0.0-6.1,474810,621045,0.134,0,323,0.000,0
20191121111426,10.1.0.2,18512,10.1.0.1,14012,3,0.0-9.7,23520,19455
20191121111426,10.1.0.1,14012,10.1.0.2,18512,3,0.0-9.7,23520,19489,62.537,0,16,0.000,0
20191121111426,10.1.0.2,18533,10.1.0.1,14033,3,0.0-5.6,133770,192508
20191121111426,10.1.0.1,14033,10.1.0.2,18533,3,0.0-5.5,133770,192971,0.058,0,91,0.000,0
20191121111428,10.1.0.2,18508,10.1.0.1,14008,3,0.0-12.7,1443540,912379
20191121111428,10.1.0.1,14008,10.1.0.2,18508,3,0.0-12.6,1440600,913102,0.111,2,982,0.204,0
20191121111428,10.1.0.2,18531,10.1.0.1,14031,3,0.0-7.5,498330,529407
20191121111428,10.1.0.1,14031,10.1.0.2,18531,3,0.0-7.5,498330,530686,0.069,0,339,0.000,0
20191121111431,10.1.0.2,18504,10.1.0.1,14004,3,0.0-16.7,2585730,1235964
20191121111431,10.1.0.1,14004,10.1.0.2,18504,3,0.0-16.7,2579850,1236666,0.061,4,1759,0.227,0
20191121111431,10.1.0.2,18551,10.1.0.1,14051,3,0.0-6.4,113190,142335
20191121111431,10.1.0.1,14051,10.1.0.2,18551,3,0.0-6.4,113190,142571,0.090,0,77,0.000,0
20191121111433,10.1.0.2,18546,10.1.0.1,14046,3,0.0-9.1,1583190,1394681
20191121111433,10.1.0.1,14046,10.1.0.2,18546,3,0.0-9.1,1581720,1395654,0.108,1,1077,0.093,0
20191121111436,10.1.0.2,18568,10.1.0.1,14068,3,0.0-8.2,515970,500733
20191121111436,10.1.0.1,14068,10.1.0.2,18568,3,0.0-8.2,515970,501078,0.571,0,351,0.000,0
20191121111436,10.1.0.2,18520,10.1.0.1,14020,3,0.0-18.6,1558200,668670
20191121111436,10.1.0.1,14020,10.1.0.2,18520,3,0.0-18.6,1555260,669185,0.268,2,1060,0.189,0
20191121111438,10.1.0.2,18517,10.1.0.1,14017,3,0.0-20.6,2594550,1009661
20191121111438,10.1.0.1,14017,10.1.0.2,18517,3,0.0-20.5,2590140,1010153,0.076,3,1765,0.170,0
20191121111439,10.1.0.2,18584,10.1.0.1,14084,3,0.0-6.7,374850,447485
20191121111439,10.1.0.1,14084,10.1.0.2,18584,3,0.0-6.7,374850,449143,0.109,0,255,0.000,0
20191121111441,10.1.0.2,18583,10.1.0.1,14083,3,0.0-8.0,11760,11759
20191121111441,10.1.0.1,14083,10.1.0.2,18583,3,0.0-8.0,11760,11766,62.516,0,8,0.000,0
20191121111441,10.1.0.2,18574,10.1.0.1,14074,3,0.0-11.2,1093680,779261
20191121111441,10.1.0.1,14074,10.1.0.2,18574,3,0.0-11.2,1089270,779468,0.177,3,744,0.403,0
20191121111441,10.1.0.2,18558,10.1.0.1,14058,3,0.0-15.3,588000,308223
20191121111441,10.1.0.2,18538,10.1.0.1,14038,3,0.0-19.3,2735670,1135613
20191121111441,10.1.0.1,14058,10.1.0.2,18558,3,0.0-15.2,588000,308769,0.090,0,400,0.000,0
20191121111441,10.1.0.1,14038,10.1.0.2,18538,3,0.0-19.2,2731260,1135915,0.105,3,1861,0.161,0
20191121111441,10.1.0.2,18576,10.1.0.1,14076,3,0.0-11.4,463050,324604
20191121111442,10.1.0.1,14076,10.1.0.2,18576,3,0.0-11.4,463050,325438,0.108,0,315,0.000,0
20191121111443,10.1.0.2,18553,10.1.0.1,14053,3,0.0-17.7,1334760,603134
20191121111443,10.1.0.1,14053,10.1.0.2,18553,3,0.0-17.7,1333290,603373,0.171,1,908,0.110,0
20191121111444,10.1.0.2,18567,10.1.0.1,14067,3,0.0-16.1,502740,249855
20191121111444,10.1.0.1,14067,10.1.0.2,18567,3,0.0-16.1,502740,250322,0.061,0,342,0.000,0
20191121111444,10.1.0.2,18535,10.1.0.1,14035,3,0.0-23.1,529200,183295
20191121111444,10.1.0.1,14035,10.1.0.2,18535,3,0.0-23.1,529200,183379,0.080,0,360,0.000,0
20191121111445,10.1.0.2,18609,10.1.0.1,14109,3,0.0-7.8,320460,326654
20191121111445,10.1.0.1,14109,10.1.0.2,18609,3,0.0-7.8,318990,326869,0.075,1,218,0.459,0
20191121111446,10.1.0.2,18619,10.1.0.1,14119,3,0.0-7.1,194040,220157
20191121111446,10.1.0.1,14119,10.1.0.2,18619,3,0.0-7.0,194040,221508,0.175,0,132,0.000,0
20191121111446,10.1.0.2,18571,10.1.0.1,14071,3,0.0-17.5,1852200,844799
20191121111447,10.1.0.1,14071,10.1.0.2,18571,3,0.0-17.5,1850730,845131,0.124,1,1260,0.079,0
20191121111447,10.1.0.2,18501,10.1.0.1,14001,3,0.0-33.6,908460,216063
20191121111447,10.1.0.1,14001,10.1.0.2,18501,3,0.0-33.6,908460,216156,0.105,0,618,0.000,0
20191121111448,10.1.0.2,18549,10.1.0.1,14049,3,0.0-23.1,10782450,3728376
20191121111448,10.1.0.1,14049,10.1.0.2,18549,3,0.0-23.1,10758930,3728681,0.104,16,7335,0.218,0
20191121111448,10.1.0.2,18509,10.1.0.1,14009,3,0.0-32.8,19008570,4631545
20191121111448,10.1.0.1,14009,10.1.0.2,18509,3,0.0-32.8,18982110,4631864,0.071,18,12931,0.139,0
20191121111448,10.1.0.2,18556,10.1.0.1,14056,3,0.0-23.3,1977150,678910
20191121111448,10.1.0.1,14056,10.1.0.2,18556,3,0.0-23.3,1974210,679223,0.228,2,1345,0.149,0
20191121111449,10.1.0.2,18524,10.1.0.1,14024,3,0.0-30.0,10397310,2770936
20191121111449,10.1.0.1,14024,10.1.0.2,18524,3,0.0-30.0,10387020,2771146,0.099,7,7073,0.099,0
20191121111449,10.1.0.2,18539,10.1.0.1,14039,3,0.0-27.6,2382870,690174
20191121111449,10.1.0.2,18627,10.1.0.1,14127,3,0.0-9.3,142590,122879
20191121111449,10.1.0.1,14039,10.1.0.2,18539,3,0.0-27.6,2381400,690382,0.075,1,1621,0.062,0
20191121111449,10.1.0.1,14127,10.1.0.2,18627,3,0.0-9.3,142590,123100,0.077,0,97,0.000,0
20191121111450,10.1.0.2,18578,10.1.0.1,14078,3,0.0-19.3,430710,178175
20191121111450,10.1.0.1,14078,10.1.0.2,18578,3,0.0-19.3,430710,178354,0.287,0,293,0.000,0
20191121111451,10.1.0.2,18527,10.1.0.1,14027,3,0.0-31.4,6673800,1701883
20191121111451,10.1.0.1,14027,10.1.0.2,18527,3,0.0-31.4,6670860,1702044,0.107,2,4540,0.044,0
20191121111451,10.1.0.2,18550,10.1.0.1,14050,3,0.0-26.3,4029270,1225725
20191121111451,10.1.0.1,14050,10.1.0.2,18550,3,0.0-26.3,4027800,1226086,0.084,1,2741,0.036,0
20191121111451,10.1.0.2,18505,10.1.0.1,14005,3,0.0-37.1,23733150,5124087
20191121111451,10.1.0.1,14005,10.1.0.2,18505,3,0.0-37.0,23718450,5124219,0.064,10,16145,0.062,0
20191121111452,10.1.0.2,18615,10.1.0.1,14115,3,0.0-13.8,773220,449534
20191121111452,10.1.0.1,14115,10.1.0.2,18615,3,0.0-13.8,773220,449751,0.361,0,526,0.000,0
20191121111453,10.1.0.2,18608,10.1.0.1,14108,3,0.0-15.9,69090,34815
20191121111453,10.1.0.1,14108,10.1.0.2,18608,3,0.0-15.8,69090,34908,62.596,0,47,0.000,0
20191121111453,10.1.0.2,18588,10.1.0.1,14088,3,0.0-19.5,493920,202751
20191121111453,10.1.0.1,14088,10.1.0.2,18588,3,0.0-19.5,493920,202819,0.108,0,336,0.000,0
20191121111454,10.1.0.2,18566,10.1.0.1,14066,3,0.0-26.2,3626490,1108990
20191121111454,10.1.0.1,14066,10.1.0.2,18566,3,0.0-26.2,3626490,1109271,0.096,0,2467,0.000,0
20191121111454,10.1.0.2,18564,10.1.0.1,14064,3,0.0-27.1,1342110,396287
20191121111454,10.1.0.1,14064,10.1.0.2,18564,3,0.0-27.1,1342110,396533,1.132,0,913,0.000,0
20191121111456,10.1.0.2,18528,10.1.0.1,14028,3,0.0-35.9,4564350,1015807
20191121111456,10.1.0.1,14028,10.1.0.2,18528,3,0.0-35.9,4558470,1015915,0.089,4,3105,0.129,0
20191121111457,10.1.0.2,18644,10.1.0.1,14144,3,0.0-12.9,660030,408574
20191121111457,10.1.0.1,14144,10.1.0.2,18644,3,0.0-12.9,660030,409340,0.129,0,449,0.000,0
20191121111457,10.1.0.2,18503,10.1.0.1,14003,3,0.0-43.0,63210,11759
20191121111457,10.1.0.2,18613,10.1.0.1,14113,3,0.0-18.8,173460,73727
