Tempo Switch RegrasInstaladas RegrasAceitas VezesBloqueado BytesEnviados
13 HW 2 2 0 0
13 SW 34 34 0 0
18 HW 2 2 0 0
18 SW 102 102 0 0
23 HW 98 98 0 0
23 SW 146 146 0 0
28 HW 98 98 0 0
28 SW 220 220 0 0
33 HW 162 200 0 0
33 SW 272 277 0 300
38 HW 160 200 0 18144
38 SW 240 344 0 71266908
43 HW 186 241 0 1590624
43 SW 287 401 0 71492196
48 HW 180 241 0 2906064
48 SW 280 470 0 137067636
53 HW 191 263 0 10664136
53 SW 350 551 0 137893188
58 HW 180 263 0 35078400
59 SW 371 623 0 219394524
63 HW 183 286 0 80290224
64 SW 425 707 0 224608020
68 HW 166 286 0 148801968
69 SW 432 767 0 279139812
73 HW 189 321 0 188165376
74 SW 477 848 0 291403644
78 HW 174 321 0 244975752
79 SW 494 932 0 365106204
83 HW 189 348 0 288935640
84 SW 570 1040 0 382087476
88 HW 178 348 0 341421696
90 SW 600 1149 0 501747156
93 HW 185 375 0 434486808
95 SW 637 1247 0 552594204
99 HW 171 375 0 530565336
100 SW 642 1350 0 670391220
104 HW 183 411 0 673904448
105 SW 664 1454 0 734115972
109 HW 166 411 0 808939656
111 SW 669 1550 0 864607620
114 HW 181 446 0 929101320
116 SW 711 1661 0 923891628
119 HW 168 446 0 1037520792
121 SW 690 1758 0 1078714380
124 HW 183 493 0 1324743336
126 SW 717 1859 0 1155480132
129 HW 163 493 0 1564026408
132 SW 702 1959 0 1324349724
134 HW 182 533 0 1676959200
137 SW 702 2036 0 1472744964
139 HW 168 533 0 1812314952
142 SW 668 2142 0 1751819340
144 HW 195 572 0 1941870672
147 SW 697 2251 0 1860052836
149 HW 185 572 0 2131281936
153 SW 711 2359 0 1975618020
154 HW 195 591 0 2257792488
158 SW 731 2479 0 2130155004
159 HW 178 591 0 2452356648
163 SW 726 2586 0 2308636020
165 HW 193 625 0 2530159632
168 SW 734 2692 0 2452834128
170 HW 179 625 0 2720382840
174 SW 715 2800 0 2697132504
175 HW 191 661 0 2931768000
179 SW 734 2896 0 2791921476
180 HW 176 661 0 3241478520
184 SW 708 3000 0 3065451348
185 HW 196 693 0 3415181616
189 SW 712 3091 0 3164080620
190 HW 176 693 0 3653040384
195 SW 712 3214 0 3385440444
195 HW 161 693 0 3891782160
200 SW 715 3317 0 3527125608
200 HW 183 730 0 3989584368
205 SW 686 3398 0 3723197232
205 HW 169 730 0 4136485752
210 SW 693 3506 0 3869929272
210 HW 183 761 0 4345235496
216 SW 671 3598 0 4059596064
216 HW 167 761 0 4481543808
221 SW 701 3699 0 4172439648
221 HW 184 794 0 4677172416
226 HW 167 794 0 4892104728
226 SW 681 3805 0 4369277976
231 HW 177 827 0 5082253848
231 SW 722 3938 0 4485617304
236 HW 163 827 0 5261546808
237 SW 699 4040 0 4672775868
241 HW 186 867 0 5443692912
242 SW 722 4163 0 4829869644
246 HW 169 867 0 5675045544
247 SW 702 4266 0 4987067748
251 HW 182 902 0 5868983736
252 SW 730 4377 0 5105059692
256 HW 168 902 0 6057731232
258 SW 715 4474 0 5275344156
261 HW 179 938 0 6246602712
263 SW 701 4547 0 5391902724
266 HW 164 938 0 6391839384
268 SW 634 4601 0 5636240412
271 HW 179 978 0 6588512784
273 SW 586 4642 0 5747842764
277 HW 164 978 0 6739442136
278 SW 498 4692 0 5985375120
282 HW 175 1021 0 6863339952
284 SW 435 4728 0 6098877936
287 HW 164 1021 0 6993198072
289 SW 383 4778 0 6341532768
292 HW 172 1062 0 7117151832
294 SW 345 4819 0 6434395272
297 HW 160 1062 0 7241338440
299 SW 298 4851 0 6652661724
302 HW 173 1109 0 7386718752
304 SW 244 4877 0 6765600564
307 HW 147 1109 0 7655907672
309 SW 187 4900 0 6936473196
312 HW 166 1170 0 7866556488
314 SW 170 4932 0 6978345099
317 HW 147 1170 0 7954246440
320 SW 146 4962 0 7121595003
322 HW 163 1231 0 8098522992
325 SW 134 4979 0 7140473835
327 HW 127 1231 0 8307244008
330 SW 84 4993 0 7250813787
332 HW 164 1312 0 8505922320
335 SW 37 5009 0 7253734971
337 HW 130 1312 0 8724305016
340 SW 32 5022 0 7274520435
342 HW 142 1340 0 8845130448
345 SW 14 5032 0 7274562771
347 HW 66 1340 0 8978331600
350 SW 19 5037 0 7274562771
352 HW 66 1353 0 9120636504
355 SW 9 5042 0 7274582547
357 HW 29 1353 0 9196747560
360 SW 7 5042 0 7274582667
362 HW 27 1358 0 9243808560
365 SW 2 5042 0 7274590227
368 HW 8 1358 0 9306450720
370 SW 2 5042 0 7274590227
373 HW 7 1358 0 9312577344
375 SW 2 5042 0 7274590227
378 HW 2 1358 0 9312577344
380 SW 2 5042 0 7274590227
383 HW 2 1358 0 9312577344
385 SW 2 5042 0 7274590227
