   Time:s    ILoad   IMeter   IQueue    TLoad   TMeter   TQueue
  175.000     3157        0        0   398691        0        0
  176.000     4211        0        0   402902        0        0
  177.000     5118        0        0   408020        0        0
  178.000     5181        0        0   413201        0        0
  179.000     5137        0        0   418338        0        0
  180.000     5445        0        0   423783        0        0
  181.000     3743        0        0   427526        0        0
  182.000     1949        0        0   429475        0        0
  183.000     2495        0        0   431970        0        0
  184.000     2684        0        0   434654        0        0
  185.000     3041        0        0   437695        0        0
  186.000     3235        0        0   440930        0        0
  187.000     3561        0        0   444491        0        0
  188.000     4455        0        0   448946        0        0
  189.000     5219        0        0   454165        0        0
  190.000     6054        0        0   460219        0        0
  191.000     6727        0        0   466946        0        0
  192.000     7069        0        0   474015        0        0
  193.000     7948        0        0   481963        0        0
  194.000     8662        0        0   490625        0        0
  195.000     8781        0        0   499406        0        0
  196.000     4966        0        0   504372        0        0
  197.000     2399        0        0   506771        0        0
  198.000     3069        0        0   509840        0        0
  199.000     3959        0        0   513799        0        0
  200.000     4383        0        0   518182        0        0
  201.000     4662        0        0   522844        0        0
  202.000     4816        0        0   527660        0        0
  203.000     5276        0        0   532936        0        0
  204.000     5887        0        0   538823        0        0
  205.000     6197        0        0   545020        0        0
  206.000     7285        0        0   552305        0        0
  207.000     8180        0        0   560485        0        0
  208.000     9070        0        0   569555        0        0
  209.000     9309        0        0   578864        0        0
  210.000    10229        0        0   589093        0        0
  211.000     7541        0        0   596634        0        0
  212.000     4737        0        0   601371        0        0
  213.000     5145        0        0   606516        0        0
  214.000     5919        0        0   612435        0        0
  215.000     6387        0        0   618822        0        0
  216.000     6149        0        0   624971        0        0
  217.000     6423        0        0   631394        0        0
  218.000     6375        0        0   637769        0        0
  219.000     7381        0        0   645150        0        0
  220.000     7418        0        0   652568        0        0
  221.000     7491        0        0   660059        0        0
  222.000     7922        0        0   667981        0        0
  223.000     8357        0        0   676338        0        0
  224.000     8289        0        0   684627        0        0
  225.000     8713        0        0   693340        0        0
  226.000     7023        0        0   700363        0        0
  227.000     4924        0        0   705287        0        0
  228.000     5089        0        0   710376        0        0
  229.000     5799        0        0   716175        0        0
  230.000     6056        0        0   722231        0        0
  231.000     6362        0        0   728593        0        0
  232.000     6713        0        0   735306        0        0
  233.000     7480        0        0   742786        0        0
  234.000     8409        0        0   751195        0        0
  235.000     8866        0        0   760061        0        0
  236.000     9190        0        0   769251        0        0
  237.000     9678        0        0   778929        0        0
  238.000     9425        0        0   788354        0        0
  239.000     9445        0        0   797799        0        0
  240.000     9684        0        0   807483        0        0
  241.000     6592        0        0   814075        0        0
  242.000     3393        0        0   817468        0        0
  243.000     3757        0        0   821225        0        0
  244.000     4428        0        0   825653        0        0
  245.000     5279        0        0   830932        0        0
  246.000     6390        0        0   837322        0        0
  247.000     6994        0        0   844316        0        0
  248.000     7006        0        0   851322        0        0
  249.000     7152        0        0   858474        0        0
  250.000     7402        0        0   865876        0        0
  251.000     6996        0        0   872872        0        0
  252.000     6447        0        0   879319        0        0
  253.000     5853        0        0   885172        0        0
  254.000     5342        0        0   890514        0        0
  255.000     4626        0        0   895140        0        0
  256.000     1921        0        0   897061        0        0
  257.000        0        0        0   897061        0        0
  258.000        0        0        0   897061        0        0
  259.000        0        0        0   897061        0        0
  260.000        0        0        0   897061        0        0
  261.000        0        0        0   897061        0        0
  262.000        0        0        0   897061        0        0
  263.000        0        0        0   897061        0        0
  264.000        0        0        0   897061        0        0
  265.000        0        0        0   897061        0        0
  266.000        0        0        0   897061        0        0
  267.000        0        0        0   897061        0        0
  268.000        0        0        0   897061        0        0
  269.000        0        0        0   897061        0        0
  270.000        0        0        0   897061        0        0
  271.000        0        0        0   897061        0        0
  272.000        0        0        0   897061        0        0
  273.000        0        0        0   897061        0        0
  274.000        0        0        0   897061        0        0
  275.000        0        0        0   897061        0        0
  276.000        0        0        0   897061        0        0
  277.000        0        0        0   897061        0        0
  278.000        0        0        0   897061        0        0
  279.000        0        0        0   897061        0        0
  280.000        0        0        0   897061        0        0
  281.000        0        0        0   897061        0        0
  282.000        0        0        0   897061        0        0
  283.000        0        0        0   897061        0        0
  284.000        0        0        0   897061        0        0
  285.000        0        0        0   897061        0        0
  286.000        0        0        0   897061        0        0
  287.000        0        0        0   897061        0        0
  288.000        0        0        0   897061        0        0
  289.000        0        0        0   897061        0        0
  290.000        0        0        0   897061        0        0
  291.000        0        0        0   897061        0        0
  292.000        0        0        0   897061        0        0
  293.000        0        0        0   897061        0        0
  294.000        0        0        0   897061        0        0
  295.000        0        0        0   897061        0        0
  296.000        0        0        0   897061        0        0
  297.000        0        0        0   897061        0        0
  298.000        0        0        0   897061        0        0
  299.000        0        0        0   897061        0        0
  300.000        0        0        0   897061        0        0
  301.000        0        0        0   897061        0        0
  302.000        0        0        0   897061        0        0
  303.000        0        0        0   897061        0        0
  304.000        0        0        0   897061        0        0
  305.000        0        0        0   897061        0        0
  306.000        0        0        0   897061        0        0
  307.000        0        0        0   897061        0        0
  308.000        0        0        0   897061        0        0
  309.000        0        0        0   897061        0        0
  310.000        0        0        0   897061        0        0
  311.000        0        0        0   897061        0        0
  312.000        0        0        0   897061        0        0
  313.000        0        0        0   897061        0        0
  314.000        0        0        0   897061        0        0
  315.000        0        0        0   897061        0        0
  316.000        0        0        0   897061        0        0
  317.000        0        0        0   897061        0        0
  318.000        0        0        0   897061        0        0
  319.000        0        0        0   897061        0        0
  320.000        0        0        0   897061        0        0
  321.000        0        0        0   897061        0        0
  322.000        0        0        0   897061        0        0
  323.000        0        0        0   897061        0        0
  324.000        0        0        0   897061        0        0
  325.000        0        0        0   897061        0        0
  326.000        0        0        0   897061        0        0
  327.000        0        0        0   897061        0        0
  328.000        0        0        0   897061        0        0
  329.000        0        0        0   897061        0        0
  330.000        0        0        0   897061        0        0
  331.000        0        0        0   897061        0        0
  332.000        0        0        0   897061        0        0
  333.000        0        0        0   897061        0        0
  334.000        0        0        0   897061        0        0
  335.000        0        0        0   897061        0        0
  336.000        0        0        0   897061        0        0
  337.000        0        0        0   897061        0        0
  338.000        0        0        0   897061        0        0
  339.000        0        0        0   897061        0        0
  340.000        0        0        0   897061        0        0
  341.000        0        0        0   897061        0        0
  342.000        0        0        0   897061        0        0
  343.000        0        0        0   897061        0        0
  344.000        0        0        0   897061        0        0
  345.000        0        0        0   897061        0        0
  346.000        0        0        0   897061        0        0
  347.000        0        0        0   897061        0        0
  348.000        0        0        0   897061        0        0
  349.000        0        0        0   897061        0        0
  350.000        0        0        0   897061        0        0
  351.000        0        0        0   897061        0        0
  352.000        0        0        0   897061        0        0
  353.000        0        0        0   897061        0        0
  354.000        0        0        0   897061        0        0
  355.000        0        0        0   897061        0        0
  356.000        0        0        0   897061        0        0
  357.000        0        0        0   897061        0        0
  358.000        0        0        0   897061        0        0
  359.000        0        0        0   897061        0        0
  360.000        0        0        0   897061        0        0
  361.000        0        0        0   897061        0        0
  362.000        0        0        0   897061        0        0
  363.000        0        0        0   897061        0        0
  364.000        0        0        0   897061        0        0
  365.000        0        0        0   897061        0        0
  366.000        0        0        0   897061        0        0
  367.000        0        0        0   897061        0        0
  368.000        0        0        0   897061        0        0
  369.000        0        0        0   897061        0        0
  370.000        0        0        0   897061        0        0
  371.000        0        0        0   897061        0        0
  372.000        0        0        0   897061        0        0
  373.000        0        0        0   897061        0        0
  374.000        0        0        0   897061        0        0
  375.000        0        0        0   897061        0        0
  376.000        0        0        0   897061        0        0
  377.000        0        0        0   897061        0        0
  378.000        0        0        0   897061        0        0
  379.000        0        0        0   897061        0        0
  380.000        0        0        0   897061        0        0
  381.000        0        0        0   897061        0        0
  382.000        0        0        0   897061        0        0
  383.000        0        0        0   897061        0        0
  384.000        0        0        0   897061        0        0
  385.000        0        0        0   897061        0        0
  386.000        0        0        0   897061        0        0
  387.000        0        0        0   897061        0        0
  388.000        0        0        0   897061        0        0
  389.000        0        0        0   897061        0        0
  390.000        0        0        0   897061        0        0
  391.000        0        0        0   897061        0        0
  392.000        0        0        0   897061        0        0
  393.000        0        0        0   897061        0        0
  394.000        0        0        0   897061        0        0
  395.000        0        0        0   897061        0        0
  396.000        0        0        0   897061        0        0
  397.000        0        0        0   897061        0        0
  398.000        0        0        0   897061        0        0
  399.000        0        0        0   897061        0        0
  400.000        0        0        0   897061        0        0
  401.000        0        0        0   897061        0        0
  402.000        0        0        0   897061        0        0
  403.000        0        0        0   897061        0        0
  404.000        0        0        0   897061        0        0
  405.000        0        0        0   897061        0        0
  406.000        0        0        0   897061        0        0
  407.000        0        0        0   897061        0        0
  408.000        0        0        0   897061        0        0
  409.000        0        0        0   897061        0        0
  410.000        0        0        0   897061        0        0
  411.000        0        0        0   897061        0        0
  412.000        0        0        0   897061        0        0
  413.000        0        0        0   897061        0        0
  414.000        0        0        0   897061        0        0
  415.000        0        0        0   897061        0        0
  416.000        0        0        0   897061        0        0
  417.000        0        0        0   897061        0        0
  418.000        0        0        0   897061        0        0
  419.000        0        0        0   897061        0        0
  420.000        0        0        0   897061        0        0
  421.000        0        0        0   897061        0        0
  422.000        0        0        0   897061        0        0
  423.000        0        0        0   897061        0        0
  424.000        0        0        0   897061        0        0
  425.000        0        0        0   897061        0        0
  426.000        0        0        0   897061        0        0
  427.000        0        0        0   897061        0        0
  428.000        0        0        0   897061        0        0
  429.000        0        0        0   897061        0        0
  430.000        0        0        0   897061        0        0
  431.000        0        0        0   897061        0        0
  432.000        0        0        0   897061        0        0
  433.000        0        0        0   897061        0        0
  434.000        0        0        0   897061        0        0
  435.000        0        0        0   897061        0        0
  436.000        0        0        0   897061        0        0
  437.000        0        0        0   897061        0        0
  438.000        0        0        0   897061        0        0
  439.000        0        0        0   897061        0        0
  440.000        0        0        0   897061        0        0
  441.000        0        0        0   897061        0        0
  442.000        0        0        0   897061        0        0
  443.000        0        0        0   897061        0        0
  444.000        0        0        0   897061        0        0
  445.000        0        0        0   897061        0        0
  446.000        0        0        0   897061        0        0
  447.000        0        0        0   897061        0        0
  448.000        0        0        0   897061        0        0
  449.000        0        0        0   897061        0        0
  450.000        0        0        0   897061        0        0
  451.000        0        0        0   897061        0        0
  452.000        0        0        0   897061        0        0
  453.000        0        0        0   897061        0        0
  454.000        0        0        0   897061        0        0
  455.000        0        0        0   897061        0        0
  456.000        0        0        0   897061        0        0
  457.000        0        0        0   897061        0        0
  458.000        0        0        0   897061        0        0
  459.000        0        0        0   897061        0        0
  460.000        0        0        0   897061        0        0
  461.000        0        0        0   897061        0        0
  462.000        0        0        0   897061        0        0
  463.000        0        0        0   897061        0        0
  464.000        0        0        0   897061        0        0
  465.000        0        0        0   897061        0        0
  466.000        0        0        0   897061        0        0
  467.000        0        0        0   897061        0        0
  468.000        0        0        0   897061        0        0
  469.000        0        0        0   897061        0        0
  470.000        0        0        0   897061        0        0
  471.000        0        0        0   897061        0        0
  472.000        0        0        0   897061        0        0
  473.000        0        0        0   897061        0        0
  474.000        0        0        0   897061        0        0
  475.000        0        0        0   897061        0        0
  476.000        0        0        0   897061        0        0
  477.000        0        0        0   897061        0        0
  478.000        0        0        0   897061        0        0
  479.000        0        0        0   897061        0        0
  480.000        0        0        0   897061        0        0
  481.000        0        0        0   897061        0        0
  482.000        0        0        0   897061        0        0
  483.000        0        0        0   897061        0        0
  484.000        0        0        0   897061        0        0
  485.000        0        0        0   897061        0        0
  486.000        0        0        0   897061        0        0
  487.000        0        0        0   897061        0        0
  488.000        0        0        0   897061        0        0
  489.000        0        0        0   897061        0        0
  490.000        0        0        0   897061        0        0
  491.000        0        0        0   897061        0        0
  492.000        0        0        0   897061        0        0
  493.000        0        0        0   897061        0        0
  494.000        0        0        0   897061        0        0
  495.000        0        0        0   897061        0        0
  496.000        0        0        0   897061        0        0
  497.000        0        0        0   897061        0        0
  498.000        0        0        0   897061        0        0
  499.000        0        0        0   897061        0        0
  500.000        0        0        0   897061        0        0
