Timestamp,IpOri,PortaOri,IpDest,PortaDest,?,Tempo,BitsEnv,Banda,Jitter,PctPerdido,PctEnv,%Perda,ForaOrdem
20190829113030,10.1.0.2,5561,10.1.0.1,5061,3,0.0-21.0,3338370,1270779
20190829113030,10.1.0.1,5061,10.1.0.2,5561,3,0.0-21.0,3338370,1271913,0.166,0,2271,0.000,0
20190829113041,10.1.0.2,5527,10.1.0.1,5027,3,0.0-44.0,20159580,3664892
20190829113042,10.1.0.1,5027,10.1.0.2,5527,3,0.0-44.0,20159580,3668006,0.120,0,13714,0.000,11
20190829113042,10.1.0.2,5592,10.1.0.1,5092,3,0.0-41.0,27281730,5322745
20190829113043,10.1.0.1,5092,10.1.0.2,5592,3,0.0-40.8,27281730,5347312,0.102,0,18559,0.000,86
20190829113044,10.1.0.2,5591,10.1.0.1,5091,3,0.0-46.0,133994910,23303166
20190829113045,10.1.0.1,5091,10.1.0.2,5591,3,0.0-45.9,133993440,23349103,0.095,1,91153,0.001,181
20190829113045,10.1.0.2,5532,10.1.0.1,5032,3,0.0-26.0,12752250,3922933
20190829113046,10.1.0.1,5032,10.1.0.2,5532,3,0.0-26.0,12752250,3929553,0.103,0,8675,0.000,14
20190829113104,10.1.0.2,5589,10.1.0.1,5089,3,0.0-67.0,87151890,10405879
20190829113105,10.1.0.1,5089,10.1.0.2,5589,3,0.0-67.3,86581530,10297062,15.774,387,59286,0.653,16
20190829113105,10.1.0.2,5542,10.1.0.1,5042,3,0.0-67.0,88832100,10606586
20190829113105,10.1.0.1,5042,10.1.0.2,5542,3,0.0-67.0,88832100,10611541,0.078,0,60430,0.000,28
20190829113107,10.1.0.2,5594,10.1.0.1,5094,3,0.0-39.0,45858120,9406447
20190829113107,10.1.0.1,5094,10.1.0.2,5594,3,0.0-38.9,45858120,9419337,0.096,0,31196,0.000,43
20190829113111,10.1.0.2,5537,10.1.0.1,5037,3,0.0-62.0,4105710,529407
20190829113112,10.1.0.1,5037,10.1.0.2,5537,3,0.0-62.1,4024860,518851,0.121,55,2793,1.969,0
20190829113112,10.1.0.2,5524,10.1.0.1,5024,3,0.0-74.0,40267710,4353018
20190829113112,10.1.0.2,5549,10.1.0.1,5049,3,0.0-70.0,51889530,5929982
20190829113112,10.1.0.2,5575,10.1.0.1,5075,3,0.0-59.0,35813610,4855804
20190829113112,10.1.0.1,5024,10.1.0.2,5524,3,0.0-74.0,40267710,4354485,0.100,0,27393,0.000,8
