Inicio(seg)    Duracao(seg)     Banda(Kbps)    PCli   PServ
3.322          61.475         610.520   10000   30000
3.331          84.430          52.949   10000   30000
3.356          59.746         451.764   10001   30001
3.364          86.068         698.835   10001   30001
3.372          15.757        1257.467   10002   30002
3.383          68.367         865.482   10000   30000
3.394          41.932         304.528   10002   30002
3.400          56.744        3743.550   10000   30000
3.429          24.389         626.791   10000   30000
3.438          33.016         358.252   10001   30001
3.442          24.127         189.018   10001   30001
3.457          74.193         733.074   10000   30000
3.463          94.576        1606.239   10000   30000
3.466          85.597        1321.890   10001   30001
3.467          84.401        1657.425   10000   30000
3.517          25.326         459.848   10000   30000
3.522          48.657          53.594   10001   30001
3.523          49.782          83.127   10001   30001
3.559          48.144         132.680   10002   30002
3.577          79.357         704.141   10001   30001
3.577          85.458         613.013   10001   30001
3.588          32.400          93.997   10002   30002
3.593          50.662        1401.211   10000   30000
3.603          62.306          31.246   10001   30001
3.611          95.748        2651.487   10002   30002
3.618           8.411        5032.232   10003   30003
3.654          91.736        1037.204   10000   30000
3.675          76.362         430.054   10001   30001
3.688          34.387         393.791   10000   30000
3.716          21.065         757.996   10000   30000
3.730          31.236        1658.898   10003   30003
3.740          91.774         364.856   10002   30002
3.750          62.243         400.360   10000   30000
3.755          80.460         345.229   10002   30002
3.767          33.529        3142.689   10001   30001
3.769          65.771         951.338   10001   30001
3.780          26.662         285.130   10000   30000
3.786          29.301        1212.176   10002   30002
3.801          39.286         231.874   10001   30001
3.804          52.088         607.329   10001   30001
3.830          71.828        1952.997   10002   30002
3.836          79.871         129.791   10002   30002
3.840          40.539        1930.345   10002   30002
3.862           5.680         274.875   10002   30002
3.874          43.326        2652.634   10001   30001
3.897          18.440         374.490   10001   30001
3.898          24.199         312.620   10001   30001
3.904          91.779         154.080   10001   30001
3.932          76.417         802.246   10002   30002
3.935          32.697         330.465   10003   30003
3.947          26.674         252.223   10000   30000
3.954          79.235         221.771   10002   30002
3.987          86.410         269.916   10003   30003
3.988          42.182         145.565   10000   30000
4.026          36.381        2778.753   10001   30001
4.055          77.848         708.352   10001   30001
4.066          10.572        1044.185   10000   30000
4.115          49.147        1900.698   10000   30000
4.134          14.931         337.870   10000   30000
4.135          97.165        2325.821   10003   30003
4.146          15.831         816.703   10003   30003
4.154          47.961        1839.669   10001   30001
4.176          16.391         872.808   10001   30001
4.183          16.861         742.163   10002   30002
4.184          48.403          23.887   10002   30002
4.194          28.104        2480.087   10002   30002
4.201          51.453         235.417   10002   30002
4.211           8.027        2420.510   10004   30004
4.247          41.531        1823.807   10003   30003
4.274          71.176         947.401   10001   30001
4.278          36.172        1348.801   10002   30002
4.301          46.838        1615.874   10000   30000
4.316           9.601         163.633   10002   30002
4.331           7.176        1727.310   10004   30004
4.334          22.660         529.140   10005   30005
4.337          93.088        1322.049   10000   30000
4.340          84.095         741.801   10001   30001
4.426          97.346         602.856   10002   30002
4.429          55.900        1376.034   10000   30000
4.441          67.254        1329.574   10003   30003
4.479          63.449        1207.952   10001   30001
4.526          12.341         257.800   10001   30001
4.529          29.170         912.908   10002   30002
4.532          64.838         747.370   10001   30001
4.542          38.300        3819.745   10002   30002
4.545          81.280         804.781   10002   30002
4.555          26.306        1287.823   10003   30003
4.557          59.444         285.865   10002   30002
4.600          10.250        1984.083   10001   30001
4.601          89.171        1361.261   10004   30004
4.621           7.851          55.568   10000   30000
4.627          56.854         252.794   10002   30002
4.637          46.883         504.290   10002   30002
4.647          86.967         164.886   10000   30000
4.649          75.189        4938.239   10003   30003
4.657          76.318         617.195   10001   30001
