Tempo Switch RegrasInstaladas RegrasAceitas VezesBloqueado BytesEnviados
6 HW 2 2 0 0
6 SW 35 35 0 0
11 HW 2 2 0 0
11 SW 78 78 0 0
16 HW 74 74 0 0
16 SW 122 123 0 1512
21 HW 74 74 0 0
21 SW 177 178 0 1512
26 HW 151 200 0 0
26 SW 219 227 0 151440
31 HW 147 200 0 0
32 SW 210 289 0 49388208
36 HW 184 253 0 0
37 SW 278 360 0 49394256
41 HW 176 253 0 4971456
42 SW 255 422 0 138916752
46 HW 189 278 0 11182752
47 SW 301 478 0 138931872
51 HW 180 278 0 21192192
52 SW 301 541 0 209232432
56 HW 192 301 0 36148896
57 SW 362 628 0 217197648
62 HW 189 301 0 43964424
62 SW 405 710 0 275288808
67 HW 192 314 0 75453336
67 SW 452 792 0 287342472
72 HW 174 314 0 135969624
73 SW 496 887 0 347154168
77 HW 183 342 0 204590232
78 SW 517 970 0 374480664
82 HW 170 342 0 290139192
83 SW 538 1057 0 447384768
87 HW 188 373 0 342971496
88 SW 565 1143 0 489604344
92 HW 170 373 0 445229568
93 SW 571 1227 0 587078448
97 HW 183 413 0 644526288
99 SW 599 1316 0 634413300
102 HW 169 413 0 740807424
104 SW 611 1419 0 780740124
107 HW 183 448 0 866221776
109 SW 648 1509 0 822070824
112 HW 164 448 0 1025072496
114 SW 662 1625 0 984331104
117 HW 181 493 0 1222129944
119 SW 682 1717 0 1068898776
122 HW 166 493 0 1385763120
125 SW 684 1832 0 1278202092
127 HW 192 533 0 1557180072
130 SW 707 1924 0 1396794300
132 HW 175 533 0 1734699456
135 SW 706 2033 0 1596770088
138 HW 183 568 0 1916659584
140 SW 712 2128 0 1723182360
143 HW 173 568 0 2047518648
146 SW 686 2240 0 2014503936
148 HW 187 603 0 2248239672
151 SW 668 2319 0 2141383596
153 HW 174 603 0 2524172112
156 SW 698 2441 0 2324875500
158 HW 190 635 0 2628401832
161 SW 715 2556 0 2489145228
163 HW 176 635 0 2844908136
167 SW 743 2672 0 2608913772
168 HW 191 666 0 2974179600
172 SW 734 2783 0 2770424100
173 HW 172 666 0 3144982680
177 SW 700 2876 0 2995617024
178 HW 187 710 0 3426976728
182 SW 691 2963 0 3126811872
183 HW 167 710 0 3749753952
188 SW 693 3072 0 3334920528
188 HW 161 731 0 3873961728
193 SW 719 3185 0 3455714208
193 HW 180 732 0 3967110000
198 SW 719 3282 0 3647113932
198 HW 173 732 0 4073061888
203 SW 736 3396 0 3780068628
203 HW 174 758 0 4297264272
209 HW 164 758 0 4484749248
209 SW 706 3491 0 4005594012
214 HW 184 794 0 4638156768
214 SW 728 3599 0 4146423384
219 HW 169 794 0 4845586536
219 SW 715 3697 0 4339171632
224 HW 184 826 0 5024248992
225 SW 733 3809 0 4479883068
229 HW 174 826 0 5125441104
230 SW 731 3924 0 4709508996
234 HW 189 856 0 5281902864
235 SW 770 4034 0 4839598572
239 HW 180 856 0 5398115184
240 SW 757 4145 0 5015295996
244 HW 178 879 0 5753435184
246 SW 780 4270 0 5132308344
249 HW 165 879 0 5913182520
251 SW 739 4363 0 5354147472
254 HW 184 918 0 6118052472
256 SW 766 4479 0 5470433880
259 HW 166 918 0 6312016368
261 SW 710 4540 0 5665999104
264 HW 185 961 0 6525167544
267 SW 672 4589 0 5784046992
269 HW 165 961 0 6762336840
272 SW 607 4653 0 6043724040
274 HW 172 1001 0 7110728856
277 SW 545 4700 0 6244068576
279 HW 156 1001 0 7348150656
282 SW 480 4750 0 6494711304
285 HW 172 1049 0 7520554944
287 SW 409 4785 0 6640366980
290 HW 152 1049 0 7720533576
292 SW 354 4821 0 6877344252
295 HW 169 1110 0 7978415760
298 SW 305 4854 0 6980686608
300 HW 151 1110 0 8120209608
303 SW 263 4887 0 7226530248
305 HW 163 1169 0 8245252008
308 SW 235 4914 0 7310789472
310 HW 135 1169 0 8414030520
313 SW 177 4940 0 7537249392
315 HW 177 1240 0 8552753496
318 SW 154 4963 0 7572792096
320 HW 146 1240 0 8696295216
323 SW 135 4994 0 7653319704
325 HW 152 1304 0 8843273712
328 SW 102 5008 0 7688254464
330 HW 116 1304 0 8960370552
333 SW 59 5022 0 7774334136
335 HW 140 1357 0 9018968112
338 SW 26 5039 0 7775569560
340 HW 102 1357 0 9226583856
343 SW 29 5049 0 7777846752
345 HW 112 1382 0 9333142056
348 SW 9 5054 0 7777884552
350 HW 55 1382 0 9440622576
354 SW 13 5058 0 7777884552
355 HW 46 1389 0 9662664312
359 SW 6 5058 0 7777895136
361 HW 15 1389 0 9714748176
364 SW 4 5058 0 7777895256
366 HW 10 1389 0 9723228984
369 SW 2 5058 0 7777895436
371 HW 2 1389 0 9749630016
374 SW 2 5058 0 7777895436
376 HW 2 1389 0 9749630016
379 SW 2 5058 0 7777895436
