Tempo Switch RegrasInstaladas RegrasAceitas RegrasBloqueadas BytesEnviados
12 HW 21 21 0 0
12 SW 23 24 0 0
17 HW 49 49 0 0
17 SW 54 54 0 0
22 HW 76 76 0 0
22 SW 81 82 0 0
27 HW 103 104 0 0
27 SW 106 108 0 120
32 HW 136 136 0 0
32 SW 137 141 0 240
37 HW 170 172 0 185976
37 SW 166 174 0 682152
42 HW 197 207 0 5547528
42 SW 195 208 0 7440879
47 HW 198 220 15 19516896
47 SW 216 241 0 18274359
52 HW 195 239 32 69520248
52 SW 249 286 0 26841471
57 HW 199 255 59 82289088
57 SW 267 318 0 36820671
62 HW 197 266 85 91684656
62 SW 281 356 0 58956471
67 HW 200 280 111 108498096
68 SW 297 402 0 111007071
73 HW 196 301 128 191269512
73 SW 326 443 0 130638879
78 HW 196 318 147 244562976
78 SW 342 490 0 190991871
83 HW 200 337 164 293520024
83 SW 353 531 0 250259367
88 HW 198 353 188 356974128
88 SW 366 576 0 335619327
93 HW 199 363 217 391842360
93 SW 379 625 0 389882166
98 HW 194 380 236 527406768
98 SW 394 676 0 442385034
103 HW 200 404 251 624440880
103 SW 395 724 0 564017874
108 HW 199 423 272 767312784
109 SW 399 769 0 743359218
113 HW 200 439 298 823368672
114 SW 406 826 0 966099618
118 HW 198 461 318 897166368
119 SW 409 872 0 1134126666
123 HW 194 484 329 1038616992
124 SW 413 921 0 1247005026
128 HW 196 504 346 1123397856
129 SW 409 966 0 1453851342
133 HW 200 528 361 1175880888
134 SW 424 1022 0 1613696958
139 HW 200 551 377 1344594384
139 SW 433 1083 0 1773269082
144 HW 200 577 386 1494394272
145 SW 434 1138 0 1948756338
149 HW 200 601 399 1573815096
150 SW 425 1191 0 2192942826
154 HW 200 616 417 1644912360
155 SW 422 1244 0 2327347530
159 HW 200 640 436 1724428440
160 SW 407 1294 0 2587989114
164 HW 200 654 452 1785315168
165 SW 393 1331 0 2727764562
169 HW 200 660 486 1828228752
170 SW 398 1378 0 2870316102
174 HW 198 686 504 2016581616
175 SW 396 1430 0 3064027494
179 HW 200 696 530 2141161344
181 SW 423 1486 0 3125571942
184 HW 200 711 555 2207831472
186 SW 429 1537 0 3246823758
189 HW 192 741 564 2359170576
191 SW 422 1588 0 3448854174
194 HW 197 764 581 2410518096
196 SW 418 1640 0 3656538198
199 HW 200 783 609 2462382720
201 SW 419 1694 0 3928214358
205 HW 198 803 628 2537110296
206 SW 432 1747 0 4073559894
210 HW 196 819 652 2619237600
212 SW 445 1805 0 4238993862
215 HW 194 837 671 2685198600
217 SW 446 1860 0 4477242726
220 HW 200 862 692 2736999720
222 SW 458 1924 0 4655661750
225 HW 200 886 700 2869641432
227 SW 441 1968 0 4943997246
230 HW 200 897 732 2974731480
232 SW 448 2021 0 5114297010
235 HW 199 913 754 3052180656
237 SW 440 2082 0 5380356090
240 HW 200 936 773 3239506872
243 SW 444 2130 0 5555834274
245 HW 200 954 791 3319524936
248 SW 446 2186 0 5698172442
250 HW 200 973 810 3418964640
253 SW 434 2249 0 5963783970
255 HW 195 995 832 3478339368
258 SW 426 2288 0 6153995202
260 HW 196 1009 832 3516236136
263 SW 406 2319 0 6308045442
265 HW 194 1029 832 3632419728
268 SW 358 2341 0 6578378946
271 HW 176 1040 832 3800960856
273 SW 323 2360 0 6798453570
276 HW 152 1044 832 3897046944
279 SW 290 2388 0 6958854090
281 HW 125 1057 832 4051766880
284 SW 262 2406 0 7124059746
286 HW 115 1069 832 4125646224
289 SW 240 2418 0 7270008570
291 HW 119 1081 832 4163497632
294 SW 213 2444 0 7514292006
296 HW 103 1091 832 4250259216
299 SW 195 2461 0 7680079962
301 HW 88 1100 832 4341447936
304 SW 189 2481 0 7726728186
306 HW 70 1106 832 4426151688
309 SW 152 2497 0 7922213154
311 HW 52 1108 832 4511953152
314 SW 134 2512 0 8140189122
316 HW 40 1112 832 4581290448
319 SW 101 2519 0 8328616074
321 HW 31 1117 832 4644029376
324 SW 77 2525 0 8376440814
326 HW 29 1119 832 4667456304
329 SW 58 2535 0 8505653490
331 HW 23 1121 832 4715238528
334 SW 49 2539 0 8559309834
336 HW 13 1123 832 4806106704
339 SW 41 2543 0 8602406370
341 HW 12 1124 832 4826700144
344 SW 27 2549 0 8711359578
346 HW 8 1124 832 4849290936
349 SW 20 2550 0 8751126690
351 HW 4 1124 832 4877996256
354 SW 12 2550 0 8795732202
356 HW 2 1124 832 4881588768
360 SW 4 2550 0 8799612234
361 HW 2 1124 832 4881588768
365 SW 4 2550 0 8799612234
366 HW 2 1124 832 4881588768
370 SW 2 2550 0 8800393938
371 HW 2 1124 832 4881588768
375 SW 2 2550 0 8800393938
376 HW 2 1124 832 4881588768
