    Time      SRC      DST   Cookie                 SRCIP          DSTIP       SRCPort  DSTPort  Protocol  NumSwitches Active   InCache  Blocked  Direction  TimeCreated  TimeFinished      ExpBytes       Rate
  10.000       SW       HW 0x00a0092712753211       10.0.0.10       10.0.0.9    10002    30002    17        1           true    false     false    1                4.282         0.000         0        1132534
  10.000       SW       HW 0x0c40c32711753111       10.0.0.196       10.0.0.195    10001    30001    17        1           true    false     false    2                9.292         0.000         0        1130299
  10.000       SW       HW 0x05004f2711753111       10.0.0.80       10.0.0.79    10001    30001    17        1           true    false     false    1                2.009         0.000         0        1121655
  10.000       SW       HW 0x04003f2713753311       10.0.0.64       10.0.0.63    10003    30003    17        1           true    false     false    1                6.002         0.000         0        1116274
  10.000       SW       HW 0x0ae0ad2711753111       10.0.0.174       10.0.0.173    10001    30001    17        1           true    false     false    2                4.951         0.000         0        1109707
  10.000       SW       HW 0x0560552715753511       10.0.0.86       10.0.0.85    10005    30005    17        1           true    false     false    1                8.635         0.000         0        1101887
  10.000       SW       HW 0x04c04b2712753211       10.0.0.76       10.0.0.75    10002    30002    17        1           true    false     false    1                7.652         0.000         0        1100382
  10.000       SW       HW 0x09a0992710753011       10.0.0.154       10.0.0.153    10000    30000    17        1           true    false     false    2                5.343         0.000         0        1093866
  10.000       SW       HW 0x06e06d271c753c11       10.0.0.110       10.0.0.109    10012    30012    17        1           true    false     false    2                7.976         0.000         0        1090744
  10.000       SW       HW 0x01000f2713753311       10.0.0.16       10.0.0.15    10003    30003    17        1           true    false     false    1                9.587         0.000         0        1087081
  10.000       SW       HW 0x0ca0c92710753011       10.0.0.202       10.0.0.201    10000    30000    17        1           true    false     false    2                3.356         0.000         0        1080657
  10.000       SW       HW 0x0ca0c92713753311       10.0.0.202       10.0.0.201    10003    30003    17        1           true    false     false    2                9.178         0.000         0        1077144
  10.000       SW       HW 0x0c80c72714753411       10.0.0.200       10.0.0.199    10004    30004    17        1           true    false     false    2                6.305         0.000         0        1076564
  10.000       SW       HW 0x0a80a72712753211       10.0.0.168       10.0.0.167    10002    30002    17        1           true    false     false    2                8.621         0.000         0        1073196
  10.000       SW       HW 0x0380372712753211       10.0.0.56       10.0.0.55    10002    30002    17        1           true    false     false    1                4.224         0.000         0        1070826
  10.000       SW       HW 0x0940932712753211       10.0.0.148       10.0.0.147    10002    30002    17        1           true    false     false    2                7.977         0.000         0        1061091
  10.000       SW       HW 0x0060052713753311       10.0.0.6       10.0.0.5    10003    30003    17        1           true    false     false    1                7.086         0.000         0        1044618
  10.000       SW       HW 0x0440432710753011       10.0.0.68       10.0.0.67    10000    30000    17        1           true    false     false    1                1.488         0.000         0        1037271
