Tempo Switch RegrasInstaladas RegrasAceitas VezesBloqueado BytesEnviados
11 HW 2 2 0 0
11 SW 18 18 0 0
16 HW 2 2 0 0
16 SW 36 36 0 0
21 HW 32 32 0 0
21 SW 57 57 0 0
26 HW 32 32 0 0
26 SW 80 80 0 0
31 HW 76 106 0 0
31 SW 88 95 0 4896
36 HW 75 106 0 0
36 SW 71 108 0 41758776
41 HW 101 175 0 0
41 SW 84 127 0 41767848
46 HW 96 175 0 1410696
46 SW 65 150 0 68773680
51 HW 131 236 0 2943864
51 SW 77 174 0 68793336
56 HW 120 236 0 8355312
56 SW 73 192 0 88260336
61 HW 153 303 0 11326392
61 SW 90 217 0 88269588
66 HW 137 303 0 12998664
67 SW 80 233 0 111617892
71 HW 162 366 0 16985808
72 SW 100 261 0 111627084
76 HW 146 366 0 68269824
77 SW 92 296 0 150750084
82 HW 176 420 0 75860064
82 SW 115 321 0 150751596
87 HW 160 420 0 94451616
87 SW 116 356 0 172139016
92 HW 176 460 0 172773216
92 SW 138 392 0 172160184
97 HW 167 460 0 213456600
97 SW 127 424 0 200129160
102 HW 174 495 0 264850992
102 SW 147 461 0 200153352
107 HW 161 495 0 306644184
107 SW 130 487 0 237201888
112 HW 168 534 0 384879600
112 SW 131 514 0 239074044
117 HW 156 534 0 437190264
117 SW 123 542 0 270736836
122 HW 168 581 0 572071248
122 SW 143 581 0 271728708
127 HW 156 581 0 616153608
127 SW 133 611 0 311831484
132 HW 173 625 0 653649696
133 SW 148 635 0 311845092
137 HW 155 625 0 772334136
138 SW 137 674 0 352322964
142 HW 166 671 0 854218008
143 SW 147 705 0 357029820
148 HW 153 671 0 909675144
148 SW 143 742 0 399526092
153 HW 171 719 0 952814016
153 SW 149 773 0 402474672
158 HW 159 719 0 993704544
158 SW 147 811 0 427909716
163 HW 177 764 0 1088020080
163 SW 167 849 0 433166940
168 HW 165 764 0 1161318816
168 SW 163 889 0 470386332
173 HW 179 799 0 1285692912
173 SW 170 916 0 471550572
178 HW 161 799 0 1351427112
178 SW 150 946 0 506111868
183 HW 173 838 0 1389491712
184 SW 161 981 0 506810532
188 HW 160 838 0 1487667384
189 SW 159 1021 0 560299044
193 HW 176 878 0 1561495320
194 SW 178 1058 0 561448284
198 HW 165 878 0 1647765504
199 SW 173 1094 0 598136964
203 HW 165 915 0 1763853840
204 SW 174 1128 0 600444396
208 HW 149 915 0 1897349832
209 SW 164 1163 0 646705548
213 HW 171 966 0 2000344248
214 SW 176 1197 0 650334348
219 HW 155 966 0 2104428816
219 SW 175 1241 0 669322044
224 HW 172 1018 0 2207609208
224 SW 187 1274 0 672837444
229 HW 159 1018 0 2290283856
229 SW 158 1298 0 718469784
234 HW 167 1063 0 2364513984
235 SW 180 1343 0 723077028
239 HW 154 1063 0 2451455496
240 SW 164 1380 0 767248596
244 HW 174 1110 0 2531803176
