  Cookie                 SRCIP          DSTIP       SRCPort  DSTPort  Protocol  NumSwitches Active   InCache  Blocked  Direction  TimeCreated  TimeFinished      ExpBytes           Rate
0x0040032710753011       10.0.0.4       10.0.0.3    10000    30000    17        0           0        1        0        1          7.94783               131      27043924        1772614
0x0040032711753111       10.0.0.4       10.0.0.3    10001    30001    17        0           0        1        0        1          12.3499              61.6        559404          93918
0x0040032712753211       10.0.0.4       10.0.0.3    10002    30002    17        0           0        1        0        1          16.2576              55.1       2043568         484511
0x0040032713753311       10.0.0.4       10.0.0.3    10003    30003    17        0           0        1        0        1          17.8611              83.1        471476          60699
0x0040032714753411       10.0.0.4       10.0.0.3    10004    30004    17        0           0        1        0        1          20.0198             106.6       6045808         604730
0x0040032715753511       10.0.0.4       10.0.0.3    10005    30005    17        0           0        1        0        1          20.1577              92.2       1224928         140307
0x0040032716753611       10.0.0.4       10.0.0.3    10006    30006    17        0           0        1        0        1          21.9578             105.8       2877368         294955
0x0040032717753711       10.0.0.4       10.0.0.3    10007    30007    17        0           0        1        0        1          22.6932              60.1        204660          43886
0x0040032718753811       10.0.0.4       10.0.0.3    10008    30008    17        0           0        1        0        1          26.0124              76.4       2555976         464853
0x0040032719753911       10.0.0.4       10.0.0.3    10009    30009    17        0           0        1        0        1           26.217             138.2       6208020         478538
0x004003271a753a11       10.0.0.4       10.0.0.3    10010    30010    17        0           0        1        0        1          27.7755                80       1544804         236640
0x004003271b753b11       10.0.0.4       10.0.0.3    10011    30011    17        0           0        1        0        1          28.4765             146.8      36332456        2606264
0x004003271c753c11       10.0.0.4       10.0.0.3    10012    30012    17        0           0        1        0        1          28.7296               104       3303364         370797
0x004003271d753d11       10.0.0.4       10.0.0.3    10013    30013    17        0           0        1        0        1          30.3859             106.8       5048280         580144
0x004003271e753e11       10.0.0.4       10.0.0.3    10014    30014    17        0           0        0        0        1          43.5114             145.8        507860          42107
0x004003271f753f11       10.0.0.4       10.0.0.3    10015    30015    17        0           0        0        0        1          44.2221             124.5       5011896         529114
0x0040032720754011       10.0.0.4       10.0.0.3    10016    30016    17        0           0        0        0        1           48.702               157       6399036         505363
0x0040032721754111       10.0.0.4       10.0.0.3    10017    30017    17        0           0        1        0        1            48.73             125.2      22192724        2491116
0x0040032722754211       10.0.0.4       10.0.0.3    10018    30018    17        0           0        0        0        1          52.5147             151.3        395676          32470
0x0040032723754311       10.0.0.4       10.0.0.3    10019    30019    17        0           0        1        0        1           53.254             140.2      10020760         924147
0x0040032724754411       10.0.0.4       10.0.0.3    10020    30020    17        0           0        0        0        1          54.6899             169.9       4823912         366453
0x0040032725754511       10.0.0.4       10.0.0.3    10021    30021    17        0           0        1        0        1          54.9084             164.5      12646472         962700
0x0040032726754611       10.0.0.4       10.0.0.3    10022    30022    17        0           0        0        0        1          57.0647             122.9       3119928         396588
0x0040032727754711       10.0.0.4       10.0.0.3    10023    30023    17        0           0        1        0        1          57.4321             161.1      20180992        1574059
0x0040032728754811       10.0.0.4       10.0.0.3    10024    30024    17        0           0        0        0        1          58.5468             105.1       2008700         387656
0x0040032729754911       10.0.0.4       10.0.0.3    10025    30025    17        0           0        0        0        1          58.6088             141.9       6038228         593501
0x004003272a754a11       10.0.0.4       10.0.0.3    10026    30026    17        0           0        1        0        1          59.6118             104.3       7025144        1391524
0x004003272b754b11       10.0.0.4       10.0.0.3    10027    30027    17        0           0        1        0        1          60.9242             144.6      16524400        1671753
0x004003272c754c11       10.0.0.4       10.0.0.3    10028    30028    17        0           0        1        0        1          62.4355             150.5       8501728         776728
0x004003272d754d11       10.0.0.4       10.0.0.3    10029    30029    17        0           0        1        0        1          64.7413             135.9      11209304        1374137
0x004003272e754e11       10.0.0.4       10.0.0.3    10030    30030    17        0           0        1        0        1          65.5804             168.7      11168372         946275
0x004003272f754f11       10.0.0.4       10.0.0.3    10031    30031    17        0           0        0        0        1          70.9329             198.7       4564676         306696
0x0040032730755011       10.0.0.4       10.0.0.3    10032    30032    17        0           0        1        0        1          71.7382             187.8      14380776        1062666
0x0040032731755111       10.0.0.4       10.0.0.3    10033    30033    17        0           0        1        0        1          76.0298             191.5      58663136        4117786
0x0040032732755211       10.0.0.4       10.0.0.3    10034    30034    17        0           0        0        0        1          80.1271             129.8       2419536         485449
0x0040032733755311       10.0.0.4       10.0.0.3    10035    30035    17        0           0        0        0        1          81.0441             134.9       2572652         420403
0x0040032734755411       10.0.0.4       10.0.0.3    10036    30036    17        0           0        0        0        1          81.9851             138.1        651880         108612
0x0040032735755511       10.0.0.4       10.0.0.3    10037    30037    17        0           0        1        0        1          86.2777             147.9      11698972        1742141
0x0040032736755611       10.0.0.4       10.0.0.3    10038    30038    17        0           0        1        0        1          86.4919             138.4       7567872        1391532
0x0040032737755711       10.0.0.4       10.0.0.3    10039    30039    17        0           0        1        0        1          89.5192               173      24195360        2405081
0x0040032738755811       10.0.0.4       10.0.0.3    10040    30040    17        0           0        1        0        1          90.1511             178.7      11427608        1144922
0x0040032739755911       10.0.0.4       10.0.0.3    10041    30041    17        0           0        0        0        1          90.4032             171.9       3568664         358674
0x004003273a755a11       10.0.0.4       10.0.0.3    10042    30042    17        0           0        1        0        1          90.6263               217      16915528        1133618
0x004003273b755b11       10.0.0.4       10.0.0.3    10043    30043    17        0           0        0        0        1          91.1776             164.5       3288204         382224
0x004003273c755c11       10.0.0.4       10.0.0.3    10044    30044    17        0           0        1        0        1          92.8178             198.9      33627912        2768237
0x004003273d755d11       10.0.0.4       10.0.0.3    10045    30045    17        0           0        1        0        1          92.9464             131.2       1441716         311271
0x004003273e755e11       10.0.0.4       10.0.0.3    10046    30046    17        0           0        1        0        1          93.7139             182.3      22389804        2075867
0x004003273f755f11       10.0.0.4       10.0.0.3    10047    30047    17        0           0        0        0        1          95.1737             149.6       1901064         339276
0x0040032740756011       10.0.0.4       10.0.0.3    10048    30048    17        0           0        0        0        1          96.4261             138.7        203144          48405
0x0040032741756111       10.0.0.4       10.0.0.3    10049    30049    17        0           0        1        0        1          96.4233             182.6      13509076        1293094
0x0040032742756211       10.0.0.4       10.0.0.3    10050    30050    17        0           0        1        0        1          96.4618             146.5       3174504         583304
0x0040032743756311       10.0.0.4       10.0.0.3    10051    30051    17        0           0        1        0        1          96.7907             184.9       8997460         865043
0x0040032744756411       10.0.0.4       10.0.0.3    10052    30052    17        0           0        1        0        1           98.717             149.4       3703588         717697
0x0040032745756511       10.0.0.4       10.0.0.3    10053    30053    17        0           0        1        0        1          99.5063             203.3      29352792        2336687
0x0040032746756611       10.0.0.4       10.0.0.3    10054    30054    17        0           0        0        0        1          100.571             207.1       5183204         417036
0x0040032747756711       10.0.0.4       10.0.0.3    10055    30055    17        0           0        1        0        1          101.443             208.4      40425656        3281404
0x0040032748756811       10.0.0.4       10.0.0.3    10056    30056    17        0           0        0        0        1          102.456             199.8       5551592         507317
0x0040032749756911       10.0.0.4       10.0.0.3    10057    30057    17        0           0        0        0        1          103.815             221.8       5237780         360650
0x004003274a756a11       10.0.0.4       10.0.0.3    10058    30058    17        0           0        0        0        1          104.481             218.8       7056980         535029
0x004003274b756b11       10.0.0.4       10.0.0.3    10059    30059    17        0           0        0        0        1          106.883             215.2       5039184         390948
0x004003274c756c11       10.0.0.4       10.0.0.3    10060    30060    17        0           0        0        0        1          108.311             183.2       3606564         402466
