  Cookie                 SRCIP          DSTIP       SRCPort  DSTPort  Protocol  NumSwitches Active   InCache  Blocked  Direction  TimeCreated  TimeFinished      ExpBytes           Rate
0x0040032710753011       10.0.0.4       10.0.0.3    10000    30000    17        0           0        1        0        1          1.15974             103.1      25726520        2082270
0x0040032711753111       10.0.0.4       10.0.0.3    10001    30001    17        0           0        1        0        1           1.6183              42.7        121280          25278
0x0040032712753211       10.0.0.4       10.0.0.3    10002    30002    17        0           0        1        0        1           7.3082              49.1       4305440        1053582
0x0040032713753311       10.0.0.4       10.0.0.3    10003    30003    17        0           0        1        0        1           25.507              83.2        618528          90804
0x0040032714753411       10.0.0.4       10.0.0.3    10004    30004    17        0           0        1        0        1          25.5588             132.4       8612396         659693
0x0040032715753511       10.0.0.4       10.0.0.3    10005    30005    17        0           0        1        0        1          25.8598              78.5       1901064         344550
0x0040032716753611       10.0.0.4       10.0.0.3    10006    30006    17        0           0        1        0        1          27.9422              84.3       7855912        1207259
0x0040032717753711       10.0.0.4       10.0.0.3    10007    30007    17        0           0        1        0        1          28.4154              94.2       2427116         315288
0x0040032718753811       10.0.0.4       10.0.0.3    10008    30008    17        0           0        1        0        1          29.2635             152.3      27043924        1791930
0x0040032719753911       10.0.0.4       10.0.0.3    10009    30009    17        0           0        1        0        1          30.4479              79.7        559404         113147
0x004003271a753a11       10.0.0.4       10.0.0.3    10010    30010    17        0           0        1        0        1          30.4215              70.1       2043568         413066
0x004003271b753b11       10.0.0.4       10.0.0.3    10011    30011    17        0           0        1        0        1          30.6823              95.9        471476          63586
0x004003271c753c11       10.0.0.4       10.0.0.3    10012    30012    17        0           0        1        0        1          31.3622               118       6045808         615053
0x004003271d753d11       10.0.0.4       10.0.0.3    10013    30013    17        0           0        1        0        1          32.6402             104.7       1224928         145478
0x004003271e753e11       10.0.0.4       10.0.0.3    10014    30014    17        0           0        1        0        1           33.189               117       2877368         299682
0x004003271f753f11       10.0.0.4       10.0.0.3    10015    30015    17        0           0        1        0        1          36.6134              73.7        204660          49040
0x0040032720754011       10.0.0.4       10.0.0.3    10016    30016    17        0           0        1        0        1          39.4342              89.8       2555976         504064
0x0040032721754111       10.0.0.4       10.0.0.3    10017    30017    17        0           0        0        0        1          40.9427             152.9       6208020         455395
0x0040032722754211       10.0.0.4       10.0.0.3    10018    30018    17        0           0        0        0        1          44.6657              96.9       1544804         272606
0x0040032723754311       10.0.0.4       10.0.0.3    10019    30019    17        0           0        1        0        1          49.5474             167.9      36332456        2631532
0x0040032724754411       10.0.0.4       10.0.0.3    10020    30020    17        0           0        0        0        1          50.1313             125.4       3303364         378236
0x0040032725754511       10.0.0.4       10.0.0.3    10021    30021    17        0           0        0        0        1          54.2219             130.7       5048280         532954
0x0040032726754611       10.0.0.4       10.0.0.3    10022    30022    17        0           0        0        0        1            57.76               160        507860          39738
0x0040032727754711       10.0.0.4       10.0.0.3    10023    30023    17        0           0        0        0        1          57.6882             137.9       5011896         554476
