  Cookie                 SRCIP          DSTIP       SRCPort  DSTPort  Protocol  NumSwitches Active   InCache  Blocked  Direction  TimeCreated  TimeFinished      ExpBytes           Rate
0x0040032710753011       10.0.0.4       10.0.0.3    10000    30000    17        0           0        1        0        1          3.95131              46.4         39416           8747
0x0040032711753111       10.0.0.4       10.0.0.3    10001    30001    17        0           0        1        0        1          4.60762              67.2       1465972         211721
0x0040032712753211       10.0.0.4       10.0.0.3    10002    30002    17        0           0        1        0        1          6.91331                79        263784          33450
0x0040032713753311       10.0.0.4       10.0.0.3    10003    30003    17        0           0        1        0        1          6.71627                61       7883200        1183580
0x0040032714753411       10.0.0.4       10.0.0.3    10004    30004    17        0           0        1        0        1          9.07282               111      25726520        2039214
0x0040032715753511       10.0.0.4       10.0.0.3    10005    30005    17        0           0        1        0        1          12.1489              53.3        121280          25633
0x0040032716753611       10.0.0.4       10.0.0.3    10006    30006    17        0           0        1        0        1          21.5059              63.3       4305440         894773
0x0040032717753711       10.0.0.4       10.0.0.3    10007    30007    17        0           0        1        0        1          24.2765                82        618528          88799
0x0040032718753811       10.0.0.4       10.0.0.3    10008    30008    17        0           0        1        0        1          28.7465             135.6       8612396         680462
0x0040032719753911       10.0.0.4       10.0.0.3    10009    30009    17        0           0        1        0        1          29.7149              82.4       1901064         302445
0x004003271a753a11       10.0.0.4       10.0.0.3    10010    30010    17        0           0        1        0        1          29.9486              86.3       7855912        1255655
0x004003271b753b11       10.0.0.4       10.0.0.3    10011    30011    17        0           0        1        0        1          30.2498              96.1       2427116         324968
0x004003271c753c11       10.0.0.4       10.0.0.3    10012    30012    17        0           0        1        0        1          33.9445               157      27043924        1864206
0x004003271d753d11       10.0.0.4       10.0.0.3    10013    30013    17        0           0        1        0        1          38.1145              87.4        559404         106844
0x004003271e753e11       10.0.0.4       10.0.0.3    10014    30014    17        0           0        0        0        1          40.2817              79.1       2043568         550116
0x004003271f753f11       10.0.0.4       10.0.0.3    10015    30015    17        0           0        0        0        1          41.9994             107.2        471476          65030
0x0040032720754011       10.0.0.4       10.0.0.3    10016    30016    17        0           0        0        0        1          44.4241               131       6045808         565187
0x0040032721754111       10.0.0.4       10.0.0.3    10017    30017    17        0           0        0        0        1          44.5205             116.6       1224928         149656
0x0040032722754211       10.0.0.4       10.0.0.3    10018    30018    17        0           0        0        0        1          48.0106             131.8       2877368         280755
0x0040032723754311       10.0.0.4       10.0.0.3    10019    30019    17        0           0        0        0        1          49.6298              86.7        204660          53910
0x0040032724754411       10.0.0.4       10.0.0.3    10020    30020    17        0           0        0        0        1          52.6159               103       2555976         431533
0x0040032725754511       10.0.0.4       10.0.0.3    10021    30021    17        0           0        0        0        1          53.7345             165.7       6208020         467359
0x0040032726754611       10.0.0.4       10.0.0.3    10022    30022    17        0           0        0        0        1          54.2992             106.5       1544804         270420
0x0040032727754711       10.0.0.4       10.0.0.3    10023    30023    17        0           0        1        0        1          55.3267             173.7      36332456        2534676
0x0040032728754811       10.0.0.4       10.0.0.3    10024    30024    17        0           0        0        0        1          55.6995               131       3303364         355676
0x0040032729754911       10.0.0.4       10.0.0.3    10025    30025    17        0           0        0        0        1          58.9982             135.4       5048280         568805
0x004003272a754a11       10.0.0.4       10.0.0.3    10026    30026    17        0           0        0        0        1          59.8847             162.2        507860          40582
0x004003272b754b11       10.0.0.4       10.0.0.3    10027    30027    17        0           0        0        0        1          60.8423             141.1       5011896         506522
0x004003272c754c11       10.0.0.4       10.0.0.3    10028    30028    17        0           0        0        0        1          66.2044             174.5       6399036         493202
0x004003272d754d11       10.0.0.4       10.0.0.3    10029    30029    17        0           0        1        0        1          67.3883             143.8      22192724        2445083
