Inicio(seg)    Duracao(seg)     Banda(Kbps)    PCli   PServ
7.675          67.984        1842.909   10001   30001
7.679          10.500        3047.542   10006   30006
7.705          72.908         150.651   10003   30003
7.796           9.474        2269.956   10003   30003
7.822          54.103          81.569   10003   30003
7.893          96.865          66.637   10004   30004
7.958          89.413         457.467   10002   30002
7.961          20.383         965.699   10004   30004
8.011          95.585         421.734   10007   30007
8.066          88.899        1123.679   10005   30005
8.069          17.567         145.517   10002   30002
8.080          75.637        3779.821   10002   30002
8.088          83.998         258.577   10006   30006
8.149          30.793        2461.702   10003   30003
8.189          75.310         140.257   10003   30003
8.235          47.284         366.148   10003   30003
8.273          64.039        4084.704   10005   30005
8.322          89.759         966.953   10003   30003
8.342          82.518         597.084   10007   30007
8.405          18.759        3079.427   10002   30002
8.592          16.396         188.252   10002   30002
8.603          62.902         114.017   10003   30003
8.611          97.676         252.985   10003   30003
8.626          90.635         336.512   10003   30003
8.630          76.646         309.212   10004   30004
8.654          14.329        3353.362   10003   30003
8.678          97.321         239.274   10006   30006
8.678          92.483        1434.641   10004   30004
8.697          19.910        1583.807   10009   30009
8.775          36.769          43.213   10003   30003
8.776          48.225         533.563   10006   30006
8.787          18.555         482.160   10003   30003
8.816          20.753         845.444   10006   30006
8.831          33.319        2828.211   10004   30004
8.843          25.852        1563.524   10002   30002
8.856          22.827         246.496   10006   30006
8.878          63.220        1039.564   10001   30001
8.907          79.856         669.656   10004   30004
8.915          38.750         890.834   10003   30003
8.994          43.118         241.351   10002   30002
9.089          41.412         332.473   10004   30004
9.093          15.310        1371.298   10000   30000
9.127          80.848         786.138   10005   30005
9.157          19.992         374.953   10002   30002
9.157          87.544         435.808   10005   30005
9.159          67.505        1845.661   10002   30002
9.174          25.941         554.139   10003   30003
9.193          76.715         250.483   10005   30005
9.204           5.934        1357.730   10002   30002
9.258          58.542         832.488   10007   30007
9.321          58.236        6561.130   10003   30003
9.357           7.834         411.375   10003   30003
9.385           8.832        1804.297   10003   30003
9.391          48.273         689.762   10004   30004
9.432          91.545         209.014   10004   30004
9.436          12.163        1257.365   10004   30004
9.453          60.189        1697.999   10005   30005
9.484          81.955         583.030   10005   30005
9.500          26.725         672.394   10004   30004
9.530          63.938         414.449   10005   30005
9.557          44.192        1273.857   10002   30002
9.619          27.018         141.430   10006   30006
9.619          36.096         493.608   10004   30004
9.623          71.713         164.575   10007   30007
9.674          67.263         963.883   10004   30004
9.677          11.888         743.720   10004   30004
9.694          55.129          29.236   10005   30005
9.722           7.449         437.966   10001   30001
9.726          60.874         505.121   10003   30003
9.780          64.076        1375.006   10008   30008
9.895          45.463         654.666   10005   30005
9.916          24.953         109.106   10006   30006
10.002          18.425        1765.997   10004   30004
10.034          95.559        1095.968   10004   30004
10.149          79.774         584.642   10007   30007
10.150          24.319        1477.867   10003   30003
10.160          55.829         289.439   10007   30007
10.167           5.928        1241.072   10009   30009
10.187           6.347         941.426   10005   30005
10.197          74.297         567.029   10005   30005
10.250          85.460         303.733   10002   30002
