  Cookie                 SRCIP          DSTIP       SRCPort  DSTPort  Protocol  NumSwitches Active   InCache  Blocked  Direction  TimeCreated  TimeFinished      ExpBytes           Rate
0x0040032710753011       10.0.0.4       10.0.0.3    10000    30000    17        0           0        1        0        1          4.12852              90.7       6045808         563242
0x0040032711753111       10.0.0.4       10.0.0.3    10001    30001    17        0           0        1        0        1          4.27941              76.3       1224928         149107
0x0040032712753211       10.0.0.4       10.0.0.3    10002    30002    17        0           0        1        0        1          5.31915              89.1       2877368         308230
0x0040032713753311       10.0.0.4       10.0.0.3    10003    30003    17        0           0        1        0        1          7.41582              44.5        204660          50247
0x0040032714753411       10.0.0.4       10.0.0.3    10004    30004    17        0           0        1        0        1          7.97423              58.4       2555976         486554
0x0040032715753511       10.0.0.4       10.0.0.3    10005    30005    17        0           0        1        0        1          9.50448             121.5       6208020         449467
0x0040032716753611       10.0.0.4       10.0.0.3    10006    30006    17        0           0        1        0        1           13.112              65.3       1544804         263573
0x0040032717753711       10.0.0.4       10.0.0.3    10007    30007    17        0           0        1        0        1          17.8416             136.2      36332456        2591510
0x0040032718753811       10.0.0.4       10.0.0.3    10008    30008    17        0           0        1        0        1          17.9186              93.2       3303364         366625
0x0040032719753911       10.0.0.4       10.0.0.3    10009    30009    17        0           0        1        0        1           18.771              95.2       5048280         566991
0x004003271a753a11       10.0.0.4       10.0.0.3    10010    30010    17        0           0        1        0        1          19.6643               122        507860          40492
0x004003271b753b11       10.0.0.4       10.0.0.3    10011    30011    17        0           0        1        0        1          22.4275             102.7       5011896         516873
0x004003271c753c11       10.0.0.4       10.0.0.3    10012    30012    17        0           0        1        0        1          23.9966             132.3       6399036         482930
0x004003271d753d11       10.0.0.4       10.0.0.3    10013    30013    17        0           0        1        0        1          25.9911             102.4      22192724        2398924
0x004003271e753e11       10.0.0.4       10.0.0.3    10014    30014    17        0           0        1        0        1          27.1627             125.9        395676          34096
0x004003271f753f11       10.0.0.4       10.0.0.3    10015    30015    17        0           0        1        0        1          29.1563             116.1      10020760         991618
0x0040032720754011       10.0.0.4       10.0.0.3    10016    30016    17        0           0        1        0        1          31.9414             147.1       4823912         357133
0x0040032721754111       10.0.0.4       10.0.0.3    10017    30017    17        0           0        1        0        1          38.9179             148.5      12646472        1000886
0x0040032722754211       10.0.0.4       10.0.0.3    10018    30018    17        0           0        1        0        1          39.6834             105.5       3119928         413806
0x0040032723754311       10.0.0.4       10.0.0.3    10019    30019    17        0           0        1        0        1          42.0446             145.7      20180992        1648178
0x0040032724754411       10.0.0.4       10.0.0.3    10020    30020    17        0           0        0        0        1          46.9349              93.5       2008700         373146
0x0040032725754511       10.0.0.4       10.0.0.3    10021    30021    17        0           0        0        0        1          48.4313             131.7       6038228         592209
0x0040032726754611       10.0.0.4       10.0.0.3    10022    30022    17        0           0        1        0        1          48.4416              93.1       7025144        1352342
0x0040032727754711       10.0.0.4       10.0.0.3    10023    30023    17        0           0        1        0        1          49.9615             133.6      16524400        1651644
0x0040032728754811       10.0.0.4       10.0.0.3    10024    30024    17        0           0        1        0        1          50.5608             138.6       8501728         856174
0x0040032729754911       10.0.0.4       10.0.0.3    10025    30025    17        0           0        1        0        1          54.8047             125.9      11209304        1375474
0x004003272a754a11       10.0.0.4       10.0.0.3    10026    30026    17        0           0        1        0        1          54.8361               158      11168372         938874
0x004003272b754b11       10.0.0.4       10.0.0.3    10027    30027    17        0           0        0        0        1          56.3257             184.1       4564676         295270
0x004003272c754c11       10.0.0.4       10.0.0.3    10028    30028    17        0           0        1        0        1          58.5104             174.5      14380776        1031900
0x004003272d754d11       10.0.0.4       10.0.0.3    10029    30029    17        0           0        1        0        1          59.9282             175.4      58663136        4263627
0x004003272e754e11       10.0.0.4       10.0.0.3    10030    30030    17        0           0        0        0        1          60.3703               110       2419536         390013
0x004003272f754f11       10.0.0.4       10.0.0.3    10031    30031    17        0           0        0        0        1          67.8673             121.7       2572652         394785
0x0040032730755011       10.0.0.4       10.0.0.3    10032    30032    17        0           0        0        0        1          69.9707             126.1        651880         104239
0x0040032731755111       10.0.0.4       10.0.0.3    10033    30033    17        0           0        1        0        1          70.1465             131.8      11698972        1563681
0x0040032732755211       10.0.0.4       10.0.0.3    10034    30034    17        0           0        1        0        1          72.5314             124.5       7567872        1275431
0x0040032733755311       10.0.0.4       10.0.0.3    10035    30035    17        0           0        1        0        1          74.0369             157.6      24195360        2548118
0x0040032734755411       10.0.0.4       10.0.0.3    10036    30036    17        0           0        1        0        1          77.1567             165.7      11427608        1103539
0x0040032735755511       10.0.0.4       10.0.0.3    10037    30037    17        0           0        0        0        1          80.7696             162.3       3568664         360332
0x0040032736755611       10.0.0.4       10.0.0.3    10038    30038    17        0           0        1        0        1          82.9078             209.3      16915528        1155706
0x0040032737755711       10.0.0.4       10.0.0.3    10039    30039    17        0           0        0        0        1          87.1969             160.5       3288204         361325
0x0040032738755811       10.0.0.4       10.0.0.3    10040    30040    17        0           0        1        0        1          88.0242             194.1      33627912        2638108
0x0040032739755911       10.0.0.4       10.0.0.3    10041    30041    17        0           0        1        0        1          88.4808             126.7       1441716         365926
0x004003273a755a11       10.0.0.4       10.0.0.3    10042    30042    17        0           0        1        0        1          89.1971             177.7      22389804        2216732
0x004003273b755b11       10.0.0.4       10.0.0.3    10043    30043    17        0           0        0        0        1          90.4439             144.9       1901064         306894
0x004003273c755c11       10.0.0.4       10.0.0.3    10044    30044    17        0           0        0        0        1          92.4462             134.8        203144          43275
0x004003273d755d11       10.0.0.4       10.0.0.3    10045    30045    17        0           0        1        0        1          98.6921             184.8      13509076        1329177
0x004003273e755e11       10.0.0.4       10.0.0.3    10046    30046    17        0           0        1        0        1          99.4013             149.4       3174504         625537
0x004003273f755f11       10.0.0.4       10.0.0.3    10047    30047    17        0           0        1        0        1          100.469             188.5       8997460         905049
0x0040032740756011       10.0.0.4       10.0.0.3    10048    30048    17        0           0        1        0        1          101.178             151.9       3703588         606872
0x0040032741756111       10.0.0.4       10.0.0.3    10049    30049    17        0           0        1        0        1          105.023             208.8      29352792        2472417
0x0040032742756211       10.0.0.4       10.0.0.3    10050    30050    17        0           0        0        0        1           106.69             213.2       5183204         401369
0x0040032743756311       10.0.0.4       10.0.0.3    10051    30051    17        0           0        1        0        1          107.877             214.8      40425656        3166823
0x0040032744756411       10.0.0.4       10.0.0.3    10052    30052    17        0           0        0        0        1          109.714             207.1       5551592         491913
0x0040032745756511       10.0.0.4       10.0.0.3    10053    30053    17        0           0        0        0        1          109.955               228       5237780         380772
0x0040032746756611       10.0.0.4       10.0.0.3    10054    30054    17        0           0        0        0        1          114.773               229       7056980         536514
0x0040032747756711       10.0.0.4       10.0.0.3    10055    30055    17        0           0        0        0        1          120.311             228.6       5039184         404394
0x0040032748756811       10.0.0.4       10.0.0.3    10056    30056    17        0           0        0        0        1          120.643             195.5       3606564         416002
0x0040032749756911       10.0.0.4       10.0.0.3    10057    30057    17        0           0        0        0        1          120.892             221.2       1851036         149415
0x004003274a756a11       10.0.0.4       10.0.0.3    10058    30058    17        0           0        1        0        1          125.878             187.1       5383316         795730
0x004003274b756b11       10.0.0.4       10.0.0.3    10059    30059    17        0           0        0        0        1          125.987             179.8        861088         156513
0x004003274c756c11       10.0.0.4       10.0.0.3    10060    30060    17        0           0        1        0        1          126.751             204.3       4231156         462113
0x004003274d756d11       10.0.0.4       10.0.0.3    10061    30061    17        0           0        1        0        1          130.106             188.6       4075008         653390
