   Time:s        Teid  AppName  Ul/Dl  Activ:s  Dly:ms  Jit:ms  TxPkts  RxPkts  Loss:%  RxBytes  Thp:kbps
    8.670  0x002d0001 VoipCall  Ulink    5.532   1.002   0.000     358     357   0.279   524790   758.924
   10.575  0x00010000 VoipCall  Ulink    7.221   1.035   0.000     812     811   0.123  1192170  1320.788
   13.067  0x00250001 VoipCall  Ulink    5.231   1.136   0.004      56      55   1.786    80850   123.654
   13.909  0x00230000 VoipCall  Ulink   11.352   1.061   0.000    2813    2812   0.036  4133640  2913.192
   14.016  0x00030002 VoipCall  Ulink    6.804   1.143   0.000    1696    1695   0.059  2491650  2929.758
   14.410  0x00220002 VoipCall  Ulink   10.089   1.106   0.001     128     127   0.781   186690   148.035
   15.313  0x00270008 VoipCall  Ulink    5.793   1.180   0.049       9       8  11.111    11760    16.241
   15.426  0x00000003 VoipCall  Ulink    7.009   1.163   0.000     136     135   0.735   198450   226.515
   15.754  0x00270004 VoipCall  Ulink    8.956   1.151   0.000    3990    3989   0.025  5863830  5237.761
   15.859  0x00130002 VoipCall  Ulink    8.679   1.156   0.000    5112    5111   0.020  7513170  6925.286
   16.138  0x00250002 VoipCall  Ulink    5.920   1.185   0.000     690     689   0.145  1012830  1368.626
   16.405  0x002c0001 VoipCall  Ulink    8.441   1.164   0.000     905     904   0.110  1328880  1259.506
   16.439  0x00280001 VoipCall  Ulink   12.027   1.124   0.000     216     215   0.463   316050   210.223
   17.095  0x00230009 VoipCall  Ulink    5.913   1.201   0.000     630     629   0.159   924630  1251.031
   17.534  0x002c0005 VoipCall  Ulink    6.332   1.202   0.000     512     511   0.195   751170   948.993
   17.660  0x00110001 VoipCall  Ulink   11.473   1.152   0.000     128     127   0.781   186690   130.174
   17.757  0x00310003 VoipCall  Ulink   10.548   1.165   0.000     697     696   0.143  1023120   775.999
   17.985  0x00120004 VoipCall  Ulink    6.183   1.205   0.000     485     484   0.206   711480   920.626
   18.170  0x002a0001 VoipCall  Ulink    7.405   1.196   0.000     279     278   0.358   408660   441.498
   18.191  0x002e0003 VoipCall  Ulink    7.798   1.192   0.000     276     275   0.362   404250   414.696
   18.271  0x00130003 VoipCall  Ulink    9.466   1.177   0.000    1843    1842   0.054  2707740  2288.347
   19.180  0x002b0006 VoipCall  Ulink   10.496   1.179   0.000    2743    2742   0.036  4030740  3072.272
   19.217  0x00070003 VoipCall  Ulink    8.825   1.193   0.000    1366    1365   0.073  2006550  1818.899
   19.320  0x00090002 VoipCall  Ulink   15.324   1.132   0.007      42      41   2.381    60270    31.464
   19.572  0x00200000 VoipCall  Ulink   14.687   1.138   0.039      13      12   7.692    17640     9.608
   20.252  0x00050003 VoipCall  Ulink    7.107   1.205   0.000     577     576   0.173   846720   953.102
   20.588  0x00300004 VoipCall  Ulink    6.812   1.205   0.000     532     531   0.188   780570   916.719
   21.494  0x00010002 VoipCall  Ulink   17.576   1.141   0.000    1534    1533   0.065  2253510  1025.735
   21.597  0x00240003 VoipCall  Ulink   13.753   1.180   0.002    2419    2418   0.041  3554460  2067.644
   21.691  0x00170000 VoipCall  Ulink   19.036   1.122   0.003    1082    1081   0.092  1589070   667.814
   22.273  0x002b0005 VoipCall  Ulink   13.969   1.188   0.000    1441    1440   0.069  2116800  1212.306
   22.443  0x00260002 VoipCall  Ulink    9.399   1.215   0.000     978     977   0.102  1436190  1222.363
   22.530  0x00230003 VoipCall  Ulink   15.723   1.180   0.002     347     346   0.288   508620   258.783
   22.558  0x00190000 VoipCall  Ulink   20.194   1.124   0.000    3037    3036   0.033  4462920  1768.025
   22.565  0x00060004 VoipCall  Ulink   11.858   1.208   0.000     757     756   0.132  1111320   749.758
