  Cookie                 SRCIP          DSTIP       SRCPort  DSTPort  Protocol  NumSwitches Active   InCache  Blocked  Direction  TimeCreated  TimeFinished      ExpBytes           Rate
0x0040032710753011       10.0.0.4       10.0.0.3    10000    30000    17        0           0        1        0        1          1.07648             107.9       8612396         696489
0x0040032711753111       10.0.0.4       10.0.0.3    10001    30001    17        0           0        1        0        1          3.29651              55.9       1901064         325639
0x0040032712753211       10.0.0.4       10.0.0.3    10002    30002    17        0           0        1        0        1          3.76891              60.2       7855912        1117660
0x0040032713753311       10.0.0.4       10.0.0.3    10003    30003    17        0           0        1        0        1          3.81233              69.6       2427116         345572
0x0040032714753411       10.0.0.4       10.0.0.3    10004    30004    17        0           0        1        0        1          4.33713             127.4      27043924        1870534
0x0040032715753511       10.0.0.4       10.0.0.3    10005    30005    17        0           0        1        0        1          5.50231              54.8        559404         100572
0x0040032716753611       10.0.0.4       10.0.0.3    10006    30006    17        0           0        1        0        1          5.48924              44.3       2043568         473723
0x0040032717753711       10.0.0.4       10.0.0.3    10007    30007    17        0           0        1        0        1          6.54291              71.7        471476          59438
0x0040032718753811       10.0.0.4       10.0.0.3    10008    30008    17        0           0        1        0        1          6.80051              93.4       6045808         581331
0x0040032719753911       10.0.0.4       10.0.0.3    10009    30009    17        0           0        1        0        1          11.1492              83.2       1224928         142328
0x004003271a753a11       10.0.0.4       10.0.0.3    10010    30010    17        0           0        1        0        1          11.3676              95.2       2877368         292741
0x004003271b753b11       10.0.0.4       10.0.0.3    10011    30011    17        0           0        1        0        1          12.2112              50.1        204660          43327
0x004003271c753c11       10.0.0.4       10.0.0.3    10012    30012    17        0           0        1        0        1          12.5245              62.9       2555976         430702
0x004003271d753d11       10.0.0.4       10.0.0.3    10013    30013    17        0           0        1        0        1          17.3964             129.4       6208020         484039
0x004003271e753e11       10.0.0.4       10.0.0.3    10014    30014    17        0           0        1        0        1          17.8443                70       1544804         236952
0x004003271f753f11       10.0.0.4       10.0.0.3    10015    30015    17        0           0        1        0        1          24.4697             142.8      36332456        2515873
0x0040032720754011       10.0.0.4       10.0.0.3    10016    30016    17        0           0        1        0        1          24.9305             100.2       3303364         352032
0x0040032721754111       10.0.0.4       10.0.0.3    10017    30017    17        0           0        1        0        1          34.6176             111.1       5048280         535751
0x0040032722754211       10.0.0.4       10.0.0.3    10018    30018    17        0           0        1        0        1          38.3073             140.6        507860          39952
0x0040032723754311       10.0.0.4       10.0.0.3    10019    30019    17        0           0        0        0        1          45.2628             125.5       5011896         536482
0x0040032724754411       10.0.0.4       10.0.0.3    10020    30020    17        0           0        0        0        1          45.7739             154.1       6399036         491165
0x0040032725754511       10.0.0.4       10.0.0.3    10021    30021    17        0           0        1        0        1          46.6255             123.1      22192724        2419667
0x0040032726754611       10.0.0.4       10.0.0.3    10022    30022    17        0           0        0        0        1          51.1084             149.9        395676          35609
0x0040032727754711       10.0.0.4       10.0.0.3    10023    30023    17        0           0        1        0        1          51.1706             138.1      10020760        1016956
0x0040032728754811       10.0.0.4       10.0.0.3    10024    30024    17        0           0        0        0        1          51.3945             166.6       4823912         355334
0x0040032729754911       10.0.0.4       10.0.0.3    10025    30025    17        0           0        1        0        1          55.0647             164.7      12646472         964134
0x004003272a754a11       10.0.0.4       10.0.0.3    10026    30026    17        0           0        0        0        1          58.1984             124.1       3119928         403863
0x004003272b754b11       10.0.0.4       10.0.0.3    10027    30027    17        0           0        1        0        1          61.4723             165.1      20180992        1638603
0x004003272c754c11       10.0.0.4       10.0.0.3    10028    30028    17        0           0        0        0        1          65.8034             112.4       2008700         363593
0x004003272d754d11       10.0.0.4       10.0.0.3    10029    30029    17        0           0        0        0        1          68.4373             151.7       6038228         592254
0x004003272e754e11       10.0.0.4       10.0.0.3    10030    30030    17        0           0        1        0        1          70.1166             114.8       7025144        1409137
0x004003272f754f11       10.0.0.4       10.0.0.3    10031    30031    17        0           0        1        0        1           71.362               155      16524400        1681060
0x0040032730755011       10.0.0.4       10.0.0.3    10032    30032    17        0           0        1        0        1          71.6013             159.7       8501728         867537
0x0040032731755111       10.0.0.4       10.0.0.3    10033    30033    17        0           0        1        0        1          74.6344             145.8      11209304        1371891
0x0040032732755211       10.0.0.4       10.0.0.3    10034    30034    17        0           0        1        0        1          77.4051             180.6      11168372         870871
0x0040032733755311       10.0.0.4       10.0.0.3    10035    30035    17        0           0        0        0        1          92.0233             219.8       4564676         309530
0x0040032734755411       10.0.0.4       10.0.0.3    10036    30036    17        0           0        1        0        1          94.4981             210.5      14380776         996054
0x0040032735755511       10.0.0.4       10.0.0.3    10037    30037    17        0           0        1        0        1           95.717             211.2      58663136        4106517
0x0040032736755611       10.0.0.4       10.0.0.3    10038    30038    17        0           0        0        0        1          96.7482             146.4       2419536         447525
0x0040032737755711       10.0.0.4       10.0.0.3    10039    30039    17        0           0        0        0        1          97.2986             151.1       2572652         390524
0x0040032738755811       10.0.0.4       10.0.0.3    10040    30040    17        0           0        0        0        1          97.4963             153.6        651880          99327
0x0040032739755911       10.0.0.4       10.0.0.3    10041    30041    17        0           0        1        0        1          99.4758             161.1      11698972        1546352
0x004003273a755a11       10.0.0.4       10.0.0.3    10042    30042    17        0           0        1        0        1          100.278             152.2       7567872        1217636
0x004003273b755b11       10.0.0.4       10.0.0.3    10043    30043    17        0           0        1        0        1          104.181             187.7      24195360        2552951
0x004003273c755c11       10.0.0.4       10.0.0.3    10044    30044    17        0           0        1        0        1          108.299             196.8      11427608        1118968
0x004003273d755d11       10.0.0.4       10.0.0.3    10045    30045    17        0           0        0        0        1          116.169             197.7       3568664         386684
0x004003273e755e11       10.0.0.4       10.0.0.3    10046    30046    17        0           0        1        0        1          116.559             242.9      16915528        1096263
0x004003273f755f11       10.0.0.4       10.0.0.3    10047    30047    17        0           0        0        0        1          119.732               193       3288204         374363
0x0040032740756011       10.0.0.4       10.0.0.3    10048    30048    17        0           0        1        0        1          121.196             227.3      33627912        2722790
0x0040032741756111       10.0.0.4       10.0.0.3    10049    30049    17        0           0        1        0        1           127.48             165.7       1441716         354660
0x0040032742756211       10.0.0.4       10.0.0.3    10050    30050    17        0           0        1        0        1          129.851             218.4      22389804        2234822
0x0040032743756311       10.0.0.4       10.0.0.3    10051    30051    17        0           0        0        0        1           130.13             184.6       1901064         304962
0x0040032744756411       10.0.0.4       10.0.0.3    10052    30052    17        0           0        0        0        1          130.981             173.3        203144          41650
0x0040032745756511       10.0.0.4       10.0.0.3    10053    30053    17        0           0        1        0        1          135.657             221.8      13509076        1281343
0x0040032746756611       10.0.0.4       10.0.0.3    10054    30054    17        0           0        1        0        1          139.013               189       3174504         619613
0x0040032747756711       10.0.0.4       10.0.0.3    10055    30055    17        0           0        1        0        1          142.297             230.4       8997460         820716
0x0040032748756811       10.0.0.4       10.0.0.3    10056    30056    17        0           0        1        0        1          142.314               193       3703588         621335
0x0040032749756911       10.0.0.4       10.0.0.3    10057    30057    17        0           0        1        0        1          146.232               250      29352792        2262948
0x004003274a756a11       10.0.0.4       10.0.0.3    10058    30058    17        0           0        0        0        1          153.043             259.5       5183204         427670
0x004003274b756b11       10.0.0.4       10.0.0.3    10059    30059    17        0           0        1        0        1           153.38             260.3      40425656        3033243
0x004003274c756c11       10.0.0.4       10.0.0.3    10060    30060    17        0           0        0        0        1          155.015             252.4       5551592         467577
0x004003274d756d11       10.0.0.4       10.0.0.3    10061    30061    17        0           0        0        0        1          158.094             276.1       5237780         374441
0x004003274e756e11       10.0.0.4       10.0.0.3    10062    30062    17        0           0        0        0        1          159.769               274       7056980         512157
0x004003274f756f11       10.0.0.4       10.0.0.3    10063    30063    17        0           0        0        0        1          161.625             269.9       5039184         409793
0x0040032750757011       10.0.0.4       10.0.0.3    10064    30064    17        0           0        0        0        1           162.02             236.9       3606564         424427
0x0040032751757111       10.0.0.4       10.0.0.3    10065    30065    17        0           0        0        0        1          163.764               264       1851036         153874
0x0040032752757211       10.0.0.4       10.0.0.3    10066    30066    17        0           0        1        0        1          164.213             225.4       5383316         771975
0x0040032753757311       10.0.0.4       10.0.0.3    10067    30067    17        0           0        0        0        1          166.906             220.7        861088         129744
0x0040032754757411       10.0.0.4       10.0.0.3    10068    30068    17        0           0        0        0        1          169.816             247.4       4231156         482294
0x0040032755757511       10.0.0.4       10.0.0.3    10069    30069    17        0           0        1        0        1          170.656             229.1       4075008         660673
0x0040032756757611       10.0.0.4       10.0.0.3    10070    30070    17        0           0        0        0        1          172.325             285.3       1782816         132459
0x0040032757757711       10.0.0.4       10.0.0.3    10071    30071    17        0           0        0        0        1          178.221             223.8        488152          93472
0x0040032758757811       10.0.0.4       10.0.0.3    10072    30072    17        0           0        1        0        1          180.682             256.4       5283260         609745
0x0040032759757911       10.0.0.4       10.0.0.3    10073    30073    17        0           0        0        0        1          181.162             269.4        263784          26767
0x004003275a757a11       10.0.0.4       10.0.0.3    10074    30074    17        0           0        0        0        1          186.301               305       3768776         265176
0x004003275b757b11       10.0.0.4       10.0.0.3    10075    30075    17        0           0        0        0        1          186.556             226.9         60640          14505
0x004003275c757c11       10.0.0.4       10.0.0.3    10076    30076    17        0           0        0        0        1          186.594               237        448736          82704
0x004003275d757d11       10.0.0.4       10.0.0.3    10077    30077    17        0           0        0        0        1          188.801             271.3       1611508         158770
0x004003275e757e11       10.0.0.4       10.0.0.3    10078    30078    17        0           0        0        0        1           188.97               295        676136          53539
0x004003275f757f11       10.0.0.4       10.0.0.3    10079    30079    17        0           0        0        0        1          193.081             311.3       3626272         248121
0x0040032760758011       10.0.0.4       10.0.0.3    10080    30080    17        0           0        1        0        1          194.495             305.8      10948552         830179
0x0040032761758111       10.0.0.4       10.0.0.3    10081    30081    17        0           0        1        0        1          196.032             302.4      25389968        1953678
0x0040032762758211       10.0.0.4       10.0.0.3    10082    30082    17        0           0        0        0        1           197.12             283.2        221336          21364
0x0040032763758311       10.0.0.4       10.0.0.3    10083    30083    17        0           0        1        0        1          197.004             262.1       4708696         597970
0x0040032764758411       10.0.0.4       10.0.0.3    10084    30084    17        0           0        0        0        1           198.27             247.1        386580          74111
0x0040032765758511       10.0.0.4       10.0.0.3    10085    30085    17        0           0        0        0        1           199.74             324.4       2045084         136044
0x0040032766758611       10.0.0.4       10.0.0.3    10086    30086    17        0           0        1        0        1          200.415             243.5       1702468         344062
0x0040032767758711       10.0.0.4       10.0.0.3    10087    30087    17        0           0        1        0        1          203.655             271.2       4610156         555900
0x0040032768758811       10.0.0.4       10.0.0.3    10088    30088    17        0           0        0        0        1          205.455             326.6       6914476         482918
0x0040032769758911       10.0.0.4       10.0.0.3    10089    30089    17        0           0        0        0        1           205.91             330.8       2190620         141227
0x004003276a758a11       10.0.0.4       10.0.0.3    10090    30090    17        0           0        1        0        1          207.947             257.6       2639356         502101
0x004003276b758b11       10.0.0.4       10.0.0.3    10091    30091    17        0           0        0        0        1          219.644             292.3       4144744         471287
0x004003276c758c11       10.0.0.4       10.0.0.3    10092    30092    17        0           0        0        0        1          230.828             342.3       4619252         338493
0x004003276d758d11       10.0.0.4       10.0.0.3    10093    30093    17        0           0        0        0        1          235.678             353.6       6065516         424451
0x004003276e758e11       10.0.0.4       10.0.0.3    10094    30094    17        0           0        0        0        1          235.759             337.4       2022344         171673
0x004003276f758f11       10.0.0.4       10.0.0.3    10095    30095    17        0           0        1        0        1           237.12             339.5      19610976        1689139
0x0040032770759011       10.0.0.4       10.0.0.3    10096    30096    17        0           0        0        0        1           238.07             358.2       1361368          97301
0x0040032771759111       10.0.0.4       10.0.0.3    10097    30097    17        0           0        0        0        1          238.128             337.2       5010380         436290
0x0040032772759211       10.0.0.4       10.0.0.3    10098    30098    17        0           0        0        0        1           239.45               345       2067824         164520
0x0040032773759311       10.0.0.4       10.0.0.3    10099    30099    17        0           0        0        0        1          242.871             307.7       1188544         166436
0x0040032774759411       10.0.0.4       10.0.0.3    10100    30100    17        0           0        0        0        1          250.576               345       4361532         390190
0x0040032775759511       10.0.0.4       10.0.0.3    10101    30101    17        0           0        1        0        1           253.85             369.8      23783008        1792403
0x0040032776759611       10.0.0.4       10.0.0.3    10102    30102    17        0           0        1        0        1          255.552             381.5      29837912        1918091
0x0040032777759711       10.0.0.4       10.0.0.3    10103    30103    17        0           0        1        0        1          258.055               314       5365124         826284
0x0040032778759811       10.0.0.4       10.0.0.3    10104    30104    17        0           0        1        0        1          259.365             317.8       4904260         774841
