Tempo Switch RegrasInstaladas RegrasAceitas RegrasBloqueadas BytesEnviados
9 SW 9 9 0 0
9 HW 8 8 0 0
14 SW 24 24 0 0
14 HW 20 20 0 0
19 SW 38 38 0 0
19 HW 34 34 0 0
24 SW 60 60 0 0
24 HW 53 53 0 0
29 SW 65 69 0 360
29 HW 66 66 0 0
34 HW 79 79 0 0
34 SW 80 84 0 360
39 HW 93 95 0 1557360
39 SW 93 103 0 1169136
44 HW 107 119 0 7726320
44 SW 110 124 0 2839896
49 HW 127 141 0 10624824
49 SW 124 144 0 5786784
54 HW 141 159 0 11719512
54 SW 133 161 0 17695476
59 HW 147 179 0 44006760
59 SW 153 185 0 19413108
64 HW 153 201 0 97099128
64 SW 159 207 0 37960812
69 HW 159 221 0 117012168
69 SW 172 232 0 67078908
74 HW 158 234 0 148448160
74 SW 172 251 0 132593066
79 HW 160 250 0 173908728
80 SW 176 267 0 144684650
85 HW 166 268 0 199999800
85 SW 178 289 0 170872490
90 HW 183 296 0 220803408
90 SW 178 311 0 219581570
95 HW 192 314 0 249688656
95 SW 197 342 0 233729354
100 HW 197 336 5 318087000
100 SW 205 367 0 246525530
105 HW 195 361 6 404394984
105 SW 212 391 0 259671038
110 HW 200 374 21 413710416
110 SW 202 416 0 385596446
115 HW 197 394 32 463719816
115 SW 214 453 0 440661974
120 HW 192 417 32 646670304
120 SW 216 475 0 523710086
125 HW 197 436 34 722810088
125 SW 216 501 0 571185494
130 HW 188 461 34 811786752
130 SW 194 521 0 699948926
135 HW 189 490 34 884411136
135 SW 199 552 0 803242898
140 HW 189 514 34 1003452408
140 SW 193 579 0 888870482
145 HW 189 534 34 1155497616
146 SW 201 604 0 921416282
151 HW 181 561 34 1281456288
151 SW 194 629 0 1009419338
156 HW 191 593 34 1357593048
156 SW 192 653 0 1070392250
161 HW 198 620 34 1423724904
161 SW 189 680 0 1180100066
166 HW 195 647 34 1491953904
166 SW 197 712 0 1257184850
171 HW 190 672 34 1610175672
171 SW 204 738 0 1303765034
176 HW 187 691 34 1656462528
176 SW 208 759 0 1327792406
181 HW 190 714 34 1722140784
181 SW 197 780 0 1444916462
186 HW 192 738 34 1760861592
186 SW 203 806 0 1540170950
191 HW 196 754 35 1800137304
191 SW 202 824 0 1563944306
196 HW 199 769 50 1826320608
196 SW 220 851 0 1592261042
201 HW 195 791 59 1909102608
201 SW 220 875 0 1740228506
206 HW 197 809 66 1937107872
206 SW 225 898 0 1779838370
211 HW 198 829 66 1995155064
212 SW 220 923 0 1933737290
217 HW 196 865 66 2122150968
217 SW 228 953 0 1982795642
222 HW 196 894 67 2251981872
222 SW 234 981 0 2085141530
227 HW 201 916 68 2268789264
227 SW 235 1006 0 2214319430
232 HW 183 940 70 2379916728
232 SW 240 1040 0 2311101038
237 HW 178 960 70 2468914560
237 SW 246 1069 0 2364872294
242 HW 177 982 70 2536826040
242 SW 241 1094 0 2457300854
247 HW 168 1004 70 2604707280
247 SW 223 1116 0 2654869358
252 HW 179 1033 70 2703327480
252 SW 214 1145 0 2784440558
257 HW 183 1051 70 2759221584
257 SW 223 1172 0 2905108742
262 HW 181 1070 70 2813452488
262 SW 220 1196 0 2982161774
267 HW 171 1093 70 2967738480
267 SW 218 1221 0 3134255366
272 HW 177 1113 70 3039419376
273 SW 209 1243 0 3220561958
278 HW 193 1143 70 3083101056
278 SW 209 1269 0 3319543526
283 HW 191 1166 71 3201989616
283 SW 214 1297 0 3390234182
288 HW 197 1186 74 3240473040
288 SW 218 1319 0 3442343750
293 HW 192 1213 75 3346255584
293 SW 226 1349 0 3524696342
298 HW 191 1231 75 3400607448
298 SW 227 1380 0 3652464998
303 HW 195 1256 75 3449186496
303 SW 232 1408 0 3721270070
308 HW 188 1277 87 3582488952
308 SW 231 1438 0 3830032766
313 HW 196 1295 87 3602560752
313 SW 220 1462 0 3984290150
318 HW 196 1319 90 3701661768
318 SW 221 1490 0 4078319918
323 HW 190 1339 90 3922841664
323 SW 222 1517 0 4179617870
328 HW 195 1360 90 3985435440
329 SW 215 1536 0 4243093142
334 HW 196 1383 95 4063242960
334 SW 218 1564 0 4310027870
339 HW 197 1401 99 4150104336
339 SW 209 1586 0 4371788534
344 HW 199 1423 108 4200517440
344 SW 231 1622 0 4428906026
349 HW 200 1447 108 4326600096
349 SW 233 1650 0 4469669726
354 HW 200 1460 122 4388578488
354 SW 235 1672 0 4512271838
359 HW 174 1477 122 4555994688
359 SW 216 1701 0 4629731558
364 HW 174 1501 122 4655311920
364 SW 201 1724 0 4738258382
369 HW 184 1525 122 4699223424
369 SW 208 1750 0 4835522318
374 HW 191 1556 122 4842713736
374 SW 205 1783 0 4896645098
379 HW 189 1578 122 4941550152
379 SW 199 1803 0 4957332242
384 HW 188 1603 122 5055260112
384 SW 200 1833 0 5088567794
389 HW 180 1625 122 5159113344
389 SW 189 1852 0 5140802858
394 HW 185 1648 122 5242223448
395 SW 184 1865 0 5189085554
