Tempo Switch RegrasInstaladas RegrasAceitas RegrasBloqueadas BytesEnviados
6 HW 14 14 0 0
6 SW 14 14 0 0
11 HW 27 28 0 0
11 SW 31 31 0 0
16 HW 41 41 0 0
16 SW 44 44 0 0
21 HW 55 55 0 0
21 SW 61 61 0 0
26 HW 64 66 0 1206576
26 SW 72 76 0 240
31 HW 70 76 0 3710448
31 SW 80 88 0 1973400
36 HW 86 92 0 3710448
36 SW 89 101 0 4518096
41 HW 98 105 0 3710448
41 SW 97 117 0 12812928
47 HW 118 126 0 3748248
47 SW 111 134 0 16848639
52 HW 125 143 0 14808528
52 SW 123 152 0 26892855
57 HW 142 167 0 20038536
57 SW 134 175 0 49680327
62 HW 144 184 0 41552784
62 SW 147 193 0 55566543
67 HW 153 199 0 51406488
67 SW 154 211 0 75827463
72 HW 160 220 0 88657632
72 SW 168 235 0 89774151
77 HW 164 240 0 107072280
77 SW 170 257 0 143174967
82 HW 177 263 0 133530768
82 SW 180 279 0 182066631
87 HW 188 288 0 162691200
87 SW 182 304 0 203657991
92 HW 200 318 1 178934616
92 SW 194 333 0 225914751
97 HW 194 332 13 226075752
97 SW 206 361 0 272565999
102 HW 200 352 18 267955128
102 SW 218 389 0 360317943
107 HW 190 376 19 386010576
107 SW 217 416 0 413992611
112 HW 199 399 27 460376784
113 SW 219 443 0 491615667
118 HW 193 411 37 564715368
118 SW 218 467 0 589472307
123 HW 191 437 37 651670488
123 SW 218 495 0 645160779
128 HW 187 459 37 756417312
128 SW 214 517 0 715580847
133 HW 196 488 37 828471672
133 SW 212 544 0 783546759
138 HW 196 512 37 860503392
138 SW 207 567 0 845558415
143 HW 198 532 40 916804224
143 SW 213 592 0 948256479
148 HW 185 552 40 1072153152
148 SW 211 614 0 997975755
153 HW 189 578 40 1159752384
153 SW 218 643 0 1079533035
158 HW 193 602 40 1249559136
158 SW 217 668 0 1183554219
163 HW 199 626 44 1360936080
163 SW 230 701 0 1239847491
168 HW 188 652 44 1559047392
168 SW 215 730 0 1511640075
174 HW 193 676 44 1706477976
174 SW 220 757 0 1572537387
179 HW 196 701 44 1767186288
179 SW 204 775 0 1664835915
184 HW 181 718 44 1942510248
184 SW 189 795 0 1785262179
189 HW 188 747 44 2080905120
189 SW 188 821 0 1935224151
194 HW 184 774 44 2133840240
194 SW 201 852 0 2015555199
199 HW 197 803 44 2200935240
199 SW 214 881 0 2069025567
204 HW 191 824 44 2299331664
204 SW 220 911 0 2207427999
209 HW 184 840 44 2356084584
209 SW 215 938 0 2277937095
214 HW 175 860 44 2445130800
214 SW 218 971 0 2408040159
219 HW 185 888 44 2485151928
219 SW 211 998 0 2559716559
224 HW 200 913 47 2502273816
224 SW 202 1021 0 2663566767
229 HW 199 922 58 2561825448
230 SW 194 1045 0 2761617063
235 HW 195 942 63 2617278048
235 SW 193 1068 0 2839835847
240 HW 183 961 63 2771910288
240 SW 196 1093 0 2939549223
245 HW 183 978 63 2871433152
245 SW 186 1115 0 3089703099
250 HW 184 1001 63 2930215176
250 SW 192 1137 0 3195118227
255 HW 189 1022 63 3064461120
255 SW 181 1157 0 3331989123
260 HW 193 1040 63 3118217256
260 SW 188 1183 0 3370702371
265 HW 196 1066 63 3184545672
265 SW 190 1207 0 3448780539
270 HW 191 1090 63 3267106920
270 SW 190 1231 0 3519923163
275 HW 196 1111 63 3342935232
275 SW 179 1252 0 3574792251
280 HW 194 1137 63 3432793392
280 SW 187 1278 0 3645089787
285 HW 196 1158 76 3554746776
