Tempo Switch RegrasInstaladas RegrasAceitas RegrasBloqueadas BytesEnviados
7 HW 14 14 0 0
7 SW 14 14 0 0
12 HW 29 29 0 0
12 SW 34 34 0 0
17 HW 42 43 0 0
17 SW 49 49 0 0
22 HW 54 54 0 0
22 SW 59 60 0 0
27 HW 66 66 0 0
27 SW 68 72 0 240
32 SW 85 93 0 682152
32 HW 91 92 0 0
37 HW 99 105 0 4238136
37 SW 91 103 0 7439280
42 HW 117 125 0 4424112
42 SW 116 130 0 10529808
48 HW 121 140 0 36912456
48 SW 130 148 0 17905344
53 HW 128 163 0 60933600
53 SW 141 166 0 20056920
58 HW 142 182 0 68469408
58 SW 149 190 0 30210240
63 HW 163 207 0 69539904
63 SW 158 210 0 66670608
68 HW 166 233 0 111909168
68 SW 169 231 0 76312632
73 HW 169 247 0 135369360
73 SW 164 248 0 120903024
78 HW 170 267 0 194089392
78 SW 182 276 0 133581144
83 HW 172 290 0 210411432
83 SW 187 295 0 153178176
88 HW 182 312 0 229736304
88 SW 201 319 0 172598304
93 HW 196 340 0 290154312
93 SW 190 340 0 241594188
98 HW 191 366 0 416826648
98 SW 207 375 0 281190444
103 HW 201 387 10 433121472
103 SW 214 400 0 336119892
108 HW 193 405 14 519753024
108 SW 227 427 0 359781180
114 HW 191 425 17 585438840
114 SW 224 462 0 529882692
119 HW 191 453 17 699049008
119 SW 216 486 0 687316668
124 HW 189 477 17 778525776
124 SW 213 509 0 758515476
129 HW 197 504 17 864436104
129 SW 202 542 0 890939460
134 HW 193 531 17 953353800
134 SW 206 568 0 965652003
139 HW 200 559 21 1026037152
139 SW 216 595 0 996791643
144 HW 198 575 25 1074330432
144 SW 210 619 0 1112325075
149 HW 187 592 27 1222281144
149 SW 209 644 0 1189815075
154 HW 173 612 27 1311316776
154 SW 202 666 0 1346461479
159 HW 174 630 27 1385273232
159 SW 200 681 0 1455984711
164 HW 181 655 27 1437730560
164 SW 195 708 0 1543780623
169 HW 185 679 27 1501334352
169 SW 201 739 0 1597740879
175 HW 198 708 27 1552889016
175 SW 213 763 0 1632751239
180 HW 200 732 29 1649049192
180 SW 214 788 0 1704482031
185 HW 192 743 32 1724458680
185 SW 206 810 0 1807561119
190 HW 190 772 32 1816364088
190 SW 212 839 0 1873179015
195 HW 188 794 32 1860367824
195 SW 220 869 0 1991077215
200 HW 199 815 32 1909467000
200 SW 215 893 0 2084653383
205 HW 195 841 35 2020967928
205 SW 214 919 0 2162774067
210 HW 196 860 43 2123177616
210 SW 202 939 0 2283301635
215 HW 196 883 48 2222348184
215 SW 207 972 0 2415007419
220 HW 193 901 48 2285008488
220 SW 211 996 0 2518198515
225 HW 198 928 48 2379044304
225 SW 220 1019 0 2568047643
230 HW 197 951 48 2482954992
231 SW 215 1048 0 2665202715
236 HW 200 966 60 2622588192
236 SW 216 1073 0 2721846771
241 HW 187 985 61 2731542912
241 SW 211 1092 0 2790951219
246 HW 189 1012 61 2827981296
246 SW 197 1110 0 2932885863
251 HW 197 1038 62 2931367320
251 SW 204 1141 0 2970561879
256 HW 189 1055 68 3040178400
256 SW 209 1164 0 3012969063
261 HW 180 1078 68 3166646616
261 SW 229 1200 0 3084150999
266 HW 181 1105 68 3254371344
266 SW 221 1224 0 3149791455
271 HW 186 1129 68 3301840584
271 SW 226 1252 0 3214077159
276 HW 188 1151 68 3377402784
276 SW 213 1284 0 3414801207
281 HW 192 1179 68 3465281736
281 SW 212 1303 0 3476747847
286 HW 188 1203 68 3579581376
287 SW 207 1331 0 3595132911
291 HW 196 1229 68 3619977480
292 SW 199 1362 0 3692676807
296 HW 193 1254 68 3708408312
297 SW 214 1384 0 3704925519
301 HW 198 1279 68 3773944440
302 SW 210 1413 0 3822013287
307 HW 188 1294 68 3821489280
307 SW 196 1427 0 3964532895
312 HW 194 1318 68 3880853424
312 SW 211 1458 0 4027172031
317 HW 190 1338 68 3939092640
317 SW 207 1484 0 4125358287
322 HW 199 1356 79 3957723504
