Timestamp,IpOri,PortaOri,IpDest,PortaDest,?,Tempo,BytesEnv,Banda(bps),Jitter,PctPerdido,PctEnv,%Perda,ForaOrdem
20191120203505,10.1.0.2,18527,10.1.0.1,14027,3,0.0-6.2,1103970,1435639
20191120203505,10.1.0.1,14027,10.1.0.2,18527,3,0.0-6.1,1103970,1437234,0.063,0,751,0.000,0
20191120203506,10.1.0.2,18535,10.1.0.1,14035,3,0.0-5.5,176400,257021
20191120203506,10.1.0.1,14035,10.1.0.2,18535,3,0.0-5.5,176400,257864,0.078,0,120,0.000,0
20191120203506,10.1.0.2,18542,10.1.0.1,14042,3,0.0-5.1,154350,240637
20191120203506,10.1.0.1,14042,10.1.0.2,18542,3,0.0-5.1,154350,241990,0.178,0,105,0.000,0
20191120203508,10.1.0.2,18570,10.1.0.1,14070,3,0.0-5.3,1487640,2255855
20191120203508,10.1.0.1,14070,10.1.0.2,18570,3,0.0-5.3,1486170,2255991,0.089,1,1012,0.099,0
20191120203508,10.1.0.2,18555,10.1.0.1,14055,3,0.0-6.2,886410,1135600
20191120203508,10.1.0.1,14055,10.1.0.2,18555,3,0.0-6.2,884940,1135732,0.073,1,603,0.166,0
20191120203510,10.1.0.2,18576,10.1.0.1,14076,3,0.0-6.3,26460,33791
20191120203510,10.1.0.1,14076,10.1.0.2,18576,3,0.0-6.2,26460,33880,0.060,0,18,0.000,0
20191120203510,10.1.0.2,18540,10.1.0.1,14040,3,0.0-9.7,1161300,957436
20191120203510,10.1.0.1,14040,10.1.0.2,18540,3,0.0-9.7,1161300,957926,0.131,0,790,0.000,0
20191120203511,10.1.0.2,18569,10.1.0.1,14069,3,0.0-7.9,1703730,1722330
20191120203511,10.1.0.1,14069,10.1.0.2,18569,3,0.0-7.9,1700790,1722609,0.071,2,1159,0.173,0
20191120203511,10.1.0.2,18593,10.1.0.1,14093,3,0.0-5.5,373380,538619
20191120203511,10.1.0.1,14093,10.1.0.2,18593,3,0.0-5.5,373380,539124,0.096,0,254,0.000,0
20191120203511,10.1.0.2,18586,10.1.0.1,14086,3,0.0-6.9,1605240,1869812
20191120203511,10.1.0.1,14086,10.1.0.2,18586,3,0.0-6.8,1597890,1870133,0.068,5,1092,0.458,0
20191120203511,10.1.0.2,18549,10.1.0.1,14049,3,0.0-9.9,436590,354302
20191120203512,10.1.0.1,14049,10.1.0.2,18549,3,0.0-9.8,436590,355187,0.247,0,297,0.000,0
20191120203513,10.1.0.2,18613,10.1.0.1,14113,3,0.0-5.7,871710,1233911
20191120203513,10.1.0.1,14113,10.1.0.2,18613,3,0.0-5.6,871710,1235846,0.067,0,593,0.000,0
20191120203515,10.1.0.2,18629,10.1.0.1,14129,3,0.0-6.0,335160,450553
20191120203515,10.1.0.1,14129,10.1.0.2,18629,3,0.0-5.9,333690,451776,0.088,1,228,0.439,0
20191120203515,10.1.0.2,18526,10.1.0.1,14026,3,0.0-16.4,171990,83967
20191120203515,10.1.0.2,18532,10.1.0.1,14032,3,0.0-15.7,1528800,778238
20191120203515,10.1.0.1,14026,10.1.0.2,18526,3,0.0-16.4,171990,84011,0.099,0,117,0.000,0
20191120203515,10.1.0.1,14032,10.1.0.2,18532,3,0.0-15.7,1528800,778558,0.093,0,1040,0.000,0
20191120203516,10.1.0.2,18521,10.1.0.1,14021,3,0.0-17.6,1643460,747519
20191120203516,10.1.0.1,14021,10.1.0.2,18521,3,0.0-17.6,1641990,747985,0.162,1,1118,0.089,0
20191120203517,10.1.0.2,18602,10.1.0.1,14102,3,0.0-10.4,246960,190463
20191120203517,10.1.0.1,14102,10.1.0.2,18602,3,0.0-10.4,246960,190833,62.625,0,168,0.000,0
20191120203517,10.1.0.2,18547,10.1.0.1,14047,3,0.0-16.1,3538290,1759227
20191120203517,10.1.0.1,14047,10.1.0.2,18547,3,0.0-16.1,3538290,1759908,0.098,0,2407,0.000,0
20191120203518,10.1.0.2,18528,10.1.0.1,14028,3,0.0-19.1,1517040,636923
20191120203518,10.1.0.1,14028,10.1.0.2,18528,3,0.0-19.0,1514100,637234,0.176,2,1032,0.194,0
20191120203519,10.1.0.2,18665,10.1.0.1,14165,3,0.0-6.7,214620,257022
20191120203519,10.1.0.1,14165,10.1.0.2,18665,3,0.0-6.7,214620,257931,0.083,0,146,0.000,0
20191120203519,10.1.0.2,18558,10.1.0.1,14058,3,0.0-16.4,1503810,732155
20191120203519,10.1.0.1,14058,10.1.0.2,18558,3,0.0-16.4,1502340,732512,0.107,1,1023,0.098,0
20191120203519,10.1.0.2,18554,10.1.0.1,14054,3,0.0-16.7,2037420,975869
20191120203519,10.1.0.1,14054,10.1.0.2,18554,3,0.0-16.7,2035950,976555,0.069,1,1386,0.072,0
20191120203520,10.1.0.2,18551,10.1.0.1,14051,3,0.0-18.5,2978220,1288189
20191120203520,10.1.0.1,14051,10.1.0.2,18551,3,0.0-18.5,2975280,1288373,0.071,2,2026,0.099,0
20191120203520,10.1.0.2,18677,10.1.0.1,14177,3,0.0-7.0,10290,11759
20191120203521,10.1.0.1,14177,10.1.0.2,18677,3,0.0-7.0,10290,11771,62.526,0,7,0.000,0
20191120203522,10.1.0.2,18644,10.1.0.1,14144,3,0.0-11.6,2485770,1721337
20191120203522,10.1.0.1,14144,10.1.0.2,18644,3,0.0-11.5,2481360,1721715,0.492,3,1691,0.177,0
20191120203522,10.1.0.2,18533,10.1.0.1,14033,3,0.0-22.2,3200190,1151997
