   Time:s        Teid  AppName  Ul/Dl  Activ:s  Dly:ms  Jit:ms  TxPkts  RxPkts  Loss:%  RxBytes  Thp:kbps
   14.163  0x00000018 VoipCall  Ulink    6.239   0.349   0.002    1258    1258   0.000  1849260  2371.188
   14.163  0x00000018 VoipCall  Dlink    0.000   0.369   0.023       1       1   0.000     1470 31876.570
   16.889  0x00000020 VoipCall  Ulink    6.573   0.374   0.001     247     247   0.000   363090   441.941
   16.889  0x00000020 VoipCall  Dlink    0.000   0.409   0.026       1       1   0.000     1470 28758.470
   17.308  0x00000008 VoipCall  Ulink   14.925   0.336   0.003      88      88   0.000   129360    69.339
   17.308  0x00000008 VoipCall  Dlink    0.000   0.409   0.026       1       1   0.000     1470 28758.470
   18.092  0x00000010 VoipCall  Ulink   13.109   0.356   0.001     758     758   0.000  1114260   680.000
   18.092  0x00000010 VoipCall  Dlink    0.000   0.429   0.027       1       1   0.000     1470 27417.508
   20.577  0x0000000a VoipCall  Ulink   16.748   0.362   0.001     414     414   0.000   608580   290.697
   20.577  0x0000000a VoipCall  Dlink    0.000   0.429   0.027       1       1   0.000     1470 27417.508
   21.863  0x00000033 VoipCall  Ulink    7.675   0.856   0.001     249     248   0.402   364560   380.020
   21.863  0x00000033 VoipCall  Dlink    0.001   0.929   0.058       1       1   0.000     1470 12659.822
   22.052  0x00000017 VoipCall  Ulink   15.043   0.782   0.001    1647    1646   0.061  2419620  1286.797
   22.052  0x00000017 VoipCall  Dlink    0.001   0.929   0.058       1       1   0.000     1470 12659.822
   22.911  0x00000031 VoipCall  Ulink    9.100   0.862   0.002    1084    1084   0.000  1593480  1400.804
   22.911  0x00000031 VoipCall  Dlink    0.001   0.929   0.058       1       1   0.000     1470 12659.822
   24.327  0x00000025 VoipCall  Ulink   12.792   0.853   0.003    1475    1475   0.000  2168250  1355.992
   24.327  0x00000025 VoipCall  Dlink    0.001   0.929   0.058       1       1   0.000     1470 12659.822
   24.784  0x0000003a VoipCall  Ulink    9.398   0.431   0.001    1888    1887   0.053  2773890  2361.143
   24.784  0x0000003a VoipCall  Dlink    0.000   0.449   0.028       1       1   0.000     1470 26196.029
   26.063  0x0000002a VoipCall  Ulink   12.820   0.423   0.001     120     120   0.000   176400   110.077
   26.063  0x0000002a VoipCall  Dlink    0.000   0.449   0.028       1       1   0.000     1470 26196.029
   28.978  0x00000037 VoipCall  Ulink   13.977   0.904   0.007     134     134   0.000   196980   112.747
   28.978  0x00000037 VoipCall  Dlink    0.001   1.029   0.064       1       1   0.000     1470 11429.426
   29.036  0x00000013 VoipCall  Ulink   23.057   0.824   0.004     303     303   0.000   445410   154.540
   29.036  0x00000013 VoipCall  Dlink    0.001   1.029   0.064       1       1   0.000     1470 11429.426
   29.664  0x00000063 VoipCall  Ulink    7.331   0.950   0.001     515     515   0.000   757050   826.090
   29.664  0x00000063 VoipCall  Dlink    0.001   1.029   0.064       1       1   0.000     1470 11429.426
   30.744  0x00000011 VoipCall  Ulink   25.704   0.828   0.003     975     975   0.000  1433250   446.072
   30.744  0x00000011 VoipCall  Dlink    0.001   1.069   0.067       1       1   0.000     1470 11001.727
   31.156  0x0000006c VoipCall  Ulink    7.735   0.471   0.002     462     462   0.000   679140   702.376
   31.156  0x0000006c VoipCall  Dlink    0.001   0.509   0.032       1       1   0.000     1470 23107.621
   31.463  0x0000001f VoipCall  Ulink   21.543   0.883   0.005    1976    1976   0.000  2904720  1078.648
   31.463  0x0000001f VoipCall  Dlink    0.001   1.069   0.067       1       1   0.000     1470 11001.727
   31.593  0x0000005d VoipCall  Ulink    9.787   0.972   0.002    2635    2634   0.038  3871980  3164.891
   31.593  0x0000005d VoipCall  Dlink    0.001   1.069   0.067       1       1   0.000     1470 11001.727
   32.392  0x00000066 VoipCall  Ulink    9.951   0.473   0.002    1438    1438   0.000  2113860  1699.343
   32.392  0x00000066 VoipCall  Dlink    0.001   0.509   0.032       1       1   0.000     1470 23107.621
   32.465  0x0000005a VoipCall  Ulink   10.902   0.472   0.003     568     568   0.000   834960   612.706
   32.465  0x0000005a VoipCall  Dlink    0.001   0.509   0.032       1       1   0.000     1470 23107.621
   32.764  0x00000040 VoipCall  Ulink   16.440   0.458   0.001    1980    1980   0.000  2910600  1416.335
   32.764  0x00000040 VoipCall  Dlink    0.001   0.509   0.032       1       1   0.000     1470 23107.621
   32.834  0x00000027 VoipCall  Ulink   20.982   0.913   0.002    8942    8942   0.000 13144740  5011.933
   32.834  0x00000027 VoipCall  Dlink    0.001   1.069   0.067       1       1   0.000     1470 11001.727
   33.096  0x0000003f VoipCall  Ulink   16.810   0.951   0.001    2065    2065   0.000  3035550  1444.631
   33.096  0x0000003f VoipCall  Dlink    0.001   1.069   0.067       1       1   0.000     1470 11001.727
   33.377  0x00000070 VoipCall  Ulink    9.163   0.481   0.003     138     138   0.000   202860   177.106
   33.377  0x00000070 VoipCall  Dlink    0.001   0.509   0.032       1       1   0.000     1470 23107.621
   34.116  0x00000048 VoipCall  Ulink   15.368   0.469   0.003     591     591   0.000   868770   452.263
   34.116  0x00000048 VoipCall  Dlink    0.001   0.509   0.032       1       1   0.000     1470 23107.621
   36.479  0x0000003e VoipCall  Ulink   20.292   0.467   0.002    3769    3769   0.000  5540430  2184.233
   36.479  0x0000003e VoipCall  Dlink    0.001   0.509   0.032       1       1   0.000     1470 23107.621
   36.631  0x00000053 VoipCall  Ulink   16.550   0.997   0.003     622     622   0.000   914340   441.989
   36.631  0x00000053 VoipCall  Dlink    0.001   1.069   0.067       1       1   0.000     1470 11001.727
   39.600  0x00000051 VoipCall  Ulink   19.858   1.006   0.003    2311    2311   0.000  3397170  1368.561
   39.600  0x00000051 VoipCall  Dlink    0.001   1.069   0.067       1       1   0.000     1470 11001.727
   40.294  0x00000030 VoipCall  Ulink   26.449   0.466   0.002     681     681   0.000  1001070   302.788
   40.294  0x00000030 VoipCall  Dlink    0.001   0.509   0.032       1       1   0.000     1470 23107.621
   40.406  0x00000032 VoipCall  Ulink   26.398   0.467   0.004     921     921   0.000  1353870   410.288
   40.406  0x00000032 VoipCall  Dlink    0.001   0.509   0.032       1       1   0.000     1470 23107.621
   41.036  0x00000057 VoipCall  Ulink   20.210   1.016   0.002    4556    4556   0.000  6697320  2651.126
   41.036  0x00000057 VoipCall  Dlink    0.001   1.069   0.067       1       1   0.000     1470 11001.727
   42.558  0x0000007d VoipCall  Ulink   12.781   1.068   0.023      18      18   0.000    26460    16.561
   42.558  0x0000007d VoipCall  Dlink    0.001   1.069   0.067       1       1   0.000     1470 11001.727
   43.608  0x00000047 VoipCall  Ulink   25.385   1.011   0.005    2317    2317   0.000  3405990  1073.378
   43.608  0x00000047 VoipCall  Dlink    0.001   1.069   0.067       1       1   0.000     1470 11001.727
   43.974  0x00000056 VoipCall  Ulink   23.381   0.490   0.003    2444    2444   0.000  3592680  1229.288
   43.974  0x00000056 VoipCall  Dlink    0.001   0.509   0.032       1       1   0.000     1470 23107.621
   44.485  0x0000007c VoipCall  Ulink   16.224   0.507   0.003    2948    2948   0.000  4333560  2136.851
   44.485  0x0000007c VoipCall  Dlink    0.001   0.509   0.032       1       1   0.000     1470 23107.621
   44.508  0x00000075 VoipCall  Ulink   17.894   1.054   0.005     491     491   0.000   721770   322.686
   44.508  0x00000075 VoipCall  Dlink    0.001   1.069   0.067       1       1   0.000     1470 11001.727
