Tempo Switch RegrasInstaladas RegrasAceitas RegrasBloqueadas BytesEnviados
6 HW 11 11 0 0
6 SW 12 12 0 0
11 HW 20 20 0 0
11 SW 24 24 0 0
16 HW 30 30 0 0
16 SW 36 36 0 0
21 HW 42 42 0 0
21 SW 47 47 0 0
26 HW 50 50 0 0
26 SW 52 57 0 300
31 HW 58 58 0 0
31 SW 56 62 0 452388
36 HW 68 72 0 3562272
36 SW 66 76 0 4667844
41 HW 83 89 0 4241160
41 SW 78 92 0 10526844
46 HW 84 99 0 33478704
46 SW 86 102 0 12967212
51 HW 85 107 0 44281944
51 SW 91 113 0 18868668
56 HW 87 119 0 60638760
56 SW 97 126 0 23793432
61 HW 104 138 0 61195176
62 SW 111 143 0 46004712
67 HW 114 156 0 83778408
67 SW 115 159 0 62659392
72 HW 116 168 0 99938664
72 SW 113 171 0 70733472
77 HW 117 181 0 129664584
77 SW 120 186 0 100752720
82 HW 115 197 0 162901368
82 SW 128 206 0 118833396
87 HW 121 213 0 189886032
87 SW 133 219 0 129189084
92 HW 129 231 0 226781856
92 SW 135 233 0 141519564
97 HW 135 248 0 267109920
97 SW 140 258 0 212024124
102 HW 138 264 0 311301144
102 SW 152 278 0 233261676
107 HW 134 278 0 340299792
107 SW 159 293 0 244143540
112 HW 140 296 0 362198088
112 SW 149 311 0 334119756
117 HW 137 309 0 422644824
117 SW 142 328 0 441811956
122 HW 138 330 0 497047320
122 SW 142 349 0 498436356
127 HW 138 348 0 555378768
127 SW 143 365 0 581496684
132 HW 145 367 0 578990160
132 SW 137 379 0 688585596
137 HW 134 383 0 745301088
138 SW 131 397 0 773123028
143 HW 144 406 0 808067232
143 SW 144 420 0 809275128
148 HW 134 418 0 851150160
148 SW 149 437 0 855481848
153 HW 133 431 0 881241984
153 SW 152 460 0 921439824
158 HW 132 451 0 927223416
158 SW 144 472 0 945306744
163 HW 139 470 0 946616328
163 SW 135 487 0 1006237320
168 HW 140 484 0 993051360
168 SW 129 505 0 1021842912
173 HW 138 500 0 1074239712
173 SW 141 527 0 1090383384
178 HW 132 520 0 1176606648
178 SW 147 545 0 1132772304
183 HW 139 539 0 1235913336
183 SW 137 557 0 1210971432
188 HW 143 557 0 1279566288
188 SW 128 574 0 1388412192
193 HW 141 573 0 1347371928
193 SW 136 596 0 1442127504
198 HW 138 594 0 1435361256
198 SW 145 613 0 1463480088
203 HW 135 608 0 1454772312
203 SW 149 631 0 1489084296
208 HW 140 626 0 1489028184
208 SW 152 654 0 1557198504
213 HW 136 642 0 1535611392
213 SW 153 669 0 1606453416
218 HW 137 655 0 1587305160
218 SW 145 681 0 1654634808
224 HW 134 668 0 1629766656
224 SW 129 694 0 1713153744
229 HW 131 681 0 1678909680
229 SW 140 716 0 1735197192
234 HW 132 696 0 1728952344
234 SW 148 734 0 1763470260
239 HW 128 706 0 1789510968
239 SW 147 749 0 1845033588
244 HW 143 733 0 1830729600
244 SW 138 766 0 1897087332
249 HW 148 754 0 1891767528
249 SW 132 784 0 2021329884
254 HW 160 774 0 1918969920
254 SW 137 803 0 2064966204
259 HW 139 785 0 1983630600
259 SW 140 820 0 2152258500
264 HW 134 801 0 2153800152
264 SW 144 840 0 2204812596
269 HW 125 813 0 2232201888
269 SW 136 852 0 2294843124
274 HW 134 828 0 2275331688
274 SW 133 865 0 2368344588
279 HW 138 844 0 2298996000
279 SW 132 882 0 2412283308
284 HW 145 863 0 2319660504
284 SW 136 898 0 2420354484
289 HW 146 884 0 2436395976
289 SW 135 911 0 2465797644
294 HW 148 900 0 2469325824
295 SW 141 933 0 2579497020
300 HW 145 915 0 2591285256
300 SW 142 948 0 2597061924
305 HW 138 932 0 2643701760
305 SW 154 966 0 2630699388
310 HW 143 951 0 2712845520
310 SW 146 984 0 2691333612
315 HW 146 970 0 2814441336
315 SW 147 998 0 2711187804
320 HW 147 989 0 2867748408
320 SW 148 1020 0 2845238700
325 HW 145 1007 0 2937986856
325 SW 154 1040 0 2886235188
330 HW 141 1023 0 3038111496
330 SW 160 1058 0 2926244220
335 HW 145 1039 0 3107220480
335 SW 158 1076 0 2961541860
340 HW 139 1054 0 3144285648
340 SW 152 1094 0 3022587348
345 HW 140 1072 0 3201942744
345 SW 145 1107 0 3076174140
350 HW 143 1091 0 3272417064
350 SW 141 1121 0 3190718724
355 HW 146 1108 0 3302759880
355 SW 139 1139 0 3271160328
360 HW 141 1123 0 3356987760
360 SW 148 1156 0 3278674968
366 HW 132 1138 0 3425510088
366 SW 150 1174 0 3373176660
371 HW 128 1156 0 3455564112
371 SW 149 1195 0 3406089876
376 HW 130 1177 0 3548592936
376 SW 146 1214 0 3504658668
381 HW 132 1194 0 3589672464
381 SW 136 1228 0 3558925860
386 HW 137 1209 0 3639086136
386 SW 138 1246 0 3624279036
391 HW 124 1224 0 3718119888
391 SW 136 1264 0 3664259460
396 HW 119 1241 0 3788931384
396 SW 145 1287 0 3673494756
401 HW 121 1253 0 3825772776
401 SW 138 1300 0 3760979076
406 HW 122 1268 0 3853540656
406 SW 137 1316 0 3840533076
411 HW 121 1279 0 3873966264
411 SW 130 1334 0 3886813884
416 HW 130 1300 0 3920838264
416 SW 136 1354 0 3901232316
421 HW 132 1316 0 3980616696
421 SW 137 1369 0 3991002780
426 HW 140 1331 0 3996672624
426 SW 135 1387 0 4072720332
431 HW 136 1346 0 4065500376
431 SW 135 1405 0 4132787676
436 HW 141 1368 0 4081914648
436 SW 142 1424 0 4192744524
442 HW 147 1385 0 4094798400
442 SW 138 1438 0 4319356380
447 HW 147 1399 0 4170442248
447 SW 130 1450 0 4376608260
452 HW 146 1414 0 4196949120
452 SW 136 1468 0 4388134356
457 HW 144 1428 0 4230843624
457 SW 148 1487 0 4422269268
462 HW 142 1441 0 4332132504
462 SW 156 1504 0 4457781612
467 HW 148 1460 0 4368190680
467 SW 153 1519 0 4528842588
472 HW 149 1476 0 4438965888
472 SW 141 1532 0 4686049944
477 HW 159 1495 0 4460238216
477 SW 137 1548 0 4755087864
482 HW 156 1518 0 4523545656
482 SW 143 1567 0 4816638360
487 HW 164 1541 0 4558546944
487 SW 152 1588 0 4850259192
492 HW 159 1557 0 4625490744
492 SW 158 1608 0 4890312072
497 HW 150 1578 0 4728042144
497 SW 155 1625 0 4968121224
502 HW 139 1591 0 4815620208
502 SW 145 1638 0 5030594127
507 HW 129 1603 0 4951939104
507 SW 136 1655 0 5103295743
512 HW 118 1616 0 5025567456
513 SW 135 1668 0 5172380535
518 HW 120 1632 0 5053475952
518 SW 138 1687 0 5234644695
523 HW 132 1653 0 5083177680
523 SW 142 1709 0 5301124311
528 HW 138 1671 0 5103967680
528 SW 151 1728 0 5387213055
533 HW 135 1683 0 5156155872
533 SW 145 1744 0 5512957203
538 HW 135 1701 0 5229313992
538 SW 136 1757 0 5600625987
543 HW 133 1720 0 5337787896
543 SW 135 1775 0 5683985691
548 HW 138 1736 0 5376359016
548 SW 139 1797 0 5708591979
553 HW 134 1750 0 5481278208
553 SW 147 1812 0 5734991499
558 HW 141 1773 0 5522221656
558 SW 155 1832 0 5779901043
563 HW 149 1791 0 5575447080
563 SW 147 1846 0 5807856411
568 HW 149 1807 0 5642059752
568 SW 152 1869 0 5862471363
573 HW 150 1828 0 5680419192
573 SW 161 1893 0 5915547099
578 HW 148 1846 0 5738085360
578 SW 169 1913 0 5970169611
583 HW 155 1861 0 5753814696
583 SW 167 1930 0 6008574591
588 HW 150 1880 0 5799575376
589 SW 153 1944 0 6101346555
594 HW 144 1894 0 5842522224
594 SW 154 1965 0 6161850747
599 HW 150 1912 0 5868800784
599 SW 157 1989 0 6221624643
604 HW 144 1926 0 5974407936
604 SW 162 2007 0 6248539755
609 HW 151 1947 0 6002337600
609 SW 157 2024 0 6324461931
614 HW 155 1967 0 6051586464
614 SW 146 2041 0 6442097043
619 HW 158 1984 0 6120709056
619 SW 146 2063 0 6533314491
624 HW 155 2003 0 6202456848
624 SW 156 2089 0 6578331267
629 HW 160 2028 0 6263636904
629 SW 168 2113 0 6626883099
634 HW 156 2045 0 6321005208
634 SW 163 2133 0 6699039063
639 HW 157 2057 0 6366449880
639 SW 153 2150 0 6887816799
644 HW 143 2071 0 6466654656
644 SW 140 2165 0 7022659983
649 HW 146 2088 0 6534501120
649 SW 139 2182 0 7100895399
654 HW 160 2108 0 6554591064
654 SW 143 2200 0 7138554903
659 HW 164 2132 0 6644369088
659 SW 133 2214 0 7196095575
665 HW 169 2153 0 6665715504
665 SW 133 2230 0 7281845631
670 HW 163 2168 0 6780716712
670 SW 132 2247 0 7344761463
675 HW 149 2189 0 6917022000
675 SW 138 2263 0 7364143791
680 HW 147 2212 0 7007365512
680 SW 140 2278 0 7366835451
685 HW 151 2229 0 7018746336
685 SW 139 2298 0 7438585899
690 HW 139 2241 0 7103747952
690 SW 148 2317 0 7476975579
695 HW 135 2262 0 7168125888
695 SW 150 2331 0 7492508355
700 HW 126 2273 0 7233217488
700 SW 146 2347 0 7518602571
705 HW 130 2287 0 7271607168
705 SW 147 2372 0 7590031083
710 HW 127 2309 0 7344695736
710 SW 162 2399 0 7642378035
715 HW 137 2327 0 7367735592
715 SW 161 2418 0 7797105531
720 HW 137 2339 0 7407321264
720 SW 146 2433 0 7851874827
725 HW 137 2359 0 7446516840
725 SW 134 2449 0 7938731667
730 HW 137 2377 0 7483110264
731 SW 135 2468 0 7998610011
736 HW 143 2395 0 7530505416
736 SW 131 2484 0 8061731475
741 HW 143 2413 0 7593026616
741 SW 139 2502 0 8072462259
746 HW 129 2421 0 7657787088
746 SW 130 2513 0 8109039051
751 HW 131 2435 0 7693538328
751 SW 126 2519 0 8136309483
756 HW 123 2445 0 7774106760
756 SW 124 2533 0 8160447231
761 HW 114 2454 0 7805771064
761 SW 111 2540 0 8191615719
766 HW 92 2458 0 7932992256
766 SW 107 2548 0 8228785215
771 HW 79 2465 0 7986107304
771 SW 85 2554 0 8304179583
776 HW 68 2472 0 8035700904
776 SW 79 2562 0 8363016039
781 HW 64 2476 0 8054281872
781 SW 76 2571 0 8402505303
786 HW 50 2476 0 8175385512
786 SW 74 2581 0 8452065639
791 HW 40 2480 0 8249845464
791 SW 66 2587 0 8507637687
796 HW 37 2485 0 8315727840
796 SW 51 2590 0 8606288127
801 HW 44 2492 0 8315727840
801 SW 36 2593 0 8674795635
806 HW 37 2493 0 8323597800
806 SW 32 2600 0 8701317810
811 HW 30 2496 0 8372634984
811 SW 27 2601 0 8719098930
816 HW 18 2498 0 8493649416
816 SW 26 2606 0 8728936002
821 HW 17 2499 0 8514241344
821 SW 16 2606 0 8747137638
826 HW 14 2502 0 8550706248
826 SW 16 2610 0 8779565502
831 HW 10 2502 0 8573774832
831 SW 8 2610 0 8798130018
836 HW 8 2502 0 8573913936
836 SW 8 2610 0 8798130018
841 HW 2 2502 0 8592293808
841 SW 2 2610 0 8799908310
846 HW 2 2502 0 8592293808
846 SW 2 2610 0 8799908310
