Tempo Switch RegrasInstaladas RegrasAceitas VezesBloqueado BytesEnviados
11 HW 2 2 0 0
11 SW 42 42 0 0
16 HW 2 2 0 0
16 SW 103 103 0 0
21 HW 99 99 0 0
21 SW 158 160 0 0
26 HW 99 99 0 0
26 SW 213 214 0 0
31 HW 159 200 0 0
31 SW 268 273 0 240
36 HW 155 200 0 15120
36 SW 231 336 0 88642752
41 HW 192 245 0 15120
41 SW 291 400 0 89073672
46 HW 182 245 0 3592512
46 SW 298 481 0 159746064
51 HW 192 264 0 7910784
52 SW 356 556 0 167682552
56 HW 180 264 0 28711368
57 SW 395 640 0 240462792
61 HW 182 284 0 64946448
62 SW 445 728 0 244991232
66 HW 167 284 0 107007264
67 SW 482 825 0 298100352
71 HW 191 320 0 150893064
72 SW 550 916 0 308840088
76 HW 180 320 0 193041576
77 SW 584 1012 0 376892184
81 HW 185 347 0 266493024
83 SW 630 1105 0 401232540
86 HW 172 347 0 351130248
88 SW 635 1199 0 551597916
91 HW 183 379 0 479427984
93 SW 660 1292 0 602021604
97 HW 170 379 0 586250784
98 SW 657 1375 0 701172516
102 HW 184 412 0 697794048
104 SW 705 1480 0 756479964
107 HW 173 412 0 794849328
109 SW 723 1608 0 913171728
112 HW 186 446 0 953210160
114 SW 779 1730 0 983446584
117 HW 169 446 0 1080348192
119 SW 762 1823 0 1212057960
122 HW 184 481 0 1268477280
125 SW 758 1923 0 1352850864
127 HW 164 481 0 1429641360
130 SW 750 2051 0 1550605344
132 HW 192 524 0 1547743680
135 SW 764 2151 0 1670705016
137 HW 173 524 0 1812330072
140 SW 734 2239 0 1881599136
142 HW 188 559 0 2012812200
146 SW 747 2354 0 2084600256
147 HW 171 559 0 2226049560
151 SW 740 2474 0 2373256176
152 HW 192 601 0 2362017672
156 SW 763 2577 0 2496172704
157 HW 178 601 0 2558700144
161 SW 765 2714 0 2749967952
162 HW 194 639 0 2784015360
167 SW 788 2836 0 2911918272
168 HW 174 639 0 2970744336
172 SW 774 2942 0 3138432864
173 HW 195 673 0 3136674240
177 SW 761 3042 0 3326806896
178 HW 183 673 0 3316836600
182 SW 740 3160 0 3564717072
183 HW 163 673 0 3486688632
188 SW 743 3253 0 3678534384
188 HW 183 707 0 3615657696
193 SW 734 3352 0 3860483928
193 HW 172 707 0 3719217600
198 HW 185 735 0 3851151696
198 SW 734 3462 0 4036677468
203 HW 167 735 0 4057098192
204 SW 695 3546 0 4239132936
208 HW 181 768 0 4230931320
209 SW 698 3648 0 4436095128
213 HW 168 768 0 4417075152
214 SW 676 3749 0 4655398632
218 HW 189 800 0 4522712544
219 SW 680 3845 0 4778318184
223 HW 166 800 0 4849325712
224 SW 666 3946 0 4942466952
229 HW 185 837 0 5043105144
230 SW 699 4064 0 5061110868
234 HW 172 837 0 5188231440
235 SW 699 4177 0 5261568804
239 HW 189 869 0 5290879608
240 SW 716 4284 0 5417572428
244 HW 174 869 0 5499351144
245 SW 675 4382 0 5638827924
249 HW 180 903 0 5782184352
251 SW 696 4496 0 5790978972
254 HW 159 903 0 6005084904
256 SW 646 4562 0 5977003536
259 HW 188 951 0 6198368400
261 SW 609 4607 0 6138004440
264 HW 175 951 0 6368237064
266 SW 540 4659 0 6357017640
269 HW 174 980 0 6553934856
271 SW 504 4704 0 6480767280
274 HW 158 980 0 6700754592
277 SW 440 4760 0 6784801752
279 HW 182 1026 0 6864833808
282 SW 396 4797 0 6925965096
284 HW 166 1026 0 7057926792
287 SW 338 4827 0 7120547580
289 HW 167 1072 0 7216919640
292 SW 265 4849 0 7209572748
294 HW 146 1072 0 7307127072
297 SW 207 4877 0 7443619764
299 HW 172 1135 0 7535218320
302 SW 189 4905 0 7490249844
305 HW 162 1135 0 7617174768
307 SW 159 4927 0 7619719380
310 HW 160 1179 0 7709910264
312 SW 151 4954 0 7645341732
315 HW 127 1179 0 7901536608
318 SW 106 4977 0 7798850556
320 HW 184 1265 0 8050140504
323 SW 51 4994 0 7805669916
325 HW 164 1265 0 8245197576
328 SW 64 5016 0 7829582196
330 HW 169 1313 0 8456071680
333 SW 38 5029 0 7840205508
335 HW 89 1313 0 8571735144
338 SW 26 5037 0 7858304148
340 HW 91 1335 0 8804846232
343 SW 10 5043 0 7858337412
345 HW 47 1335 0 8995888944
348 SW 15 5048 0 7858337412
350 HW 45 1344 0 9149701680
353 SW 4 5048 0 7858351200
355 HW 17 1344 0 9219891744
358 SW 4 5048 0 7858351200
360 HW 12 1344 0 9277529184
363 SW 2 5048 0 7858351320
365 HW 2 1344 0 9285975216
368 SW 2 5048 0 7858351320
370 HW 2 1344 0 9285975216
373 SW 2 5048 0 7858351320
375 HW 2 1344 0 9285975216
378 SW 2 5048 0 7858351320
380 HW 2 1344 0 9285975216
383 SW 2 5048 0 7858351320
385 HW 2 1344 0 9285975216
388 SW 2 5048 0 7858351320
390 HW 2 1344 0 9285975216
393 SW 2 5048 0 7858351320
