    Time      SRC      DST   Cookie                 SRCIP          DSTIP       SRCPort  DSTPort  Protocol  NumSwitches Active   InCache  Blocked  Direction  TimeCreated  TimeFinished      ExpBytes       Rate
  10.000       SW       HW 0x0320312710753011       10.0.0.50       10.0.0.49    10000    30000    17        1           true    false     false    2                4.552         0.000         0         262672
  10.000       SW       HW 0x01e01d2716753611       10.0.0.30       10.0.0.29    10006    30006    17        1           true    false     false    2                8.102         0.000         0         255623
  10.000       SW       HW 0x0280272711753111       10.0.0.40       10.0.0.39    10001    30001    17        1           true    false     false    2                9.240         0.000         0         255246
  10.000       SW       HW 0x01000f2710753011       10.0.0.16       10.0.0.15    10000    30000    17        1           true    false     false    1                3.208         0.000         0         251756
  10.000       SW       HW 0x03002f2714753411       10.0.0.48       10.0.0.47    10004    30004    17        1           true    false     false    2                6.950         0.000         0         242569
  10.000       SW       HW 0x0260252711753111       10.0.0.38       10.0.0.37    10001    30001    17        1           true    false     false    2                5.375         0.000         0         230754
  10.000       SW       HW 0x0220212711753111       10.0.0.34       10.0.0.33    10001    30001    17        1           true    false     false    2                3.580         0.000         0         230484
  10.000       SW       HW 0x01000f2711753111       10.0.0.16       10.0.0.15    10001    30001    17        1           true    false     false    1                4.054         0.000         0         218238
  10.000       SW       HW 0x02001f2710753011       10.0.0.32       10.0.0.31    10000    30000    17        1           true    false     false    2                2.237         0.000         0         210898
  10.000       SW       HW 0x0220212713753311       10.0.0.34       10.0.0.33    10003    30003    17        1           true    false     false    2                7.503         0.000         0         204010
  10.000       SW       HW 0x0080072714753411       10.0.0.8       10.0.0.7    10004    30004    17        1           true    false     false    1                7.033         0.000         0         196223
  10.000       SW       HW 0x01e01d2719753911       10.0.0.30       10.0.0.29    10009    30009    17        1           true    false     false    2                9.478         0.000         0         185781
  10.000       SW       HW 0x00a0092711753111       10.0.0.10       10.0.0.9    10001    30001    17        1           true    false     false    1                6.835         0.000         0         180118
  10.000       SW       HW 0x03002f2710753011       10.0.0.48       10.0.0.47    10000    30000    17        1           true    false     false    2                1.573         0.000         0         179893
  10.000       SW       HW 0x01a0192711753111       10.0.0.26       10.0.0.25    10001    30001    17        1           true    false     false    1                2.236         0.000         0         171833
  10.000       SW       HW 0x0240232710753011       10.0.0.36       10.0.0.35    10000    30000    17        1           true    false     false    2                3.918         0.000         0         167494
  10.000       SW       HW 0x0280272710753011       10.0.0.40       10.0.0.39    10000    30000    17        1           true    false     false    2                6.323         0.000         0         155029
  10.000       SW       HW 0x0320312712753211       10.0.0.50       10.0.0.49    10002    30002    17        1           true    false     false    2                7.067         0.000         0         144730
  10.000       SW       HW 0x01a0192716753611       10.0.0.26       10.0.0.25    10006    30006    17        1           true    false     false    1                9.179         0.000         0         133022
  10.000       SW       HW 0x01e01d2715753511       10.0.0.30       10.0.0.29    10005    30005    17        1           true    false     false    2                7.254         0.000         0         128090
  10.000       SW       HW 0x03002f2715753511       10.0.0.48       10.0.0.47    10005    30005    17        1           true    false     false    2                8.766         0.000         0         117898
  10.000       SW       HW 0x00e00d2710753011       10.0.0.14       10.0.0.13    10000    30000    17        1           true    false     false    1                5.941         0.000         0         110548
  10.000       SW       HW 0x0080072712753211       10.0.0.8       10.0.0.7    10002    30002    17        1           true    false     false    1                6.460         0.000         0          92499
  10.000       SW       HW 0x00a0092713753311       10.0.0.10       10.0.0.9    10003    30003    17        1           true    false     false    1                8.793         0.000         0          90447
  10.000       SW       HW 0x01e01d2713753311       10.0.0.30       10.0.0.29    10003    30003    17        1           true    false     false    2                4.988         0.000         0          67750
  10.000       SW       HW 0x00a0092712753211       10.0.0.10       10.0.0.9    10002    30002    17        1           true    false     false    1                8.620         0.000         0          43946
  10.000       SW       HW 0x02001f2711753111       10.0.0.32       10.0.0.31    10001    30001    17        1           true    false     false    2                4.287         0.000         0          16982
  20.000       SW       HW 0x0340332713753311       10.0.0.52       10.0.0.51    10003    30003    17        1           true    false     false    2               17.239         0.000         0        4599575
  20.000       SW       HW 0x03002f271d753d11       10.0.0.48       10.0.0.47    10013    30013    17        1           true    false     false    2               17.988         0.000         0        4219658
  20.000       SW       HW 0x00a0092718753811       10.0.0.10       10.0.0.9    10008    30008    17        1           true    false     false    1               15.992         0.000         0        3791686
  20.000       SW       HW 0x0220212717753711       10.0.0.34       10.0.0.33    10007    30007    17        1           true    false     false    2               19.742         0.000         0        3763031
  20.000       SW       HW 0x0280272716753611       10.0.0.40       10.0.0.39    10006    30006    17        1           true    false     false    2               16.141         0.000         0        3482294
  20.000       SW       HW 0x03002f2716753611       10.0.0.48       10.0.0.47    10006    30006    17        1           true    false     false    2               10.599         0.000         0        3289581
  20.000       SW       HW 0x02e02d2718753811       10.0.0.46       10.0.0.45    10008    30008    17        1           true    false     false    2               17.458         0.000         0        3030052
  20.000       SW       HW 0x03002f2719753911       10.0.0.48       10.0.0.47    10009    30009    17        1           true    false     false    2               15.662         0.000         0        2963492
  20.000       SW       HW 0x02a029271a753a11       10.0.0.42       10.0.0.41    10010    30010    17        1           true    false     false    2               19.567         0.000         0        2523458
  20.000       SW       HW 0x02c02b2713753311       10.0.0.44       10.0.0.43    10003    30003    17        1           true    false     false    2               13.503         0.000         0        2378127
  20.000       SW       HW 0x0180172715753511       10.0.0.24       10.0.0.23    10005    30005    17        1           true    false     false    1               11.008         0.000         0        2298271
  20.000       SW       HW 0x01c01b2718753811       10.0.0.28       10.0.0.27    10008    30008    17        1           true    false     false    2               17.102         0.000         0        2259705
  20.000       SW       HW 0x01c01b2717753711       10.0.0.28       10.0.0.27    10007    30007    17        1           true    false     false    2               14.146         0.000         0        2208469
  20.000       SW       HW 0x0240232715753511       10.0.0.36       10.0.0.35    10005    30005    17        1           true    false     false    2               19.310         0.000         0        2038694
  20.000       SW       HW 0x0280272714753411       10.0.0.40       10.0.0.39    10004    30004    17        1           true    false     false    2               12.553         0.000         0        2006296
  20.000       SW       HW 0x0140132714753411       10.0.0.20       10.0.0.19    10004    30004    17        1           true    false     false    1               15.594         0.000         0        1827670
  20.000       SW       HW 0x01000f2719753911       10.0.0.16       10.0.0.15    10009    30009    17        1           true    false     false    1               19.571         0.000         0        1697991
  20.000       SW       HW 0x02c02b2712753211       10.0.0.44       10.0.0.43    10002    30002    17        1           true    false     false    2               10.407         0.000         0        1675215
  20.000       SW       HW 0x00c00b2714753411       10.0.0.12       10.0.0.11    10004    30004    17        1           true    false     false    1               11.759         0.000         0        1667351
  20.000       SW       HW 0x02001f2714753411       10.0.0.32       10.0.0.31    10004    30004    17        1           true    false     false    2               10.017         0.000         0        1606085
  20.000       SW       HW 0x00c00b2715753511       10.0.0.12       10.0.0.11    10005    30005    17        1           true    false     false    1               11.845         0.000         0        1558610
  20.000       SW       HW 0x02a0292718753811       10.0.0.42       10.0.0.41    10008    30008    17        1           true    false     false    2               17.565         0.000         0        1549005
  20.000       SW       HW 0x02e02d2716753611       10.0.0.46       10.0.0.45    10006    30006    17        1           true    false     false    2               11.681         0.000         0        1548183
  20.000       SW       HW 0x01e01d271b753b11       10.0.0.30       10.0.0.29    10011    30011    17        1           true    false     false    2               10.019         0.000         0        1539537
  20.000       SW       HW 0x01000f2717753711       10.0.0.16       10.0.0.15    10007    30007    17        1           true    false     false    1               12.392         0.000         0        1514484
  20.000       SW       HW 0x0320312715753511       10.0.0.50       10.0.0.49    10005    30005    17        1           true    false     false    2               13.734         0.000         0        1505821
  20.000       SW       HW 0x0040032716753611       10.0.0.4       10.0.0.3    10006    30006    17        1           true    false     false    1               19.894         0.000         0        1488668
  20.000       SW       HW 0x0140132713753311       10.0.0.20       10.0.0.19    10003    30003    17        1           true    false     false    1               13.991         0.000         0        1483354
  20.000       SW       HW 0x02001f2716753611       10.0.0.32       10.0.0.31    10006    30006    17        1           true    false     false    2               16.919         0.000         0        1429041
  20.000       SW       HW 0x0180172717753711       10.0.0.24       10.0.0.23    10007    30007    17        1           true    false     false    1               14.699         0.000         0        1416220
  20.000       SW       HW 0x02a0292714753411       10.0.0.42       10.0.0.41    10004    30004    17        1           true    false     false    2               11.457         0.000         0        1374159
  20.000       SW       HW 0x01c01b2714753411       10.0.0.28       10.0.0.27    10004    30004    17        1           true    false     false    2               10.482         0.000         0        1365950
  20.000       SW       HW 0x02c02b2716753611       10.0.0.44       10.0.0.43    10006    30006    17        1           true    false     false    2               18.437         0.000         0        1357938
  20.000       SW       HW 0x0340332711753111       10.0.0.52       10.0.0.51    10001    30001    17        1           true    false     false    2               12.018         0.000         0        1312781
  20.000       SW       HW 0x03002f271a753a11       10.0.0.48       10.0.0.47    10010    30010    17        1           true    false     false    2               15.778         0.000         0        1301376
  20.000       SW       HW 0x00c00b2717753711       10.0.0.12       10.0.0.11    10007    30007    17        1           true    false     false    1               17.073         0.000         0        1292864
  20.000       SW       HW 0x008007271a753a11       10.0.0.8       10.0.0.7    10010    30010    17        1           true    false     false    1               19.728         0.000         0        1292660
  20.000       SW       HW 0x0280272715753511       10.0.0.40       10.0.0.39    10005    30005    17        1           true    false     false    2               14.514         0.000         0        1198113
  20.000       SW       HW 0x0220212715753511       10.0.0.34       10.0.0.33    10005    30005    17        1           true    false     false    2               11.652         0.000         0        1185538
  20.000       SW       HW 0x01e01d271d753d11       10.0.0.30       10.0.0.29    10013    30013    17        1           true    false     false    2               12.835         0.000         0        1166182
  20.000       SW       HW 0x0120112713753311       10.0.0.18       10.0.0.17    10003    30003    17        1           true    false     false    1               10.746         0.000         0        1096928
  20.000       SW       HW 0x0180172716753611       10.0.0.24       10.0.0.23    10006    30006    17        1           true    false     false    1               12.664         0.000         0        1096036
  20.000       SW       HW 0x00e00d2713753311       10.0.0.14       10.0.0.13    10003    30003    17        1           true    false     false    1               12.346         0.000         0        1085394
  20.000       SW       HW 0x00a0092714753411       10.0.0.10       10.0.0.9    10004    30004    17        1           true    false     false    1               11.135         0.000         0        1069896
  20.000       SW       HW 0x0180172719753911       10.0.0.24       10.0.0.23    10009    30009    17        1           true    false     false    1               18.924         0.000         0        1036938
  20.000       SW       HW 0x01a0192718753811       10.0.0.26       10.0.0.25    10008    30008    17        1           true    false     false    1               19.778         0.000         0        1036166
  20.000       SW       HW 0x00e00d2715753511       10.0.0.14       10.0.0.13    10005    30005    17        1           true    false     false    1               15.182         0.000         0         966694
  20.000       SW       HW 0x02c02b2714753411       10.0.0.44       10.0.0.43    10004    30004    17        1           true    false     false    2               16.667         0.000         0         927897
  20.000       SW       HW 0x0120112714753411       10.0.0.18       10.0.0.17    10004    30004    17        1           true    false     false    1               12.806         0.000         0         886814
  20.000       SW       HW 0x0160152717753711       10.0.0.22       10.0.0.21    10007    30007    17        1           true    false     false    1               13.982         0.000         0         882749
  20.000       SW       HW 0x00e00d2712753211       10.0.0.14       10.0.0.13    10002    30002    17        1           true    false     false    1               10.049         0.000         0         849475
  20.000       SW       HW 0x0260252718753811       10.0.0.38       10.0.0.37    10008    30008    17        1           true    false     false    2               19.668         0.000         0         841007
  20.000       SW       HW 0x0320312716753611       10.0.0.50       10.0.0.49    10006    30006    17        1           true    false     false    2               17.503         0.000         0         806123
  20.000       SW       HW 0x00a0092715753511       10.0.0.10       10.0.0.9    10005    30005    17        1           true    false     false    1               11.314         0.000         0         763787
  20.000       SW       HW 0x0280272718753811       10.0.0.40       10.0.0.39    10008    30008    17        1           true    false     false    2               17.396         0.000         0         740610
  20.000       SW       HW 0x01e01d271f753f11       10.0.0.30       10.0.0.29    10015    30015    17        1           true    false     false    2               19.752         0.000         0         733449
  20.000       SW       HW 0x0340332715753511       10.0.0.52       10.0.0.51    10005    30005    17        1           true    false     false    2               18.255         0.000         0         729633
  20.000       SW       HW 0x00c00b2716753611       10.0.0.12       10.0.0.11    10006    30006    17        1           true    false     false    1               15.702         0.000         0         708196
  20.000       SW       HW 0x0140132712753211       10.0.0.20       10.0.0.19    10002    30002    17        1           true    false     false    1               12.108         0.000         0         705384
  20.000       SW       HW 0x01e01d271e753e11       10.0.0.30       10.0.0.29    10014    30014    17        1           true    false     false    2               18.741         0.000         0         645616
  20.000       SW       HW 0x0260252716753611       10.0.0.38       10.0.0.37    10006    30006    17        1           true    false     false    2               16.229         0.000         0         620792
  20.000       SW       HW 0x0140132715753511       10.0.0.20       10.0.0.19    10005    30005    17        1           true    false     false    1               15.649         0.000         0         615968
  20.000       SW       HW 0x01c01b2716753611       10.0.0.28       10.0.0.27    10006    30006    17        1           true    false     false    2               13.803         0.000         0         534308
  20.000       SW       HW 0x02c02b2715753511       10.0.0.44       10.0.0.43    10005    30005    17        1           true    false     false    2               17.762         0.000         0         531176
  20.000       SW       HW 0x0180172718753811       10.0.0.24       10.0.0.23    10008    30008    17        1           true    false     false    1               16.640         0.000         0         498152
  20.000       SW       HW 0x0060052711753111       10.0.0.6       10.0.0.5    10001    30001    17        1           true    false     false    1               18.200         0.000         0         491722
  20.000       SW       HW 0x0260252713753311       10.0.0.38       10.0.0.37    10003    30003    17        1           true    false     false    2               13.339         0.000         0         475216
  20.000       SW       HW 0x02a0292715753511       10.0.0.42       10.0.0.41    10005    30005    17        1           true    false     false    2               12.090         0.000         0         463021
  20.000       SW       HW 0x02001f2715753511       10.0.0.32       10.0.0.31    10005    30005    17        1           true    false     false    2               13.843         0.000         0         462881
  20.000       SW       HW 0x03002f2718753811       10.0.0.48       10.0.0.47    10008    30008    17        1           true    false     false    2               15.315         0.000         0         460746
