PSrc PDst
20072 15572
15132 19632
20074 15574
15424 19924
20076 15576
20086 15586
15354 19854
20096 15596
20098 15598
14812 19312
20102 15602
20104 15604
14834 19334
20106 15606
15346 19846
20108 15608
15340 19840
20110 15610
14810 19310
20112 15612
20114 15614
20116 15616
20118 15618
15210 19710
20120 15620
20122 15622
15222 19722
20124 15624
20128 15628
20130 15630
20132 15632
20140 15640
20142 15642
20144 15644
20146 15646
20160 15660
15088 19588
20162 15662
20164 15664
15074 19574
20166 15666
20168 15668
20170 15670
15040 19540
20172 15672
20186 15686
20190 15690
14860 19360
15280 19780
14916 19416
20202 15702
20204 15704
14846 19346
15432 19932
20208 15708
20210 15710
20226 15726
20228 15728
20230 15730
15334 19834
15228 19728
20236 15736
14870 19370
15268 19768
14876 19376
20238 15738
20240 15740
15298 19798
20244 15744
15076 19576
20246 15746
20248 15748
20250 15750
15392 19892
20252 15752
20254 15754
14966 19466
15530 20030
20256 15756
20258 15758
20262 15762
14964 19464
20264 15764
20268 15768
14970 19470
20270 15770
20274 15774
20276 15776
15638 20138
20278 15778
15568 20068
15096 19596
20282 15782
15368 19868
20292 15792
15344 19844
20294 15794
20304 15804
20306 15806
15218 19718
20308 15808
15134 19634
15292 19792
15484 19984
20310 15810
20312 15812
15126 19626
20314 15814
20316 15816
15390 19890
15508 20008
15734 20234
20328 15828
20330 15830
20332 15832
20334 15834
20336 15836
20338 15838
20340 15840
20356 15856
15236 19736
15714 20214
20358 15858
15274 19774
20366 15866
20368 15868
15394 19894
20370 15870
15232 19732
15266 19766
20374 15874
15452 19952
20376 15876
15504 20004
20382 15882
20384 15884
20386 15886
14992 19492
20388 15888
15260 19760
15592 20092
20392 15892
20432 15932
20442 15942
15366 19866
20444 15944
20446 15946
20448 15948
15146 19646
20450 15950
15388 19888
20452 15952
20454 15954
15552 20052
20456 15956
20460 15960
20462 15962
20464 15964
20466 15966
20468 15968
15542 20042
20484 15984
20486 15986
20488 15988
20490 15990
20494 15994
20496 15996
20506 16006
20508 16008
20510 16010
20512 16012
20514 16014
20516 16016
20522 16022
20524 16024
15510 20010
20526 16026
15250 19750
20528 16028
20538 16038
20542 16042
20544 16044
20562 16062
15262 19762
20564 16064
15442 19942
15798 20298
15198 19698
15570 20070
20566 16066
20568 16068
15184 19684
20572 16072
20574 16074
15270 19770
20578 16078
20580 16080
20582 16082
20584 16084
20586 16086
20588 16088
15788 20288
20590 16090
15864 20364
20660 16160
15226 19726
20662 16162
20664 16164
15654 20154
20666 16166
15290 19790
20668 16168
20670 16170
20672 16172
15426 19926
15848 20348
20674 16174
20676 16176
20678 16178
15820 20320
20680 16180
15440 19940
20682 16182
20686 16186
20688 16188
20690 16190
20692 16192
20700 16200
15438 19938
20702 16202
16118 20618
15488 19988
15450 19950
20708 16208
20710 16210
15742 20242
15908 20408
20718 16218
20720 16220
20722 16222
20724 16224
16100 20600
20726 16226
20728 16228
20736 16236
16124 20624
16030 20530
15732 20232
20738 16238
20766 16266
20768 16268
20772 16272
20774 16274
20776 16276
20778 16278
15682 20182
20790 16290
20792 16292
20794 16294
15430 19930
20796 16296
20798 16298
20800 16300
20802 16302
20804 16304
16076 20576
15532 20032
20808 16308
15446 19946
15914 20414
20812 16312
20814 16314
20818 16318
20820 16320
20822 16322
16128 20628
15700 20200
20824 16324
16094 20594
20826 16326
20830 16330
15854 20354
15364 19864
20832 16332
16020 20520
20834 16334
15434 19934
15420 19920
20836 16336
20838 16338
20840 16340
16036 20536
15790 20290
20842 16342
20844 16344
16194 20694
20846 16346
20854 16354
15676 20176
20856 16356
15872 20372
20862 16362
20864 16364
20866 16366
20868 16368
20870 16370
20872 16372
20874 16374
20882 16382
20884 16384
20886 16386
20888 16388
15518 20018
20908 16408
15490 19990
20910 16410
20924 16424
20926 16426
16198 20698
20928 16428
20930 16430
15918 20418
20936 16436
20938 16438
20940 16440
20942 16442
15648 20148
15800 20300
20944 16444
20952 16452
20954 16454
16112 20612
16260 20760
20956 16456
20958 16458
20970 16470
20972 16472
20978 16478
