Tempo Switch RegrasInstaladas RegrasAceitas RegrasBloqueadas BytesEnviados
10 HW 22 22 0 0
10 SW 23 23 0 0
16 HW 51 51 0 0
16 SW 55 55 0 0
21 HW 72 72 0 0
21 SW 77 77 0 0
26 HW 92 92 0 0
26 SW 101 101 0 0
31 HW 119 121 0 1203552
31 SW 126 130 0 360
36 HW 148 154 0 3713472
36 SW 152 162 0 2195784
41 HW 179 185 0 3713472
41 SW 181 201 0 15035688
46 HW 200 210 7 6844824
46 SW 204 231 0 19942128
51 HW 200 224 33 16727256
51 SW 241 275 0 41191896
56 HW 200 236 64 36189720
56 SW 254 314 0 75984528
61 HW 200 248 88 58651992
61 SW 286 356 0 82156512
66 HW 200 260 109 77066640
66 SW 288 388 0 151779576
71 HW 200 272 139 115745112
71 SW 318 431 0 180123648
76 HW 200 290 158 146062224
77 SW 337 477 0 224696016
81 HW 200 301 179 167015520
82 SW 356 516 0 240389064
87 HW 200 319 204 207072936
87 SW 369 561 0 285401304
92 HW 195 337 224 291214224
92 SW 377 612 0 377861736
97 HW 201 353 243 349117776
97 SW 388 658 0 465648456
102 HW 200 375 262 446304600
102 SW 407 710 0 542854200
107 HW 200 392 282 525120624
107 SW 397 759 0 749263368
112 HW 200 415 303 666522864
113 SW 401 810 0 844056696
117 HW 200 439 319 824232024
118 SW 412 869 0 977342640
122 HW 199 457 338 946347192
123 SW 427 927 0 1125805920
127 HW 200 479 348 1096597656
128 SW 418 966 0 1316367936
132 HW 194 501 355 1224842472
133 SW 400 1013 0 1543624560
137 HW 193 525 369 1386833616
138 SW 377 1055 0 1747681236
142 HW 199 548 382 1486872072
143 SW 388 1102 0 1918940940
147 HW 200 566 401 1656405072
148 SW 397 1164 0 2212790580
152 HW 190 585 423 1801696176
154 SW 416 1225 0 2366473284
158 HW 200 608 437 1853545680
159 SW 424 1281 0 2593400292
163 HW 199 625 451 1909101096
164 SW 400 1324 0 2807738388
168 HW 197 643 469 1979102160
169 SW 386 1380 0 3036891060
173 HW 201 660 489 1995731136
174 SW 362 1412 0 3264329124
178 HW 200 677 511 2165391144
179 SW 372 1466 0 3460722924
183 HW 200 696 521 2232998712
184 SW 357 1507 0 3663474564
188 HW 200 713 545 2294630856
190 SW 382 1558 0 3782151624
193 HW 199 733 566 2389100616
195 SW 374 1602 0 3938812968
198 HW 200 751 589 2499060816
200 SW 384 1658 0 4081763496
203 HW 194 764 611 2542467312
205 SW 375 1695 0 4260661824
208 HW 200 801 613 2721596976
210 SW 378 1737 0 4337811624
213 HW 200 819 635 2860381944
215 SW 374 1794 0 4507771008
218 HW 197 836 651 3000594240
220 SW 390 1848 0 4577430360
224 HW 193 859 672 3094180992
226 SW 406 1900 0 4669331412
229 HW 196 891 672 3286052280
231 SW 395 1938 0 4880259948
234 HW 200 901 700 3329691624
236 SW 395 1989 0 5164487340
239 HW 196 926 718 3499325928
241 SW 402 2048 0 5355912588
244 HW 200 945 744 3586823856
246 SW 437 2112 0 5440903620
249 HW 200 957 772 3762085824
251 SW 428 2154 0 5587254636
254 HW 200 980 784 3895568208
256 SW 423 2205 0 5760720348
259 HW 196 995 804 3948128352
262 SW 403 2253 0 6051920964
264 HW 191 1016 807 4152842568
267 SW 397 2295 0 6175569300
269 HW 182 1034 807 4354079184
272 SW 365 2321 0 6406032876
274 HW 180 1044 807 4423446720
277 SW 349 2341 0 6520353804
279 HW 179 1055 807 4481457624
282 SW 302 2360 0 6657557220
284 HW 165 1071 807 4567736880
287 SW 268 2378 0 6878932284
289 HW 153 1079 807 4639624920
292 SW 251 2401 0 6986266140
295 HW 142 1092 807 4745829312
297 SW 236 2425 0 7109798052
300 HW 117 1099 807 4820101776
302 SW 216 2438 0 7240378908
305 HW 108 1106 807 4867421328
308 SW 196 2464 0 7449771252
310 HW 93 1113 807 4952418408
313 SW 165 2479 0 7693463316
315 HW 83 1121 807 4999229928
318 SW 150 2492 0 7837587156
320 HW 73 1125 807 5107158000
323 SW 110 2502 0 8056022892
325 HW 64 1130 807 5136422760
328 SW 92 2514 0 8231073180
330 HW 53 1135 807 5190824520
333 SW 77 2523 0 8321976252
335 HW 50 1140 807 5235021792
338 SW 63 2529 0 8362186380
340 HW 47 1147 807 5266161432
343 SW 43 2533 0 8451426132
345 HW 44 1152 807 5318437320
348 SW 27 2535 0 8535015540
350 HW 38 1156 807 5380657632
353 SW 16 2536 0 8595687564
355 HW 23 1157 807 5453761320
358 SW 10 2538 0 8695180188
360 HW 14 1158 807 5478890760
363 SW 8 2538 0 8695355580
365 HW 6 1158 807 5542769736
368 SW 4 2538 0 8724072996
370 HW 4 1158 807 5545314432
373 SW 2 2538 0 8724073176
375 HW 2 1158 807 5545916208
378 SW 2 2538 0 8724073176
380 HW 2 1158 807 5545916208

