  Cookie                 SRCIP          DSTIP       SRCPort  DSTPort  Protocol  NumSwitches Active   InCache  Blocked  Direction  TimeCreated  TimeFinished      ExpBytes           Rate
0x0040032710753011       10.0.0.4       10.0.0.3    10000    30000    17        0           0        1        0        1          1.31102             108.3      29875812        2421815
0x0040032711753111       10.0.0.4       10.0.0.3    10001    30001    17        0           0        1        0        1          2.60012              95.9        848960          77708
0x0040032712753211       10.0.0.4       10.0.0.3    10002    30002    17        0           0        1        0        1           8.5769              56.7       2672708         516177
0x0040032713753311       10.0.0.4       10.0.0.3    10003    30003    17        0           0        1        0        1          8.90852              73.2       6253500         818903
0x0040032714753411       10.0.0.4       10.0.0.3    10004    30004    17        0           0        1        0        1          11.4683               115      11641364         945187
0x0040032715753511       10.0.0.4       10.0.0.3    10005    30005    17        0           0        1        0        1          12.9066              64.2       4125036         700741
0x0040032716753611       10.0.0.4       10.0.0.3    10006    30006    17        0           0        1        0        1          15.4247             101.8       9297628         879465
0x0040032717753711       10.0.0.4       10.0.0.3    10007    30007    17        0           0        1        0        1          16.2131              94.5        227400          24654
0x0040032718753811       10.0.0.4       10.0.0.3    10008    30008    17        0           0        1        0        1          16.8107             146.2      21507492        1396711
0x0040032719753911       10.0.0.4       10.0.0.3    10009    30009    17        0           0        1        0        1          19.3335             117.8      40845588        3604029
0x004003271a753a11       10.0.0.4       10.0.0.3    10010    30010    17        0           0        1        0        1          20.6802              81.3       5230200         705356
0x004003271b753b11       10.0.0.4       10.0.0.3    10011    30011    17        0           0        1        0        1          28.1131             116.1       1514484         147958
0x004003271c753c11       10.0.0.4       10.0.0.3    10012    30012    17        0           0        1        0        1          30.8279              89.5       1102132         179310
0x004003271d753d11       10.0.0.4       10.0.0.3    10013    30013    17        0           0        1        0        1          32.3346              70.1        380516          80820
0x004003271e753e11       10.0.0.4       10.0.0.3    10014    30014    17        0           0        1        0        1          32.4577              99.9       3941600         547993
0x004003271f753f11       10.0.0.4       10.0.0.3    10015    30015    17        0           0        1        0        1          32.4778             126.4      39056708        3569992
0x0040032720754011       10.0.0.4       10.0.0.3    10016    30016    17        0           0        1        0        1          32.9528             159.5       6182248         422547
0x0040032721754111       10.0.0.4       10.0.0.3    10017    30017    17        0           0        1        0        1          39.9432             151.7         22740           1652
0x0040032722754211       10.0.0.4       10.0.0.3    10018    30018    17        0           0        1        0        1          35.7831             163.2       3630820         233837
0x0040032723754311       10.0.0.4       10.0.0.3    10019    30019    17        0           0        1        0        1          36.3848               111       4094716         444985
0x0040032724754411       10.0.0.4       10.0.0.3    10020    30020    17        0           0        1        0        1          37.0612             118.4      11412448        1251727
0x0040032725754511       10.0.0.4       10.0.0.3    10021    30021    17        0           0        1        0        1          37.7514             137.9       1707016         148036
0x0040032726754611       10.0.0.4       10.0.0.3    10022    30022    17        0           0        1        0        1          38.2169               164       3918860         257432
0x0040032727754711       10.0.0.4       10.0.0.3    10023    30023    17        0           0        1        0        1          40.1586              85.8       1252216         251440
