Tempo Switch RegrasInstaladas RegrasAceitas RegrasBloqueadas BytesEnviados
9 HW 5 5 0 0
9 SW 9 9 0 0
14 HW 13 13 0 0
14 SW 19 19 0 0
19 HW 21 21 0 0
19 SW 27 27 0 0
24 HW 30 30 0 0
24 SW 32 35 0 207
29 HW 40 40 0 0
29 SW 41 46 0 327
34 HW 53 53 0 0
34 SW 56 61 0 327
39 HW 64 66 0 281232
39 SW 65 72 0 32079
44 HW 74 78 0 450576
44 SW 79 88 0 9146415
49 HW 86 92 0 2103192
49 SW 87 102 0 12930951
54 HW 91 101 0 6155352
54 SW 96 113 0 13735335
59 HW 95 116 0 17502912
59 SW 93 124 0 37343823
64 HW 105 131 0 22373064
64 SW 106 141 0 37737063
69 HW 114 144 0 25642008
69 SW 112 154 0 48771822
75 HW 111 155 0 56412720
75 SW 116 166 0 55134318
80 HW 115 172 0 88139016
80 SW 114 180 0 96563118
85 HW 115 185 0 149721264
85 SW 117 195 0 136552494
90 HW 119 197 0 153814248
90 SW 122 212 0 148423206
95 HW 116 213 0 214502904
95 SW 129 229 0 168700638
100 HW 115 225 0 240023952
100 SW 126 244 0 200637102
105 HW 137 249 0 244336176
105 SW 140 266 0 227865498
110 HW 138 262 0 283315536
110 SW 141 283 0 267814050
115 HW 148 278 0 298949616
115 SW 150 304 0 296938194
120 HW 131 293 0 388027584
120 SW 136 318 0 375875178
125 HW 135 309 0 431979912
125 SW 134 334 0 447778338
130 HW 146 330 0 475823376
130 SW 125 350 0 509189730
135 HW 146 344 0 500907456
135 SW 129 363 0 530286666
140 HW 142 360 0 539150472
140 SW 129 379 0 605123106
145 HW 129 370 0 578093544
145 SW 132 392 0 615934146
150 HW 132 385 0 609289128
151 SW 129 401 0 688945602
156 HW 123 395 0 659628144
156 SW 123 415 0 741637290
161 HW 130 408 0 670925808
161 SW 125 433 0 820350498
166 HW 126 426 0 786317112
166 SW 128 442 0 830396226
171 HW 127 439 0 838656504
171 SW 130 463 0 872894010
176 HW 131 453 0 873353880
176 SW 124 478 0 981463170
181 HW 116 462 0 961695504
181 SW 132 492 0 993069282
186 HW 118 476 0 999460728
186 SW 127 507 0 1017273618
191 HW 118 494 0 1035369216
191 SW 120 522 0 1096302834
196 HW 127 511 0 1062931464
196 SW 115 536 0 1169823834
201 HW 125 521 0 1108480464
201 SW 112 548 0 1203895242
206 HW 121 536 0 1142902656
206 SW 115 562 0 1237243914
211 HW 116 554 0 1264360104
211 SW 118 584 0 1288595970
216 HW 123 575 0 1301825952
216 SW 119 601 0 1383235074
