Tempo Switch RegrasInstaladas RegrasAceitas RegrasBloqueadas BytesEnviados
10 HW 21 21 0 0
10 SW 24 24 0 0
15 HW 45 45 0 0
15 SW 51 51 0 0
20 HW 65 65 0 0
20 SW 71 71 0 0
25 HW 89 89 0 0
25 SW 93 95 0 120
30 HW 121 121 0 0
30 SW 116 122 0 665520
35 HW 153 153 0 0
36 SW 147 156 0 3520176
41 HW 183 185 0 12755232
41 SW 173 185 0 5676288
46 HW 200 216 1 30554496
46 SW 203 215 0 5676288
51 HW 200 226 17 41673744
51 SW 223 250 0 13664304
56 HW 200 246 38 73088568
56 SW 252 291 0 26900352
61 HW 200 260 62 89539128
61 SW 282 332 0 43102944
66 HW 200 271 94 120754368
66 SW 289 369 0 71006904
71 HW 197 278 121 175564368
71 SW 301 403 0 118769592
76 HW 200 294 143 213319008
76 SW 316 447 0 182913288
81 HW 198 311 159 273306096
81 SW 354 499 0 215034216
86 HW 198 321 189 330412824
87 SW 388 554 0 289070808
91 HW 200 343 208 467276040
92 SW 396 594 0 393264240
96 HW 196 357 235 557249112
97 SW 388 643 0 527186616
101 HW 200 370 258 571457376
102 SW 387 690 0 702917484
107 HW 199 394 278 659991024
107 SW 401 737 0 761843148
112 HW 196 416 291 753984504
112 SW 416 793 0 934574028
117 HW 201 433 314 828926784
117 SW 418 846 0 1117919148
122 HW 193 458 326 1001539728
123 SW 434 905 0 1229231376
127 HW 197 493 330 1168071408
128 SW 421 959 0 1459313928
132 HW 200 514 353 1251074160
133 SW 415 1010 0 1618113240
137 HW 194 531 373 1419371856
138 SW 397 1056 0 1895867640
142 HW 200 554 384 1465348752
143 SW 387 1102 0 2117402856
147 HW 193 575 400 1600910136
148 SW 378 1151 0 2318367492
152 HW 197 606 403 1752291576
153 SW 380 1193 0 2449533672
157 HW 197 625 412 1824980976
159 SW 387 1244 0 2562269904
162 HW 201 647 423 1946517048
164 SW 382 1287 0 2766562272
168 HW 198 672 433 2043480096
169 SW 388 1347 0 2950344360
173 HW 197 691 451 2080815912
174 SW 382 1401 0 3105696492
178 HW 198 708 476 2113762392
179 SW 385 1449 0 3332213748
183 HW 199 729 497 2184988176
184 SW 368 1494 0 3481037004
188 HW 200 739 526 2214330048
189 SW 381 1553 0 3697800348
193 HW 196 751 555 2316698496
195 SW 399 1605 0 3846844236
198 HW 200 777 572 2363265072
200 SW 405 1652 0 3984688860
203 HW 200 794 596 2505350736
205 SW 387 1703 0 4264207764
208 HW 199 816 608 2592254448
210 SW 402 1754 0 4392331620
213 HW 200 842 621 2693800368
215 SW 405 1801 0 4504783716
218 HW 197 865 631 2957388840
220 SW 393 1844 0 4706052084
223 HW 196 878 653 3005685144
225 SW 397 1889 0 4818378744
228 HW 199 902 663 3098233152
231 SW 394 1937 0 5010127560
234 HW 198 918 676 3190075056
236 SW 402 1979 0 5110521336
239 HW 200 935 703 3237414264
241 SW 420 2046 0 5286634560
244 HW 199 959 728 3355375968
246 SW 426 2108 0 5472557820
249 HW 198 979 749 3509131248
251 SW 440 2164 0 5640999276
254 HW 199 998 772 3617785080
256 SW 425 2221 0 5839886244
259 HW 200 1020 789 3733134048
261 SW 413 2273 0 6058063308
264 HW 199 1041 804 3831160032
267 SW 393 2310 0 6227039892
269 HW 194 1053 804 3877585992
272 SW 364 2332 0 6384482940
274 HW 196 1075 804 3959539416
277 SW 344 2356 0 6572592552
279 HW 179 1087 804 4138709904
282 SW 301 2377 0 6760708032
284 HW 161 1092 804 4189431456
287 SW 274 2394 0 6909972852
289 HW 122 1099 804 4345723872
292 SW 246 2414 0 7104753228
294 HW 111 1112 804 4428885384
297 SW 220 2430 0 7276366740
299 HW 110 1121 804 4457212704
302 SW 207 2451 0 7403308212
304 HW 99 1126 804 4513891536
307 SW 177 2461 0 7666087944
310 HW 82 1133 804 4595538024
312 SW 168 2484 0 7818219336
315 HW 72 1141 804 4652227440
318 SW 141 2495 0 7957781592
320 HW 72 1149 804 4732829136
323 SW 134 2508 0 8106338616
325 HW 60 1153 804 4799201400
328 SW 94 2514 0 8268255672
330 HW 47 1155 804 4873121568
333 SW 83 2526 0 8393263296
335 HW 36 1161 804 4939230744
338 SW 64 2531 0 8487990276
340 HW 32 1165 804 4990212360
343 SW 60 2538 0 8514769308
345 HW 30 1167 804 4992050952
348 SW 46 2547 0 8592979140
350 HW 23 1170 804 5065886448
353 SW 40 2550 0 8667242532
355 HW 14 1171 804 5129283096
358 SW 28 2552 0 8734703436
360 HW 10 1171 804 5151852720
363 SW 12 2554 0 8856782316
365 HW 4 1171 804 5178528936
368 SW 10 2554 0 8856782496
370 HW 2 1171 804 5187330288
373 SW 4 2554 0 8892677376
375 HW 2 1171 804 5187330288
378 SW 2 2554 0 8892677496
380 HW 2 1171 804 5187330288
