Tempo Switch RegrasInstaladas RegrasAceitas VezesBloqueado BytesEnviados
12 HW 2 2 0 0
12 SW 31 31 0 0
17 HW 2 2 0 0
17 SW 82 82 0 0
22 HW 78 78 0 0
22 SW 129 129 0 0
27 HW 78 78 0 0
27 SW 185 187 0 120
32 HW 151 200 0 0
32 SW 240 244 0 240
37 HW 150 200 0 0
37 SW 226 307 0 48077304
42 HW 185 250 0 223776
43 SW 274 364 0 48863544
47 HW 178 250 0 1306368
48 SW 259 428 0 125304216
52 HW 185 272 0 10874304
53 SW 307 497 0 128712264
57 HW 178 272 0 19131336
58 SW 325 571 0 203588016
62 HW 192 294 0 30252096
63 SW 378 649 0 211296492
68 HW 178 294 0 62617968
68 SW 393 713 0 271241244
73 HW 185 320 0 107045064
73 SW 423 786 0 283945068
78 HW 169 320 0 170556624
78 SW 468 875 0 349518996
83 HW 189 353 0 193975992
84 SW 514 949 0 364407660
88 HW 178 353 0 277030152
89 SW 543 1041 0 450910692
93 HW 184 379 0 400979376
94 SW 569 1120 0 506472156
98 HW 171 379 0 460843992
99 SW 581 1208 0 613263444
103 HW 183 410 0 570250800
105 SW 618 1294 0 638322003
108 HW 172 410 0 669785760
110 SW 651 1400 0 731034819
113 HW 184 444 0 837147528
115 SW 658 1492 0 804102219
118 HW 167 444 0 1085427000
120 SW 678 1596 0 934607475
123 HW 179 480 0 1249599960
125 SW 735 1715 0 985649571
128 HW 167 480 0 1389308760
131 SW 734 1820 0 1162293687
133 HW 182 519 0 1591271136
136 SW 753 1921 0 1296890415
139 HW 164 519 0 1814762880
141 SW 722 2017 0 1550387799
144 HW 189 563 0 1994932800
146 SW 724 2109 0 1685190279
149 HW 177 563 0 2171786904
152 SW 705 2218 0 1924880079
154 HW 191 593 0 2361577680
157 SW 720 2328 0 2084535183
159 HW 179 593 0 2537833032
162 SW 715 2445 0 2316754311
164 HW 195 622 0 2679298776
167 SW 726 2554 0 2473545687
169 HW 177 622 0 2996691768
173 SW 688 2636 0 2636197575
174 HW 193 654 0 3128399064
178 SW 682 2726 0 2759179119
179 HW 176 654 0 3285193464
183 SW 684 2853 0 2924809647
184 HW 191 688 0 3388384440
188 SW 730 2977 0 3053719743
189 HW 174 688 0 3625655040
194 SW 728 3071 0 3220398087
194 HW 191 726 0 3847687704
199 SW 722 3177 0 3359437431
199 HW 177 726 0 4017031704
204 SW 707 3292 0 3558266943
204 HW 159 726 0 4254043752
209 SW 712 3402 0 3709646871
210 HW 184 765 0 4358388384
215 SW 687 3501 0 3865928703
215 HW 169 765 0 4522685328
220 SW 741 3620 0 3992448327
220 HW 173 796 0 4757216184
225 SW 722 3713 0 4155841095
225 HW 162 796 0 4872144816
230 SW 732 3823 0 4302432699
230 HW 175 834 0 5105704968
235 HW 160 834 0 5300778672
236 SW 727 3941 0 4520792715
241 HW 184 874 0 5484051216
241 SW 747 4045 0 4645751955
246 HW 169 874 0 5618638872
246 SW 709 4141 0 4866854739
251 HW 177 906 0 5781422304
251 SW 691 4226 0 4999133751
256 HW 156 906 0 6039348336
257 SW 670 4318 0 5221802967
261 HW 182 954 0 6302713032
262 SW 699 4438 0 5357269095
266 HW 171 954 0 6380237808
267 SW 671 4520 0 5546898267
271 HW 190 985 0 6455062152
272 SW 662 4574 0 5646759819
276 HW 177 985 0 6650327880
278 SW 564 4630 0 5902051947
281 HW 178 1015 0 6854060808
283 SW 524 4681 0 6063719523
286 HW 168 1015 0 6949933704
288 SW 462 4725 0 6277322787
291 HW 171 1052 0 7277021640
293 SW 417 4768 0 6385966035
296 HW 156 1052 0 7448497560
298 SW 366 4813 0 6567986763
301 HW 165 1102 0 7651497168
303 SW 319 4847 0 6690904923
306 HW 146 1102 0 7873817112
308 SW 255 4869 0 6926105595
311 HW 165 1162 0 8075991168
314 SW 216 4900 0 7018803291
316 HW 136 1162 0 8229008592
319 SW 174 4928 0 7181958675
322 HW 173 1229 0 8338637664
324 SW 156 4945 0 7214164275
327 HW 144 1229 0 8512999992
329 SW 111 4962 0 7328926587
332 HW 162 1293 0 8627115168
334 SW 76 4985 0 7353387903
337 HW 125 1293 0 8786620584
339 SW 57 5004 0 7404180519
342 HW 154 1346 0 8884173312
344 SW 21 5013 0 7405378023
347 HW 110 1346 0 9019769472
349 SW 27 5029 0 7407909231
352 HW 111 1369 0 9219209832
354 SW 12 5037 0 7407944007
357 HW 56 1369 0 9325512504
359 SW 17 5042 0 7407944007
362 HW 56 1382 0 9442644120
364 SW 4 5042 0 7407963663
367 HW 23 1382 0 9491391000
369 SW 2 5042 0 7407963843
372 HW 16 1382 0 9607960152
374 SW 2 5042 0 7407963843
377 HW 2 1382 0 9611454384
379 SW 2 5042 0 7407963843
382 HW 2 1382 0 9611454384
384 SW 2 5042 0 7407963843
