Tempo Switch RegrasInstaladas RegrasAceitas VezesBloqueado BytesEnviados
10 HW 2 2 0 0
10 SW 25 25 0 0
14 HW 2 2 0 0
14 SW 57 57 0 0
18 HW 2 2 0 0
18 SW 80 80 0 50089536
22 HW 76 76 0 17923248
22 SW 101 102 0 50089536
26 HW 76 76 0 71180424
26 SW 140 141 0 50089536
30 HW 76 76 0 158908176
30 SW 156 161 0 128135952
34 HW 126 200 0 193590432
34 SW 178 192 0 128135952
38 HW 125 200 0 270968544
38 SW 150 234 0 128135952
42 HW 123 200 0 390286512
42 SW 177 262 0 145215504
46 HW 153 278 0 537310368
46 SW 215 318 0 145215504
50 HW 151 278 0 726724656
51 SW 213 364 0 145215504
54 HW 147 278 0 955883376
55 SW 246 398 0 146605032
58 HW 185 331 0 1218570696
59 SW 261 453 0 146605032
62 HW 160 331 0 1511736912
63 SW 277 495 0 146605032
66 HW 151 331 0 1833535872
67 SW 313 533 0 146783448
70 HW 198 380 0 2184357672
71 SW 296 573 0 146783448
75 HW 157 380 0 2545831512
75 SW 334 623 0 146783448
79 HW 150 380 0 2918731536
79 SW 370 671 0 147164472
83 HW 194 431 0 3299457672
84 SW 362 718 0 147164472
87 HW 143 431 0 3696465024
88 SW 400 767 0 147164472
91 HW 137 431 0 4085327232
92 SW 432 816 0 147961296
95 HW 196 495 0 4456681992
96 SW 420 871 0 147961296
99 HW 148 495 0 4817334816
100 SW 471 942 0 147961296
103 HW 138 495 0 5139241128
104 SW 501 999 0 148265208
107 HW 194 561 0 5435398080
109 SW 474 1050 0 148265208
111 HW 126 561 0 5723328240
113 SW 519 1118 0 148265208
115 HW 117 561 0 5972012928
117 SW 557 1196 0 148436064
119 HW 197 649 0 6203773800
121 SW 498 1247 0 148436064
123 HW 133 649 0 6438814200
125 SW 536 1307 0 148436064
127 HW 130 649 0 6685819056
130 SW 552 1366 0 149257080
131 HW 199 725 0 6911070768
134 SW 513 1428 0 149257080
135 HW 117 725 0 7133747544
138 SW 527 1471 0 149257080
139 HW 114 725 0 7362127584
143 SW 538 1536 0 149745456
144 HW 199 816 0 7574788872
147 SW 475 1586 0 149745456
148 HW 130 816 0 7804603800
151 SW 514 1648 0 149745456
152 HW 126 816 0 8009847216
155 SW 538 1697 0 150118920
