   Time:s        Teid  AppName  Ul/Dl  Activ:s  Dly:ms  Jit:ms  TxPkts  RxPkts  Loss:%  RxBytes  Thp:kbps
   11.959  0x00000037 VoipCall  Ulink    4.989   0.850   0.001     335     335   0.000   492450   789.599
   11.959  0x00000037 VoipCall  Dlink    0.001   0.889   0.056       1       1   0.000     1470 13229.492
   14.500  0x0000003f VoipCall  Ulink    6.346   0.901   0.006     148     148   0.000   217560   274.243
   14.500  0x0000003f VoipCall  Dlink    0.001   1.029   0.064       1       1   0.000     1470 11429.426
   15.994  0x0000000a VoipCall  Ulink   12.678   0.392   0.009      26      26   0.000    38220    24.118
   15.994  0x0000000a VoipCall  Dlink    0.000   0.469   0.029       1       1   0.000     1470 25078.744
   18.240  0x00000044 VoipCall  Ulink    9.657   0.440   0.003    1112    1112   0.000  1634640  1354.177
   18.240  0x00000044 VoipCall  Dlink    0.000   0.469   0.029       1       1   0.000     1470 25078.744
   18.581  0x0000002d VoipCall  Ulink   12.478   0.922   0.003    1726    1725   0.058  2535750  1625.757
   18.581  0x0000002d VoipCall  Dlink    0.001   1.029   0.064       1       1   0.000     1470 11429.426
   18.761  0x0000003e VoipCall  Ulink   10.801   0.438   0.003     713     713   0.000  1048110   776.302
   18.761  0x0000003e VoipCall  Dlink    0.000   0.489   0.031       1       1   0.000     1470 24052.867
   19.396  0x00000066 VoipCall  Ulink    7.905   0.457   0.002    1280    1280   0.000  1881600  1904.247
   19.396  0x00000066 VoipCall  Dlink    0.000   0.489   0.031       1       1   0.000     1470 24052.867
   19.804  0x0000001e VoipCall  Ulink   14.840   0.426   0.007    2474    2474   0.000  3636780  1960.536
   19.804  0x0000001e VoipCall  Dlink    0.000   0.489   0.031       1       1   0.000     1470 24052.867
   20.447  0x0000004f VoipCall  Ulink   10.674   0.984   0.003    1349    1349   0.000  1983030  1486.269
   20.447  0x0000004f VoipCall  Dlink    0.001   1.049   0.066       1       1   0.000     1470 11211.499
   20.522  0x00000039 VoipCall  Ulink   12.916   0.958   0.004     207     207   0.000   304290   188.471
   20.522  0x00000039 VoipCall  Dlink    0.001   1.049   0.066       1       1   0.000     1470 11211.499
   21.531  0x00000022 VoipCall  Ulink   16.011   0.436   0.004     521     521   0.000   765870   382.673
   21.531  0x00000022 VoipCall  Dlink    0.000   0.489   0.031       1       1   0.000     1470 24052.867
   22.591  0x00000015 VoipCall  Ulink   18.673   0.920   0.007    2481    2481   0.000  3647070  1562.493
   22.591  0x00000015 VoipCall  Dlink    0.001   1.049   0.066       1       1   0.000     1470 11211.499
   22.757  0x0000002e VoipCall  Ulink   16.542   0.443   0.004    1536    1536   0.000  2257920  1091.970
   22.757  0x0000002e VoipCall  Dlink    0.000   0.489   0.031       1       1   0.000     1470 24052.867
   23.396  0x00000068 VoipCall  Ulink   11.753   0.471   0.007    1306    1306   0.000  1919820  1306.758
   23.396  0x00000068 VoipCall  Dlink    0.001   0.509   0.032       1       1   0.000     1470 23107.621
   24.927  0x00000062 VoipCall  Ulink   13.602   0.474   0.006    1391    1390   0.072  2043300  1201.735
   24.927  0x00000062 VoipCall  Dlink    0.001   0.509   0.032       1       1   0.000     1470 23107.621
   25.033  0x00000016 VoipCall  Ulink   20.978   0.440   0.004     307     307   0.000   451290   172.102
   25.033  0x00000016 VoipCall  Dlink    0.001   0.509   0.032       1       1   0.000     1470 23107.621
   26.938  0x0000004e VoipCall  Ulink   17.071   0.474   0.004     256     256   0.000   376320   176.357
   26.938  0x0000004e VoipCall  Dlink    0.001   0.529   0.033       1       1   0.000     1470 22233.860
   27.078  0x00000093 VoipCall  Ulink   10.973   1.054   0.008     597     597   0.000   877590   639.795
   27.078  0x00000093 VoipCall  Dlink    0.001   1.069   0.067       1       1   0.000     1470 11001.727
   27.134  0x0000004b VoipCall  Ulink   17.761   1.012   0.008    2598    2598   0.000  3819060  1720.185
   27.134  0x0000004b VoipCall  Dlink    0.001   1.169   0.073       1       1   0.000     1470 10060.542
   28.018  0x00000092 VoipCall  Ulink   11.944   0.500   0.005    1228    1228   0.000  1805160  1209.088
   28.018  0x00000092 VoipCall  Dlink    0.001   0.529   0.033       1       1   0.000     1470 22233.860
   28.783  0x000000b2 VoipCall  Ulink    8.708   0.513   0.004     255     255   0.000   374850   344.371
   28.783  0x000000b2 VoipCall  Dlink    0.001   0.529   0.033       1       1   0.000     1470 22233.860
