  Cookie                 SRCIP          DSTIP       SRCPort  DSTPort  Protocol  NumSwitches Active   InCache  Blocked  Direction  TimeCreated  TimeFinished      ExpBytes           Rate
0x0040032710753011       10.0.0.4       10.0.0.3    10000    30000    17        0           0        1        0        1          3.46608               131       1352272          85496
0x0040032711753111       10.0.0.4       10.0.0.3    10001    30001    17        0           0        1        0        1          3.44387              44.2       1879840         411387
0x0040032712753211       10.0.0.4       10.0.0.3    10002    30002    17        0           0        1        0        1          4.99928             101.2       1049072          88342
0x0040032713753311       10.0.0.4       10.0.0.3    10003    30003    17        0           0        1        0        1          7.90758              69.4       7134296        1095636
0x0040032714753411       10.0.0.4       10.0.0.3    10004    30004    17        0           0        1        0        1          10.0859              84.5       9168768        1049146
0x0040032715753511       10.0.0.4       10.0.0.3    10005    30005    17        0           0        1        0        1          11.1748              52.4        662492         136507
0x0040032716753611       10.0.0.4       10.0.0.3    10006    30006    17        0           0        1        0        1          12.3958             100.1       6991792         638489
0x0040032717753711       10.0.0.4       10.0.0.3    10007    30007    17        0           0        1        0        1          14.4925              58.8        853508         192299
0x0040032718753811       10.0.0.4       10.0.0.3    10008    30008    17        0           0        1        0        1          18.0346                74       1866196         287298
0x0040032719753911       10.0.0.4       10.0.0.3    10009    30009    17        0           0        1        0        1          18.1318                62        432060          82556
0x004003271a753a11       10.0.0.4       10.0.0.3    10010    30010    17        0           0        1        0        1          23.3916              63.9        313812          68576
0x004003271b753b11       10.0.0.4       10.0.0.3    10011    30011    17        0           0        1        0        1          25.8779             153.9       1253732          80806
0x004003271c753c11       10.0.0.4       10.0.0.3    10012    30012    17        0           0        1        0        1           27.308             100.6      10854560        1194581
0x004003271d753d11       10.0.0.4       10.0.0.3    10013    30013    17        0           0        1        0        1          27.7808             151.3        851992          55768
0x004003271e753e11       10.0.0.4       10.0.0.3    10014    30014    17        0           0        1        0        1          28.5304             143.6      79452044        5702150
0x004003271f753f11       10.0.0.4       10.0.0.3    10015    30015    17        0           0        1        0        1           29.883             112.7      13636420        1361650
0x0040032720754011       10.0.0.4       10.0.0.3    10016    30016    17        0           0        1        0        1          31.8463              99.1       2023860         278415
0x0040032721754111       10.0.0.4       10.0.0.3    10017    30017    17        0           0        1        0        1          33.8135              87.9       4781464         828200
0x0040032722754211       10.0.0.4       10.0.0.3    10018    30018    17        0           0        1        0        1          34.4657             109.4      29783336        3635755
0x0040032723754311       10.0.0.4       10.0.0.3    10019    30019    17        0           0        1        0        1           35.889             164.7      18974256        1223051
0x0040032724754411       10.0.0.4       10.0.0.3    10020    30020    17        0           0        1        0        1          36.8959             162.9       6637048         431312
0x0040032725754511       10.0.0.4       10.0.0.3    10021    30021    17        0           0        1        0        1           38.192             149.2      16027152        1259402
0x0040032726754611       10.0.0.4       10.0.0.3    10022    30022    17        0           0        1        0        1          39.8416             109.3       4158388         552992
0x0040032727754711       10.0.0.4       10.0.0.3    10023    30023    17        0           0        0        0        1          40.9452             112.9       4126552         478061
0x0040032728754811       10.0.0.4       10.0.0.3    10024    30024    17        0           0        0        0        1          42.2127               124       2592360         266610
0x0040032729754911       10.0.0.4       10.0.0.3    10025    30025    17        0           0        0        0        1          46.3177             134.9       6621888         633050
0x004003272a754a11       10.0.0.4       10.0.0.3    10026    30026    17        0           0        0        0        1          49.5212             125.5       2692416         305614
0x004003272b754b11       10.0.0.4       10.0.0.3    10027    30027    17        0           0        0        0        1          50.9827             138.2        198596          20106
0x004003272c754c11       10.0.0.4       10.0.0.3    10028    30028    17        0           0        0        0        1          50.9753             165.4       1923804         141164
0x004003272d754d11       10.0.0.4       10.0.0.3    10029    30029    17        0           0        0        0        1          51.4327             120.8       4678376         545843
0x004003272e754e11       10.0.0.4       10.0.0.3    10030    30030    17        0           0        0        0        1          54.4661              90.2          3032            682
0x004003272f754f11       10.0.0.4       10.0.0.3    10031    30031    17        0           0        0        0        1          52.3921             156.7       7549680         618776
0x0040032730755011       10.0.0.4       10.0.0.3    10032    30032    17        0           0        0        0        1          54.6375             177.3        527568          36585
0x0040032731755111       10.0.0.4       10.0.0.3    10033    30033    17        0           0        1        0        1          57.0662             153.4       9546252         821768
