  Cookie                 SRCIP          DSTIP       SRCPort  DSTPort  Protocol  NumSwitches Active   InCache  Blocked  Direction  TimeCreated  TimeFinished      ExpBytes           Rate
0x0040032710753011       10.0.0.4       10.0.0.3    10000    30000    17        0           0        1        0        1          1.69875              76.1       9168768        1073920
0x0040032711753111       10.0.0.4       10.0.0.3    10001    30001    17        0           0        1        0        1          3.39372              44.6        662492         144782
0x0040032712753211       10.0.0.4       10.0.0.3    10002    30002    17        0           0        1        0        1          3.38255              91.1       6991792         645762
0x0040032713753311       10.0.0.4       10.0.0.3    10003    30003    17        0           0        1        0        1          5.10061              49.4        853508         195649
0x0040032714753411       10.0.0.4       10.0.0.3    10004    30004    17        0           0        1        0        1          6.40163              62.4       1866196         278545
0x0040032715753511       10.0.0.4       10.0.0.3    10005    30005    17        0           0        1        0        1          12.7691              56.7        432060          92838
0x0040032716753611       10.0.0.4       10.0.0.3    10006    30006    17        0           0        1        0        1           13.833              54.4        313812          69413
0x0040032717753711       10.0.0.4       10.0.0.3    10007    30007    17        0           0        1        0        1          17.8308             145.9       1253732          82098
0x0040032718753811       10.0.0.4       10.0.0.3    10008    30008    17        0           0        1        0        1          21.3064              94.6      10854560        1264112
0x0040032719753911       10.0.0.4       10.0.0.3    10009    30009    17        0           0        1        0        1          23.4801               147        851992          58495
0x004003271a753a11       10.0.0.4       10.0.0.3    10010    30010    17        0           0        1        0        1          37.9398               153      79452044        5672096
0x004003271b753b11       10.0.0.4       10.0.0.3    10011    30011    17        0           0        1        0        1          40.7551             123.5      13636420        1376636
0x004003271c753c11       10.0.0.4       10.0.0.3    10012    30012    17        0           0        0        0        1          41.9377             109.2       2023860         278853
0x004003271d753d11       10.0.0.4       10.0.0.3    10013    30013    17        0           0        1        0        1          46.3587             100.5       4781464         713102
0x004003271e753e11       10.0.0.4       10.0.0.3    10014    30014    17        0           0        1        0        1          48.8015             123.8      29783336        3346513
0x004003271f753f11       10.0.0.4       10.0.0.3    10015    30015    17        0           0        1        0        1          49.0776             177.9      18974256        1255301
0x0040032720754011       10.0.0.4       10.0.0.3    10016    30016    17        0           0        0        0        1          49.1544             175.2       6637048         439373
0x0040032721754111       10.0.0.4       10.0.0.3    10017    30017    17        0           0        1        0        1          49.9425               161      16027152        1165002
0x0040032722754211       10.0.0.4       10.0.0.3    10018    30018    17        0           0        0        0        1          56.1012             125.6       4158388         520621
0x0040032723754311       10.0.0.4       10.0.0.3    10019    30019    17        0           0        0        0        1          56.4518             128.4       4126552         519486
0x0040032724754411       10.0.0.4       10.0.0.3    10020    30020    17        0           0        0        0        1          56.7019             138.5       2592360         282938
0x0040032725754511       10.0.0.4       10.0.0.3    10021    30021    17        0           0        0        0        1          58.1764             146.8       6621888         647430
0x0040032726754611       10.0.0.4       10.0.0.3    10022    30022    17        0           0        0        0        1          59.3142             135.3       2692416         304719
0x0040032727754711       10.0.0.4       10.0.0.3    10023    30023    17        0           0        0        0        1          61.8392               149        198596          20326
0x0040032728754811       10.0.0.4       10.0.0.3    10024    30024    17        0           0        0        0        1          61.9096             176.3       1923804         142384
0x0040032729754911       10.0.0.4       10.0.0.3    10025    30025    17        0           0        0        0        1          62.3263             131.7       4678376         553050
0x004003272a754a11       10.0.0.4       10.0.0.3    10026    30026    17        0           0        0        0        1          67.2122             102.9          3032            739
0x004003272b754b11       10.0.0.4       10.0.0.3    10027    30027    17        0           0        1        0        1          66.2599             170.5       7549680         582199
0x004003272c754c11       10.0.0.4       10.0.0.3    10028    30028    17        0           0        0        0        1          67.9093             190.5        527568          34568
0x004003272d754d11       10.0.0.4       10.0.0.3    10029    30029    17        0           0        1        0        1          68.0055             164.4       9546252         830158
0x004003272e754e11       10.0.0.4       10.0.0.3    10030    30030    17        0           0        0        0        1          68.7083             156.2       5195332         511278
0x004003272f754f11       10.0.0.4       10.0.0.3    10031    30031    17        0           0        1        0        1          73.3795             197.9      18420916        1263648
0x0040032730755011       10.0.0.4       10.0.0.3    10032    30032    17        0           0        1        0        1          73.9515             139.2      10636256        1518149
0x0040032731755111       10.0.0.4       10.0.0.3    10033    30033    17        0           0        1        0        1          78.8576             169.1       8870116         874523
