Tempo Switch RegrasInstaladas RegrasAceitas RegrasBloqueadas BytesEnviados
12 HW 7 7 0 0
12 SW 7 7 0 0
17 HW 15 15 0 0
17 SW 19 19 0 0
22 HW 22 22 0 0
22 SW 26 26 0 0
27 HW 29 29 0 0
27 SW 34 34 0 0
32 HW 40 40 0 0
32 SW 40 45 0 240
37 HW 49 49 0 0
37 SW 49 53 0 240
42 HW 55 57 0 402192
42 SW 57 63 0 419064
47 HW 63 67 0 9489312
47 SW 65 73 0 2295456
52 HW 70 78 0 10977120
52 SW 73 84 0 2368215
57 HW 81 91 0 16202592
57 SW 82 97 0 4436631
62 HW 92 107 0 25564896
62 SW 96 114 0 4746774
67 HW 100 124 0 28842912
67 SW 99 131 0 26457582
72 HW 101 135 0 33797736
72 SW 110 146 0 34215774
77 HW 104 144 0 39523680
77 SW 108 160 0 41103114
82 HW 95 155 0 78516648
82 SW 107 169 0 77112906
87 HW 105 169 0 80069472
87 SW 111 183 0 95851122
92 HW 120 186 0 101235960
92 SW 111 197 0 105106074
97 HW 116 194 0 146989080
97 SW 121 215 0 107755098
102 HW 119 207 0 181660752
103 SW 122 230 0 133632978
108 HW 121 227 0 263390400
108 SW 130 248 0 140306946
113 HW 131 241 0 281525328
113 SW 123 262 0 178058682
118 HW 142 258 0 291844728
118 SW 125 277 0 217916514
123 HW 138 278 0 389792088
123 SW 126 294 0 248159658
128 HW 137 295 0 412295184
128 SW 127 309 0 259050594
133 HW 127 305 0 493533432
133 SW 119 317 0 313072842
138 SW 113 333 0 384694770
138 HW 117 319 0 623442960
143 SW 117 345 0 424826274
143 HW 120 336 0 722401848
148 SW 121 355 0 446974050
148 HW 122 348 0 749029680
153 SW 122 370 0 506268762
153 HW 121 360 0 801523296
158 SW 138 392 0 521473434
158 HW 121 374 0 861380352
163 SW 146 408 0 565322946
163 HW 128 392 0 928803456
168 SW 156 427 0 591029970
168 HW 141 412 0 942237576
173 SW 142 444 0 770702622
173 HW 149 426 0 965467944
178 SW 152 466 0 840711246
179 HW 146 446 0 1004234112
184 SW 149 481 0 922344126
184 HW 137 459 0 1041470136
189 SW 152 500 0 983912766
189 HW 142 473 0 1077257664
194 SW 145 517 0 1078352406
194 HW 131 485 0 1161584928
199 SW 141 531 0 1166453622
199 HW 134 500 0 1212569568
204 SW 140 548 0 1229626494
204 HW 143 517 0 1278388440
209 SW 133 563 0 1315957158
209 HW 150 538 0 1329962760
214 SW 136 580 0 1357085070
214 HW 151 556 0 1382922072
219 SW 142 600 0 1457879706
219 HW 156 576 0 1458904608
224 SW 142 612 0 1491010650
224 HW 148 590 0 1548380232
229 SW 140 630 0 1561152330
229 HW 140 604 0 1631404152
234 SW 134 644 0 1657504530
234 HW 131 617 0 1744678656
239 SW 137 659 0 1674141246
239 HW 133 635 0 1771477344
244 SW 137 676 0 1741033638
244 HW 135 649 0 1815481080
249 SW 143 699 0 1779332598
249 HW 144 671 0 1866108888
254 SW 147 717 0 1795761990
254 HW 138 684 0 1938808872
259 SW 150 730 0 1886332302
259 HW 150 702 0 1958357520
265 SW 149 753 0 1981345050
265 HW 152 726 0 2017284696
270 SW 146 770 0 2042475210
270 HW 155 741 0 2093983920
275 SW 146 784 0 2089542258
275 HW 149 757 0 2186915976
280 SW 127 794 0 2125725930
280 HW 128 766 0 2248596504
285 SW 121 809 0 2210577978
285 HW 124 786 0 2338722288
290 SW 122 825 0 2228853522
290 HW 122 798 0 2379928824
295 SW 130 838 0 2252173098
295 HW 126 810 0 2398795560
300 SW 135 857 0 2292714354
300 HW 117 821 0 2489353776
305 SW 139 875 0 2331016338
305 HW 128 840 0 2527490952
310 SW 152 898 0 2350788942
310 HW 143 863 0 2570629824
315 SW 155 926 0 2460280422
315 HW 154 882 0 2587880232
320 SW 153 943 0 2492157918
320 HW 144 894 0 2697938712
325 SW 149 957 0 2534026710
325 HW 135 905 0 2823776424
330 SW 134 972 0 2683905342
330 HW 140 923 0 2876985216
335 SW 132 988 0 2736261366
335 HW 155 945 0 2899338624
340 SW 129 1003 0 2804568990
340 HW 157 959 0 2933222544
345 SW 128 1016 0 2839063758
346 HW 158 976 0 2979855648
351 SW 136 1032 0 2858669862
351 HW 153 997 0 3077576208
356 SW 140 1056 0 2933297766
356 HW 150 1014 0 3155327784
361 SW 149 1073 0 2942483166
361 HW 155 1035 0 3181051440
366 SW 150 1090 0 3032303526
366 HW 147 1051 0 3326847552
371 SW 157 1117 0 3107097630
371 HW 153 1065 0 3353611464
376 HW 149 1081 0 3439293480
376 SW 155 1129 0 3147212502
381 HW 147 1096 0 3465662760
