Tempo Switch RegrasInstaladas RegrasAceitas RegrasBloqueadas BytesEnviados
12 SW 12 12 0 0
12 HW 12 12 0 0
17 HW 27 27 0 0
17 SW 32 32 0 0
22 HW 44 44 0 0
22 SW 50 50 0 0
27 HW 56 56 0 0
27 SW 62 62 0 0
32 HW 69 69 0 0
32 SW 71 76 0 240
37 HW 83 83 0 0
37 SW 86 92 0 4185456
42 HW 95 99 0 3672648
42 SW 100 110 0 9729960
47 HW 110 116 0 4513320
47 SW 115 129 0 10708224
52 HW 127 135 0 7417872
52 SW 126 146 0 16751688
57 HW 145 157 0 8411256
57 SW 140 167 0 20687544
62 HW 154 176 0 24577560
62 SW 144 184 0 55428768
67 HW 166 202 0 54900720
67 SW 157 208 0 65362608
72 HW 163 222 0 83634768
73 SW 157 225 0 81034668
78 HW 174 246 0 106106112
78 SW 169 247 0 101454228
83 HW 177 271 0 152258400
83 SW 178 272 0 183034188
88 HW 186 295 0 175458528
88 SW 187 295 0 229894212
93 HW 180 312 0 252407232
93 SW 193 316 0 246515628
98 HW 174 328 0 302920128
98 SW 198 344 0 338883708
103 HW 182 355 0 338624496
103 SW 212 375 0 380321580
108 HW 198 384 0 370579104
108 SW 223 406 0 450006636
113 HW 200 396 17 377260632
113 SW 217 432 0 518217612
118 HW 200 418 23 431846856
118 SW 217 458 0 603071232
123 HW 194 437 27 542652264
123 SW 215 486 0 679933752
128 HW 201 457 41 605295936
128 SW 223 517 0 725330040
133 HW 193 475 50 777042504
134 SW 225 541 0 801037392
139 HW 199 495 52 825376608
139 SW 233 573 0 889785744
144 HW 200 512 67 953015112
144 SW 244 608 0 944310096
149 HW 191 533 69 1092553056
149 SW 241 630 0 1020079440
154 HW 199 558 78 1127890008
154 SW 235 655 0 1127981988
159 HW 195 575 85 1171508184
159 SW 228 686 0 1256408244
164 HW 190 594 85 1242324216
164 SW 235 711 0 1316399868
169 HW 180 616 85 1334507832
169 SW 231 735 0 1403492580
174 HW 185 646 85 1431169992
174 SW 230 766 0 1527829056
179 HW 198 671 85 1485400896
179 SW 234 795 0 1611261216
184 HW 196 688 88 1513570968
184 SW 242 823 0 1733299272
189 HW 188 709 88 1663712568
189 SW 223 839 0 1855245096
194 HW 185 734 88 1750902048
195 SW 217 865 0 1982387844
200 HW 187 757 88 1809333288
200 SW 207 897 0 2160268596
205 HW 188 781 88 1907797752
205 SW 227 927 0 2183081652
210 HW 193 810 88 2034193392
210 SW 236 962 0 2265825972
215 HW 197 832 90 2096419752
215 SW 233 992 0 2437574052
220 HW 200 849 99 2136764448
220 SW 234 1020 0 2544950244
225 HW 193 866 101 2233258776
225 SW 226 1048 0 2614626228
230 HW 199 887 101 2265618600
230 SW 219 1071 0 2682062940
235 HW 194 907 111 2379171312
235 SW 221 1101 0 2771435868
240 HW 201 928 112 2463226416
240 SW 214 1124 0 2866350336
245 HW 196 948 119 2548785960
245 SW 212 1152 0 2962273128
250 HW 199 975 122 2691414432
250 SW 204 1178 0 3070155840
255 HW 190 991 124 2773175832
256 SW 200 1199 0 3131139336
261 HW 197 1019 128 2871257760
261 SW 203 1228 0 3195839328
266 HW 198 1047 128 2999788344
266 SW 212 1256 0 3287835456
271 HW 199 1056 135 3036167064
271 SW 213 1278 0 3349661136
276 HW 179 1077 135 3182536224
276 SW 207 1301 0 3418786992
281 HW 178 1102 135 3243472848
281 SW 198 1319 0 3503589024
286 HW 195 1128 135 3263443344
286 SW 203 1349 0 3592292016
291 HW 192 1145 140 3351586896
291 SW 205 1373 0 3635706072
296 HW 190 1171 140 3425756544
296 SW 220 1400 0 3672981408
301 HW 191 1200 140 3540110616
301 SW 217 1437 0 3823934952
306 HW 196 1221 140 3560176368
306 SW 219 1458 0 3898661016
311 HW 191 1240 154 3654178920
311 SW 224 1488 0 3946667136
316 HW 194 1273 154 3738563640
316 SW 212 1518 0 4047576684
321 HW 197 1296 156 3795383088
322 SW 220 1544 0 4104687948
326 HW 194 1314 164 3897499032
327 SW 228 1577 0 4182561996
332 HW 188 1338 164 4090468032
332 SW 234 1604 0 4236218340
337 HW 196 1364 164 4145340024
337 SW 230 1627 0 4339303476
342 HW 196 1385 165 4234566168
342 SW 222 1652 0 4491722268
347 HW 200 1406 166 4284655704
347 SW 227 1679 0 4518334980
352 HW 192 1426 167 4406813208
352 SW 240 1719 0 4620169692
357 HW 195 1443 167 4441143168
357 SW 250 1745 0 4659694884
362 HW 191 1459 168 4511076192
362 SW 241 1771 0 4788713844
367 HW 200 1476 174 4550370048
367 SW 228 1798 0 4907028024
372 HW 198 1492 190 4639506984
372 SW 220 1824 0 5001150024
377 HW 198 1510 193 4685217768
378 SW 207 1842 0 5119512528
382 HW 200 1526 197 4731318648
383 SW 193 1863 0 5181764592
387 HW 200 1545 206 4824525888
388 SW 200 1890 0 5223069408
393 HW 194 1568 212 4938119424
393 SW 212 1922 0 5322540864
398 HW 193 1592 212 5036685192
398 SW 204 1944 0 5431642248
403 HW 192 1611 212 5138512344
403 SW 205 1967 0 5506812840
408 HW 168 1627 212 5386500000
408 SW 181 1989 0 5672703612
413 HW 169 1658 212 5508200880
413 SW 186 2018 0 5762607252
418 HW 180 1677 212 5563850040
418 SW 190 2040 0 5809346196
423 HW 193 1704 212 5617506384
423 SW 188 2064 0 5952626340
428 HW 177 1728 212 5731045488
