Tempo Switch RegrasInstaladas RegrasAceitas RegrasBloqueadas BytesEnviados
1 HW 2 2 0 0
5 SW 2 2 0 0
6 HW 20 20 0 0
10 SW 6 6 0 0
11 HW 44 44 0 0
15 SW 6 6 0 0
16 HW 66 66 0 0
20 SW 6 6 0 0
21 HW 93 93 0 0
25 SW 2 6 0 300
26 HW 120 120 0 0
30 SW 2 6 0 300
31 HW 141 143 0 418824
35 SW 45 49 0 300
36 HW 158 175 0 2921184
40 SW 98 170 0 300
41 HW 184 214 0 13323744
45 SW 137 361 0 300
46 HW 200 244 15 19861632
50 SW 152 604 0 300
51 HW 154 268 18 62280792
55 SW 153 649 0 116724
56 HW 152 302 18 75869726
60 SW 185 799 0 116844
61 HW 153 339 18 98970062
65 SW 208 961 0 127428
66 HW 156 383 18 141171494
70 SW 222 1091 0 850344
71 HW 157 412 18 192349670
75 SW 211 1169 0 4743744
76 HW 152 448 18 236200694
80 SW 228 1282 0 9805920
81 HW 139 490 18 347009126
85 SW 243 1398 0 11193936
86 HW 155 530 18 366079982
90 SW 252 1472 0 16632600
91 HW 152 574 18 430217510
95 SW 285 1676 0 20831424
96 HW 142 607 18 515816366
100 SW 258 1709 0 67383000
101 HW 151 650 18 582206774
105 SW 274 1861 0 84905568
106 HW 160 697 18 631035302
110 SW 274 2015 0 104360592
111 HW 158 744 18 682986110
115 SW 300 2161 0 119504784
116 HW 165 788 18 779474390
120 SW 307 2320 0 138064584
121 HW 156 832 18 963215654
125 SW 315 2396 0 177408336
126 HW 155 878 18 1093782902
130 SW 310 2465 0 212188872
131 HW 147 924 18 1162340006
135 SW 318 2582 0 239095032
136 HW 151 968 18 1239359774
140 SW 317 2699 0 302475048
141 HW 157 1013 18 1360086926
145 SW 308 2782 0 339183384
146 HW 159 1055 18 1432841342
150 SW 314 2907 0 375864504
151 HW 158 1104 18 1573413494
155 SW 326 2990 0 471335328
156 HW 141 1145 18 1661107982
160 SW 326 3074 0 518964840
161 HW 173 1210 18 1713882830
165 SW 356 3219 0 591841728
166 HW 180 1264 18 1819636646
170 SW 358 3364 0 725312016
171 HW 167 1314 18 1835799926
175 SW 358 3474 0 826235172
176 HW 154 1353 18 1909254398
180 SW 333 3586 0 920283084
181 HW 153 1392 18 2077302614
185 SW 333 3734 0 1017321732
186 HW 153 1443 18 2256829934
190 SW 319 3800 0 1043025732
191 HW 164 1498 18 2278611806
195 SW 305 3834 0 1094866284
196 HW 153 1545 18 2317675838
200 SW 326 3957 0 1146871524
201 HW 147 1580 18 2433693110
205 SW 314 4012 0 1283950956
206 HW 181 1650 18 2464220390
210 SW 340 4237 0 1398851040
211 HW 179 1693 18 2529960638
215 SW 327 4426 0 1417029816
216 HW 187 1740 18 2675129270
220 SW 342 4611 0 1454500200
221 HW 165 1793 18 2751117854
225 SW 306 4647 0 1524826344
226 HW 170 1840 18 2862844070
230 SW 297 4687 0 1590956688
231 HW 175 1894 18 2920711334
235 SW 341 4839 0 1675692192
236 HW 170 1952 18 2965395470
240 SW 371 5010 0 1702360968
241 HW 190 2001 18 3048978830
245 SW 369 5230 0 1798997604
246 HW 190 2042 21 3153500366
250 SW 335 5432 0 1885074252
251 HW 168 2091 21 3254972198
255 SW 326 5525 0 1965663852
256 HW 154 2138 21 3403161806
260 SW 332 5606 0 2000529060
261 HW 157 2180 21 3445003382
265 SW 313 5648 0 2049285132
266 HW 170 2233 21 3474894110
270 SW 333 5767 0 2089841628
271 HW 153 2274 21 3607638638
275 SW 335 5949 0 2165155860
276 HW 162 2322 21 3769519406
280 SW 322 6021 0 2261509572
281 HW 186 2376 21 3862889942
285 SW 322 6131 0 2292900204
286 HW 163 2429 21 3939011582
290 SW 338 6287 0 2362780428
291 HW 175 2488 21 4068115214
295 SW 355 6392 0 2394364716
296 HW 182 2539 21 4170708950
300 SW 337 6491 0 2453821092
301 HW 167 2583 21 4400969918
305 SW 300 6526 0 2508262164
306 HW 157 2637 21 4456992542
310 SW 303 6628 0 2573867844
311 HW 166 2688 21 4557192782
315 SW 299 6703 0 2713575312
316 HW 178 2739 21 4608188006
320 SW 322 6832 0 2764191144
321 HW 173 2774 21 4662731894
325 SW 297 6954 0 2814805344
326 HW 179 2818 21 4743602726
330 SW 316 7148 0 2885950992
331 HW 178 2868 21 4807631390
335 SW 325 7337 0 2903414592
336 HW 156 2913 21 4829833598
340 SW 327 7409 0 2948109432
341 HW 155 2967 21 4974277982
345 SW 276 7446 0 3007449504
346 HW 165 3018 21 5078669486
350 SW 308 7573 0 3061762056
351 HW 181 3074 21 5109140822
355 SW 338 7748 0 3123392688
356 HW 186 3131 21 5182382102
360 SW 354 7977 0 3176639280
361 HW 193 3176 23 5246877974
365 SW 347 8178 0 3229716708
366 HW 173 3216 23 5379418382
370 SW 329 8342 0 3265427304
371 HW 155 3269 23 5473625054
375 SW 304 8383 0 3316520808
376 HW 167 3315 23 5547974630
380 SW 319 8500 0 3416591016
381 HW 149 3354 23 5609986286
385 SW 312 8555 0 3475436544
386 HW 179 3418 23 5782177382
390 SW 334 8684 0 3537956412
391 HW 191 3475 23 5863005878
395 SW 342 8866 0 3549388824
396 HW 189 3535 23 6025175438
400 SW 369 9124 0 3641061384
401 HW 186 3586 26 6116760302
405 SW 376 9367 0 3663965160
406 HW 170 3637 26 6201919166
410 SW 358 9471 0 3741022728
411 HW 161 3683 26 6272481182
415 SW 314 9514 0 3783417816
416 HW 177 3731 26 6327558806
420 SW 323 9611 0 3836936748
421 HW 187 3797 26 6351564830
425 SW 355 9751 0 3902489508
426 HW 179 3848 26 6437095646
430 SW 378 9875 0 3960116364
431 HW 185 3898 26 6552446126
435 SW 359 10056 0 4015422300
436 HW 178 3943 26 6693609470
440 SW 330 10146 0 4102236984
441 HW 167 3993 26 6820367990
445 SW 342 10332 0 4155175308
446 HW 158 4041 26 6942787070
450 SW 324 10412 0 4233773604
451 HW 177 4091 26 7037052710
455 SW 315 10488 0 4299119220
456 HW 167 4136 26 7118055086
460 SW 330 10663 0 4342050948
461 HW 168 4184 26 7193568902
465 SW 336 10751 0 4387761972
466 HW 181 4233 26 7318112342
470 SW 352 10886 0 4430144844
471 HW 172 4282 26 7336897430
475 SW 354 11012 0 4469568732
476 HW 165 4331 26 7472968358
480 SW 357 11114 0 4606540812
481 HW 149 4377 26 7585368926
485 SW 335 11231 0 4694886972
486 HW 147 4425 26 7649057390
490 SW 313 11312 0 4778639976
491 HW 152 4476 26 7731038030
495 SW 319 11420 0 4898549136
496 HW 147 4519 26 7849864598
500 SW 298 11464 0 4966502952
501 HW 148 4566 26 7984311638
505 SW 309 11588 0 5008539576
506 HW 159 4616 26 8079776294
510 SW 304 11715 0 5039205960
511 HW 184 4670 26 8082534182
515 SW 320 11861 0 5085432636
516 HW 164 4717 26 8266544582
520 SW 329 11988 0 5132667516
521 HW 142 4748 26 8352789062
525 SW 283 11992 0 5209527012
526 HW 149 4771 26 8479308686
