Tempo Switch RegrasInstaladas RegrasAceitas VezesBloqueado BytesEnviados
8 HW 2 2 0 0
8 SW 10 11 0 0
12 HW 2 2 0 0
12 SW 33 33 0 0
16 HW 2 2 0 0
16 SW 50 50 0 24607800
20 HW 46 46 0 9646560
20 SW 63 65 0 24607800
24 HW 46 46 0 37491552
24 SW 78 79 0 24607800
28 HW 46 46 0 83096496
28 SW 81 86 0 89725104
32 HW 80 125 0 105852096
32 SW 99 108 0 89725104
36 HW 79 125 0 164393712
36 SW 80 130 0 89725104
40 HW 78 125 0 258062112
41 SW 102 152 0 181970712
44 HW 142 225 0 351140832
45 SW 111 168 0 181970712
49 HW 139 225 0 509731488
49 SW 105 195 0 181970712
53 HW 137 225 0 727414128
53 SW 126 217 0 193192776
57 HW 160 288 0 989537472
57 SW 132 244 0 193192776
61 HW 152 288 0 1301562864
61 SW 106 275 0 193192776
65 HW 147 288 0 1660746024
65 SW 122 293 0 201963888
69 HW 164 342 0 2056929336
69 SW 126 322 0 201963888
73 HW 157 342 0 2496659760
73 SW 146 359 0 201963888
77 HW 152 342 0 2973325320
77 SW 184 397 0 202692672
81 HW 162 390 0 3474517032
82 SW 170 424 0 202692672
85 HW 156 390 0 3985978248
86 SW 176 447 0 202692672
89 HW 147 390 0 4510553040
90 SW 212 484 0 203953680
93 HW 149 444 0 5037625656
94 SW 214 526 0 203953680
97 HW 143 444 0 5567708664
98 SW 231 555 0 203953680
101 HW 136 444 0 6076216944
102 SW 252 582 0 205876944
105 HW 185 508 0 6548650416
106 SW 233 619 0 205876944
110 HW 140 508 0 7014978432
110 SW 253 655 0 205876944
114 HW 132 508 0 7450579584
114 SW 278 683 0 207027576
118 HW 186 579 0 7851274704
118 SW 243 714 0 207027576
122 HW 130 579 0 8230804848
123 SW 259 752 0 207027576
126 HW 116 579 0 8543193120
127 SW 291 793 0 222081048
130 HW 196 665 0 8863490664
131 SW 263 829 0 222081048
134 HW 134 665 0 9172120104
135 SW 285 865 0 222081048
138 HW 128 665 0 9451043280
139 SW 307 900 0 224267400
142 HW 185 739 0 9660426552
143 SW 269 932 0 224267400
146 HW 123 739 0 9821558880
147 SW 269 964 0 224267400
150 HW 112 739 0 9913656312
152 SW 288 995 0 244892592
154 HW 186 828 0 9997678152
156 SW 252 1026 0 244892592
158 HW 130 828 0 10093062672
160 SW 271 1071 0 244892592
162 HW 126 828 0 10196389728
164 SW 294 1108 0 247803192
167 HW 185 904 0 10294238808
168 SW 273 1146 0 247803192
171 HW 119 904 0 10399050648
172 SW 277 1180 0 247803192
175 HW 116 904 0 10475355240
176 SW 303 1220 0 250682040
179 HW 187 991 0 10555864704
180 SW 261 1251 0 250682040
183 HW 133 991 0 10637973864
185 SW 281 1300 0 250682040
187 HW 128 991 0 10727048808
189 SW 297 1335 0 253893528
191 HW 188 1065 0 10816958376
193 SW 271 1372 0 253893528
195 HW 121 1065 0 10920979440
197 SW 270 1395 0 253893528
199 HW 117 1065 0 11039796936
201 SW 278 1421 0 278670672
203 HW 188 1149 0 11167638048
205 SW 260 1458 0 278670672
207 HW 132 1149 0 11303657568
209 SW 280 1498 0 278670672
211 HW 130 1149 0 11454269400
213 SW 303 1533 0 280708848
215 HW 188 1220 0 11587834944
218 SW 270 1566 0 280708848
220 HW 135 1220 0 11733552432
222 SW 270 1600 0 280708848
224 HW 130 1220 0 11891716704
226 SW 283 1628 0 283335192
228 HW 190 1294 0 12058007976
230 SW 260 1665 0 283335192
232 HW 130 1294 0 12224138976
234 SW 271 1696 0 283335192
236 HW 125 1294 0 12403209672
238 SW 293 1731 0 285405120
240 HW 185 1369 0 12590832240
242 SW 249 1765 0 285405120
244 HW 128 1369 0 12790148616
246 SW 263 1801 0 285405120
248 HW 124 1369 0 12998532456
251 SW 283 1832 0 296677080
252 HW 194 1449 0 13181219856
255 SW 241 1862 0 296677080
256 HW 132 1449 0 13368169584
259 SW 258 1895 0 296677080
260 HW 127 1449 0 13550022360
263 SW 271 1925 0 304539480
264 HW 183 1525 0 13722086448
267 SW 251 1968 0 304539480
268 HW 117 1525 0 13898677464
271 SW 263 2004 0 304539480
272 HW 112 1525 0 14035338072
275 SW 281 2038 0 314134632
276 HW 187 1614 0 14177736720
279 SW 248 2069 0 314134632
280 HW 134 1614 0 14319503352
283 SW 250 2098 0 314134632
285 HW 127 1614 0 14436021096
288 SW 283 2139 0 319911984
289 HW 179 1689 0 14544071640
292 SW 251 2168 0 319911984
293 HW 119 1689 0 14664437424
296 SW 254 2200 0 319911984
297 HW 113 1689 0 14765513112
300 SW 269 2227 0 366378768
301 HW 190 1777 0 14873335344
304 SW 248 2265 0 366378768
305 HW 136 1777 0 14991992568
308 SW 267 2298 0 366378768
309 HW 132 1777 0 15119742960
312 SW 289 2332 0 368873568
313 HW 189 1849 0 15248592576
316 SW 258 2367 0 368873568
317 HW 138 1849 0 15381563904
321 SW 252 2399 0 368873568
321 HW 128 1849 0 15502266864
325 SW 274 2429 0 378040824
325 HW 188 1927 0 15590310624
329 SW 244 2457 0 378040824
329 HW 131 1927 0 15687506520
333 SW 259 2489 0 378040824
333 HW 126 1927 0 15789244464
337 SW 287 2523 0 387321480
338 HW 127 1940 0 15872238144
341 SW 260 2553 0 387321480
342 HW 126 2011 0 15954450120
345 SW 264 2593 0 387321480
346 HW 123 2011 0 16045714440
349 SW 279 2622 0 400937040
350 HW 117 2011 0 16145184384
354 SW 245 2647 0 400937040
354 HW 137 2094 0 16251521832
358 SW 258 2681 0 400937040
358 HW 134 2094 0 16366297752
362 SW 277 2715 0 403886952
362 HW 126 2094 0 16484586048
366 SW 255 2753 0 403886952
