Tempo Switch RegrasInstaladas RegrasAceitas VezesBloqueado BytesEnviados
6 HW 2 2 0 0
6 SW 22 22 0 0
11 HW 2 2 0 0
11 SW 47 47 0 0
16 HW 43 43 0 0
16 SW 79 80 0 1512
21 HW 43 43 0 0
22 SW 99 100 0 1512
26 HW 96 136 0 0
27 SW 117 130 0 500712
31 HW 90 136 0 0
32 SW 113 165 0 39554160
37 HW 153 246 0 0
37 SW 138 202 0 41312616
42 HW 141 246 0 697032
42 SW 128 236 0 76673760
47 HW 166 305 0 1713096
47 SW 168 276 0 76673760
52 HW 148 305 0 12936672
52 SW 146 316 0 127401360
57 HW 177 357 0 37567152
57 SW 172 353 0 127417992
62 HW 169 357 0 44235072
62 SW 181 404 0 175283556
67 HW 181 388 0 63942480
67 SW 211 450 0 176452332
72 HW 171 388 0 77896728
73 SW 211 500 0 226954644
77 HW 180 417 0 114667056
78 SW 236 550 0 228034332
82 HW 169 417 0 157285800
83 SW 219 580 0 276255036
87 HW 186 450 0 196077672
88 SW 242 633 0 283895172
92 HW 167 450 0 263783520
93 SW 225 662 0 320242140
97 HW 182 487 0 345774744
98 SW 256 708 0 321858468
102 HW 170 487 0 431437104
103 SW 263 772 0 385784676
108 HW 184 521 0 483582960
108 SW 308 831 0 388132812
113 HW 164 521 0 585168192
113 SW 299 881 0 455416812
118 HW 174 560 0 771463224
119 SW 306 926 0 473953932
123 HW 156 560 0 870570288
124 SW 293 980 0 539506692
128 HW 178 604 0 906456096
129 SW 315 1030 0 553634820
133 HW 165 604 0 1038317616
134 SW 293 1078 0 623351808
138 HW 176 643 0 1169962920
139 SW 315 1139 0 643609584
143 HW 157 643 0 1324059912
144 SW 304 1188 0 726907176
148 HW 181 689 0 1422810144
149 SW 312 1237 0 748530468
153 HW 161 689 0 1632278088
154 SW 297 1294 0 835647372
158 HW 172 731 0 1749140568
159 SW 315 1350 0 865206972
163 HW 158 731 0 1842712200
165 SW 296 1401 0 955549092
168 HW 174 777 0 1971266976
170 SW 302 1451 0 978215484
173 HW 156 777 0 2103586632
175 SW 279 1494 0 1062158700
179 HW 171 826 0 2250627120
180 SW 299 1549 0 1083477900
184 HW 156 826 0 2374171128
185 SW 281 1590 0 1144109100
189 HW 178 873 0 2457654696
190 SW 288 1639 0 1188244500
194 HW 165 873 0 2605245552
195 SW 267 1694 0 1262837628
199 HW 187 913 0 2677685472
200 SW 303 1764 0 1284227892
204 HW 178 913 0 2798078472
206 SW 305 1820 0 1337760252
209 HW 187 943 0 2912917896
211 SW 308 1867 0 1362733956
214 HW 169 943 0 3034889424
216 SW 293 1926 0 1438288596
219 HW 177 980 0 3145741704
221 SW 315 1983 0 1453496292
224 HW 156 980 0 3352888728
226 SW 314 2033 0 1515114948
229 HW 178 1034 0 3567993408
231 SW 311 2077 0 1534904124
234 HW 164 1034 0 3670978752
236 SW 285 2124 0 1603565556
239 HW 179 1076 0 3781156680
241 SW 299 2171 0 1624290540
244 HW 170 1076 0 3859376976
247 SW 272 2214 0 1708085580
250 HW 183 1110 0 3983525784
252 SW 292 2267 0 1722189516
255 HW 167 1110 0 4153288608
257 SW 293 2328 0 1766648544
260 HW 181 1145 0 4209488136
262 SW 316 2382 0 1787397720
265 HW 167 1145 0 4287610152
267 SW 298 2426 0 1850635608
270 HW 186 1186 0 4376384208
272 SW 311 2481 0 1867544424
275 HW 163 1186 0 4521227760
277 SW 304 2535 0 1908403200
280 HW 175 1231 0 4643692200
282 SW 314 2581 0 1924249080
285 HW 163 1231 0 4774806792
288 SW 277 2621 0 2008990632
290 HW 177 1278 0 5000164344
293 SW 268 2665 0 2042277312
295 HW 160 1278 0 5178847968
298 SW 259 2714 0 2094846528
300 HW 177 1325 0 5249476512
303 SW 284 2772 0 2116277616
305 HW 164 1325 0 5365859688
308 SW 252 2814 0 2226401112
310 HW 184 1367 0 5433920856
313 SW 262 2863 0 2245203072
315 HW 170 1367 0 5569240320
318 SW 261 2924 0 2319153480
321 HW 181 1408 0 5664323952
323 SW 281 2971 0 2322951624
326 HW 168 1408 0 5741836632
329 SW 269 3017 0 2389902984
331 HW 182 1446 0 5879256264
334 SW 272 3065 0 2413417608
336 HW 166 1446 0 5980484664
339 SW 264 3112 0 2468316816
341 HW 180 1489 0 6095936448
344 SW 300 3175 0 2480657880
346 HW 165 1489 0 6179843376
349 SW 287 3224 0 2549599032
351 HW 184 1529 0 6248069352
354 SW 295 3273 0 2564161224
356 HW 174 1529 0 6308807904
359 SW 279 3322 0 2623269840
361 HW 185 1570 0 6430384800
364 SW 297 3386 0 2644710000
366 HW 168 1570 0 6603283512
370 SW 287 3436 0 2711918580
371 HW 183 1609 0 6683095944
375 SW 302 3474 0 2723660772
376 HW 165 1609 0 6829880904
380 SW 289 3525 0 2774731596
381 HW 184 1659 0 7049412720
385 SW 304 3565 0 2787530676
386 HW 175 1659 0 7129876824
390 SW 322 3631 0 2837881788
392 HW 189 1687 0 7181371008
395 SW 328 3682 0 2865620940
397 HW 176 1687 0 7249456368
400 SW 297 3724 0 2948328972
402 HW 184 1719 0 7355639592
405 SW 302 3784 0 2984913444
407 HW 172 1719 0 7463221416
410 SW 314 3851 0 3040868028
412 HW 188 1760 0 7636830768
416 SW 335 3909 0 3062698284
417 HW 168 1760 0 7840974960
421 SW 351 3981 0 3132921612
422 HW 184 1804 0 8015142240
426 SW 361 4038 0 3154367820
427 HW 172 1804 0 8096079600
431 SW 333 4092 0 3237432564
432 HW 178 1844 0 8254919736
436 SW 337 4148 0 3260082504
437 HW 159 1844 0 8392442184
441 SW 323 4207 0 3328102848
442 HW 187 1893 0 8463512232
446 SW 339 4258 0 3351357408
448 HW 174 1893 0 8610530040
452 SW 324 4312 0 3420294204
453 HW 189 1929 0 8703977688
457 SW 331 4372 0 3462120660
458 HW 172 1929 0 8848818216
462 SW 317 4417 0 3542935548
463 HW 185 1964 0 8920553544
467 SW 323 4477 0 3576527652
468 HW 174 1964 0 9008739432
472 SW 292 4518 0 3649323072
473 HW 187 2007 0 9176628888
477 SW 296 4570 0 3687641688
478 HW 176 2007 0 9248879808
482 SW 288 4636 0 3770577912
483 HW 194 2045 0 9316325592
487 SW 307 4689 0 3794366208
488 HW 178 2045 0 9438791544
493 SW 292 4737 0 3857508840
493 HW 191 2078 0 9525891816
498 SW 295 4781 0 3878167416
498 HW 174 2078 0 9665774496
503 SW 275 4830 0 3950358036
503 HW 183 2119 0 9780604848
508 SW 262 4857 0 3984110412
508 HW 167 2119 0 9927494136
513 SW 227 4881 0 4047957636
514 HW 154 2162 0 10016020224
518 SW 187 4905 0 4081758396
519 HW 164 2162 0 10108731528
523 SW 145 4924 0 4148207772
524 HW 160 2194 0 10239329016
528 SW 136 4946 0 4158672324
529 HW 161 2211 0 10401714792
533 SW 102 4959 0 4210857492
534 HW 144 2256 0 10503313632
538 SW 75 4969 0 4227787536
539 HW 160 2271 0 10569214152
544 SW 46 4984 0 4266252936
544 HW 132 2271 0 10727327016
549 SW 33 4999 0 4266493344
549 HW 149 2315 0 10821149640
554 SW 30 5012 0 4273979256
554 HW 121 2315 0 10862771976
559 SW 15 5023 0 4274018568
559 HW 133 2341 0 10975148352
564 SW 22 5030 0 4274018568
564 HW 96 2349 0 11059000848
569 SW 13 5041 0 4274045904
569 HW 98 2359 0 11149528824
574 SW 20 5048 0 4274045904
574 HW 68 2375 0 11264523984
579 SW 13 5057 0 4274070096
579 HW 70 2375 0 11307443616
584 SW 16 5060 0 4274070096
584 HW 51 2387 0 11432091384
589 SW 10 5066 0 4274088240
590 HW 31 2387 0 11445369768
594 SW 9 5067 0 4274088420
595 HW 28 2392 0 11544700608
599 SW 5 5068 0 4274095980
600 HW 13 2392 0 11587745736
604 SW 3 5068 0 4274096160
605 HW 10 2393 0 11606824152
609 SW 2 5068 0 4274097672
610 HW 8 2393 0 11631593736
614 SW 2 5068 0 4274097672
615 HW 3 2393 0 11631593736
619 SW 4 5070 0 4274097672
620 HW 3 2393 0 11631593736
624 SW 4 5070 0 4274097672
625 HW 3 2394 0 11631593736
629 SW 5 5072 0 4274097792
630 HW 3 2394 0 11631593736
634 SW 5 5072 0 4274097792
635 HW 4 2395 0 11631593736
639 SW 4 5072 0 4274097852
640 HW 3 2395 0 11631593736
644 SW 2 5072 0 4274098088
645 HW 3 2395 0 11631593736
649 SW 2 5072 0 4274098088
650 HW 2 2395 0 11631593736
654 SW 2 5072 0 4274098088
655 HW 2 2395 0 11631593736
