Tempo Switch RegrasInstaladas RegrasAceitas VezesBloqueado BytesEnviados
12 HW 2 2 0 0
12 SW 20 20 0 0
17 HW 2 2 0 0
17 SW 40 40 0 0
22 HW 36 36 0 0
22 SW 59 60 0 1512
27 HW 36 36 0 0
27 SW 74 75 0 1512
32 HW 71 104 0 0
32 SW 81 92 0 1212924
37 HW 66 104 0 0
37 SW 76 119 0 22795212
42 HW 109 178 0 0
42 SW 89 140 0 24441780
47 HW 101 178 0 1512
47 SW 74 152 0 52165812
52 HW 133 250 0 1512
53 SW 83 170 0 55793100
57 HW 123 250 0 948024
58 SW 76 200 0 87546612
62 HW 163 320 0 4490640
63 SW 82 220 0 87567780
67 HW 151 320 0 6465312
68 SW 79 243 0 112136268
73 HW 165 369 0 13638240
73 SW 100 271 0 112151748
78 HW 142 369 0 27755784
78 SW 92 300 0 130962540
83 HW 170 427 0 52159464
83 SW 112 329 0 130974636
88 HW 160 427 0 81381888
88 SW 116 360 0 154620804
93 HW 176 467 0 101917872
93 SW 132 389 0 158497572
98 HW 166 467 0 125533800
98 SW 118 422 0 196401900
103 HW 179 502 0 142626960
103 SW 145 457 0 196413996
108 HW 161 502 0 240994656
108 SW 135 490 0 239788740
113 HW 169 541 0 301777056
113 SW 146 522 0 242371236
118 HW 154 541 0 374756760
119 SW 138 557 0 282970188
123 HW 173 587 0 410656176
124 SW 164 595 0 283071492
128 HW 159 587 0 486850392
129 SW 148 627 0 318361572
133 HW 168 628 0 574488936
134 SW 166 668 0 318396348
138 HW 152 628 0 704900448
139 SW 148 699 0 363020004
143 HW 169 677 0 773318448
144 SW 167 737 0 363304260
149 HW 157 677 0 861236712
149 SW 165 778 0 402404580
154 HW 172 721 0 915577992
154 SW 188 820 0 404766324
159 HW 158 721 0 967365504
159 SW 178 860 0 457535124
164 HW 174 763 0 1025276616
164 SW 187 889 0 458575740
169 HW 158 763 0 1095309432
169 SW 168 918 0 492863364
174 HW 168 807 0 1138139856
175 SW 176 956 0 497768292
179 HW 155 807 0 1244471256
180 SW 154 982 0 549339588
184 HW 174 852 0 1346045904
185 SW 171 1018 0 553226940
189 HW 158 852 0 1421335944
190 SW 162 1050 0 591403428
194 HW 175 895 0 1538680752
195 SW 184 1092 0 593815068
199 HW 162 895 0 1671753384
200 SW 178 1133 0 652804236
204 HW 176 933 0 1786051512
205 SW 194 1170 0 655421508
209 HW 163 933 0 1852573464
210 SW 181 1207 0 694816788
214 HW 168 974 0 2039087736
215 SW 186 1245 0 705899868
220 HW 152 974 0 2128161168
221 SW 167 1276 0 745638252
225 HW 173 1023 0 2224005336
226 SW 170 1310 0 760064244
230 HW 150 1023 0 2378407752
231 SW 144 1336 0 788347716
235 HW 169 1075 0 2429782488
236 SW 158 1368 0 789513468
240 HW 148 1075 0 2585172240
241 SW 151 1411 0 837709980
245 HW 170 1132 0 2705929632
246 SW 168 1447 0 840254676
250 HW 155 1132 0 2792511288
251 SW 154 1479 0 876095244
255 HW 164 1181 0 2938074552
256 SW 157 1512 0 879820812
260 HW 152 1181 0 3027281040
261 SW 145 1547 0 928312164
265 HW 166 1234 0 3062651256
266 SW 157 1574 0 928962444
270 HW 156 1234 0 3155990040
271 SW 134 1604 0 963767172
275 HW 169 1286 0 3237281208
277 SW 159 1642 0 964601796
280 HW 154 1286 0 3367075824
282 SW 143 1672 0 989238324
