Tempo Switch RegrasInstaladas RegrasAceitas RegrasBloqueadas BytesEnviados
12 HW 12 12 0 0
12 SW 12 12 0 0
17 HW 25 25 0 0
17 SW 29 29 0 0
22 HW 35 35 0 0
22 SW 41 41 0 0
27 HW 52 52 0 0
27 SW 59 59 0 0
32 HW 69 69 0 0
32 SW 73 77 0 300
37 HW 86 87 0 0
37 SW 87 95 0 1220484
42 HW 100 100 0 0
42 SW 100 108 0 1220484
47 HW 118 122 0 1788696
47 SW 120 134 0 2017308
52 HW 131 139 0 9028152
52 SW 132 152 0 5978748
57 HW 139 159 0 18946872
58 SW 136 166 0 21685404
63 HW 146 176 0 35256816
63 SW 142 190 0 39522588
68 HW 153 189 0 58357152
68 SW 152 206 0 42721980
73 HW 153 205 0 89700912
73 SW 172 232 0 52657332
78 HW 164 226 0 103440456
78 SW 172 254 0 81830040
83 HW 187 251 0 117849816
83 SW 182 272 0 97588104
88 HW 200 274 4 152309808
88 SW 183 301 0 142022760
93 HW 196 284 20 171692136
93 SW 190 322 0 178351584
98 HW 190 307 21 246093120
98 SW 197 348 0 261900348
103 HW 201 329 23 281910888
103 SW 202 373 0 358999476
108 HW 200 343 39 314491464
108 SW 218 400 0 367970172
113 HW 190 364 41 432413856
113 SW 209 419 0 460560516
118 HW 184 385 41 594728568
118 SW 206 447 0 588034212
123 HW 195 414 41 698199264
124 SW 211 471 0 625976460
129 HW 191 436 49 796819464
129 SW 222 500 0 679890024
134 HW 189 452 49 934311672
134 SW 217 524 0 779659344
139 HW 175 464 49 1006816608
139 SW 216 544 0 844797816
144 HW 164 484 49 1131849936
144 SW 212 570 0 1003972104
149 HW 174 509 49 1180150776
149 SW 207 595 0 1182247488
154 HW 188 534 49 1219851360
154 SW 204 620 0 1303878816
159 HW 192 558 49 1263970008
159 SW 197 642 0 1425540384
164 HW 186 582 49 1369642176
164 SW 199 673 0 1470853692
169 HW 193 608 49 1451786112
169 SW 203 692 0 1514479515
174 HW 196 638 49 1550057040
174 SW 214 725 0 1558766175
179 HW 192 662 49 1629456696
179 SW 198 753 0 1707270279
184 HW 191 687 49 1756984824
184 SW 209 780 0 1787026767
189 HW 187 711 49 1837194912
190 SW 203 808 0 1877645463
195 HW 191 735 49 1889017200
195 SW 203 834 0 1942203327
200 HW 195 759 49 1963554264
200 SW 210 859 0 2036978511
205 HW 196 778 60 2101869000
205 SW 204 883 0 2169218031
210 HW 194 800 63 2261714616
210 SW 192 898 0 2261731383
215 HW 196 826 71 2338587720
215 SW 204 935 0 2312696547
220 HW 190 848 77 2454750144
220 SW 203 954 0 2363115699
225 HW 189 872 77 2596967352
225 SW 222 984 0 2369733723
230 HW 185 892 77 2686674312
230 SW 209 1006 0 2454860835
235 HW 184 918 77 2803319064
235 SW 222 1035 0 2496360699
240 HW 193 951 77 2862820800
240 SW 222 1065 0 2557250571
245 HW 185 967 77 2955535128
