Tempo Switch RegrasInstaladas RegrasAceitas VezesBloqueado BytesEnviados
8 SW 17 17 0 5535432
8 HW 2 17 0 0
13 HW 17 17 0 15514632
13 SW 49 49 0 5535432
18 HW 17 17 0 47717208
18 SW 70 70 0 65152080
23 HW 66 81 0 107690688
23 SW 76 92 0 65152080
28 HW 65 81 0 221642568
28 SW 90 110 0 143803296
33 HW 105 169 0 316416240
33 SW 55 136 0 143803296
38 HW 98 169 0 480565008
38 SW 80 161 0 208120935
43 HW 143 247 0 697145400
43 SW 90 191 0 208120935
48 HW 125 247 0 1002333528
48 SW 110 225 0 237130350
53 HW 159 322 0 1358480592
53 SW 104 254 0 237130350
58 HW 144 322 0 1795865904
58 SW 109 289 0 245889366
63 HW 174 380 0 2303554680
63 SW 113 312 0 245889366
68 HW 150 380 0 2870524440
68 SW 129 349 0 252384918
73 HW 171 431 0 3472465248
73 SW 120 382 0 252384918
79 HW 143 431 0 4117685544
79 SW 154 417 0 260781054
84 HW 178 488 0 4761147384
84 SW 144 450 0 260781054
89 HW 146 488 0 5388842088
89 SW 174 489 0 280245030
94 HW 179 542 0 6026370840
94 SW 161 520 0 280245030
99 HW 137 542 0 6711491304
99 SW 187 550 0 315860190
104 HW 174 605 0 7358569848
104 SW 187 596 0 315860190
109 HW 140 605 0 8040323088
109 SW 217 633 0 318601446
114 HW 184 665 0 8707972392
114 SW 198 664 0 318601446
119 HW 142 665 0 9281371176
119 SW 216 709 0 321587646
124 HW 181 725 0 9780585192
125 SW 204 754 0 321587646
129 HW 125 725 0 10262399112
130 SW 234 793 0 339956934
134 HW 183 800 0 10709350848
135 SW 211 839 0 339956934
139 HW 132 800 0 11033629488
140 SW 234 877 0 354446430
144 HW 173 869 0 11292480864
145 SW 227 929 0 354446430
149 HW 118 869 0 11560544856
150 SW 262 975 0 358708758
154 HW 178 953 0 11784296664
156 SW 224 1013 0 358708758
160 HW 137 953 0 12033342720
161 SW 224 1043 0 371355126
165 HW 178 1018 0 12265740144
166 SW 202 1072 0 371355126
170 HW 122 1018 0 12536017704
171 SW 222 1109 0 407591718
175 HW 175 1096 0 12813108336
176 SW 192 1151 0 407591718
180 HW 134 1096 0 13119032808
181 SW 216 1186 0 433954950
185 HW 176 1164 0 13333591656
186 SW 194 1232 0 433954950
190 HW 122 1164 0 13541718456
192 SW 226 1274 0 459587886
195 HW 178 1245 0 13758651144
197 SW 219 1329 0 459587886
200 HW 133 1245 0 13987020600
202 SW 257 1385 0 460437630
205 HW 185 1318 0 14227458840
207 SW 221 1423 0 460437630
210 HW 136 1318 0 14496191136
213 SW 245 1459 0 462391134
215 HW 178 1386 0 14765679432
218 SW 233 1503 0 462391134
220 HW 133 1386 0 15085946736
223 SW 265 1552 0 462829614
225 HW 178 1456 0 15398791632
228 SW 230 1592 0 462829614
230 HW 139 1456 0 15731688672
234 SW 257 1631 0 467323278
236 HW 193 1522 0 16047586296
239 SW 243 1685 0 467323278
241 HW 135 1522 0 16394715792
244 SW 267 1726 0 469864950
246 HW 182 1592 0 16714273968
249 SW 228 1770 0 469864950
251 HW 128 1592 0 17033726304
254 SW 251 1806 0 506955822
256 HW 194 1675 0 17337320784
259 SW 237 1853 0 506955822
261 HW 138 1675 0 17664809400
265 SW 244 1875 0 511293750
266 HW 184 1746 0 17961872040
270 SW 166 1890 0 511293750
271 HW 131 1746 0 18225345600
275 SW 158 1910 0 693941838
276 HW 190 1820 0 18457603920
280 SW 120 1924 0 693941838
281 HW 136 1820 0 18715303152
285 SW 125 1941 0 953937798
286 HW 169 1887 0 18958673160
290 SW 77 1958 0 953937798
291 HW 112 1887 0 19206524736
295 SW 85 1968 0 2553615654
296 HW 178 1970 0 19446302232
300 SW 60 1986 0 2553615654
301 HW 134 1970 0 19650927240
305 SW 61 1991 0 3572327166
306 HW 147 2027 0 19773468792
310 SW 50 2007 0 3572327166
311 HW 98 2027 0 19958251824
315 SW 28 2015 0 3572360430
316 HW 105 2049 0 20173689144
320 SW 9 2020 0 3572360430
321 HW 74 2049 0 20394188640
325 SW 15 2026 0 3572377062
327 HW 75 2060 0 20619798696
330 SW 9 2033 0 3572377062
332 HW 45 2060 0 20837854800
335 SW 16 2040 0 3572398230
337 HW 54 2074 0 21057159816
340 SW 5 2043 0 3572398230
342 HW 37 2074 0 21264371856
345 SW 9 2047 0 3572405790
347 HW 34 2079 0 21419185536
350 SW 8 2051 0 3572405790
352 HW 12 2079 0 21504695184
355 SW 8 2051 0 3572408814
357 HW 12 2081 0 21555254952
360 SW 5 2052 0 3572408814
362 HW 7 2081 0 21605814720
366 SW 3 2052 0 3572410326
367 HW 6 2082 0 21608664840
371 SW 2 2052 0 3572410326
372 HW 3 2082 0 21608664840
376 SW 2 2052 0 3572410326
377 HW 3 2082 0 21608664840
381 SW 3 2053 0 3572410326
382 HW 2 2082 0 21608664840
