Tempo Switch RegrasInstaladas RegrasAceitas VezesBloqueado BytesEnviados
6 HW 2 2 0 0
6 SW 4 4 0 0
11 HW 2 2 0 0
11 SW 20 20 0 0
16 HW 16 16 0 0
16 SW 36 36 0 0
21 HW 16 16 0 0
21 SW 54 54 0 0
26 HW 50 64 0 0
26 SW 73 77 0 240
31 HW 50 64 0 0
31 SW 86 104 0 6143496
36 HW 100 148 0 0
36 SW 101 125 0 6152568
41 HW 96 148 0 92232
41 SW 84 142 0 35320560
46 HW 132 230 0 92232
46 SW 92 160 0 35335680
51 HW 119 230 0 449064
52 SW 82 194 0 72834792
56 HW 166 308 0 6453216
57 SW 91 217 0 72855960
61 HW 152 308 0 10166688
62 SW 105 260 0 97184040
66 HW 169 356 0 35519904
67 SW 139 298 0 97826820
72 HW 144 356 0 57165696
72 SW 116 318 0 125441988
77 HW 164 412 0 105266952
77 SW 128 348 0 125466300
82 HW 153 412 0 136987200
82 SW 106 366 0 144097164
87 HW 167 459 0 166348728
87 SW 130 399 0 144181836
92 HW 156 459 0 192606120
92 SW 114 432 0 192593052
97 HW 182 503 0 199591560
97 SW 148 472 0 193017924
102 HW 169 503 0 242429544
102 SW 147 506 0 219018276
107 HW 183 534 0 264846456
107 SW 153 526 0 219942288
112 HW 167 534 0 308937888
112 SW 135 556 0 246738072
117 HW 169 567 0 400398768
118 SW 156 592 0 246759240
122 HW 156 567 0 463536864
123 SW 147 620 0 285531456
127 HW 170 611 0 575341704
128 SW 158 654 0 287108472
132 HW 153 611 0 641918088
133 SW 163 700 0 305718168
137 HW 171 658 0 747749016
138 SW 180 734 0 306481848
143 HW 160 658 0 807707376
143 SW 187 787 0 347503920
148 HW 161 702 0 942148368
148 SW 181 813 0 349309248
153 HW 149 702 0 983037384
153 SW 169 850 0 383548488
158 HW 158 755 0 1116639216
158 SW 173 889 0 385636680
163 HW 148 755 0 1152828936
163 SW 161 920 0 416988120
168 HW 162 808 0 1314490464
168 SW 170 958 0 422494824
173 HW 147 808 0 1377790344
174 SW 142 984 0 463923624
178 HW 162 864 0 1450611288
