Tempo Switch RegrasInstaladas RegrasAceitas RegrasBloqueadas BytesEnviados
2 HW 2 2 0 0
6 SW 2 2 0 0
6 HW 15 15 0 0
10 HW 28 28 0 0
11 SW 6 6 0 0
14 HW 44 44 0 0
16 SW 6 6 0 0
18 HW 55 55 0 0
21 SW 6 6 0 0
22 HW 66 66 0 0
26 SW 2 6 0 300
26 HW 79 79 0 0
30 HW 84 86 0 146664
31 SW 4 8 0 300
34 HW 100 104 0 2417688
36 SW 4 8 0 300
38 HW 114 119 0 4167072
41 SW 4 8 0 300
42 HW 140 146 0 4168584
46 SW 4 8 0 300
46 HW 151 163 0 10180296
50 HW 160 174 0 11284056
51 SW 2 8 0 480
54 HW 181 199 0 15752016
56 SW 27 33 0 480
58 HW 177 214 0 33578496
61 SW 39 51 0 480
62 HW 193 244 0 39364920
66 SW 85 139 0 480
66 HW 192 267 0 71402688
70 HW 200 286 2 83342952
71 SW 94 232 0 780
74 HW 197 304 3 113152032
76 SW 99 314 0 402972
78 HW 195 327 5 128439864
81 SW 95 403 0 402972
82 HW 196 359 5 183919680
86 SW 152 561 0 402972
86 HW 193 388 5 217215432
90 HW 193 410 11 274842288
91 SW 163 678 0 1739580
94 HW 200 437 15 295499232
96 SW 172 769 0 1901484
98 HW 189 461 15 390705336
101 SW 194 893 0 2400444
102 HW 160 489 15 471907296
106 SW 195 940 0 5946084
106 HW 160 518 15 574420896
110 HW 169 550 15 584826480
111 SW 208 984 0 6975756
114 HW 162 576 15 666648360
116 SW 211 1035 0 11495124
118 HW 159 614 15 779083704
121 SW 181 1035 0 17765688
122 HW 179 644 15 842239944
126 SW 212 1106 0 24906864
126 HW 163 687 15 885835440
130 HW 184 716 15 947310336
131 SW 188 1127 0 74338680
134 HW 177 741 15 1012873680
136 SW 182 1146 0 103183104
138 HW 163 768 15 1108175040
141 SW 148 1164 0 172115184
142 HW 184 803 15 1164233952
146 SW 198 1278 0 202473240
146 HW 169 833 15 1225457856
150 HW 176 867 15 1374191784
151 SW 227 1355 0 211297272
154 HW 176 894 15 1465690464
156 SW 213 1382 0 233296872
158 HW 163 913 15 1533290472
161 SW 178 1407 0 259651032
162 HW 179 969 15 1668346848
166 SW 179 1476 0 285958320
166 HW 176 1006 15 1710309384
170 HW 189 1029 15 1746517248
171 SW 179 1496 0 306877200
174 HW 178 1050 15 1795285296
176 SW 170 1540 0 371708736
178 HW 176 1080 15 1858869432
181 SW 152 1585 0 401912448
182 HW 165 1110 15 1908010944
186 SW 127 1585 0 450063600
186 HW 184 1139 15 1953942480
190 HW 186 1175 15 2021947704
191 SW 181 1736 0 464843400
194 HW 187 1206 15 2044602000
196 SW 192 1869 0 469284264
198 HW 198 1239 17 2071594224
201 SW 222 2016 0 483640704
202 HW 196 1263 20 2105331480
206 SW 197 2114 0 494519544
206 HW 166 1293 20 2195534376
210 HW 156 1324 20 2254325472
211 SW 188 2157 0 507028320
214 HW 177 1369 20 2373776496
216 SW 184 2228 0 521176104
218 HW 171 1393 20 2407111560
221 SW 176 2257 0 529313868
222 HW 179 1420 20 2686973688
226 SW 180 2323 0 540062676
226 HW 176 1451 20 2742875352
230 HW 186 1476 20 2772900648
231 SW 175 2377 0 582400188
234 HW 168 1498 20 2875269096
236 SW 161 2377 0 584653068
238 HW 186 1520 20 2918503224
241 SW 186 2461 0 591148740
242 HW 166 1561 20 3103732296
246 SW 201 2537 0 608479284
246 HW 170 1587 20 3121666128
250 HW 194 1616 20 3136110264
251 SW 207 2584 0 647767092
254 HW 190 1644 20 3186272376
256 SW 200 2693 0 658524972
258 HW 173 1671 20 3313197216
261 SW 180 2738 0 682349556
262 HW 170 1692 20 3353883624
266 SW 174 2759 0 739353468
266 HW 183 1717 20 3414044592
270 HW 166 1751 20 3462726456
271 SW 203 2843 0 745717596
274 HW 160 1783 20 3528447048
276 SW 216 2927 0 761260956
278 HW 171 1814 20 3562320384
281 SW 205 2970 0 781421964
282 HW 182 1833 20 3617729136
286 SW 194 3021 0 819962844
286 HW 157 1864 20 3735845064
290 HW 151 1892 20 3848835312
291 SW 163 3021 0 853966332
294 HW 166 1917 20 3898496952
296 SW 159 3049 0 910025244
298 HW 162 1944 20 3961654704
301 SW 125 3051 0 925281324
302 HW 179 1980 20 4046158872
306 SW 158 3111 0 958620924
306 HW 169 2009 20 4141478376
310 HW 178 2037 20 4178046096
311 SW 147 3156 0 1006088652
314 HW 180 2063 20 4289940144
316 SW 172 3236 0 1045334244
318 HW 179 2083 20 4382206920
