Tempo Switch RegrasInstaladas RegrasAceitas VezesBloqueado BytesEnviados
10 HW 2 2 0 0
10 SW 16 16 0 0
15 HW 2 2 0 0
15 SW 43 43 0 0
20 HW 39 39 0 0
21 SW 70 70 0 0
26 HW 39 39 0 0
26 SW 90 92 0 120
31 HW 88 125 0 0
31 SW 110 119 0 7800
36 HW 87 125 0 0
36 SW 93 140 0 24646000
41 HW 129 214 0 0
41 SW 122 177 0 24658096
46 HW 119 214 0 2405592
46 SW 112 210 0 60064600
51 HW 162 295 0 4091472
51 SW 135 235 0 60064720
56 HW 147 295 0 6137208
56 SW 113 260 0 101888332
61 HW 172 348 0 8384040
61 SW 145 301 0 103698196
66 HW 167 348 0 13922496
66 SW 139 347 0 160206172
71 HW 190 381 0 20318256
71 SW 168 381 0 160234900
76 HW 179 381 0 35243208
76 SW 159 422 0 195295336
81 HW 184 402 0 54344304
82 SW 192 470 0 195767080
86 HW 170 402 0 84643272
87 SW 192 510 0 248045992
91 HW 181 433 0 141198120
92 SW 227 561 0 248901904
96 HW 164 433 0 186237576
97 SW 230 607 0 284461120
101 HW 177 469 0 258482448
102 SW 249 648 0 286141072
107 HW 162 469 0 345451176
107 SW 247 699 0 333705568
112 HW 173 509 0 437453352
112 SW 267 760 0 347684008
117 HW 156 509 0 531466488
117 SW 263 811 0 402072160
122 HW 173 557 0 699771744
122 SW 265 850 0 413422864
127 HW 159 557 0 784543536
128 SW 251 900 0 469134136
132 HW 173 602 0 919438128
133 SW 279 959 0 473886352
137 HW 162 602 0 986238288
138 SW 270 999 0 549747928
142 HW 173 643 0 1109827656
143 SW 279 1045 0 554498632
147 HW 156 643 0 1233708840
148 SW 252 1095 0 620973832
152 HW 175 689 0 1342893384
153 SW 268 1139 0 636003112
157 HW 170 689 0 1413665568
158 SW 268 1191 0 701326228
162 HW 178 722 0 1563476040
163 SW 278 1238 0 711285772
167 HW 164 722 0 1666001736
168 SW 264 1288 0 765292900
172 HW 177 759 0 1740575088
173 SW 275 1336 0 791629096
177 HW 170 759 0 1768226544
179 SW 267 1385 0 860733544
183 HW 178 792 0 1918026432
184 SW 283 1442 0 878287864
188 HW 160 792 0 2147433120
189 SW 261 1478 0 935644252
193 HW 173 835 0 2269694952
194 SW 263 1512 0 955637428
198 HW 158 835 0 2394430416
199 SW 255 1570 0 1019997400
203 HW 174 882 0 2580489576
204 SW 284 1624 0 1031719936
208 HW 163 882 0 2659372128
209 SW 290 1677 0 1097479840
213 HW 175 920 0 2791412064
214 SW 296 1726 0 1126461856
218 HW 165 920 0 2894714928
220 SW 280 1772 0 1202154268
223 HW 172 961 0 3076198776
225 SW 294 1826 0 1216445872
228 HW 160 961 0 3161165616
230 SW 286 1884 0 1291905256
