Tempo Switch RegrasInstaladas RegrasAceitas VezesBloqueado BytesEnviados
4 HW 2 2 0 0
4 SW 15 15 0 0
8 HW 2 2 0 0
8 SW 38 38 0 0
12 HW 2 2 0 0
12 SW 58 58 0 32290272
16 HW 54 54 0 12938184
16 SW 74 75 0 32290272
20 HW 54 54 0 48837600
20 SW 93 94 0 32290272
24 HW 54 54 0 106168104
25 SW 100 106 0 95844168
28 HW 100 152 0 126356328
29 SW 109 128 0 95844168
32 HW 98 152 0 175824432
33 SW 84 152 0 95844168
37 HW 91 152 0 253012032
37 SW 99 169 0 153670608
41 HW 135 247 0 334099080
41 SW 111 193 0 153670608
45 HW 132 247 0 458464104
45 SW 104 221 0 153670608
49 HW 130 247 0 623126952
49 SW 125 244 0 164109456
53 HW 150 317 0 810238464
53 SW 130 269 0 164109456
57 HW 145 317 0 1037067192
57 SW 106 295 0 164109456
61 HW 139 317 0 1296824256
61 SW 124 314 0 175243824
65 HW 158 379 0 1571379264
65 SW 132 348 0 175243824
69 HW 153 379 0 1871580816
69 SW 141 374 0 175243824
73 HW 145 379 0 2182324032
74 SW 171 405 0 177226056
77 HW 161 436 0 2508693768
78 SW 148 424 0 177226056
81 HW 150 436 0 2834074656
82 SW 161 457 0 177226056
85 HW 140 436 0 3150475776
86 SW 184 488 0 186972408
89 HW 144 496 0 3466981224
90 SW 167 509 0 186972408
94 HW 140 496 0 3803331672
94 SW 190 540 0 186972408
98 HW 134 496 0 4151722176
98 SW 215 566 0 193546584
102 HW 141 563 0 4480772688
102 SW 207 600 0 193546584
106 HW 138 563 0 4825346904
106 SW 214 633 0 193546584
110 HW 131 563 0 5167318968
110 SW 230 659 0 195935544
114 HW 182 633 0 5487388200
114 SW 201 682 0 195935544
118 HW 140 633 0 5766250896
119 SW 225 730 0 195935544
122 HW 128 633 0 5985164304
123 SW 245 761 0 199112256
126 HW 185 707 0 6197346288
127 SW 226 795 0 199112256
130 HW 129 707 0 6414972984
131 SW 239 827 0 199112256
134 HW 120 707 0 6557860008
135 SW 262 861 0 218440152
138 HW 183 787 0 6639612336
139 SW 237 896 0 218440152
142 HW 121 787 0 6715309104
143 SW 257 932 0 218440152
146 HW 117 787 0 6793233048
147 SW 291 974 0 222146064
150 HW 188 873 0 6872251680
152 SW 246 1001 0 222146064
154 HW 136 873 0 6956584992
156 SW 234 1028 0 222146064
159 HW 130 873 0 7047657288
160 SW 244 1052 0 229839120
163 HW 182 944 0 7140413952
164 SW 211 1073 0 229839120
167 HW 117 944 0 7242791472
168 SW 227 1108 0 229839120
171 HW 112 944 0 7345977912
172 SW 256 1143 0 248769360
175 HW 178 1034 0 7451899560
176 SW 222 1171 0 248769360
179 HW 130 1034 0 7556076360
180 SW 228 1205 0 248769360
183 HW 126 1034 0 7667426088
185 SW 246 1235 0 250621560
187 HW 186 1110 0 7750634472
189 SW 213 1270 0 250621560
191 HW 127 1110 0 7837684848
193 SW 226 1313 0 250621560
195 HW 120 1110 0 7900954488
197 SW 260 1361 0 258356952
199 HW 185 1191 0 7953121512
201 SW 240 1393 0 258356952
203 HW 126 1191 0 8012157552
205 SW 262 1427 0 258356952
207 HW 122 1191 0 8070321168
209 SW 280 1455 0 269394552
211 HW 170 1271 0 8116276896
213 SW 260 1490 0 269394552
216 HW 122 1271 0 8171489088
217 SW 261 1524 0 269394552
220 HW 121 1271 0 8233744176
222 SW 283 1558 0 272058696
224 HW 184 1354 0 8296266888
226 SW 249 1592 0 272058696
228 HW 140 1354 0 8361656352
230 SW 252 1621 0 272058696
232 HW 137 1354 0 8433186048
234 SW 277 1662 0 272745144
236 HW 192 1419 0 8504189568
238 SW 247 1700 0 272745144
240 HW 131 1419 0 8583631560
242 SW 255 1734 0 272745144
244 HW 127 1419 0 8670349296
246 SW 280 1771 0 275410800
248 HW 191 1495 0 8748648216
250 SW 242 1803 0 275410800
252 HW 128 1495 0 8833438152
255 SW 264 1842 0 275410800
256 HW 121 1495 0 8928054576
259 SW 293 1882 0 277064928
260 HW 187 1576 0 9032629032
263 SW 251 1917 0 277064928
264 HW 128 1576 0 9153933768
267 SW 250 1945 0 277064928
269 HW 124 1576 0 9271718568
271 SW 268 1980 0 283708656
273 HW 188 1657 0 9401824656
275 SW 245 2018 0 283708656
277 HW 125 1657 0 9546445944
279 SW 251 2052 0 283708656
281 HW 124 1657 0 9709153776
283 SW 281 2090 0 285802776
285 HW 185 1733 0 9881514216
288 SW 234 2117 0 285802776
289 HW 129 1733 0 10065833064
292 SW 230 2140 0 285802776
293 HW 124 1733 0 10262045304
296 SW 249 2174 0 315053928
297 HW 190 1814 0 10455659928
300 SW 228 2212 0 315053928
301 HW 127 1814 0 10654943040
304 SW 233 2229 0 315053928
305 HW 123 1814 0 10857123144
308 SW 256 2262 0 329517720
309 HW 180 1893 0 11055555000
312 SW 218 2291 0 329517720
313 HW 123 1893 0 11255742288
316 SW 216 2320 0 329517720
317 HW 115 1893 0 11443101768
321 SW 236 2349 0 361065600
321 HW 186 1980 0 11631874968
325 SW 223 2385 0 361065600
326 HW 133 1980 0 11762006760
329 SW 233 2415 0 361065600
330 HW 128 1980 0 11902982616
333 SW 270 2461 0 363578544
334 HW 186 2054 0 12050803296
337 SW 231 2488 0 363578544
338 HW 133 2054 0 12160843632
341 SW 237 2529 0 363578544
342 HW 127 2054 0 12275429040
345 SW 242 2549 0 382474008
346 HW 187 2137 0 12357826992
349 SW 234 2590 0 382474008
350 HW 129 2137 0 12443903640
353 SW 265 2630 0 382474008
354 HW 125 2137 0 12544217280
358 SW 280 2657 0 386250984
358 HW 132 2184 0 12658495752
362 SW 252 2691 0 386250984
362 HW 136 2213 0 12779163936
366 SW 233 2713 0 386250984
366 HW 125 2213 0 12910577904
370 SW 274 2758 0 391716864
370 HW 118 2213 0 13042085616
374 SW 253 2791 0 391716864
374 HW 138 2295 0 13174756056
378 SW 258 2819 0 391716864
378 HW 135 2295 0 13323802968
382 SW 291 2860 0 394257024
383 HW 130 2295 0 13483763496
386 SW 261 2893 0 394257024
387 HW 138 2365 0 13657416696
391 SW 260 2920 0 394257024
391 HW 135 2365 0 13847532552
395 SW 290 2959 0 397634832
395 HW 129 2365 0 14020020000
399 SW 264 2994 0 397634832
399 HW 145 2436 0 14191415784
403 SW 278 3027 0 397634832
403 HW 140 2436 0 14375435256
407 HW 139 2436 0 14577725736
407 SW 306 3061 0 397814760
411 HW 151 2497 0 14796546912
411 SW 268 3106 0 397814760
415 HW 144 2497 0 15016697136
415 SW 268 3135 0 397814760
419 HW 132 2497 0 15232282632
420 SW 305 3182 0 398236608
423 HW 133 2565 0 15459595200
424 SW 274 3223 0 398236608
427 HW 126 2565 0 15701964264
428 SW 300 3263 0 398236608
431 HW 122 2565 0 15948037728
432 SW 318 3295 0 399245112
436 HW 193 2644 0 16197898752
436 SW 259 3325 0 399245112
440 HW 130 2644 0 16458097320
440 SW 288 3369 0 399245112
444 HW 122 2644 0 16642159128
444 SW 301 3403 0 400416912
448 HW 186 2722 0 16828316568
448 SW 261 3442 0 400416912
452 HW 115 2722 0 17019747864
453 SW 276 3476 0 400416912
456 HW 110 2722 0 17205433560
457 SW 300 3515 0 411197472
460 HW 191 2813 0 17372932920
461 SW 264 3558 0 411197472
464 HW 123 2813 0 17527711824
465 SW 279 3590 0 411197472
468 HW 120 2813 0 17629771824
469 SW 288 3613 0 420866712
472 HW 177 2893 0 17726514120
473 SW 246 3642 0 420866712
476 HW 105 2893 0 17818827768
477 SW 246 3682 0 420866712
480 HW 101 2893 0 17917201512
482 SW 268 3715 0 475162632
484 HW 192 2991 0 18022380768
486 SW 238 3751 0 475162632
488 HW 135 2991 0 18138051792
490 SW 254 3782 0 475162632
492 HW 133 2991 0 18261276768
494 SW 266 3813 0 478537416
496 HW 189 3058 0 18375189336
498 SW 225 3839 0 478537416
501 HW 114 3058 0 18462629808
502 SW 218 3869 0 478537416
505 HW 110 3058 0 18557987112
506 SW 238 3900 0 509081328
509 HW 192 3150 0 18637987032
510 SW 202 3930 0 509081328
513 HW 138 3150 0 18728604216
515 SW 212 3959 0 509081328
517 HW 133 3150 0 18823368816
519 SW 230 3987 0 515422656
521 HW 175 3219 0 18915443568
523 SW 196 4010 0 515422656
525 HW 115 3219 0 19017613944
527 SW 194 4045 0 515422656
529 HW 107 3219 0 19111717800
531 SW 219 4079 0 582315048
533 HW 189 3313 0 19208328552
535 SW 197 4108 0 582315048
537 HW 143 3313 0 19313894880
539 SW 219 4148 0 582315048
541 HW 137 3313 0 19400815224
543 SW 237 4178 0 583309944
545 HW 190 3377 0 19493748792
548 SW 210 4207 0 583309944
549 HW 132 3377 0 19593932400
552 SW 197 4238 0 583309944
553 HW 123 3377 0 19697971608
556 SW 216 4267 0 606649176
558 HW 190 3458 0 19804434552
560 SW 203 4302 0 606649176
562 HW 138 3458 0 19922444640
564 SW 219 4330 0 606649176
566 HW 134 3458 0 20043527112
568 SW 233 4358 0 611330328
570 HW 184 3529 0 20167917840
572 SW 217 4389 0 611330328
574 HW 133 3529 0 20289222576
576 SW 213 4422 0 611330328
578 HW 129 3529 0 20419519176
580 SW 236 4456 0 613280808
582 HW 186 3603 0 20552856408
585 SW 223 4503 0 613280808
586 HW 138 3603 0 20690253360
589 SW 235 4535 0 613280808
590 HW 125 3603 0 20815140024
593 SW 256 4569 0 618451848
594 HW 190 3680 0 20941641504
597 SW 226 4597 0 618451848
598 HW 130 3680 0 21026807928
601 SW 252 4639 0 618451848
602 HW 125 3680 0 21113661744
605 SW 278 4675 0 620642736
606 HW 183 3755 0 21200893560
609 SW 250 4709 0 620642736
610 HW 129 3755 0 21292496568
613 SW 251 4743 0 620642736
615 HW 125 3755 0 21393250200
618 SW 278 4781 0 627018840
619 HW 189 3836 0 21487930128
622 SW 256 4818 0 627018840
623 HW 134 3836 0 21572205984
626 SW 267 4856 0 627018840
627 HW 128 3836 0 21662055072
630 SW 273 4871 0 634448808
631 HW 179 3912 0 21746222064
634 SW 241 4901 0 634448808
635 HW 126 3912 0 21841440264
638 SW 222 4914 0 634448808
639 HW 120 3912 0 21940881480
642 SW 222 4929 0 664971552
643 HW 196 3997 0 22046279976
647 SW 171 4945 0 664971552
647 HW 139 3997 0 22155590016
651 SW 162 4958 0 664971552
651 HW 131 3997 0 22266942768
655 SW 173 4978 0 702668736
655 HW 184 4069 0 22374839088
659 SW 125 4990 0 702668736
659 HW 113 4069 0 22485612744
663 SW 110 5000 0 702668736
663 HW 109 4069 0 22595122368
667 SW 110 5011 0 1300716144
668 HW 133 4163 0 22702235472
671 SW 83 5023 0 1300716144
672 HW 133 4163 0 22789299456
675 SW 81 5031 0 1300716144
676 HW 128 4163 0 22889874672
679 SW 87 5043 0 1668142728
680 HW 158 4236 0 22993109496
683 SW 55 5050 0 1668142728
684 HW 104 4236 0 23085902448
687 SW 18 5055 0 1668142728
688 HW 92 4236 0 23187395448
691 SW 23 5060 0 1804745880
692 HW 103 4257 0 23293695096
695 SW 10 5065 0 1804745880
696 HW 62 4257 0 23406030648
699 SW 17 5073 0 1804745880
700 HW 57 4257 0 23505470352
703 SW 26 5082 0 1869790608
704 HW 71 4277 0 23596878312
707 SW 13 5087 0 1869790608
708 HW 47 4277 0 23655944592
712 SW 12 5088 0 1869790608
712 HW 41 4277 0 23701490568
716 SW 13 5089 0 1869801192
716 HW 40 4284 0 23739423624
720 SW 5 5092 0 1869801192
720 HW 17 4284 0 23764605984
724 SW 6 5093 0 1869801192
724 HW 14 4284 0 23777817840
