Inicio(seg)    Duracao(seg)     Banda(Kbps)    PCli   PServ
48.195          77.972         470.314   10180   30180
48.322          18.665         109.149   10181   30181
49.136          99.204         536.004   10182   30182
49.752          59.542          18.292   10183   30183
49.849          46.095        1441.574   10184   30184
50.070          83.658        2195.067   10185   30185
50.517          70.772          23.067   10186   30186
50.571          23.432         363.138   10187   30187
50.617          59.515         716.052   10188   30188
50.628          64.332         802.773   10189   30189
50.659          17.576        4785.718   10190   30190
50.740          40.622         979.035   10191   30191
52.233          57.634         701.512   10192   30192
52.359           8.118        1088.215   10193   30193
52.668          49.453         732.647   10194   30194
52.851          87.147         338.250   10195   30195
53.094          97.165         679.855   10196   30196
53.358          90.886         217.646   10197   30197
54.013          86.082         131.970   10198   30198
54.220          62.537         785.184   10199   30199
55.036          73.321         452.643   10200   30200
55.209          35.922         605.796   10201   30201
56.490          10.508         344.474   10202   30202
57.109          32.237        1445.203   10203   30203
57.370          18.235        1761.324   10204   30204
57.517          60.134         356.424   10205   30205
57.557          74.230         435.290   10206   30206
57.633          38.569        1610.338   10207   30207
57.954          10.322         267.819   10208   30208
58.687          94.765        1340.197   10209   30209
58.904           8.205         225.972   10210   30210
59.089           8.859        2458.988   10211   30211
59.222          64.731          91.757   10212   30212
59.530          36.059         255.602   10213   30213
59.563          22.148        1784.200   10214   30214
59.589          28.252         827.811   10215   30215
59.931          18.888        2014.201   10216   30216
60.188          71.712         144.433   10217   30217
60.365          70.474         807.566   10218   30218
61.136          98.765         930.400   10219   30219
61.202          77.769         230.748   10220   30220
61.271          36.111         809.007   10221   30221
61.271          55.673         172.791   10222   30222
62.384          92.925         378.394   10223   30223
63.042          54.773        1228.969   10224   30224
63.057          61.300          49.752   10225   30225
63.344          58.968        2362.004   10226   30226
63.400          53.696         206.507   10227   30227
63.445          17.312         326.053   10228   30228
63.526          55.950         440.950   10229   30229
63.809          98.248         431.456   10230   30230
63.831          45.358        1211.991   10231   30231
63.919          82.831        2092.926   10232   30232
64.289          48.412         176.369   10233   30233
64.852          99.756        4037.459   10234   30234
65.008          18.210         359.561   10235   30235
65.126          81.410         437.016   10236   30236
65.391          74.452         437.082   10237   30237
65.468          12.494        3215.507   10238   30238
65.583          55.969        1601.002   10239   30239
65.763           6.861         359.924   10240   30240
66.061          77.911         927.650   10241   30241
66.970          22.741         554.471   10242   30242
67.325          55.693        4142.590   10243   30243
68.075          54.854        1222.176   10244   30244
68.274          13.932         836.202   10245   30245
68.360          20.908        1188.367   10246   30246
68.403          97.067         649.465   10247   30247
69.308          80.985         146.428   10248   30248
69.427          90.721         780.816   10249   30249
70.125          74.058         728.906   10250   30250
70.823          36.093        1570.569   10251   30251
70.938          53.810         904.003   10252   30252
71.269          37.265        2531.558   10253   30253
71.421          90.622         794.753   10254   30254
71.436          49.041         828.565   10255   30255
71.724          31.423         318.976   10256   30256
71.847          10.612         126.366   10257   30257
71.961          55.572        1425.319   10258   30258
72.187          18.364        5668.997   10259   30259
72.373          67.854         388.034   10260   30260
72.493          40.555        1091.142   10261   30261
72.879          43.929         205.286   10262   30262
73.121          10.147        2962.729   10263   30263
73.142          87.387        1593.508   10264   30264
73.162          12.407         125.757   10265   30265
73.473          34.482        1491.840   10266   30266
73.713          62.542        2255.303   10267   30267
74.868          80.912          49.142   10268   30268
74.871          56.215         794.747   10269   30269
75.441          55.219         323.214   10270   30270
75.645          19.716        1025.867   10271   30271
75.828          33.015        3836.308   10272   30272
75.974          89.231         262.136   10273   30273
76.033          72.850         716.034   10274   30274
76.212          10.830        1303.309   10275   30275
76.403          55.607        1271.833   10276   30276
76.690          77.075         530.942   10277   30277
76.759          29.127        1425.736   10278   30278
77.428          45.997         687.207   10279   30279
77.488          22.977         423.892   10280   30280
77.501          94.690        1559.758   10281   30281
77.989          28.329         951.107   10282   30282
78.406          83.337        1428.617   10283   30283
78.470          75.057         197.280   10284   30284
79.116          53.372        2912.341   10285   30285
79.128          26.202          73.784   10286   30286
79.213          71.061        1202.669   10287   30287
79.213          97.132        2868.940   10288   30288
79.488          26.047         642.095   10289   30289
80.076          65.692         875.716   10290   30290
80.418          17.449        1663.281   10291   30291
81.029          63.086          39.239   10292   30292
81.594          78.949          90.355   10293   30293
82.236          64.268         831.857   10294   30294
82.476          21.720         107.103   10295   30295
82.881          93.026         422.372   10296   30296
83.416          66.168        1077.333   10297   30297
83.492          39.953         334.627   10298   30298
83.723          30.942        1310.450   10299   30299
83.965          67.146        2886.454   10300   30300
84.227          67.903         990.508   10301   30301
84.307          33.110         462.636   10302   30302
84.520          79.002          37.671   10303   30303
84.759          77.679        1093.444   10304   30304
85.565          96.152        2510.039   10305   30305
86.733          88.198         392.126   10306   30306
87.472          33.901         679.058   10307   30307
87.531          70.745        2291.628   10308   30308
87.582          34.868         304.179   10309   30309
88.680          58.033         688.640   10310   30310
89.109          64.247         884.829   10311   30311
89.161          98.399         118.876   10312   30312
89.203          75.391        1495.150   10313   30313
89.278          81.771         179.553   10314   30314
89.279          16.578         105.700   10315   30315
89.291          78.477         448.896   10316   30316
89.423          37.019         109.607   10317   30317
89.440          27.729         146.370   10318   30318
90.702          81.535         542.933   10319   30319
91.240          12.336          71.683   10320   30320
91.388          15.904         101.664   10321   30321
91.615          92.299        2578.900   10322   30322
91.650          80.454         466.971   10323   30323
91.664          47.638        1339.596   10324   30324
93.627          79.190         737.603   10325   30325
93.707          44.062         216.253   10326   30326
93.912          59.561        2182.301   10327   30327
94.490          61.956         951.670   10328   30328
94.567          77.899        5112.281   10329   30329
96.473          38.698         600.016   10330   30330
96.697          70.480          64.850   10331   30331
96.962          79.272        2752.532   10332   30332
96.969          92.252        1236.488   10333   30333
97.315          48.486        3235.766   10334   30334
97.605          24.713         763.436   10335   30335
97.623          47.441        2262.446   10336   30336
98.997          18.549        3996.604   10337   30337
99.156          72.731        1406.682   10338   30338
99.816          10.376        1016.407   10339   30339
100.687          35.913          24.459   10340   30340
101.053           9.204         730.983   10341   30341
101.094          85.915         238.974   10342   30342
101.555          92.614         952.995   10343   30343
101.996          34.845        3448.022   10344   30344
102.187          84.312         803.554   10345   30345
102.411          42.425        1497.465   10346   30346
102.849          83.263         234.190   10347   30347
103.228          63.817          45.772   10348   30348
103.393          73.892         251.041   10349   30349
103.784          82.190         452.998   10350   30350
103.864          96.095        3001.177   10351   30351
104.077          53.029        2784.739   10352   30352
104.198          15.263         273.544   10353   30353
104.589          42.948        2630.082   10354   30354
105.095           9.868         341.188   10355   30355
105.243          23.212         541.514   10356   30356
105.676          34.413        1732.165   10357   30357
105.711          71.691         110.233   10358   30358
105.804          87.291         107.860   10359   30359
106.201          15.852          20.615   10360   30360
106.403          19.673         173.480   10361   30361
106.617          45.298        1358.054   10362   30362
107.091          39.158         657.319   10363   30363
107.475          10.531        1025.061   10364   30364
108.072          70.147         900.092   10365   30365
108.169          59.927         695.141   10366   30366
108.325          50.831         770.722   10367   30367
108.342          63.052         641.424   10368   30368
109.844          20.900        2787.035   10369   30369
110.069          17.782         524.033   10370   30370
110.138          67.371        1230.089   10371   30371
110.342          32.528         957.359   10372   30372
110.761          15.407        1740.023   10373   30373
110.958          94.719         338.127   10374   30374
111.061          38.938        1694.924   10375   30375
111.111          86.419         697.708   10376   30376
111.436          90.078         678.543   10377   30377
111.493          13.927        1297.242   10378   30378
112.236          85.731         942.630   10379   30379
112.513          95.649          74.963   10380   30380
113.021          26.544        3481.537   10381   30381
113.232          30.066         831.610   10382   30382
113.350          20.991         481.258   10383   30383
114.031          42.462         985.366   10384   30384
114.139          46.829         181.882   10385   30385
114.231          25.706         734.504   10386   30386
114.396          88.305          20.883   10387   30387
114.659          82.347         640.279   10388   30388
115.730          30.501         662.008   10389   30389
115.813           8.943         589.947   10390   30390
115.826          73.741        3336.888   10391   30391
115.942          95.043          15.224   10392   30392
116.584          15.542         100.180   10393   30393
117.650          24.332        2269.667   10394   30394
118.350          84.653         716.541   10395   30395
118.863          51.661         705.753   10396   30396
118.875          52.098        1192.117   10397   30397
119.648          79.822         738.399   10398   30398
119.982          25.379         146.310   10399   30399
120.116          31.162         428.168   10400   30400
120.257          59.864        1584.752   10401   30401
120.443          14.272        1930.774   10402   30402
120.896          12.836        1989.912   10403   30403
122.210          11.291         918.851   10404   30404
122.428          60.368        4914.673   10405   30405
122.441          11.863         470.500   10406   30406
122.640          20.576        3497.976   10407   30407
122.783          57.851        1545.428   10408   30408
123.018          35.303         690.158   10409   30409
123.563          44.176        1252.684   10410   30410
123.576          90.183          21.290   10411   30411
123.891          19.710         251.663   10412   30412
124.169          41.765         272.599   10413   30413
124.273          73.672          91.533   10414   30414
124.370          92.128         144.829   10415   30415
124.401          75.320        2499.896   10416   30416
124.576          84.822          48.486   10417   30417
124.609          20.516         534.552   10418   30418
125.186          48.132         774.404   10419   30419
125.637          18.417         727.273   10420   30420
126.041          67.974         614.964   10421   30421
126.371          64.922         446.109   10422   30422
126.682          48.324         277.457   10423   30423
126.896          88.648         305.479   10424   30424
127.440          27.402        2450.806   10425   30425
128.026          33.753         213.915   10426   30426
128.734          52.827         418.028   10427   30427
128.775          94.786         893.255   10428   30428
129.429          74.675         663.966   10429   30429
129.853          81.713         154.206   10430   30430
130.099          32.749         107.177   10431   30431
130.329          59.600         873.816   10432   30432
130.418          48.994         203.311   10433   30433
130.568          41.345        1778.872   10434   30434
130.666          16.681        1052.947   10435   30435
130.923          33.636        1532.313   10436   30436
131.324           8.028        1689.248   10437   30437
131.518          36.865         840.629   10438   30438
131.603          61.484         943.656   10439   30439
131.911          25.261        1255.313   10440   30440
131.989          30.506         220.512   10441   30441
132.310          10.160          61.035   10442   30442
132.321          26.324          19.108   10443   30443
132.943          46.188        3559.741   10444   30444
133.976          62.439        2856.710   10445   30445
134.639          49.698        2671.722   10446   30446
134.696          88.422        1603.575   10447   30447
135.294          23.003        1067.306   10448   30448
135.363          46.376         475.933   10449   30449
135.595          60.592        1638.861   10450   30450
136.193          73.785        2191.117   10451   30451
136.262          31.693          83.333   10452   30452
136.379          93.369         378.509   10453   30453
