Tempo Switch RegrasInstaladas RegrasAceitas VezesBloqueado BytesEnviados
12 HW 2 2 0 0
12 SW 46 47 0 0
17 HW 2 2 0 0
18 SW 102 103 0 0
22 HW 98 98 0 0
23 SW 162 163 0 0
28 HW 98 98 0 0
28 SW 214 214 0 0
33 HW 162 200 0 0
33 SW 276 280 0 360
38 HW 159 200 0 152712
38 SW 252 355 0 92893104
43 HW 190 241 0 512568
43 SW 305 420 0 94329504
48 HW 181 241 0 4035528
48 SW 290 482 0 176252688
53 HW 185 260 0 24619896
53 SW 355 567 0 177367152
58 HW 177 260 0 37016784
59 SW 367 642 0 264322452
63 HW 189 283 0 51674112
64 SW 424 727 0 271566444
68 HW 178 283 0 87550848
69 SW 454 811 0 327637452
73 HW 183 307 0 159717096
74 SW 509 904 0 338460528
78 HW 170 307 0 221501952
79 SW 533 998 0 412876632
83 HW 186 341 0 287813736
84 SW 566 1073 0 442852032
88 HW 173 341 0 379598184
90 SW 593 1171 0 528748932
94 HW 189 368 0 424453176
95 SW 622 1267 0 573735588
99 HW 171 368 0 559040832
100 SW 621 1356 0 689810316
104 HW 175 402 0 759890376
105 SW 651 1456 0 745134396
109 HW 159 402 0 932391432
111 SW 650 1550 0 898383156
114 HW 187 449 0 1107216432
116 SW 698 1668 0 986694660
119 HW 170 449 0 1298703672
121 SW 691 1756 0 1147677300
124 HW 192 483 0 1396598112
126 SW 711 1858 0 1281599676
129 HW 168 483 0 1600385472
132 SW 688 1966 0 1557713556
134 HW 188 522 0 1756835136
137 SW 727 2074 0 1639730484
139 HW 169 522 0 1930774104
142 SW 719 2188 0 1895842236
144 HW 183 559 0 2123389296
147 SW 734 2300 0 2035914036
149 HW 169 559 0 2290265712
153 SW 684 2390 0 2308585092
154 HW 191 598 0 2383731504
158 SW 695 2510 0 2480504028
159 HW 172 598 0 2617137432
163 SW 667 2599 0 2681991636
165 HW 191 632 0 2683307088
168 SW 707 2692 0 2748819012
170 HW 176 632 0 2875500432
173 SW 678 2796 0 2982300720
175 HW 185 669 0 3147551568
179 SW 703 2896 0 3056015256
180 HW 175 669 0 3325064904
184 SW 712 3013 0 3238891656
185 HW 194 706 0 3469488120
189 SW 707 3112 0 3377099160
190 HW 174 706 0 3605553000
194 SW 692 3215 0 3574581480
195 HW 160 737 0 3794141736
200 SW 706 3330 0 3735034920
200 HW 181 746 0 3944649240
205 SW 716 3435 0 3876541668
205 HW 165 746 0 4178174616
210 SW 748 3542 0 3992292828
210 HW 182 781 0 4321906848
215 HW 168 781 0 4515131376
216 SW 717 3649 0 4187938068
220 HW 183 813 0 4636495080
221 SW 750 3770 0 4329825660
226 HW 162 813 0 4965028488
226 SW 715 3859 0 4518742500
231 HW 186 851 0 5079331152
231 SW 750 3975 0 4663218636
236 HW 173 851 0 5260381056
237 SW 751 4091 0 4879133868
241 HW 185 883 0 5497706088
242 SW 776 4196 0 4997026020
246 HW 166 883 0 5713208424
247 SW 745 4303 0 5248642656
251 HW 184 921 0 5851187496
252 SW 759 4432 0 5451105504
256 HW 166 921 0 6046135704
258 SW 729 4520 0 5680549992
261 HW 185 955 0 6195288456
263 SW 700 4580 0 5824528680
266 HW 164 955 0 6390520920
268 SW 608 4634 0 6131150184
271 HW 181 997 0 6585590088
273 SW 536 4670 0 6285613080
276 HW 168 997 0 6743464056
279 SW 451 4716 0 6494837772
281 HW 174 1040 0 6931230264
284 SW 410 4765 0 6645343764
286 HW 155 1040 0 7140971880
289 SW 365 4804 0 6860587728
291 HW 173 1086 0 7259170968
294 SW 347 4853 0 6915635112
297 HW 148 1086 0 7482310416
299 SW 283 4886 0 7129248960
302 HW 166 1149 0 7697976048
304 SW 247 4916 0 7232458080
307 HW 148 1149 0 7807459968
309 SW 176 4943 0 7422576960
312 HW 170 1215 0 8040687480
314 SW 162 4969 0 7440850992
317 HW 127 1215 0 8257246704
320 SW 119 4985 0 7547041776
322 HW 161 1296 0 8341876368
325 SW 59 5001 0 7576367136
327 HW 124 1296 0 8439554592
330 SW 42 5016 0 7633266900
332 HW 139 1336 0 8542713816
335 SW 17 5026 0 7634650380
337 HW 81 1336 0 8720287632
340 SW 19 5033 0 7637530740
342 HW 83 1353 0 8821169784
345 SW 8 5039 0 7637556444
347 HW 40 1353 0 8894893392
350 SW 9 5040 0 7637556444
352 HW 37 1360 0 9005608080
355 SW 6 5044 0 7637567028
357 HW 14 1360 0 9038070720
360 SW 6 5044 0 7637567028
362 HW 10 1360 0 9051863184
365 SW 6 5044 0 7637567028
367 HW 2 1360 0 9052017408
370 SW 4 5044 0 7637567208
372 HW 2 1360 0 9052017408
375 SW 2 5044 0 7637567388
377 HW 2 1360 0 9052017408
380 SW 2 5044 0 7637567388
382 HW 2 1360 0 9052017408
385 SW 2 5044 0 7637567388
