Tempo Switch RegrasInstaladas RegrasAceitas RegrasBloqueadas BytesEnviados
12 HW 11 11 0 0
12 SW 11 11 0 0
17 HW 29 29 0 0
17 SW 34 34 0 0
22 HW 41 41 0 0
22 SW 44 44 0 0
27 HW 52 52 0 0
27 SW 58 58 0 0
32 HW 67 67 0 0
32 SW 69 76 0 521880
37 SW 83 89 0 521880
37 HW 77 82 0 4687200
42 HW 89 99 0 9914184
42 SW 93 111 0 10351392
47 HW 104 116 0 11082960
47 SW 105 130 0 15380304
52 HW 115 133 0 18599112
52 SW 118 146 0 22167672
57 HW 130 152 0 23482872
58 SW 126 166 0 31824816
63 HW 140 170 0 26577936
63 SW 132 180 0 42099036
68 HW 149 187 0 32311440
68 SW 138 196 0 49265916
73 HW 163 215 0 50765400
73 SW 154 224 0 80759484
78 HW 168 234 0 72359784
78 SW 169 245 0 83653452
83 HW 167 249 0 99866088
83 SW 172 262 0 100894788
88 HW 169 273 0 150265584
88 SW 168 282 0 148005684
93 HW 172 290 0 165057480
93 SW 169 300 0 202877796
98 HW 180 306 0 179553024
98 SW 176 320 0 232679316
103 HW 182 332 0 252637056
103 SW 192 349 0 263537724
108 HW 199 363 0 283563504
108 SW 196 370 0 313556196
113 HW 200 380 12 313842816
113 SW 208 403 0 332658804
118 HW 195 395 18 345907800
118 SW 199 423 0 452813028
124 HW 177 417 18 469509264
124 SW 210 452 0 507544524
129 HW 191 450 18 554421672
129 SW 211 481 0 576107676
134 HW 197 471 21 590866920
134 SW 209 498 0 701134956
139 HW 194 486 23 645049440
139 SW 194 516 0 845839404
144 HW 183 513 23 745939152
144 SW 192 544 0 944902620
149 HW 172 529 23 895701240
149 SW 201 568 0 997098372
154 HW 169 549 23 978669216
154 SW 205 595 0 1047325680
159 HW 170 576 23 1041656112
159 SW 211 630 0 1205482512
164 HW 188 606 23 1052994600
164 SW 211 657 0 1399830456
169 HW 196 634 26 1102993416
169 SW 212 691 0 1514996472
174 HW 200 650 35 1173355848
174 SW 216 718 0 1627513464
179 HW 195 669 37 1296546048
179 SW 219 744 0 1695960192
184 HW 184 687 37 1458948456
185 SW 206 766 0 1787548260
189 HW 189 710 37 1541045520
190 SW 205 791 0 1834476204
194 HW 194 733 37 1617135408
195 SW 209 821 0 1926160860
200 HW 192 745 46 1644278832
200 SW 211 844 0 2011986516
205 HW 199 777 49 1721437704
205 SW 212 872 0 2139049068
210 HW 198 796 52 1779034320
210 SW 211 899 0 2209570260
215 HW 198 811 74 1816584840
215 SW 213 927 0 2296597956
220 HW 186 837 75 2006552520
220 SW 215 957 0 2398641444
225 HW 192 864 75 2079979776
225 SW 211 987 0 2494209036
230 HW 195 883 84 2188697112
230 SW 221 1011 0 2581369788
235 HW 178 904 84 2357477136
235 SW 204 1036 0 2709821748
240 HW 172 922 84 2418973200
240 SW 194 1054 0 2829139716
245 HW 173 946 84 2542045464
246 SW 199 1079 0 2865872424
250 HW 167 964 84 2742101208
251 SW 194 1105 0 2915561460
255 HW 166 984 84 2830663584
256 SW 201 1129 0 2984033892
261 HW 172 1011 84 2872453752
261 SW 197 1149 0 3077735556
266 HW 171 1033 84 2923442928
266 SW 187 1175 0 3299818236
271 HW 171 1052 84 2968886088
271 SW 191 1207 0 3439746276
276 HW 171 1074 84 3060513288
276 SW 204 1232 0 3495230628
281 HW 181 1100 84 3133818072
281 SW 200 1250 0 3539293512
286 HW 192 1125 84 3156101928
286 SW 198 1281 0 3656150064
291 HW 200 1153 85 3233475504
291 SW 203 1316 0 3752172648
296 HW 192 1171 88 3296474496
296 SW 221 1339 0 3797339112
301 HW 190 1191 88 3337307568
301 SW 212 1363 0 3880701720
306 HW 196 1223 88 3431346408
307 SW 206 1392 0 3993004128
311 HW 199 1237 94 3505916736
312 SW 215 1421 0 4079536068
316 HW 190 1248 106 3552453072
317 SW 213 1443 0 4168490052
322 HW 189 1271 106 3611331864
322 SW 218 1472 0 4233832644
327 HW 200 1291 109 3676855896
327 SW 224 1500 0 4307471700
332 HW 200 1302 123 3725862840
332 SW 222 1520 0 4355196468
337 HW 196 1319 139 3803162328
337 SW 221 1547 0 4499010348
342 HW 197 1339 142 3907821456
342 SW 216 1577 0 4615950060
347 HW 197 1359 147 3969367416
347 SW 232 1607 0 4656449100
352 HW 199 1383 152 4054037904
352 SW 236 1636 0 4742832684
357 HW 200 1406 157 4118470272
358 SW 241 1663 0 4830478788
362 HW 193 1422 169 4194089928
363 SW 234 1697 0 4906228476
367 HW 189 1444 169 4243353912
368 SW 235 1729 0 4975816884
372 HW 180 1465 169 4406093496
373 SW 238 1760 0 5026957380
377 HW 180 1493 169 4506919704
378 SW 222 1784 0 5218235964
382 HW 192 1520 169 4640798232
383 SW 213 1812 0 5319075780
388 HW 199 1545 169 4676227416
388 SW 209 1841 0 5426170740
393 HW 186 1560 171 4751246808
393 SW 198 1860 0 5547044736
398 HW 181 1589 171 4827100824
398 SW 193 1886 0 5613305232
403 HW 186 1616 171 4919366088
403 SW 186 1907 0 5757729960
408 HW 191 1636 171 4934135304
408 SW 190 1932 0 5833053264
413 HW 182 1659 171 5023305504
413 SW 190 1953 0 5913611232
418 HW 173 1685 171 5178551616
419 SW 192 1978 0 5959040784
423 HW 174 1705 171 5254925760
424 SW 182 1998 0 6039642480
428 HW 171 1728 171 5315753520
429 SW 190 2027 0 6098300700
433 HW 161 1746 171 5413732632
434 SW 186 2050 0 6146099736
438 HW 163 1770 171 5531521968
439 SW 193 2075 0 6169671816
443 HW 164 1793 171 5646976776
444 SW 187 2103 0 6324455256
449 HW 178 1817 171 5676601392
449 SW 189 2127 0 6349605864
454 HW 183 1842 171 5740407792
454 SW 194 2154 0 6398236440
459 HW 178 1861 171 5847342480
459 SW 189 2177 0 6496903632
464 HW 182 1885 171 5886196344
464 SW 188 2196 0 6568862736
469 HW 186 1909 171 5940173232
469 SW 192 2222 0 6600087048
474 HW 194 1935 171 5994671760
475 SW 199 2255 0 6690045180
