Timestamp,IpOri,PortaOri,IpDest,PortaDest,?,Tempo,BitsEnv,Banda,Jitter,PctPerdido,PctEnv,%Perda,ForaOrdem
20191001174741,10.1.0.2,4471,10.1.0.1,5971,3,0.0-16.2,238140,117759
20191001174748,10.1.0.2,3905,10.1.0.1,5405,3,0.0-0.0,1470,1779930
20191001174748,10.1.0.2,3907,10.1.0.1,5407,3,0.0-20.0,2265270,905216
20191001174750,10.1.0.2,3561,10.1.0.1,5061,3,0.0-21.1,639450,242687
20191001174751,10.1.0.2,4358,10.1.0.1,5858,3,0.0-24.3,161700,53247
20191001174752,10.1.0.2,4424,10.1.0.1,5924,3,0.0-20.0,8537760,3414011
20191001174754,10.1.0.2,4132,10.1.0.1,5632,3,0.0-28.0,4496730,1284093
20191001174754,10.1.0.2,4381,10.1.0.1,5881,3,0.0-28.0,2840040,811006
20191001174755,10.1.0.2,4161,10.1.0.1,5661,3,0.0-31.1,1359750,350207
20191001174756,10.1.0.2,4350,10.1.0.1,5850,3,0.0-30.0,22887900,6103026
20191001174756,10.1.0.2,3787,10.1.0.1,5287,3,0.0-31.0,4148340,1070078
20191001174757,10.1.0.2,4162,10.1.0.1,5662,3,0.0-33.0,9184560,2226173
20191001174758,10.1.0.2,3888,10.1.0.1,5388,3,0.0-33.1,1633170,395263
20191001174759,10.1.0.2,4430,10.1.0.1,5930,3,0.0-18.0,3382470,1502199
20191001174800,10.1.0.2,4006,10.1.0.1,5506,3,0.0-36.0,6822270,1515517
20191001174800,10.1.0.2,4021,10.1.0.1,5521,3,0.0-34.0,1816920,427007
20191001174800,10.1.0.2,4341,10.1.0.1,5841,3,0.0-36.0,1540560,342015
20191001174800,10.1.0.2,3532,10.1.0.1,5032,3,0.0-26.0,2434320,748541
20191001174802,10.1.0.2,4223,10.1.0.1,5723,3,0.0-29.0,3539760,975869
20191001174802,10.1.0.2,3841,10.1.0.1,5341,3,0.0-39.0,18582270,3811321
20191001174803,10.1.0.2,4218,10.1.0.1,5718,3,0.0-37.0,8399580,1815549
20191001174803,10.1.0.2,4278,10.1.0.1,5778,3,0.0-35.0,1762530,402431
20191001174804,10.1.0.2,4063,10.1.0.1,5563,3,0.0-38.0,29200080,6147060
20191001174804,10.1.0.2,4219,10.1.0.1,5719,3,0.0-34.0,7244160,1703932
20191001174804,10.1.0.2,4375,10.1.0.1,5875,3,0.0-38.1,1519980,319487
20191001174804,10.1.0.2,4473,10.1.0.1,5973,3,0.0-37.0,23355360,5049340
20191001174805,10.1.0.2,4379,10.1.0.1,5879,3,0.0-36.0,14517720,3225595
20191001174805,10.1.0.2,3896,10.1.0.1,5396,3,0.0-39.0,26993610,5536759
20191001174805,10.1.0.2,3981,10.1.0.1,5481,3,0.0-42.0,10507560,2000894
20191001174806,10.1.0.2,4179,10.1.0.1,5679,3,0.0-37.0,7252980,1567740
20191001174806,10.1.0.2,4214,10.1.0.1,5714,3,0.0-36.0,10641330,2364413
20191001174806,10.1.0.2,3592,10.1.0.1,5092,3,0.0-41.0,5208210,1015807
20191001174806,10.1.0.2,3754,10.1.0.1,5254,3,0.0-42.0,9506490,1810431
20191001174807,10.1.0.2,3527,10.1.0.1,5027,3,0.0-44.0,3848460,699391
20191001174807,10.1.0.2,3983,10.1.0.1,5483,3,0.0-38.0,7069230,1487868
20191001174808,10.1.0.2,4028,10.1.0.1,5528,3,0.0-44.0,2085930,378879
20191001174808,10.1.0.2,4347,10.1.0.1,5847,3,0.0-33.0,4070430,986110
20191001174808,10.1.0.2,3986,10.1.0.1,5486,3,0.0-35.0,9857820,2252795
20191001174809,10.1.0.2,3591,10.1.0.1,5091,3,0.0-46.0,25591230,4450302
20191001174810,10.1.0.2,4390,10.1.0.1,5890,3,0.0-24.0,6394500,2130936
20191001174811,10.1.0.2,4117,10.1.0.1,5617,3,0.0-43.7,145530,26623
20191001174811,10.1.0.2,3846,10.1.0.1,5346,3,0.0-29.0,4245360,1170429
20191001174812,10.1.0.2,4041,10.1.0.1,5541,3,0.0-22.0,4828950,1755127
20191001174812,10.1.0.2,4299,10.1.0.1,5799,3,0.0-36.0,20033160,4451316
20191001174812,10.1.0.2,3777,10.1.0.1,5277,3,0.0-41.0,2080050,405503
20191001174812,10.1.0.2,3903,10.1.0.1,5403,3,0.0-42.0,2916480,555007
20191001174813,10.1.0.2,4035,10.1.0.1,5535,3,0.0-45.0,4177740,742398
20191001174813,10.1.0.2,3728,10.1.0.1,5228,3,0.0-37.0,6306300,1362942
20191001174813,10.1.0.2,4004,10.1.0.1,5504,3,0.0-49.0,22079400,3604478
20191001174814,10.1.0.2,3999,10.1.0.1,5499,3,0.0-49.0,11210220,1829886
20191001174815,10.1.0.2,4078,10.1.0.1,5578,3,0.0-40.0,9898980,1979391
20191001174815,10.1.0.2,4194,10.1.0.1,5694,3,0.0-40.0,9499140,1899516
20191001174815,10.1.0.2,4434,10.1.0.1,5934,3,0.0-49.0,4442340,724990
20191001174815,10.1.0.2,3707,10.1.0.1,5207,3,0.0-47.0,4652550,791551
20191001174815,10.1.0.2,3923,10.1.0.1,5423,3,0.0-51.0,15192450,2382845
20191001174816,10.1.0.2,4029,10.1.0.1,5529,3,0.0-49.0,30452520,4971515
20191001174816,10.1.0.2,4092,10.1.0.1,5592,3,0.0-50.1,1295070,206847
20191001174816,10.1.0.2,4126,10.1.0.1,5626,3,0.0-51.1,1073100,167935
20191001174816,10.1.0.2,4387,10.1.0.1,5887,3,0.0-47.1,1602300,272383
