   Time:s    ILoad   IMeter   IQueue    TLoad   TMeter   TQueue
  176.000     6503        0        0   705646        0        0
  177.000     6273        0        0   711919        0        0
  178.000     7067        0        0   718986        0        0
  179.000     7610        0        0   726596        0        0
  180.000     7743        0        0   734339        0        0
  181.000     5110        0        0   739449        0        0
  182.000     2843        0        0   742292        0        0
  183.000     3220        0        0   745512        0        0
  184.000     3859        0        0   749371        0        0
  185.000     4318        0        0   753689        0        0
  186.000     4274        0        0   757963        0        0
  187.000     4533        0        0   762496        0        0
  188.000     5617        0        0   768113        0        0
  189.000     6257        0        0   774370        0        0
  190.000     7095        0        0   781465        0        0
  191.000     7456        0        0   788921        0        0
  192.000     7852        0        0   796773        0        0
  193.000     8090        0        0   804863        0        0
  194.000     8349        0        0   813212        0        0
  195.000     9020        0        0   822232        0        0
  196.000     5594        0        0   827826        0        0
  197.000     2666        0        0   830492        0        0
  198.000     3159        0        0   833651        0        0
  199.000     3935        0        0   837586        0        0
  200.000     4838        0        0   842424        0        0
  201.000     5003        0        0   847427        0        0
  202.000     4962        0        0   852389        0        0
  203.000     5133        0        0   857522        0        0
  204.000     4970        0        0   862492        0        0
  205.000     5031        0        0   867523        0        0
  206.000     5380        0        0   872903        0        0
  207.000     5540        0        0   878443        0        0
  208.000     5633        0        0   884076        0        0
  209.000     6094        0        0   890170        0        0
  210.000     6549        0        0   896719        0        0
  211.000     4243        0        0   900962        0        0
  212.000     1950        0        0   902912        0        0
  213.000     2121        0        0   905033        0        0
  214.000     2419        0        0   907452        0        0
  215.000     2878        0        0   910330        0        0
  216.000     3910        0        0   914240        0        0
  217.000     4687        0        0   918927        0        0
  218.000     4217        0        0   923144        0        0
  219.000     4189        0        0   927333        0        0
  220.000     4882        0        0   932215        0        0
  221.000     5062        0        0   937277        0        0
  222.000     5485        0        0   942762        0        0
  223.000     5847        0        0   948609        0        0
  224.000     6387        0        0   954996        0        0
  225.000     6305        0        0   961301        0        0
  226.000     3316        0        0   964617        0        0
  227.000      635        0        0   965252        0        0
  228.000     1221        0        0   966473        0        0
  229.000     1856        0        0   968329        0        0
  230.000     2584        0        0   970913        0        0
  231.000     2853        0        0   973766        0        0
  232.000     3896        0        0   977662        0        0
  233.000     4551        0        0   982213        0        0
  234.000     4528        0        0   986741        0        0
  235.000     5263        0        0   992004        0        0
  236.000     5878        0        0   997882        0        0
  237.000     6972        0        0  1004854        0        0
  238.000     7756        0        0  1012610        0        0
  239.000     7676        0        0  1020286        0        0
  240.000     7628        0        0  1027914        0        0
  241.000     4829        0        0  1032743        0        0
  242.000     2987        0        0  1035730        0        0
  243.000     3431        0        0  1039161        0        0
  244.000     3953        0        0  1043114        0        0
  245.000     3499        0        0  1046613        0        0
  246.000     3264        0        0  1049877        0        0
  247.000     2800        0        0  1052677        0        0
  248.000     2116        0        0  1054793        0        0
  249.000     1796        0        0  1056589        0        0
  250.000     1481        0        0  1058070        0        0
  251.000     1133        0        0  1059203        0        0
  252.000      829        0        0  1060032        0        0
  253.000      432        0        0  1060464        0        0
  254.000        0        0        0  1060464        0        0
  255.000        0        0        0  1060464        0        0
  256.000        0        0        0  1060464        0        0
  257.000        0        0        0  1060464        0        0
  258.000        0        0        0  1060464        0        0
  259.000        0        0        0  1060464        0        0
  260.000        0        0        0  1060464        0        0
  261.000        0        0        0  1060464        0        0
  262.000        0        0        0  1060464        0        0
  263.000        0        0        0  1060464        0        0
  264.000        0        0        0  1060464        0        0
  265.000        0        0        0  1060464        0        0
  266.000        0        0        0  1060464        0        0
  267.000        0        0        0  1060464        0        0
  268.000        0        0        0  1060464        0        0
  269.000        0        0        0  1060464        0        0
  270.000        0        0        0  1060464        0        0
  271.000        0        0        0  1060464        0        0
  272.000        0        0        0  1060464        0        0
  273.000        0        0        0  1060464        0        0
  274.000        0        0        0  1060464        0        0
  275.000        0        0        0  1060464        0        0
  276.000        0        0        0  1060464        0        0
  277.000        0        0        0  1060464        0        0
  278.000        0        0        0  1060464        0        0
  279.000        0        0        0  1060464        0        0
  280.000        0        0        0  1060464        0        0
  281.000        0        0        0  1060464        0        0
  282.000        0        0        0  1060464        0        0
  283.000        0        0        0  1060464        0        0
  284.000        0        0        0  1060464        0        0
  285.000        0        0        0  1060464        0        0
  286.000        0        0        0  1060464        0        0
  287.000        0        0        0  1060464        0        0
  288.000        0        0        0  1060464        0        0
  289.000        0        0        0  1060464        0        0
  290.000        0        0        0  1060464        0        0
  291.000        0        0        0  1060464        0        0
  292.000        0        0        0  1060464        0        0
  293.000        0        0        0  1060464        0        0
  294.000        0        0        0  1060464        0        0
  295.000        0        0        0  1060464        0        0
  296.000        0        0        0  1060464        0        0
  297.000        0        0        0  1060464        0        0
  298.000        0        0        0  1060464        0        0
  299.000        0        0        0  1060464        0        0
  300.000        0        0        0  1060464        0        0
  301.000        0        0        0  1060464        0        0
  302.000        0        0        0  1060464        0        0
  303.000        0        0        0  1060464        0        0
  304.000        0        0        0  1060464        0        0
  305.000        0        0        0  1060464        0        0
  306.000        0        0        0  1060464        0        0
  307.000        0        0        0  1060464        0        0
  308.000        0        0        0  1060464        0        0
  309.000        0        0        0  1060464        0        0
  310.000        0        0        0  1060464        0        0
  311.000        0        0        0  1060464        0        0
  312.000        0        0        0  1060464        0        0
  313.000        0        0        0  1060464        0        0
  314.000        0        0        0  1060464        0        0
  315.000        0        0        0  1060464        0        0
  316.000        0        0        0  1060464        0        0
  317.000        0        0        0  1060464        0        0
  318.000        0        0        0  1060464        0        0
  319.000        0        0        0  1060464        0        0
  320.000        0        0        0  1060464        0        0
  321.000        0        0        0  1060464        0        0
  322.000        0        0        0  1060464        0        0
  323.000        0        0        0  1060464        0        0
  324.000        0        0        0  1060464        0        0
  325.000        0        0        0  1060464        0        0
  326.000        0        0        0  1060464        0        0
  327.000        0        0        0  1060464        0        0
  328.000        0        0        0  1060464        0        0
  329.000        0        0        0  1060464        0        0
  330.000        0        0        0  1060464        0        0
  331.000        0        0        0  1060464        0        0
  332.000        0        0        0  1060464        0        0
  333.000        0        0        0  1060464        0        0
  334.000        0        0        0  1060464        0        0
  335.000        0        0        0  1060464        0        0
  336.000        0        0        0  1060464        0        0
  337.000        0        0        0  1060464        0        0
  338.000        0        0        0  1060464        0        0
  339.000        0        0        0  1060464        0        0
  340.000        0        0        0  1060464        0        0
  341.000        0        0        0  1060464        0        0
  342.000        0        0        0  1060464        0        0
  343.000        0        0        0  1060464        0        0
  344.000        0        0        0  1060464        0        0
  345.000        0        0        0  1060464        0        0
  346.000        0        0        0  1060464        0        0
  347.000        0        0        0  1060464        0        0
  348.000        0        0        0  1060464        0        0
  349.000        0        0        0  1060464        0        0
  350.000        0        0        0  1060464        0        0
  351.000        0        0        0  1060464        0        0
  352.000        0        0        0  1060464        0        0
  353.000        0        0        0  1060464        0        0
  354.000        0        0        0  1060464        0        0
  355.000        0        0        0  1060464        0        0
  356.000        0        0        0  1060464        0        0
  357.000        0        0        0  1060464        0        0
  358.000        0        0        0  1060464        0        0
  359.000        0        0        0  1060464        0        0
