    Time      SRC      DST   Cookie                 SRCIP          DSTIP       SRCPort  DSTPort  Protocol  NumSwitches Active   InCache  Blocked  Direction  TimeCreated  TimeFinished      ExpBytes       Rate
  10.000       SW       HW 0x0360352718753811       10.0.0.54       10.0.0.53    10008    30008    17        1           true    false     false    2                9.654         0.000         0        2590254
  10.000       SW       HW 0x06005f2718753811       10.0.0.96       10.0.0.95    10008    30008    17        1           true    false     false    2                8.627         0.000         0        2570877
  10.000       SW       HW 0x05e05d2710753011       10.0.0.94       10.0.0.93    10000    30000    17        1           true    false     false    2                1.557         0.000         0        2459244
  10.000       SW       HW 0x0220212711753111       10.0.0.34       10.0.0.33    10001    30001    17        1           true    false     false    1                2.720         0.000         0        2457162
  10.000       SW       HW 0x0660652711753111       10.0.0.102       10.0.0.101    10001    30001    17        1           true    false     false    2                7.701         0.000         0        2400255
  10.000       SW       HW 0x0620612716753611       10.0.0.98       10.0.0.97    10006    30006    17        1           true    false     false    2                9.439         0.000         0        2357182
  10.000       SW       HW 0x02e02d2713753311       10.0.0.46       10.0.0.45    10003    30003    17        1           true    false     false    1                6.634         0.000         0        2356444
  10.000       SW       HW 0x01e01d2711753111       10.0.0.30       10.0.0.29    10001    30001    17        1           true    false     false    1                9.628         0.000         0        2280248
  10.000       SW       HW 0x05e05d2711753111       10.0.0.94       10.0.0.93    10001    30001    17        1           true    false     false    2                1.937         0.000         0        2277170
  10.000       SW       HW 0x0240232713753311       10.0.0.36       10.0.0.35    10003    30003    17        1           true    false     false    1                5.325         0.000         0        2246699
  10.000       SW       HW 0x00e00d2713753311       10.0.0.14       10.0.0.13    10003    30003    17        1           true    false     false    1                7.802         0.000         0        2240514
  10.000       SW       HW 0x00e00d2715753511       10.0.0.14       10.0.0.13    10005    30005    17        1           true    false     false    1                8.745         0.000         0        2213590
  10.000       SW       HW 0x01000f2714753411       10.0.0.16       10.0.0.15    10004    30004    17        1           true    false     false    1                2.707         0.000         0        2201750
  10.000       SW       HW 0x01000f2711753111       10.0.0.16       10.0.0.15    10001    30001    17        1           true    false     false    1                2.284         0.000         0        2150262
  10.000       SW       HW 0x0040032710753011       10.0.0.4       10.0.0.3    10000    30000    17        1           true    false     false    1                1.061         0.000         0        2146433
  10.000       SW       HW 0x05004f2711753111       10.0.0.80       10.0.0.79    10001    30001    17        1           true    false     false    2                4.331         0.000         0        2126592
  10.000       SW       HW 0x0280272711753111       10.0.0.40       10.0.0.39    10001    30001    17        1           true    false     false    1                2.604         0.000         0        2113800
  10.000       SW       HW 0x0280272712753211       10.0.0.40       10.0.0.39    10002    30002    17        1           true    false     false    1                8.614         0.000         0        2099638
  10.000       SW       HW 0x01c01b2711753111       10.0.0.28       10.0.0.27    10001    30001    17        1           true    false     false    1                2.245         0.000         0        2094045
  10.000       SW       HW 0x04e04d2715753511       10.0.0.78       10.0.0.77    10005    30005    17        1           true    false     false    2                7.089         0.000         0        2079055
  10.000       SW       HW 0x06005f2717753711       10.0.0.96       10.0.0.95    10007    30007    17        1           true    false     false    2                7.987         0.000         0        2060825
  10.000       SW       HW 0x0320312710753011       10.0.0.50       10.0.0.49    10000    30000    17        1           true    false     false    1                2.401         0.000         0        2057125
  10.000       SW       HW 0x0280272710753011       10.0.0.40       10.0.0.39    10000    30000    17        1           true    false     false    1                1.042         0.000         0        2052409
  10.000       SW       HW 0x05a0592710753011       10.0.0.90       10.0.0.89    10000    30000    17        1           true    false     false    2                1.791         0.000         0        2046236
  10.000       SW       HW 0x04003f2713753311       10.0.0.64       10.0.0.63    10003    30003    17        1           true    false     false    2                9.140         0.000         0        2043880
  10.000       SW       HW 0x0120112712753211       10.0.0.18       10.0.0.17    10002    30002    17        1           true    false     false    1                9.420         0.000         0        2029927
  10.000       SW       HW 0x0640632711753111       10.0.0.100       10.0.0.99    10001    30001    17        1           true    false     false    2                5.427         0.000         0        2026392
  10.000       SW       HW 0x0380372711753111       10.0.0.56       10.0.0.55    10001    30001    17        1           true    false     false    2                4.140         0.000         0        1895796
  10.000       SW       HW 0x03e03d2712753211       10.0.0.62       10.0.0.61    10002    30002    17        1           true    false     false    2                9.555         0.000         0        1881404
  10.000       SW       HW 0x0160152712753211       10.0.0.22       10.0.0.21    10002    30002    17        1           true    false     false    1                5.532         0.000         0        1843256
  10.000       SW       HW 0x01000f2717753711       10.0.0.16       10.0.0.15    10007    30007    17        1           true    false     false    1                8.073         0.000         0        1825582
  10.000       SW       HW 0x01000f2710753011       10.0.0.16       10.0.0.15    10000    30000    17        1           true    false     false    1                1.055         0.000         0        1823683
  10.000       SW       HW 0x0540532712753211       10.0.0.84       10.0.0.83    10002    30002    17        1           true    false     false    2                5.964         0.000         0        1797076
  10.000       SW       HW 0x00e00d2712753211       10.0.0.14       10.0.0.13    10002    30002    17        1           true    false     false    1                4.524         0.000         0        1762955
  10.000       SW       HW 0x0360352712753211       10.0.0.54       10.0.0.53    10002    30002    17        1           true    false     false    2                1.819         0.000         0        1755172
  10.000       SW       HW 0x0220212710753011       10.0.0.34       10.0.0.33    10000    30000    17        1           true    false     false    1                1.880         0.000         0        1738600
  10.000       SW       HW 0x0560552710753011       10.0.0.86       10.0.0.85    10000    30000    17        1           true    false     false    2                1.042         0.000         0        1730316
  10.000       SW       HW 0x02001f2710753011       10.0.0.32       10.0.0.31    10000    30000    17        1           true    false     false    1                1.587         0.000         0        1725633
  10.000       SW       HW 0x0660652710753011       10.0.0.102       10.0.0.101    10000    30000    17        1           true    false     false    2                7.255         0.000         0        1687730
  10.000       SW       HW 0x06005f2714753411       10.0.0.96       10.0.0.95    10004    30004    17        1           true    false     false    2                5.632         0.000         0        1685542
  10.000       SW       HW 0x00e00d2711753111       10.0.0.14       10.0.0.13    10001    30001    17        1           true    false     false    1                2.916         0.000         0        1676173
  10.000       SW       HW 0x0220212714753411       10.0.0.34       10.0.0.33    10004    30004    17        1           true    false     false    1                4.916         0.000         0        1667398
  10.000       SW       HW 0x01a0192713753311       10.0.0.26       10.0.0.25    10003    30003    17        1           true    false     false    1                9.752         0.000         0        1665716
  10.000       SW       HW 0x01c01b2716753611       10.0.0.28       10.0.0.27    10006    30006    17        1           true    false     false    1                7.567         0.000         0        1665130
  10.000       SW       HW 0x0520512712753211       10.0.0.82       10.0.0.81    10002    30002    17        1           true    false     false    2                6.117         0.000         0        1661441
  10.000       SW       HW 0x0180172711753111       10.0.0.24       10.0.0.23    10001    30001    17        1           true    false     false    1                6.658         0.000         0        1632812
  10.000       SW       HW 0x0240232712753211       10.0.0.36       10.0.0.35    10002    30002    17        1           true    false     false    1                3.833         0.000         0        1632242
  10.000       SW       HW 0x0060052711753111       10.0.0.6       10.0.0.5    10001    30001    17        1           true    false     false    1                3.816         0.000         0        1623936
  10.000       SW       HW 0x0420412713753311       10.0.0.66       10.0.0.65    10003    30003    17        1           true    false     false    2                8.179         0.000         0        1618276
  10.000       SW       HW 0x0320312715753511       10.0.0.50       10.0.0.49    10005    30005    17        1           true    false     false    1                7.006         0.000         0        1604120
  10.000       SW       HW 0x02a0292713753311       10.0.0.42       10.0.0.41    10003    30003    17        1           true    false     false    1                7.266         0.000         0        1596824
  10.000       SW       HW 0x0040032712753211       10.0.0.4       10.0.0.3    10002    30002    17        1           true    false     false    1                1.534         0.000         0        1595843
  10.000       SW       HW 0x0040032716753611       10.0.0.4       10.0.0.3    10006    30006    17        1           true    false     false    1                9.420         0.000         0        1588856
  10.000       SW       HW 0x03c03b2711753111       10.0.0.60       10.0.0.59    10001    30001    17        1           true    false     false    2                3.617         0.000         0        1544724
  10.000       SW       HW 0x05c05b2713753311       10.0.0.92       10.0.0.91    10003    30003    17        1           true    false     false    2                6.983         0.000         0        1531728
  10.000       SW       HW 0x0360352711753111       10.0.0.54       10.0.0.53    10001    30001    17        1           true    false     false    2                1.697         0.000         0        1522087
  10.000       SW       HW 0x0340332712753211       10.0.0.52       10.0.0.51    10002    30002    17        1           true    false     false    1                4.036         0.000         0        1484456
  10.000       SW       HW 0x00a0092717753711       10.0.0.10       10.0.0.9    10007    30007    17        1           true    false     false    1                8.475         0.000         0        1462935
  10.000       SW       HW 0x02001f2711753111       10.0.0.32       10.0.0.31    10001    30001    17        1           true    false     false    1                3.884         0.000         0        1459571
  10.000       SW       HW 0x01a0192714753411       10.0.0.26       10.0.0.25    10004    30004    17        1           true    false     false    1                9.967         0.000         0        1459444
  10.000       SW       HW 0x01000f2712753211       10.0.0.16       10.0.0.15    10002    30002    17        1           true    false     false    1                2.321         0.000         0        1445180
  10.000       SW       HW 0x0440432712753211       10.0.0.68       10.0.0.67    10002    30002    17        1           true    false     false    2                5.827         0.000         0        1406639
  10.000       SW       HW 0x04003f2712753211       10.0.0.64       10.0.0.63    10002    30002    17        1           true    false     false    2                8.840         0.000         0        1401118
  10.000       SW       HW 0x0520512711753111       10.0.0.82       10.0.0.81    10001    30001    17        1           true    false     false    2                3.801         0.000         0        1392941
  10.000       SW       HW 0x0460452711753111       10.0.0.70       10.0.0.69    10001    30001    17        1           true    false     false    2                9.154         0.000         0        1390004
  10.000       SW       HW 0x0440432714753411       10.0.0.68       10.0.0.67    10004    30004    17        1           true    false     false    2                6.915         0.000         0        1387758
  10.000       SW       HW 0x01c01b2710753011       10.0.0.28       10.0.0.27    10000    30000    17        1           true    false     false    1                2.177         0.000         0        1384389
  10.000       SW       HW 0x0340332713753311       10.0.0.52       10.0.0.51    10003    30003    17        1           true    false     false    1                4.254         0.000         0        1382473
  10.000       SW       HW 0x06005f2713753311       10.0.0.96       10.0.0.95    10003    30003    17        1           true    false     false    2                5.156         0.000         0        1381981
  10.000       SW       HW 0x05c05b2714753411       10.0.0.92       10.0.0.91    10004    30004    17        1           true    false     false    2                9.193         0.000         0        1381857
  10.000       SW       HW 0x0180172710753011       10.0.0.24       10.0.0.23    10000    30000    17        1           true    false     false    1                6.228         0.000         0        1379326
  10.000       SW       HW 0x0380372712753211       10.0.0.56       10.0.0.55    10002    30002    17        1           true    false     false    2                6.164         0.000         0        1331073
  10.000       SW       HW 0x00e00d2710753011       10.0.0.14       10.0.0.13    10000    30000    17        1           true    false     false    1                1.489         0.000         0        1249633
  10.000       SW       HW 0x0040032713753311       10.0.0.4       10.0.0.3    10003    30003    17        1           true    false     false    1                7.082         0.000         0        1246968
  10.000       SW       HW 0x06005f2710753011       10.0.0.96       10.0.0.95    10000    30000    17        1           true    false     false    2                1.737         0.000         0        1225623
  10.000       SW       HW 0x0180172714753411       10.0.0.24       10.0.0.23    10004    30004    17        1           true    false     false    1                9.529         0.000         0        1184910
  10.000       SW       HW 0x0440432711753111       10.0.0.68       10.0.0.67    10001    30001    17        1           true    false     false    2                5.328         0.000         0        1160464
  10.000       SW       HW 0x0420412710753011       10.0.0.66       10.0.0.65    10000    30000    17        1           true    false     false    2                3.022         0.000         0        1159236
  10.000       SW       HW 0x0240232714753411       10.0.0.36       10.0.0.35    10004    30004    17        1           true    false     false    1                8.718         0.000         0        1135088
  10.000       SW       HW 0x0480472710753011       10.0.0.72       10.0.0.71    10000    30000    17        1           true    false     false    2                3.058         0.000         0        1116417
  10.000       SW       HW 0x05a0592711753111       10.0.0.90       10.0.0.89    10001    30001    17        1           true    false     false    2                1.902         0.000         0        1105324
  10.000       SW       HW 0x02a0292712753211       10.0.0.42       10.0.0.41    10002    30002    17        1           true    false     false    1                5.208         0.000         0        1100887
  10.000       SW       HW 0x02001f2713753311       10.0.0.32       10.0.0.31    10003    30003    17        1           true    false     false    1                5.400         0.000         0        1091605
  10.000       SW       HW 0x0140132713753311       10.0.0.20       10.0.0.19    10003    30003    17        1           true    false     false    1                7.031         0.000         0        1074182
  10.000       SW       HW 0x04a0492710753011       10.0.0.74       10.0.0.73    10000    30000    17        1           true    false     false    2                3.368         0.000         0        1071647
  10.000       SW       HW 0x0180172713753311       10.0.0.24       10.0.0.23    10003    30003    17        1           true    false     false    1                8.185         0.000         0        1049195
  10.000       SW       HW 0x0340332711753111       10.0.0.52       10.0.0.51    10001    30001    17        1           true    false     false    1                3.746         0.000         0        1039358
  10.000       SW       HW 0x0440432715753511       10.0.0.68       10.0.0.67    10005    30005    17        1           true    false     false    2                8.060         0.000         0        1031344
  10.000       SW       HW 0x0420412712753211       10.0.0.66       10.0.0.65    10002    30002    17        1           true    false     false    2                6.597         0.000         0         983619
  10.000       SW       HW 0x0040032711753111       10.0.0.4       10.0.0.3    10001    30001    17        1           true    false     false    1                1.089         0.000         0         975847
  10.000       SW       HW 0x04c04b2714753411       10.0.0.76       10.0.0.75    10004    30004    17        1           true    false     false    2                5.147         0.000         0         944734
  10.000       SW       HW 0x06005f2715753511       10.0.0.96       10.0.0.95    10005    30005    17        1           true    false     false    2                6.724         0.000         0         940385
  10.000       SW       HW 0x0560552712753211       10.0.0.86       10.0.0.85    10002    30002    17        1           true    false     false    2                2.775         0.000         0         918181
  10.000       SW       HW 0x05c05b2712753211       10.0.0.92       10.0.0.91    10002    30002    17        1           true    false     false    2                5.157         0.000         0         911582
  10.000       SW       HW 0x02001f2715753511       10.0.0.32       10.0.0.31    10005    30005    17        1           true    false     false    1                6.298         0.000         0         901037
  10.000       SW       HW 0x0380372714753411       10.0.0.56       10.0.0.55    10004    30004    17        1           true    false     false    2                7.872         0.000         0         900552
  10.000       SW       HW 0x0080072712753211       10.0.0.8       10.0.0.7    10002    30002    17        1           true    false     false    1                9.782         0.000         0         891445
  10.000       SW       HW 0x05e05d2712753211       10.0.0.94       10.0.0.93    10002    30002    17        1           true    false     false    2                2.295         0.000         0         867289
  10.000       SW       HW 0x0160152711753111       10.0.0.22       10.0.0.21    10001    30001    17        1           true    false     false    1                4.468         0.000         0         863813
  10.000       SW       HW 0x03a0392710753011       10.0.0.58       10.0.0.57    10000    30000    17        1           true    false     false    2                1.477         0.000         0         825290
  10.000       SW       HW 0x01c01b2715753511       10.0.0.28       10.0.0.27    10005    30005    17        1           true    false     false    1                7.294         0.000         0         820089
  10.000       SW       HW 0x03002f2711753111       10.0.0.48       10.0.0.47    10001    30001    17        1           true    false     false    1                6.254         0.000         0         815774
  10.000       SW       HW 0x02e02d2712753211       10.0.0.46       10.0.0.45    10002    30002    17        1           true    false     false    1                5.177         0.000         0         814807
  10.000       SW       HW 0x0440432716753611       10.0.0.68       10.0.0.67    10006    30006    17        1           true    false     false    2                8.641         0.000         0         812374
  10.000       SW       HW 0x0560552713753311       10.0.0.86       10.0.0.85    10003    30003    17        1           true    false     false    2                3.884         0.000         0         799145
  10.000       SW       HW 0x00c00b2711753111       10.0.0.12       10.0.0.11    10001    30001    17        1           true    false     false    1                4.350         0.000         0         781370
  10.000       SW       HW 0x01c01b2713753311       10.0.0.28       10.0.0.27    10003    30003    17        1           true    false     false    1                4.097         0.000         0         778662
  10.000       SW       HW 0x0040032714753411       10.0.0.4       10.0.0.3    10004    30004    17        1           true    false     false    1                7.124         0.000         0         771618
  10.000       SW       HW 0x01c01b2714753411       10.0.0.28       10.0.0.27    10004    30004    17        1           true    false     false    1                5.737         0.000         0         759669
  10.000       SW       HW 0x01c01b2717753711       10.0.0.28       10.0.0.27    10007    30007    17        1           true    false     false    1                9.391         0.000         0         756307
  10.000       SW       HW 0x0420412714753411       10.0.0.66       10.0.0.65    10004    30004    17        1           true    false     false    2                9.228         0.000         0         738703
  10.000       SW       HW 0x02c02b2711753111       10.0.0.44       10.0.0.43    10001    30001    17        1           true    false     false    1                3.408         0.000         0         732255
  10.000       SW       HW 0x0160152713753311       10.0.0.22       10.0.0.21    10003    30003    17        1           true    false     false    1                7.105         0.000         0         720470
  10.000       SW       HW 0x04003f2714753411       10.0.0.64       10.0.0.63    10004    30004    17        1           true    false     false    2                9.710         0.000         0         710580
  10.000       SW       HW 0x05a0592713753311       10.0.0.90       10.0.0.89    10003    30003    17        1           true    false     false    2                3.846         0.000         0         697666
  10.000       SW       HW 0x0220212713753311       10.0.0.34       10.0.0.33    10003    30003    17        1           true    false     false    1                4.793         0.000         0         691703
  10.000       SW       HW 0x0320312712753211       10.0.0.50       10.0.0.49    10002    30002    17        1           true    false     false    1                2.626         0.000         0         675973
  10.000       SW       HW 0x00a0092714753411       10.0.0.10       10.0.0.9    10004    30004    17        1           true    false     false    1                5.190         0.000         0         663182
  10.000       SW       HW 0x02a0292711753111       10.0.0.42       10.0.0.41    10001    30001    17        1           true    false     false    1                2.903         0.000         0         654510
  10.000       SW       HW 0x0480472712753211       10.0.0.72       10.0.0.71    10002    30002    17        1           true    false     false    2                7.576         0.000         0         625478
  10.000       SW       HW 0x02001f2712753211       10.0.0.32       10.0.0.31    10002    30002    17        1           true    false     false    1                4.769         0.000         0         616766
  10.000       SW       HW 0x03002f2710753011       10.0.0.48       10.0.0.47    10000    30000    17        1           true    false     false    1                4.174         0.000         0         601583
  10.000       SW       HW 0x03e03d2710753011       10.0.0.62       10.0.0.61    10000    30000    17        1           true    false     false    2                2.823         0.000         0         598167
  10.000       SW       HW 0x0180172712753211       10.0.0.24       10.0.0.23    10002    30002    17        1           true    false     false    1                7.900         0.000         0         594801
  10.000       SW       HW 0x04c04b2712753211       10.0.0.76       10.0.0.75    10002    30002    17        1           true    false     false    2                3.704         0.000         0         585599
  10.000       SW       HW 0x0620612713753311       10.0.0.98       10.0.0.97    10003    30003    17        1           true    false     false    2                5.365         0.000         0         575618
  10.000       SW       HW 0x0560552711753111       10.0.0.86       10.0.0.85    10001    30001    17        1           true    false     false    2                1.542         0.000         0         572158
  10.000       SW       HW 0x0160152714753411       10.0.0.22       10.0.0.21    10004    30004    17        1           true    false     false    1                7.943         0.000         0         571945
  10.000       SW       HW 0x02a0292714753411       10.0.0.42       10.0.0.41    10004    30004    17        1           true    false     false    1                9.337         0.000         0         567179
  10.000       SW       HW 0x0260252713753311       10.0.0.38       10.0.0.37    10003    30003    17        1           true    false     false    1                9.692         0.000         0         551841
  10.000       SW       HW 0x01c01b2712753211       10.0.0.28       10.0.0.27    10002    30002    17        1           true    false     false    1                3.463         0.000         0         549142
  10.000       SW       HW 0x05e05d2713753311       10.0.0.94       10.0.0.93    10003    30003    17        1           true    false     false    2                7.679         0.000         0         543378
  10.000       SW       HW 0x0540532711753111       10.0.0.84       10.0.0.83    10001    30001    17        1           true    false     false    2                4.637         0.000         0         526868
  10.000       SW       HW 0x05a0592712753211       10.0.0.90       10.0.0.89    10002    30002    17        1           true    false     false    2                2.781         0.000         0         525823
  10.000       SW       HW 0x0360352717753711       10.0.0.54       10.0.0.53    10007    30007    17        1           true    false     false    2                4.956         0.000         0         507288
  10.000       SW       HW 0x00a0092712753211       10.0.0.10       10.0.0.9    10002    30002    17        1           true    false     false    1                3.517         0.000         0         505116
  10.000       SW       HW 0x01000f2713753311       10.0.0.16       10.0.0.15    10003    30003    17        1           true    false     false    1                2.701         0.000         0         503447
  10.000       SW       HW 0x02001f2717753711       10.0.0.32       10.0.0.31    10007    30007    17        1           true    false     false    1                9.685         0.000         0         501057
  10.000       SW       HW 0x01000f2716753611       10.0.0.16       10.0.0.15    10006    30006    17        1           true    false     false    1                7.002         0.000         0         493481
  10.000       SW       HW 0x02e02d2711753111       10.0.0.46       10.0.0.45    10001    30001    17        1           true    false     false    1                4.439         0.000         0         490715
  10.000       SW       HW 0x0360352713753311       10.0.0.54       10.0.0.53    10003    30003    17        1           true    false     false    2                2.618         0.000         0         479714
  10.000       SW       HW 0x00c00b2710753011       10.0.0.12       10.0.0.11    10000    30000    17        1           true    false     false    1                3.631         0.000         0         474150
  10.000       SW       HW 0x0060052713753311       10.0.0.6       10.0.0.5    10003    30003    17        1           true    false     false    1                9.764         0.000         0         462937
  10.000       SW       HW 0x04e04d2713753311       10.0.0.78       10.0.0.77    10003    30003    17        1           true    false     false    2                5.117         0.000         0         461976
  10.000       SW       HW 0x00a0092718753811       10.0.0.10       10.0.0.9    10008    30008    17        1           true    false     false    1                8.948         0.000         0         449745
  10.000       SW       HW 0x05a0592714753411       10.0.0.90       10.0.0.89    10004    30004    17        1           true    false     false    2                7.835         0.000         0         437031
  10.000       SW       HW 0x0080072710753011       10.0.0.8       10.0.0.7    10000    30000    17        1           true    false     false    1                3.192         0.000         0         432913
  10.000       SW       HW 0x03a0392711753111       10.0.0.58       10.0.0.57    10001    30001    17        1           true    false     false    2                3.320         0.000         0         432128
  10.000       SW       HW 0x04003f2711753111       10.0.0.64       10.0.0.63    10001    30001    17        1           true    false     false    2                3.291         0.000         0         430211
  10.000       SW       HW 0x0340332715753511       10.0.0.52       10.0.0.51    10005    30005    17        1           true    false     false    1                6.568         0.000         0         427607
  10.000       SW       HW 0x04c04b2716753611       10.0.0.76       10.0.0.75    10006    30006    17        1           true    false     false    2                9.255         0.000         0         423117
  10.000       SW       HW 0x0340332710753011       10.0.0.52       10.0.0.51    10000    30000    17        1           true    false     false    1                2.831         0.000         0         422943
  10.000       SW       HW 0x0520512713753311       10.0.0.82       10.0.0.81    10003    30003    17        1           true    false     false    2                9.799         0.000         0         421701
  10.000       SW       HW 0x00a0092715753511       10.0.0.10       10.0.0.9    10005    30005    17        1           true    false     false    1                5.258         0.000         0         409224
  10.000       SW       HW 0x0620612715753511       10.0.0.98       10.0.0.97    10005    30005    17        1           true    false     false    2                8.273         0.000         0         407304
  10.000       SW       HW 0x0360352714753411       10.0.0.54       10.0.0.53    10004    30004    17        1           true    false     false    2                3.478         0.000         0         407248
  10.000       SW       HW 0x02c02b2714753411       10.0.0.44       10.0.0.43    10004    30004    17        1           true    false     false    1                9.591         0.000         0         385564
  10.000       SW       HW 0x0120112710753011       10.0.0.18       10.0.0.17    10000    30000    17        1           true    false     false    1                5.697         0.000         0         380533
  10.000       SW       HW 0x04c04b2715753511       10.0.0.76       10.0.0.75    10005    30005    17        1           true    false     false    2                7.345         0.000         0         374616
  10.000       SW       HW 0x06005f2716753611       10.0.0.96       10.0.0.95    10006    30006    17        1           true    false     false    2                7.943         0.000         0         371377
  10.000       SW       HW 0x0320312711753111       10.0.0.50       10.0.0.49    10001    30001    17        1           true    false     false    1                2.536         0.000         0         337965
  10.000       SW       HW 0x00a0092710753011       10.0.0.10       10.0.0.9    10000    30000    17        1           true    false     false    1                3.233         0.000         0         336949
  10.000       SW       HW 0x0420412711753111       10.0.0.66       10.0.0.65    10001    30001    17        1           true    false     false    2                3.968         0.000         0         329720
  10.000       SW       HW 0x0620612712753211       10.0.0.98       10.0.0.97    10002    30002    17        1           true    false     false    2                5.091         0.000         0         323656
  10.000       SW       HW 0x02e02d2710753011       10.0.0.46       10.0.0.45    10000    30000    17        1           true    false     false    1                3.367         0.000         0         316336
  10.000       SW       HW 0x00e00d2714753411       10.0.0.14       10.0.0.13    10004    30004    17        1           true    false     false    1                8.733         0.000         0         315785
  10.000       SW       HW 0x04e04d2714753411       10.0.0.78       10.0.0.77    10004    30004    17        1           true    false     false    2                6.441         0.000         0         303289
  10.000       SW       HW 0x0060052712753211       10.0.0.6       10.0.0.5    10002    30002    17        1           true    false     false    1                7.090         0.000         0         291691
  10.000       SW       HW 0x01000f2715753511       10.0.0.16       10.0.0.15    10005    30005    17        1           true    false     false    1                3.622         0.000         0         283331
  10.000       SW       HW 0x0480472711753111       10.0.0.72       10.0.0.71    10001    30001    17        1           true    false     false    2                3.918         0.000         0         281148
  10.000       SW       HW 0x01a0192710753011       10.0.0.26       10.0.0.25    10000    30000    17        1           true    false     false    1                2.818         0.000         0         280334
  10.000       SW       HW 0x0220212712753211       10.0.0.34       10.0.0.33    10002    30002    17        1           true    false     false    1                3.431         0.000         0         278797
  10.000       SW       HW 0x0240232715753511       10.0.0.36       10.0.0.35    10005    30005    17        1           true    false     false    1                9.494         0.000         0         263788
  10.000       SW       HW 0x0260252711753111       10.0.0.38       10.0.0.37    10001    30001    17        1           true    false     false    1                5.259         0.000         0         260927
  10.000       SW       HW 0x02001f2716753611       10.0.0.32       10.0.0.31    10006    30006    17        1           true    false     false    1                6.896         0.000         0         238348
  10.000       SW       HW 0x00c00b2713753311       10.0.0.12       10.0.0.11    10003    30003    17        1           true    false     false    1                9.945         0.000         0         220839
  10.000       SW       HW 0x0380372713753311       10.0.0.56       10.0.0.55    10003    30003    17        1           true    false     false    2                7.190         0.000         0         211511
  10.000       SW       HW 0x00c00b2712753211       10.0.0.12       10.0.0.11    10002    30002    17        1           true    false     false    1                8.611         0.000         0         209577
  10.000       SW       HW 0x00a0092711753111       10.0.0.10       10.0.0.9    10001    30001    17        1           true    false     false    1                3.326         0.000         0         198067
  10.000       SW       HW 0x0640632710753011       10.0.0.100       10.0.0.99    10000    30000    17        1           true    false     false    2                2.527         0.000         0         188249
